Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Paid meals,Free/Reduced price meals,Grand Total
15,Adams Central Community Schools,13,Adams Central Middle School,1,3,3,6,3,,253,202,67,269
15,Adams Central Community Schools,20,Adams Central Elementary School,,4,8,25,9,,566,450,162,612
15,Adams Central Community Schools,21,Adams Central High School,2,8,,9,1,,358,300,78,378
25,North Adams Community Schools,29,Bellmont Senior High School,8,6,6,88,12,,571,469,222,691
25,North Adams Community Schools,33,Bellmont Middle School,1,,9,57,18,,380,214,251,465
25,North Adams Community Schools,37,Northwest Elementary,,3,10,39,16,2,290,135,225,360
25,North Adams Community Schools,41,Southeast Elementary School,,1,9,38,14,1,230,96,197,293
35,South Adams Schools,17,South Adams Middle School,1,7,4,36,2,,260,174,136,310
35,South Adams Schools,23,South Adams High School,3,6,2,43,5,,310,238,131,369
35,South Adams Schools,25,South Adams Elementary School,2,6,3,74,13,,521,354,265,619
125,M S D Southwest Allen County Schls,45,Aboite Elementary School,1,38,8,20,25,,376,407,61,468
125,M S D Southwest Allen County Schls,46,Whispering Meadow Elementary Sch,2,35,39,34,34,2,339,389,96,485
125,M S D Southwest Allen County Schls,47,Homestead Senior High School,5,94,134,117,85,2,1911,2075,273,2348
125,M S D Southwest Allen County Schls,63,Summit Middle School,4,21,21,44,32,,584,586,120,706
125,M S D Southwest Allen County Schls,64,Lafayette Meadow School,2,7,18,20,18,,493,457,101,558
125,M S D Southwest Allen County Schls,67,Woodside Middle School,3,60,55,51,48,3,813,893,140,1033
125,M S D Southwest Allen County Schls,68,Haverhill Elementary School,1,5,10,17,16,,342,333,58,391
125,M S D Southwest Allen County Schls,71,Deer Ridge Elementary,,29,14,17,15,1,338,383,31,414
125,M S D Southwest Allen County Schls,72,Covington Elementary School,1,26,80,36,42,1,601,632,155,787
225,Northwest Allen County Schools,69,Arcola School,2,,,13,11,,152,121,57,178
225,Northwest Allen County Schools,79,Maple Creek Middle School,1,46,15,40,24,1,696,727,96,823
225,Northwest Allen County Schools,87,Hickory Center Elementary School,2,14,6,17,36,,371,392,54,446
225,Northwest Allen County Schools,89,Huntertown Elementary School,1,5,7,31,30,1,548,455,168,623
225,Northwest Allen County Schools,90,Carroll Middle School,3,22,18,49,41,,800,736,197,933
225,Northwest Allen County Schools,91,Carroll High School,4,68,51,88,84,1,1984,1962,318,2280
225,Northwest Allen County Schools,92,Perry Hill Elementary School,,10,13,20,25,,432,421,79,500
225,Northwest Allen County Schools,94,Oak View Elementary School,,22,10,27,24,,387,442,28,470
225,Northwest Allen County Schools,95,Cedar Canyon Elementary School,,23,10,36,19,,479,531,36,567
225,Northwest Allen County Schools,96,Eel River Elementary School,,13,16,26,39,,436,438,92,530
225,Northwest Allen County Schools,145,Allen Co Youth Services Center,,,4,4,2,,2,,12,12
235,Fort Wayne Community Schools,100,Allen Co Juvenile Center,,1,9,1,5,,9,22,3,25
235,Fort Wayne Community Schools,101,North Side High School,8,115,353,258,173,2,763,500,1172,1672
235,Fort Wayne Community Schools,102,R Nelson Snider High School,7,67,425,147,146,,1058,985,865,1850
235,Fort Wayne Community Schools,105,South Side High School,3,90,516,412,117,2,269,304,1105,1409
235,Fort Wayne Community Schools,107,Blackhawk Middle School,5,39,151,59,68,,454,460,316,776
235,Fort Wayne Community Schools,118,Jeff H Towles Intermediate School,4,15,146,138,44,,249,302,294,596
235,Fort Wayne Community Schools,119,Jefferson Middle School,5,23,94,71,56,,469,378,340,718
235,Fort Wayne Community Schools,121,Kekionga Middle School,,27,155,123,58,3,150,117,399,516
235,Fort Wayne Community Schools,125,Lakeside Middle School,,54,137,45,74,3,184,119,378,497
235,Fort Wayne Community Schools,126,Lane Middle School,2,22,227,126,68,,234,260,419,679
235,Fort Wayne Community Schools,127,Memorial Park Middle School,3,13,154,156,54,1,220,236,365,601
235,Fort Wayne Community Schools,128,Miami Middle School,1,81,199,99,38,,133,148,403,551
235,Fort Wayne Community Schools,129,Northwood Middle School,2,41,85,108,68,1,299,234,370,604
235,Fort Wayne Community Schools,133,Portage Middle School,1,8,91,83,28,,200,102,309,411
235,Fort Wayne Community Schools,134,Weisser Park Elementary School,3,13,184,96,40,3,222,242,319,561
235,Fort Wayne Community Schools,136,Fairfield Elementary School,1,31,154,165,68,1,94,60,454,514
235,Fort Wayne Community Schools,137,Merle J Abbett Elementary School,,4,230,165,53,2,22,99,377,476
235,Fort Wayne Community Schools,141,Adams Elementary School,,43,71,85,32,,42,60,213,273
235,Fort Wayne Community Schools,149,Bloomingdale Elementary School,2,2,63,62,55,,158,71,271,342
235,Fort Wayne Community Schools,151,Bunche Elementary School,3,3,79,30,24,2,85,121,105,226
235,Fort Wayne Community Schools,153,Brentwood Elementary School,1,74,129,44,44,1,161,123,331,454
235,Fort Wayne Community Schools,154,Fred H Croninger Elementary School,2,13,101,25,39,,433,464,149,613
235,Fort Wayne Community Schools,157,Forest Park Elementary School,2,91,164,72,71,2,204,173,433,606
235,Fort Wayne Community Schools,161,Franke Park Elementary School,1,20,56,101,59,1,268,166,340,506
235,Fort Wayne Community Schools,162,Glenwood Park Elementary School,4,51,101,39,57,,355,268,339,607
235,Fort Wayne Community Schools,164,J Wilbur Haley Elementary School,2,25,171,44,93,1,280,256,360,616
235,Fort Wayne Community Schools,177,Wayne High School,7,86,389,219,111,,528,429,911,1340
235,Fort Wayne Community Schools,178,Harrison Hill Elementary School,,71,197,201,68,,122,183,476,659
235,Fort Wayne Community Schools,186,Mabel K Holland Elementary School,2,32,36,59,45,,244,156,262,418
235,Fort Wayne Community Schools,189,Indian Village Elementary School,3,1,115,98,47,,156,148,272,420
235,Fort Wayne Community Schools,193,John S Irwin Elementary School,2,5,147,31,25,,75,126,159,285
235,Fort Wayne Community Schools,197,Lindley Elementary School,,5,85,118,51,,120,150,229,379
235,Fort Wayne Community Schools,205,Maplewood Elementary School,3,9,154,60,51,1,200,153,325,478
235,Fort Wayne Community Schools,209,Willard Shambaugh Elementary Sch,,5,18,21,31,2,250,172,155,327
235,Fort Wayne Community Schools,217,Northcrest Elementary School,2,85,129,83,52,2,121,173,301,474
235,Fort Wayne Community Schools,219,Northrop High School,5,78,318,273,134,3,1286,1033,1064,2097
235,Fort Wayne Community Schools,221,Francis M Price Elementary School,,11,44,95,59,1,316,216,310,526
235,Fort Wayne Community Schools,233,Saint Joseph Central School,1,11,37,32,52,4,300,262,175,437
235,Fort Wayne Community Schools,239,Robert C Harris Elementary School,2,9,70,48,38,1,251,201,218,419
235,Fort Wayne Community Schools,240,Shawnee Middle School,3,42,124,126,69,1,311,261,415,676
235,Fort Wayne Community Schools,241,Whitney M Young Early Childhood,1,9,73,43,17,3,95,105,136,241
235,Fort Wayne Community Schools,249,Levan R Scott Academy,,55,171,103,22,,23,65,309,374
235,Fort Wayne Community Schools,253,South Wayne Elementary School,1,16,114,105,57,,88,67,314,381
235,Fort Wayne Community Schools,257,Study Elementary School,2,11,59,75,30,1,124,42,260,302
235,Fort Wayne Community Schools,265,Washington Elementary School,,2,51,44,39,,120,59,197,256
235,Fort Wayne Community Schools,269,Washington Center Elementary Sch,1,17,39,56,45,3,363,250,274,524
235,Fort Wayne Community Schools,270,Lincoln Elementary School,2,38,153,122,79,,310,285,419,704
235,Fort Wayne Community Schools,273,Waynedale Elementary School,2,111,87,34,46,1,209,158,332,490
235,Fort Wayne Community Schools,275,Arlington Elementary School,1,14,102,58,39,,257,253,218,471
255,East Allen County Schools,43,Prince Chapman Academy,,262,243,106,44,,51,115,591,706
255,East Allen County Schools,49,Leo Junior/Senior High School,4,28,26,45,41,,1160,1094,210,1304
255,East Allen County Schools,53,Leo Elementary School,,11,6,27,16,,535,500,95,595
255,East Allen County Schools,81,Heritage Jr/Sr High School,7,66,85,48,46,,512,395,369,764
255,East Allen County Schools,83,New Haven Primary School,1,2,53,35,44,,354,152,337,489
255,East Allen County Schools,281,Heritage Elementary School,,6,61,60,28,,317,177,295,472
255,East Allen County Schools,285,Woodlan Jr/Sr High School,,51,37,35,31,,576,478,252,730
255,East Allen County Schools,291,Cedarville Elementary School,2,4,8,26,23,,642,568,137,705
255,East Allen County Schools,294,Paul Harding Jr High School,,135,130,49,11,,22,28,319,347
255,East Allen County Schools,297,New Haven High School,1,40,300,99,56,1,517,389,625,1014
255,East Allen County Schools,301,New Haven Middle School,3,4,54,37,26,,367,180,311,491
255,East Allen County Schools,305,New Haven Intermediate School,,1,53,38,28,,337,153,304,457
255,East Allen County Schools,310,Southwick Elementary School,,249,194,83,38,,59,133,490,623
255,East Allen County Schools,318,Park Hill Learning Center,,1,7,6,1,,47,45,17,62
255,East Allen County Schools,323,Woodlan Elementary School,,2,7,25,10,1,457,328,174,502
255,East Allen County Schools,394,East Allen University,,62,41,37,21,,147,138,170,308
365,Bartholomew Con School Corp,328,Clifty Creek Elementary School,2,10,16,107,22,,295,94,358,452
365,Bartholomew Con School Corp,346,CSA Lincoln Campus,1,10,7,29,10,3,285,222,123,345
365,Bartholomew Con School Corp,353,Mount Healthy Elementary School,1,1,1,30,17,,412,257,205,462
365,Bartholomew Con School Corp,354,Richard L Johnson Early Educ Cntr,1,3,1,33,2,,69,14,95,109
365,Bartholomew Con School Corp,357,Parkside Elementary School,4,124,13,192,33,1,435,473,329,802
365,Bartholomew Con School Corp,363,W D Richards Elementary School,3,12,9,113,20,2,431,330,260,590
365,Bartholomew Con School Corp,366,Rockcreek Elementary School,2,,4,22,10,,330,232,136,368
365,Bartholomew Con School Corp,369,Lillian Schmitt Elementary School,2,19,25,79,51,1,527,208,496,704
365,Bartholomew Con School Corp,371,L F Smith Elementary,,17,16,57,29,1,410,190,340,530
365,Bartholomew Con School Corp,375,CSA Fodrea Campus,1,58,4,42,16,1,248,205,165,370
365,Bartholomew Con School Corp,377,Taylorsville Elementary School,2,2,6,251,19,1,343,141,483,624
365,Bartholomew Con School Corp,390,Central Middle School,2,32,22,82,41,,639,482,336,818
365,Bartholomew Con School Corp,392,Southside Elementary School,9,231,11,99,26,1,575,743,209,952
365,Bartholomew Con School Corp,395,Northside Middle School,3,61,12,154,33,,622,540,345,885
365,Bartholomew Con School Corp,397,Columbus North High School,6,126,44,262,79,2,1498,1370,647,2017
365,Bartholomew Con School Corp,399,Columbus East High School,2,24,40,107,84,1,1276,1050,484,1534
370,Flat Rock-Hawcreek School Corp,409,Hope Elementary School,,1,1,8,6,,426,235,207,442
370,Flat Rock-Hawcreek School Corp,410,Hauser Jr-Sr High School,,4,1,10,12,,394,279,142,421
395,Benton Community School Corp,421,Otterbein Elementary School,,1,3,19,3,,293,213,106,319
395,Benton Community School Corp,433,Boswell Elementary School,2,,1,46,3,,114,40,126,166
395,Benton Community School Corp,445,Benton Central Jr-Sr High School,,5,5,62,15,,823,518,392,910
395,Benton Community School Corp,446,Prairie Crossing Elementary School,1,,2,34,16,,423,205,271,476
515,Blackford County Schools,485,Montpelier School,,1,2,5,9,1,219,89,148,237
515,Blackford County Schools,489,Blackford High School,1,2,2,12,8,,533,296,262,558
515,Blackford County Schools,491,Blackford Junior High School,,1,1,2,8,,233,105,140,245
515,Blackford County Schools,494,North Side Elementary School,2,,,8,14,,256,106,174,280
515,Blackford County Schools,501,Southside Elementary School,1,1,2,10,16,,358,160,228,388
615,Western Boone Co Com Sch Dist,521,Granville Wells Elementary School,1,3,1,15,8,1,445,309,165,474
615,Western Boone Co Com Sch Dist,537,Thorntown Elementary School,,,1,8,11,,405,261,164,425
615,Western Boone Co Com Sch Dist,539,Western Boone Jr-Sr High School,1,3,1,25,9,1,770,560,250,810
630,Zionsville Community Schools,510,Zionsville West Middle School,3,61,43,50,39,1,825,947,75,1022
630,Zionsville Community Schools,511,Zionsville Middle School,1,40,6,35,59,,1022,1128,35,1163
630,Zionsville Community Schools,512,Zionsville Community High School,5,84,36,75,64,,1671,1835,100,1935
630,Zionsville Community Schools,514,Eagle Elementary School,,41,10,24,27,,310,388,24,412
630,Zionsville Community Schools,517,Zionsville Pleasant View Elem Sch,,17,3,28,38,,735,801,20,821
630,Zionsville Community Schools,541,Union Elementary School,1,30,8,31,22,,553,622,23,645
630,Zionsville Community Schools,542,Stonegate Elementary,,20,14,21,26,1,420,472,30,502
630,Zionsville Community Schools,544,Boone Meadow,1,46,12,26,35,,311,422,9,431
665,Lebanon Community School Corp,534,Perry Worth Elementary School,1,6,17,24,26,,299,275,98,373
665,Lebanon Community School Corp,553,Lebanon Senior High School,1,7,22,47,24,1,874,642,334,976
665,Lebanon Community School Corp,557,Lebanon Middle School,1,8,16,57,29,2,675,478,310,788
665,Lebanon Community School Corp,561,Central Elementary School,,3,4,20,6,,315,263,85,348
665,Lebanon Community School Corp,565,Harney Elementary School,,2,3,48,17,2,431,288,215,503
665,Lebanon Community School Corp,569,Hattie B Stokes Elementary School,,1,7,36,31,,371,161,285,446
670,Brown County School Corporation,571,Brown County Intermediate School,3,3,1,5,9,,257,116,162,278
670,Brown County School Corporation,573,Brown County High School,6,4,2,12,15,,621,350,310,660
670,Brown County School Corporation,577,Van Buren Elementary School,1,,2,5,9,,202,107,112,219
670,Brown County School Corporation,581,Helmsburg Elementary School,2,,1,4,2,,213,93,129,222
670,Brown County School Corporation,585,Sprunica Elementary School,2,1,3,2,2,1,292,131,172,303
670,Brown County School Corporation,587,Brown County Junior High,2,5,,7,4,,301,149,170,319
750,Carroll Consolidated School Corp,621,Carroll Senior High School,2,,3,13,4,,333,236,119,355
750,Carroll Consolidated School Corp,623,Carroll Junior High School,,,1,4,3,1,162,113,58,171
750,Carroll Consolidated School Corp,629,Carroll Elementary School,,,6,21,17,,540,362,222,584
755,Delphi Community School Corp,609,Delphi Community Middle School,1,,2,32,7,,314,191,165,356
755,Delphi Community School Corp,637,Delphi Community High School,,,1,45,5,,379,258,172,430
755,Delphi Community School Corp,641,Delphi Community Elementary School,,1,5,75,21,,523,297,328,625
775,Pioneer Regional School Corp,645,Pioneer Jr-Sr High School,2,7,6,21,5,,388,264,165,429
775,Pioneer Regional School Corp,649,Pioneer Elementary School,3,4,2,24,13,,436,261,221,482
815,Southeastern School Corp,673,Galveston Elementary School,2,2,,21,8,2,264,192,107,299
815,Southeastern School Corp,689,Lewis Cass Jr-Sr High School,,5,6,39,13,,605,463,205,668
815,Southeastern School Corp,695,Thompson Elementary School,1,4,6,20,13,,328,190,182,372
875,Logansport Community Sch Corp,701,Logansport Community High School,2,30,14,446,31,,712,605,630,1235
875,Logansport Community Sch Corp,702,Lincoln Middle School,,21,,193,14,,262,226,264,490
875,Logansport Community Sch Corp,705,Franklin Elementary School,2,13,4,135,19,,241,165,249,414
875,Logansport Community Sch Corp,709,Fairview Elementary School,,3,6,171,10,,219,188,221,409
875,Logansport Community Sch Corp,711,Landis Elementary School,1,31,13,328,37,,405,387,428,815
875,Logansport Community Sch Corp,713,Columbia Elementary School,,8,9,232,19,,190,120,338,458
875,Logansport Community Sch Corp,715,Columbia Middle School,1,6,4,190,19,,213,170,263,433
940,West Clark Community Schools,765,Henryville Jr & Sr High School,,2,3,14,15,,491,356,169,525
940,West Clark Community Schools,767,Henryville Elementary School,4,1,2,13,19,,601,361,279,640
940,West Clark Community Schools,777,Silver Creek High School,1,11,4,55,23,1,828,733,190,923
940,West Clark Community Schools,781,Silver Creek Middle School,1,9,10,51,28,4,566,471,198,669
940,West Clark Community Schools,789,Silver Creek Elementary School,1,10,10,79,35,1,714,572,278,850
940,West Clark Community Schools,813,William W Borden High School,,1,2,11,9,2,323,234,114,348
940,West Clark Community Schools,815,William W Borden Elementary School,,,3,6,1,,318,222,106,328
940,West Clark Community Schools,818,Silver Creek Primary School,,4,5,55,18,,396,346,132,478
1000,Clarksville Community School Corp,833,Clarksville Senior High School,2,2,42,30,32,2,351,202,259,461
1000,Clarksville Community School Corp,845,Clarksville Elementary School,,1,56,72,52,,373,180,374,554
1000,Clarksville Community School Corp,851,Clarksville Middle School,1,,28,33,29,,296,131,256,387
1010,Greater Clark County Schools,755,W E Wilson Elementary,4,7,133,53,70,2,253,219,303,522
1010,Greater Clark County Schools,761,Thomas Jefferson Elementary School,1,6,41,32,38,,295,243,170,413
1010,Greater Clark County Schools,801,Northaven Elementary School,1,20,102,117,59,4,178,136,345,481
1010,Greater Clark County Schools,805,Utica Elementary School,1,8,43,31,50,,385,389,129,518
1010,Greater Clark County Schools,807,New Washington Elementary School,,,1,11,12,,287,150,161,311
1010,Greater Clark County Schools,809,New Washington Middle/High School,,1,1,8,10,,353,210,163,373
1010,Greater Clark County Schools,821,Charlestown Senior High School,,1,21,78,30,,566,422,274,696
1010,Greater Clark County Schools,825,Jonathan Jennings Elementary Sch,1,2,26,46,28,,389,239,253,492
1010,Greater Clark County Schools,829,Pleasant Ridge Elementary School,,2,19,56,29,,401,221,286,507
1010,Greater Clark County Schools,849,Jeffersonville High School,3,30,383,231,191,2,1204,1034,1010,2044
1010,Greater Clark County Schools,853,Parkview Middle School,4,8,150,49,58,,422,305,386,691
1010,Greater Clark County Schools,863,Charlestown Middle School,1,3,20,52,15,,413,278,226,504
1010,Greater Clark County Schools,865,Bridgepoint Elementary School,2,8,82,32,54,,207,118,267,385
1010,Greater Clark County Schools,869,Maple Elementary School,,,38,21,43,,129,90,141,231
1010,Greater Clark County Schools,871,Riverside Elementary School,3,2,81,39,66,1,304,223,273,496
1010,Greater Clark County Schools,877,Spring Hill Elementary School,,,76,28,41,,57,43,159,202
1010,Greater Clark County Schools,879,Parkwood Elementary School,1,,43,311,47,2,179,88,495,583
1010,Greater Clark County Schools,883,River Valley Middle School,1,15,165,191,71,1,470,365,549,914
1010,Greater Clark County Schools,886,Old Corden Porter School,,,16,2,4,,40,13,49,62
1010,Greater Clark County Schools,891,Clark County Middle/High School,,,16,10,11,,82,61,58,119
1125,Clay Community Schools,895,Clay City Elementary School,3,,,6,4,,343,192,164,356
1125,Clay Community Schools,897,Clay City Jr-Sr High School,3,,,5,2,,369,243,136,379
1125,Clay Community Schools,901,Jackson Township Elementary School,,3,,2,8,,282,190,105,295
1125,Clay Community Schools,907,Staunton Elementary School,1,,,7,7,1,282,158,140,298
1125,Clay Community Schools,923,Van Buren Elementary School,,,1,2,10,,231,95,149,244
1125,Clay Community Schools,925,North Clay Middle School,,5,3,14,10,,794,384,442,826
1125,Clay Community Schools,933,Northview High School,2,7,7,14,24,,970,542,482,1024
1125,Clay Community Schools,941,East Side Elementary School,,1,2,9,7,,224,64,179,243
1125,Clay Community Schools,942,Forest Park Elementary School,,2,3,12,7,,268,62,230,292
1125,Clay Community Schools,949,Meridian Street Elementary School,2,1,1,6,9,1,251,78,193,271
1150,Clinton Central School Corporation,957,Clinton Central Junior-Senior HS,4,,1,8,1,,418,267,165,432
1150,Clinton Central School Corporation,961,Clinton Central Elementary School,,4,3,16,7,,464,239,255,494
1160,Clinton Prairie School Corporation,977,Clinton Prairie Jr-Sr High School,,2,1,42,6,,466,321,196,517
1160,Clinton Prairie School Corporation,981,Clinton Prairie Elementary School,1,,3,40,10,,631,382,303,685
1170,Community Schools of Frankfort,997,Frankfort Senior High School,,1,7,402,18,,433,268,593,861
1170,Community Schools of Frankfort,999,Frankfort Middle School,1,1,6,345,9,1,351,137,577,714
1170,Community Schools of Frankfort,1014,Blue Ridge Primary Elementary Sch,2,1,6,269,7,,238,142,381,523
1170,Community Schools of Frankfort,1015,Green Meadows Intermediate Elem,,3,1,251,4,1,196,95,361,456
1170,Community Schools of Frankfort,1020,Suncrest Elementary School,,,4,319,12,2,302,104,535,639
1180,Rossville Con School District,1021,Rossville Middle/Senior High Sch,1,4,5,15,7,,514,415,131,546
1180,Rossville Con School District,1033,Rossville Elementary School,2,2,3,14,5,,421,302,145,447
1300,Crawford County Community Sch Corp,1037,South Crawford Elementary School,,,1,1,5,,192,79,120,199
1300,Crawford County Community Sch Corp,1045,West Crawford Elementary School,,,,5,2,,239,65,181,246
1300,Crawford County Community Sch Corp,1059,Crawford County High School,,,1,1,7,,448,209,248,457
1300,Crawford County Community Sch Corp,1061,Crawford County Middle School,,,2,3,11,,327,138,205,343
1300,Crawford County Community Sch Corp,1065,East Crawford Elementary School,,,3,3,4,,300,113,197,310
1315,Barr-Reeve Community Schools Inc,1069,Barr Reeve Middle/High School,,2,1,2,2,,380,293,94,387
1315,Barr-Reeve Community Schools Inc,1073,Barr Reeve Primary Grade School,,1,,,1,,145,96,51,147
1315,Barr-Reeve Community Schools Inc,1075,Barr Reeve Elementary School,,,1,1,,,284,206,80,286
1375,North Daviess Com Schools,1090,North Daviess Elementary School,3,,4,11,8,,666,394,298,692
1375,North Daviess Com Schools,1121,North Daviess Jr-Sr High School,3,,3,5,10,,453,274,200,474
1405,Washington Community Schools,1103,Lena Dunn Elementary School,1,1,28,177,15,,223,39,406,445
1405,Washington Community Schools,1105,Veale Elementary School,2,1,2,2,1,,156,113,51,164
1405,Washington Community Schools,1123,Washington Junior High School,1,5,13,80,17,,286,119,283,402
1405,Washington Community Schools,1125,Washington High School,4,3,23,118,25,,572,348,397,745
1405,Washington Community Schools,1129,North Elementary School,1,6,9,59,16,1,315,198,209,407
1405,Washington Community Schools,1133,Helen Griffith Elementary School,2,3,6,123,10,,276,84,336,420
1560,Sunman-Dearborn Com Sch Corp,1189,North Dearborn Elementary School,,4,1,9,11,,618,489,154,643
1560,Sunman-Dearborn Com Sch Corp,1190,Sunman-Dearborn Middle School,1,4,2,11,11,,902,723,208,931
1560,Sunman-Dearborn Com Sch Corp,1193,Bright Elementary School,,2,1,3,9,,515,432,98,530
1560,Sunman-Dearborn Com Sch Corp,7211,Sunman Elementary School,,1,2,17,10,,368,237,161,398
1560,Sunman-Dearborn Com Sch Corp,7213,East Central High School,1,1,,12,24,1,1271,1065,245,1310
1600,South Dearborn Community Sch Corp,1141,Dillsboro Elementary School,2,,,,6,,223,117,114,231
1600,South Dearborn Community Sch Corp,1165,Manchester Elementary School,,,,1,10,,257,172,96,268
1600,South Dearborn Community Sch Corp,1169,Moores Hill Elementary School,,3,,1,2,,159,63,102,165
1600,South Dearborn Community Sch Corp,1172,South Dearborn Middle School,3,1,,8,10,,392,216,198,414
1600,South Dearborn Community Sch Corp,1179,South Dearborn High School,3,3,,14,17,,847,530,354,884
1600,South Dearborn Community Sch Corp,1197,Aurora Elementary School,1,2,4,4,23,,538,271,301,572
1620,Lawrenceburg Community School Corp,1177,Lawrenceburg High School,,6,6,13,26,,569,443,177,620
1620,Lawrenceburg Community School Corp,1209,Greendale Middle School,,4,4,10,27,,420,278,187,465
1620,Lawrenceburg Community School Corp,1210,Lawrenceburg Primary School,1,1,4,9,41,,440,277,219,496
1620,Lawrenceburg Community School Corp,1217,Central Elementary School,,3,9,2,42,,391,238,209,447
1655,Decatur County Community Schools,1263,South Decatur Jr-Sr High School,2,,1,10,8,,457,281,197,478
1655,Decatur County Community Schools,1265,South Decatur Elementary School,,,2,12,4,,430,198,250,448
1655,Decatur County Community Schools,1266,North Decatur Elementary School,2,1,1,9,10,,528,309,242,551
1655,Decatur County Community Schools,1267,North Decatur Jr-Sr High School,2,1,,4,7,,489,323,180,503
1730,Greensburg Community Schools,1268,Greensburg Community High School,2,5,1,22,21,2,697,454,296,750
1730,Greensburg Community Schools,1269,Greensburg Community Jr High,,3,,21,14,2,471,254,257,511
1730,Greensburg Community Schools,1270,Greensburg Elementary,3,9,6,31,29,1,908,460,527,987
1805,DeKalb Co Eastern Com Sch Dist,1317,Eastside Junior-Senior High School,1,3,8,28,6,1,542,371,218,589
1805,DeKalb Co Eastern Com Sch Dist,1321,Butler Elementary School,4,,5,6,2,,408,185,240,425
1805,DeKalb Co Eastern Com Sch Dist,1335,Riverdale Elementary School,1,2,8,5,2,,286,183,121,304
1820,Garrett-Keyser-Butler Com Sch Corp,1325,Garrett High School,4,,1,16,14,11,544,351,239,590
1820,Garrett-Keyser-Butler Com Sch Corp,1329,J E Ober Elementary School,1,1,4,16,40,4,702,374,394,768
1820,Garrett-Keyser-Butler Com Sch Corp,1331,Garrett Middle School,1,,1,12,8,4,393,213,206,419
1835,DeKalb Co Ctl United Sch Dist,1341,Waterloo Elementary School,,1,,7,17,,295,106,214,320
1835,DeKalb Co Ctl United Sch Dist,1345,DeKalb High School,1,11,2,37,32,,1091,804,370,1174
1835,DeKalb Co Ctl United Sch Dist,1346,DeKalb Middle School,1,9,3,20,37,,767,518,319,837
1835,DeKalb Co Ctl United Sch Dist,1351,James R Watson Elementary School,,7,3,19,34,,542,369,236,605
1835,DeKalb Co Ctl United Sch Dist,1357,McKenney-Harrison Elementary Sch,1,8,3,3,18,,469,281,221,502
1835,DeKalb Co Ctl United Sch Dist,1359,Country Meadow Elementary School,,3,2,8,7,,267,152,135,287
1875,Delaware Community School Corp,1365,Royerton Elementary School,2,2,20,16,33,,501,372,202,574
1875,Delaware Community School Corp,1367,Delta Middle School,,1,12,4,18,,578,386,227,613
1875,Delaware Community School Corp,1369,Delta High School,4,3,8,7,24,1,824,601,270,871
1875,Delaware Community School Corp,1409,Eaton Elementary School,2,,5,6,10,,247,126,144,270
1875,Delaware Community School Corp,1520,Albany Elementary School,3,3,,4,7,,277,116,178,294
1885,Wes-Del Community Schools,1372,Wes-Del Middle/Senior High School,,4,1,19,20,,417,240,221,461
1885,Wes-Del Community Schools,1413,Wes-Del Elementary School,1,1,1,16,7,,330,172,184,356
1895,Liberty-Perry Community Sch Corp,1375,Wapahani High School,2,3,4,2,10,,375,243,153,396
1895,Liberty-Perry Community Sch Corp,1377,Selma Middle School,1,2,2,5,6,,285,146,155,301
1895,Liberty-Perry Community Sch Corp,1381,Selma Elementary School,1,,5,7,14,,486,243,270,513
1900,Cowan Community School Corp,1385,Cowan Elementary School,,,3,8,8,,407,214,212,426
1900,Cowan Community School Corp,1386,Cowan High School,,2,2,7,9,,345,236,129,365
1910,Yorktown Community Schools,1387,Yorktown Middle School,,13,34,19,22,1,489,397,181,578
1910,Yorktown Community Schools,1389,Yorktown High School,5,18,28,27,34,,689,589,212,801
1910,Yorktown Community Schools,1393,Yorktown Elementary School,1,13,25,14,26,,500,364,215,579
1910,Yorktown Community Schools,1395,Pleasant View Elementary School,1,12,21,8,32,,502,394,182,576
1940,Daleville Community Schools,1401,Daleville Jr-Sr High School,1,3,4,4,19,,388,256,163,419
1940,Daleville Community Schools,1405,Daleville Elementary School,2,1,4,4,17,,477,242,263,505
1970,Muncie Community Schools,1421,Muncie Central High School,4,8,340,53,139,,925,469,1000,1469
1970,Muncie Community Schools,1423,Storer Elementary School,,6,20,9,34,,191,141,119,260
1970,Muncie Community Schools,1431,Northside Middle School,2,8,144,31,72,,390,215,432,647
1970,Muncie Community Schools,1437,Southside Middle School,4,,108,20,64,,380,75,501,576
1970,Muncie Community Schools,1470,Grissom Elementary School,,1,54,11,56,2,219,27,316,343
1970,Muncie Community Schools,1482,South View Elementary School,1,,47,15,35,2,321,39,382,421
1970,Muncie Community Schools,1485,Longfellow Elementary School,,3,164,19,49,,101,23,313,336
1970,Muncie Community Schools,1494,Mitchell Elementary School,1,5,26,10,31,,146,103,116,219
1970,Muncie Community Schools,1496,North View Elementary School,2,1,39,21,43,,176,68,214,282
1970,Muncie Community Schools,1509,Sutton Elementary School,,,75,12,49,,216,41,311,352
1970,Muncie Community Schools,1513,East Washington Academy,3,6,89,21,56,2,236,143,270,413
1970,Muncie Community Schools,1517,West View Elementary School,1,1,12,13,46,,175,91,157,248
1970,Muncie Community Schools,1524,Youth Opportunity Center,,1,25,4,10,,84,,124,124
2040,Northeast Dubois Co Sch Corp,1543,Celestine Elementary School,,,,,,,89,81,8,89
2040,Northeast Dubois Co Sch Corp,1545,Northeast Dubois High School,,3,,5,,,260,221,47,268
