year,mergecode,districtcode,white,black,hispanic,lowincome,totalenroll
19,8355-8971,8355,94.66,0.0,2.55,54.06,431
19,8360-8981,8360,93.28,0.2,2.24,33.81,491
19,8360-8982,8360,89.53,1.01,2.03,35.81,296
19,8360-8983,8360,89.19,1.1,2.38,45.79,546
19,8360-8984,8360,91.65,0.68,1.58,39.28,443
19,8375-8927,8375,95.04,1.04,1.04,39.95,383
19,8375-8928,8375,92.38,1.78,0.81,44.57,617
19,8375-8929,8375,92.9,0.89,0.89,48.22,338
19,8385-8993,8385,68.04,9.08,8.46,66.56,1289
19,8385-8997,8385,61.27,10.53,12.82,69.1,741
19,8385-9001,8385,66.0,6.77,11.08,79.54,650
19,8385-9013,8385,69.61,10.65,5.19,51.69,385
19,8385-9014,8385,69.54,7.67,7.19,76.5,417
19,8385-9017,8385,64.1,8.26,9.4,86.32,351
19,8385-9038,8385,60.85,5.34,18.51,95.02,281
19,8385-9045,8385,51.95,12.91,15.62,95.5,333
19,8385-9053,8385,74.92,5.76,6.1,71.86,295
19,8385-9056,8385,64.1,16.24,3.42,77.78,117
19,8425-9057,8425,96.3,0.22,2.4,40.74,459
19,8425-9058,8425,97.02,0.25,0.99,37.22,403
19,8435-9081,8435,91.67,0.87,2.95,30.56,576
19,8435-9085,8435,89.55,0.18,5.23,34.23,555
19,8435-9087,8435,91.12,0.88,3.38,26.5,800
19,8435-9088,8435,91.24,0.7,4.38,29.42,571
19,8445-9089,8445,87.87,1.46,6.9,46.23,478
19,8445-9093,8445,86.65,2.97,6.78,49.79,472
19,8445-9098,8445,89.0,1.91,5.87,52.64,682
19,8515-9119,8515,50.5,1.25,46.0,82.25,400
19,8515-9122,8515,56.78,0.0,40.2,81.41,199
19,8515-9135,8515,57.49,0.81,37.25,63.16,247
19,8525-9113,8525,95.77,0.0,2.54,36.06,355
19,8525-9137,8525,94.89,0.0,3.51,27.48,313
19,8535-3170,8535,90.48,1.06,5.82,46.03,189
19,8535-9141,8535,90.25,0.63,5.66,34.91,318
19,8535-9143,8535,91.71,0.0,6.74,42.49,193
19,8565-9129,8565,91.77,0.43,6.06,54.98,231
19,8565-9149,8565,81.04,0.52,12.6,44.16,770
19,8565-9153,8565,83.8,0.19,9.98,50.66,531
19,8565-9157,8565,80.63,0.0,12.82,65.53,351
19,8565-9163,8565,77.74,0.18,15.51,62.04,548
19,8625-9193,8625,94.86,0.0,2.02,25.55,642
19,8625-9197,8625,93.66,0.0,0.93,33.77,536
19,8665-9178,8665,91.22,1.08,4.12,34.23,558
19,8665-9179,8665,89.87,0.33,5.23,25.16,306
19,8665-9180,8665,90.55,0.5,3.36,30.35,804
19,8665-9186,8665,91.57,0.6,3.01,31.93,498
19,8665-9187,8665,92.14,0.72,3.07,24.57,1107
19,8665-9196,8665,89.88,0.0,5.95,47.92,336
19,8810-5639,8810,22.88,56.33,14.73,100.0,577
19,8815-5481,8815,46.04,28.63,15.4,100.0,695
19,8820-4033,8820,0.2,94.56,0.4,96.37,496
19,8825-5572,8825,37.88,42.32,12.97,100.0,293
19,9010-1806,9010,1.5,83.71,9.93,85.58,534
19,9015-4271,9015,33.46,35.0,21.54,60.38,260
19,9030-2019,9030,94.32,0.0,0.0,61.36,88
19,9035-7947,9035,80.0,7.79,5.97,38.18,385
19,9040-7094,9040,0.54,96.22,0.54,74.05,185
19,9045-4894,9045,3.07,78.16,17.24,78.93,261
19,9050-2006,9050,57.14,13.31,19.16,44.16,308
19,9055-2018,9055,20.23,38.52,38.13,73.93,257
19,9060-139,9060,14.56,66.02,12.62,75.73,103
19,9065-1002,9065,2.7,89.19,2.7,97.3,37
19,9070-1003,9070,1.54,80.0,17.69,50.0,130
19,9080-1004,9080,8.77,77.19,12.28,94.74,57
19,9085-1006,9085,11.76,43.53,16.47,77.65,85
19,9090-1041,9090,7.05,46.38,41.62,90.48,567
19,9095-9094,9095,19.71,63.77,8.99,80.0,345
19,9100-732,9100,51.11,30.37,8.89,100.0,135
19,9100-5055,9100,46.01,33.33,8.45,100.0,213
19,9100-5452,9100,55.88,26.47,11.76,100.0,34
19,9115-1118,9115,1.81,82.97,11.59,76.09,276
19,9120-2528,9120,74.4,12.74,7.06,62.04,793
19,9145-1122,9145,20.21,58.51,12.77,61.7,282
19,9150-1126,9150,2.33,89.15,6.2,91.47,129
19,9155-5468,9155,66.01,15.23,12.48,79.78,6266
19,9160-1016,9160,73.04,18.77,2.73,90.44,293
19,9190-1024,9190,13.79,79.31,6.9,75.86,29
19,9195-1039,9195,1.85,44.44,3.7,100.0,54
19,9305-9012,9305,81.27,7.42,1.41,66.43,283
19,9310-1535,9310,2.65,88.25,3.64,92.72,604
19,9315-8295,9315,70.77,2.31,4.36,14.87,390
19,9320-1536,9320,88.34,1.46,2.19,22.04,549
19,9325-2524,9325,75.85,10.63,4.35,34.78,207
19,9330-1537,9330,67.14,12.98,9.94,67.55,986
19,9335-5912,9335,11.73,52.16,31.79,75.93,324
19,9345-8094,9345,62.46,15.92,16.22,54.65,333
19,9350-1539,9350,0.32,45.25,6.65,100.0,316
19,9355-2976,9355,69.71,15.28,5.63,64.61,373
19,9365-5667,9365,2.65,22.2,73.93,96.74,491
19,9380-5874,9380,31.72,9.82,51.81,88.22,662
19,9385-5532,9385,15.77,33.38,37.25,84.23,647
19,9395-5871,9395,10.88,42.44,42.18,94.69,377
19,9400-5860,9400,2.03,86.49,6.42,90.2,296
19,9410-5741,9410,1.77,89.19,3.93,97.25,509
19,9425-5621,9425,0.47,90.52,2.84,82.46,211
19,9430-5629,9430,1.54,83.08,8.85,83.85,260
19,9445-6208,9445,0.0,96.12,0.86,62.5,232
19,9460-4022,9460,0.28,95.03,3.41,99.36,1086
19,9465-7951,9465,93.33,0.0,3.7,72.59,135
19,9485-5868,9485,49.24,13.58,24.11,94.4,589
19,9495-8203,9495,10.5,68.0,2.5,87.5,200
19,9505-5472,9505,90.77,4.62,2.31,27.69,130
19,9535-4130,9535,0.69,89.92,6.74,100.0,1439
19,9545-4164,9545,0.0,94.9,2.6,83.47,883
19,9555-3935,9555,0.48,47.23,48.67,100.0,415
19,9575-5523,9575,13.96,67.23,13.06,100.0,888
19,9595-3971,9595,1.6,41.52,55.49,100.0,501
19,9605-C460,9605,57.6,21.6,10.4,80.8,125
19,9610-C695,9610,65.64,12.88,11.66,100.0,326
19,9615-5488,9615,2.51,54.72,40.71,95.58,678
19,9620-1441,9620,78.62,5.53,3.29,25.26,669
19,9625-1443,9625,70.68,4.56,3.91,18.24,307
19,9640-2551,9640,78.81,7.62,5.96,28.81,302
19,9645-5716,9645,1.14,94.28,2.52,77.12,437
19,9650-5724,9650,59.62,23.51,9.0,34.53,889
19,9655-5292,9655,64.0,12.0,16.0,32.0,25
19,9665-2572,9665,75.65,7.07,4.19,8.12,382
19,9670-5664,9670,7.92,76.67,9.58,62.5,240
19,9680-5508,9680,24.59,49.31,15.73,81.27,801
19,9685-4043,9685,1.3,91.07,5.76,93.66,694
19,9690-4711,9690,84.35,5.22,7.39,20.87,230
19,9705-4486,9705,12.66,19.17,65.1,74.32,553
19,9725-3312,9725,84.8,0.8,11.2,99.2,125
19,9730-6864,9730,51.95,16.45,21.65,61.04,231
19,9735-1518,9735,56.74,24.72,5.06,80.34,178
19,9740-138,9740,0.0,92.31,2.56,100.0,117
19,9750-4904,9750,58.15,15.97,17.89,80.19,313
19,9760-242,9760,42.68,40.24,3.66,89.02,82
19,9770-5524,9770,3.03,87.05,6.06,100.0,363
19,9780-5761,9780,2.03,89.19,5.41,95.95,148
19,9785-5837,9785,3.37,62.34,30.55,90.59,563
19,9790-5092,9790,57.48,16.69,16.56,69.01,755
19,9795-2411,9795,40.86,31.18,8.6,43.01,93
19,9805-2527,9805,52.75,39.01,2.75,67.03,182
19,9835-6215,9835,77.78,1.79,7.17,27.96,279
19,9840-5749,9840,31.92,14.46,12.47,67.33,401
19,9855-5748,9855,49.74,14.66,21.99,52.36,191
19,9870-6824,9870,73.46,6.17,13.08,22.06,535
19,9875-771,9875,74.62,10.77,4.23,34.42,520
19,9880-7567,9880,57.7,23.61,8.85,53.77,305
19,9885-4027,9885,1.65,93.39,2.89,58.68,242
19,9890-2488,9890,75.1,9.04,8.33,75.91,984
19,9895-5444,9895,5.28,64.52,23.75,91.64,682
19,9900-7566,9900,32.74,34.88,25.62,55.87,281
19,9905-7944,9905,79.55,6.95,6.29,45.05,4852
19,9910-5669,9910,19.13,58.81,16.78,73.32,1192
19,9915-5903,9915,13.95,72.09,6.4,100.0,172
19,9920-5191,9920,65.98,23.71,5.15,78.35,194
19,9925-5496,9925,1.85,94.44,0.46,77.31,216
19,9935-5899,9935,5.83,77.86,10.72,84.85,429
19,9940-5914,9940,0.72,90.94,3.99,76.45,276
19,9945-5926,9945,0.75,89.47,5.01,80.7,399
19,9950-7952,9950,95.09,0.0,3.19,62.9,407
19,9955-7231,9955,92.96,0.47,3.29,59.62,213
19,9960-7562,9960,36.62,43.35,12.64,73.73,609
19,9965-7563,9965,50.0,27.94,10.59,62.35,340
19,9970-1111,9970,11.24,68.54,7.87,78.65,89
19,9975-1112,9975,10.12,46.07,41.32,71.07,484
19,9980-1113,9980,0.68,93.45,2.48,100.0,443
19,9985-1114,9985,87.09,2.1,3.3,33.93,333
19,9990-1116,9990,3.01,91.57,3.01,81.93,166
19,9995-1117,9995,74.84,3.14,18.24,58.49,159
