Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Free/Reduced price meals,Paid meals,Grand Total
5360,M S D Warren Township,5402,Raymond Park Intermediate,1,4,235,107,65,,253,512,153,665
5370,M S D Washington Township,5403,Allisonville Elementary School,2,13,135,96,47,,409,273,429,702
5370,M S D Washington Township,5406,Crooked Creek Elementary School,,10,328,87,81,1,197,394,310,704
5370,M S D Washington Township,5418,Greenbriar Elementary School,,18,404,228,46,,108,689,115,804
5370,M S D Washington Township,5424,John Strange Elementary School,1,7,243,60,50,1,220,290,292,582
5370,M S D Washington Township,5427,Nora Elementary School,,74,194,289,27,,70,543,111,654
5370,M S D Washington Township,5430,Spring Mill Elementary School,,24,256,125,38,1,251,406,289,695
5370,M S D Washington Township,5434,Hilltop School,,2,26,27,4,,32,,91,91
5370,M S D Washington Township,5436,Fox Hill Elementary School,,23,441,205,26,,101,633,163,796
5370,M S D Washington Township,5442,Eastwood Middle School,6,13,253,90,64,,410,356,480,836
5370,M S D Washington Township,5445,Northview Middle School,,57,378,225,36,,114,635,175,810
5370,M S D Washington Township,5448,Westlane Middle School,,34,436,204,65,,180,583,336,919
5370,M S D Washington Township,5451,North Central High School,4,160,1503,640,239,3,1216,1897,1868,3765
5375,M S D Wayne Township,5213,Ben Davis High School,3,24,1135,870,155,5,1003,2359,836,3195
5375,M S D Wayne Township,5219,Ben Davis Ninth Grade Center,2,6,406,324,80,1,359,918,260,1178
5375,M S D Wayne Township,5221,Chapel Hill 7th & 8th Grade Center,,6,566,292,71,3,304,940,301,1242
5375,M S D Wayne Township,5222,Lynhurst 7th & 8th Grade Center,5,8,277,382,67,1,419,953,206,1159
5375,M S D Wayne Township,5223,Maplewood Elementary School,,,56,331,38,,388,676,137,813
5375,M S D Wayne Township,5227,Chapel Glen Elementary School,1,1,288,182,92,1,263,631,197,828
5375,M S D Wayne Township,5241,Garden City Elementary School,2,3,212,421,19,,141,667,131,798
5375,M S D Wayne Township,5257,McClelland Elementary School,1,6,220,244,74,2,261,662,146,808
5375,M S D Wayne Township,5261,Rhoades Elementary School,1,,195,301,60,1,238,713,83,796
5375,M S D Wayne Township,5265,Robey Elementary School,1,6,216,77,50,,379,384,345,729
5375,M S D Wayne Township,5267,North Wayne Elementary School,2,3,500,222,51,2,41,616,205,821
5375,M S D Wayne Township,5270,Stout Field Elementary School,1,2,76,198,58,,477,700,112,812
5375,M S D Wayne Township,5271,Sanders School,,,30,7,8,,46,58,33,91
5375,M S D Wayne Township,5273,Westlake Elementary School,1,3,373,273,34,,128,618,194,812
5375,M S D Wayne Township,5274,Chapelwood Elementary School,2,8,443,177,55,,141,672,154,826
5375,M S D Wayne Township,5288,Achieve Virtual Education Academy,,2,47,25,3,,143,31,189,220
5375,M S D Wayne Township,5446,Bridgeport Elementary School,2,16,326,158,57,,207,567,199,766
5375,M S D Wayne Township,5447,Ben Davis University High School,2,5,132,92,25,,137,268,125,393
5380,Beech Grove City Schools,5449,Beech Grove Sr High School,,7,99,84,75,,718,627,356,983
5380,Beech Grove City Schools,5453,Beech Grove Middle School,1,1,51,44,33,,329,354,105,459
5380,Beech Grove City Schools,5457,Central Elementary School,,2,57,32,50,,340,379,102,481
5380,Beech Grove City Schools,5461,South Grove Intermediate School,1,4,71,84,57,,521,557,181,738
5380,Beech Grove City Schools,5463,Hornet Park Elementary School,2,3,41,48,53,,339,345,141,486
5385,Indianapolis Public Schools,5465,Arlington High,1,,580,120,22,,46,509,260,769
5385,Indianapolis Public Schools,5467,HW Longfellow Med/STEM Magnet Midl,,2,143,116,13,1,43,273,45,318
5385,Indianapolis Public Schools,5469,Arsenal Technical High School,1,3,916,709,77,1,256,1459,504,1963
5385,Indianapolis Public Schools,5473,Crispus Attucks Medical Magnet HS,,2,424,232,25,,30,529,184,713
5385,Indianapolis Public Schools,5477,Broad Ripple Mgnt HS for Prfm Arts,1,1,384,139,31,,47,423,180,603
5385,Indianapolis Public Schools,5483,Northwest Community High School,1,21,414,216,15,,41,460,248,708
5385,Indianapolis Public Schools,5487,Shortridge High School,1,5,160,89,37,,139,251,180,431
5385,Indianapolis Public Schools,5498,Cold Spring School,,3,219,43,18,,34,229,87,317
5385,Indianapolis Public Schools,5509,Broad Ripple Mgnt Jr HS-Prfm Arts,,,37,11,6,,5,44,15,59
5385,Indianapolis Public Schools,5513,George Washington Comm Middle Sch,,,43,44,8,,32,96,31,127
5385,Indianapolis Public Schools,5514,Washington Irving School 14,2,4,241,65,25,,114,363,88,451
5385,Indianapolis Public Schools,5515,Thomas D Gregg School 15,,1,216,218,23,,78,516,20,536
5385,Indianapolis Public Schools,5516,Northwest Community Middle School,,1,132,64,11,,12,157,63,220
5385,Indianapolis Public Schools,5517,John Marshall Middle,2,2,280,77,23,,38,332,90,422
5385,Indianapolis Public Schools,5531,James A Garfield School 31,,,76,94,40,,192,335,67,402
5385,Indianapolis Public Schools,5534,Eleanor Skillen School 34,2,1,66,84,31,,230,318,96,414
5385,Indianapolis Public Schools,5538,Center for Inquiry School 70,1,4,106,27,17,,157,125,186,312
5385,Indianapolis Public Schools,5539,William McKinley School 39,,1,79,101,29,,262,385,87,472
5385,Indianapolis Public Schools,5543,James Whitcomb Riley School 43,1,3,416,58,20,,34,424,108,532
5385,Indianapolis Public Schools,5544,Riverside School 44,,2,122,75,5,,17,151,69,221
5385,Indianapolis Public Schools,5546,Daniel Webster School 46,1,,55,129,38,,189,341,71,412
5385,Indianapolis Public Schools,5548,Louis B Russell Jr School 48,,,315,16,10,1,11,293,60,353
5385,Indianapolis Public Schools,5549,William Penn School 49,4,,82,320,25,1,226,505,153,658
5385,Indianapolis Public Schools,5551,James Russell Lowell School 51,1,,245,132,10,,26,302,112,414
5385,Indianapolis Public Schools,5554,Brookside School 54,1,,338,111,33,,79,451,111,562
5385,Indianapolis Public Schools,5555,IPS/ Butler Eliza Blaker School 55,,1,94,21,9,,41,108,58,166
5385,Indianapolis Public Schools,5556,Francis W Parker School 56,,,230,37,17,,51,251,84,335
5385,Indianapolis Public Schools,5557,George W Julian School 57,,,41,52,11,,67,119,52,171
5385,Indianapolis Public Schools,5558,Ralph Waldo Emerson School 58,1,,170,64,16,,85,292,44,336
5385,Indianapolis Public Schools,5560,IPS/ Butler Lab @ William Bell 60,1,3,152,38,34,,328,186,370,556
5385,Indianapolis Public Schools,5563,Wendell Phillips School 63,,,231,188,29,,50,379,119,498
5385,Indianapolis Public Schools,5565,Raymond F Brandes School 65,,16,42,59,15,,104,189,47,236
5385,Indianapolis Public Schools,5567,Stephen Foster School 67,,4,178,372,34,,104,541,151,692
5385,Indianapolis Public Schools,5569,Joyce Kilmer School 69,,,140,17,4,,5,137,29,166
5385,Indianapolis Public Schools,5570,Edison School of the Arts 47,,1,379,110,35,2,63,469,121,590
5385,Indianapolis Public Schools,5574,Theodore Potter School 74,1,,38,203,14,,19,209,66,275
5385,Indianapolis Public Schools,5577,Merle Sidener Gifted Academy,,5,90,54,35,,173,156,201,357
5385,Indianapolis Public Schools,5579,Carl Wilde School 79,,17,195,382,13,,36,520,123,643
5385,Indianapolis Public Schools,5582,Christian Park School 82,,,60,84,27,,241,316,96,412
5385,Indianapolis Public Schools,5583,Floro Torrence School 83,1,3,165,80,5,,9,226,37,263
5385,Indianapolis Public Schools,5587,George Washington Carver School 87,1,2,134,157,12,,59,259,106,365
5385,Indianapolis Public Schools,5588,Anna Brochhausen School 88,,1,193,51,26,,44,258,57,315
5385,Indianapolis Public Schools,5590,Ernie Pyle School 90,,,145,162,22,,33,293,69,362
5385,Indianapolis Public Schools,5591,Rousseau McClellan School 91,2,3,154,67,42,,264,262,270,532
5385,Indianapolis Public Schools,5593,George H Fisher School 93,,,306,57,21,,31,342,73,415
5385,Indianapolis Public Schools,5596,Meredith Nicholson School 96,,,64,274,4,,15,319,38,357
5385,Indianapolis Public Schools,5597,Emma Donnan Elementary School,1,,132,39,13,,75,260,,260
5385,Indianapolis Public Schools,5601,H L Harshman Middle School,,5,151,297,19,1,44,420,97,517
5385,Indianapolis Public Schools,5602,Francis Bellamy Pre-School Center,,,40,20,4,,6,58,12,70
5385,Indianapolis Public Schools,5603,Phalen at Francis Scott Key 103,,,347,81,19,,14,280,181,461
5385,Indianapolis Public Schools,5605,Charles Warren Fairbanks Sch 105,,,281,94,9,,17,332,68,401
5385,Indianapolis Public Schools,5606,Robert Lee Frost School 106,,3,293,44,19,,10,298,71,369
5385,Indianapolis Public Schools,5607,Lew Wallace School 107,1,27,301,216,20,,41,490,116,606
5385,Indianapolis Public Schools,5609,Jonathan Jennings School 109,,,148,112,3,,19,227,55,282
5385,Indianapolis Public Schools,5614,Paul I Miller School 114,1,,205,60,34,,120,351,69,420
5385,Indianapolis Public Schools,5618,Gambold Pre-School,,1,3,7,,,,7,4,11
5385,Indianapolis Public Schools,5619,George S Buck School 94,,2,229,126,11,,25,319,74,393
5385,Indianapolis Public Schools,5623,Arlington Woods School 99,,,380,73,15,,35,407,96,503
5385,Indianapolis Public Schools,5635,Center For Inquiry School 2,2,13,52,42,26,,295,238,192,430
5385,Indianapolis Public Schools,5643,George Washington Community HS,,,133,169,27,,115,326,118,444
5385,Indianapolis Public Schools,5659,Center for Inquiry School 84,1,12,35,8,25,,351,37,395,432
5385,Indianapolis Public Schools,5662,Clarence Farrington School 61,1,,314,285,19,1,37,487,170,657
5385,Indianapolis Public Schools,5668,Center for Inquiry School 27,,7,168,64,23,1,187,214,236,450
5385,Indianapolis Public Schools,5674,Frederick Douglass School 19,,,128,222,21,,117,378,110,488
5400,School Town of Speedway,5889,Speedway Junior High School,,16,83,39,15,,119,169,103,272
5400,School Town of Speedway,5891,Speedway Senior High School,1,26,115,67,23,,284,271,245,516
5400,School Town of Speedway,5893,James A Allison Elementary Sch 3,,25,155,44,10,1,100,221,114,335
5400,School Town of Speedway,5897,Carl G Fisher Elementary School 1,,,15,12,18,,117,72,90,162
5400,School Town of Speedway,5901,Arthur C Newby Elementary School 2,,,57,15,11,,115,90,108,198
5400,School Town of Speedway,5905,Frank H Wheeler Elementary Sch 4,,19,114,107,30,,107,278,99,377
5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,,3,3,27,18,,393,231,213,444
5455,Culver Community Schools Corp,5928,Culver Elementary School,,2,2,32,11,,265,200,112,312
5470,Argos Community Schools,5936,Argos Community Elementary,,,1,20,7,,312,175,165,340
5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,1,,3,16,9,,286,125,190,315
5480,Bremen Public Schools,5941,Bremen Senior High School,,3,8,114,10,,367,167,335,502
5480,Bremen Public Schools,5943,Bremen Elementary/Middle School,,5,1,267,12,,701,466,520,986
5485,Plymouth Community School Corp,5933,Menominee Elementary School,1,2,6,67,7,,281,193,171,364
5485,Plymouth Community School Corp,5945,Plymouth High School,2,8,4,296,19,,757,593,493,1086
5485,Plymouth Community School Corp,5949,Lincoln Junior High School,2,1,4,136,12,,387,315,227,542
5485,Plymouth Community School Corp,5956,Riverside Intermediate,3,10,8,125,13,,406,320,245,565
5485,Plymouth Community School Corp,5961,Jefferson Elementary School,1,1,1,106,5,,197,239,72,311
5485,Plymouth Community School Corp,5965,Washington Discovery Academy,,,5,110,12,,217,224,120,344
5485,Plymouth Community School Corp,5969,Webster Elementary School,2,,4,87,11,,243,218,129,347
5495,Triton School Corporation,5922,Triton Elementary School,1,1,2,30,13,,441,217,271,488
5495,Triton School Corporation,5923,Triton Jr-Sr High School,1,3,,24,13,,365,164,242,406
5520,Shoals Community School Corp,5985,Shoals Community High School,1,,,3,1,,174,106,73,179
5520,Shoals Community School Corp,5989,Shoals Community Elementary School,1,,,4,10,,250,169,96,265
5520,Shoals Community School Corp,5991,Shoals Middle School,,,1,3,3,,141,105,43,148
5525,Loogootee Community Sch Corp,5997,Loogootee Elementary School,1,,3,5,8,,255,115,157,272
5525,Loogootee Community Sch Corp,6001,Loogootee Middle School,,2,,4,5,,262,107,166,273
5525,Loogootee Community Sch Corp,6003,Loogootee High School,,3,,4,7,,261,104,171,275
5615,Maconaquah School Corp,6012,Pipe Creek Elementary School,3,1,8,22,24,,315,251,122,373
5615,Maconaquah School Corp,6032,Maconaquah High School,8,5,6,35,28,,574,308,348,656
5615,Maconaquah School Corp,6033,Maconaquah Middle School,1,4,8,38,26,,474,330,221,551
5615,Maconaquah School Corp,6035,Maconaquah Elementary School,2,4,21,48,53,,538,440,226,666
5620,North Miami Community Schools,6049,North Miami Middle/High School,3,,5,19,6,,419,187,265,452
5620,North Miami Community Schools,6051,North Miami Elementary School,6,2,3,21,5,,456,211,282,493
5625,Oak Hill United School Corp,2305,Oak Hill Junior High School,,1,4,17,11,,230,96,167,263
5625,Oak Hill United School Corp,2306,Swayzee Elementary School,,1,3,27,14,,250,102,193,295
5625,Oak Hill United School Corp,6069,Oak Hill High School,,1,6,29,14,,483,174,359,533
5625,Oak Hill United School Corp,6073,Converse Elementary School,,,3,22,12,,338,152,223,375
5625,Oak Hill United School Corp,6081,Sweetser Elementary School,,,4,18,15,,237,129,145,274
5635,Peru Community Schools,6085,Peru High School,9,5,14,18,34,,579,358,301,659
5635,Peru Community Schools,6089,Peru Junior High School,5,2,12,14,13,1,313,204,156,360
5635,Peru Community Schools,6093,Blair Pointe Upper Elementary,2,1,14,32,40,1,516,372,234,606
5635,Peru Community Schools,6097,Elmwood Primary Learning Center,3,,11,13,32,,398,274,183,457
5705,Richland-Bean Blossom C S C,6117,Stinesville Elementary School,,,,8,6,,133,66,81,147
5705,Richland-Bean Blossom C S C,6144,Edgewood Early Childhood Center,,1,,2,,,89,26,66,92
5705,Richland-Bean Blossom C S C,6146,Edgewood High School,1,7,2,23,36,2,697,270,498,768
5705,Richland-Bean Blossom C S C,6147,Edgewood Junior High School,,2,4,18,21,3,600,251,397,648
5705,Richland-Bean Blossom C S C,6151,Edgewood Primary School,,,7,18,28,,520,235,338,573
5705,Richland-Bean Blossom C S C,6153,Edgewood Intermediate School,4,3,5,19,35,1,519,243,343,586
5740,Monroe County Community Sch Corp,6123,Unionville Elementary School,,,2,1,10,1,221,78,157,235
5740,Monroe County Community Sch Corp,6134,Lakeview Elementary School,,1,2,8,23,,458,137,355,492
5740,Monroe County Community Sch Corp,6157,Grandview Elementary School,,1,21,43,29,2,392,276,212,488
5740,Monroe County Community Sch Corp,6162,Highland Park Elementary School,1,6,32,23,23,1,309,233,162,395
5740,Monroe County Community Sch Corp,6164,Summit Elementary School,6,15,45,49,47,,388,284,266,550
5740,Monroe County Community Sch Corp,6166,Bloomington High School South,2,74,57,68,90,,1399,401,1289,1690
5740,Monroe County Community Sch Corp,6168,Bloomington High School North,7,66,100,96,111,1,1217,481,1117,1598
5740,Monroe County Community Sch Corp,6170,Tri-North Middle School,1,37,38,33,56,1,380,228,318,546
5740,Monroe County Community Sch Corp,6172,Lora L Batchelor Middle School,1,7,35,29,34,1,362,201,268,469
5740,Monroe County Community Sch Corp,6173,Binford Elementary School,1,68,15,28,21,,395,83,445,528
5740,Monroe County Community Sch Corp,6181,Arlington Heights Elementary Sch,,8,29,20,28,1,228,180,134,314
5740,Monroe County Community Sch Corp,6187,Childs Elementary School,,60,14,16,37,,422,48,501,549
5740,Monroe County Community Sch Corp,6189,Clear Creek Elementary School,1,1,11,15,33,,363,184,240,424
5740,Monroe County Community Sch Corp,6197,Fairview Elementary School,,1,65,30,58,,161,273,42,315
5740,Monroe County Community Sch Corp,6199,Hoosier Hills Childcare Center,,,,,,,4,,4,4
5740,Monroe County Community Sch Corp,6202,The Acad of Sci & Entrepreneurship,1,1,5,9,7,,97,44,76,120
5740,Monroe County Community Sch Corp,6213,Marlin Elementary School,,,1,4,4,,215,62,162,224
5740,Monroe County Community Sch Corp,6217,Rogers Elementary School,1,50,13,18,27,,267,73,303,376
5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,,,2,2,7,,38,36,13,49
5740,Monroe County Community Sch Corp,6223,Jackson Creek Middle School,,26,8,30,34,,466,142,422,564
5740,Monroe County Community Sch Corp,6225,Templeton Elementary School,2,7,64,46,57,2,330,291,217,508
5740,Monroe County Community Sch Corp,6226,University Elementary School,,127,39,36,42,,377,199,422,621
5835,North Montgomery Com Sch Corp,6240,Pleasant Hill Elementary School,1,2,,9,4,,294,117,193,310
5835,North Montgomery Com Sch Corp,6243,Lester B Sommer Elementary School,,,1,33,5,,287,158,168,326
5835,North Montgomery Com Sch Corp,6244,Northridge Middle School,,6,,17,12,,370,172,233,405
5835,North Montgomery Com Sch Corp,6246,Sugar Creek Elementary School,,1,2,14,8,,252,110,167,277
5835,North Montgomery Com Sch Corp,6271,North Montgomery High School,1,2,2,16,13,,544,200,378,578
5845,South Montgomery Com Sch Corp,6233,Ladoga Elementary School,,2,1,7,18,,184,125,87,212
5845,South Montgomery Com Sch Corp,6257,Southmont Sr High School,,3,1,13,9,,502,184,344,528
5845,South Montgomery Com Sch Corp,6258,Walnut Elementary School,,,,7,4,,180,72,119,191
5845,South Montgomery Com Sch Corp,6261,Southmont Jr High School,,,1,5,12,,235,109,144,253
5845,South Montgomery Com Sch Corp,6269,New Market Elementary School,1,1,2,24,14,,465,200,307,507
5855,Crawfordsville Community Schools,6277,Crawfordsville Sr High School,3,9,12,119,23,,529,386,309,695
5855,Crawfordsville Community Schools,6281,Crawfordsville Middle School,,7,11,84,22,,400,336,188,524
5855,Crawfordsville Community Schools,6289,Mollie B Hoover Elementary School,,3,9,62,14,,296,244,140,384
5855,Crawfordsville Community Schools,6293,Laura Hose Elementary School,,5,14,78,5,,335,274,163,437
5855,Crawfordsville Community Schools,6301,Meredith Nicholson Elementary Sch,,4,21,81,8,,286,274,126,400
5855,Crawfordsville Community Schools,6305,Anna Willson School,,,3,33,3,2,73,84,30,114
5900,Monroe-Gregg School District,6315,Monrovia Middle School,1,1,5,10,9,,332,149,209,358
5900,Monroe-Gregg School District,6321,Monrovia High School,,3,4,13,8,,501,174,355,529
5900,Monroe-Gregg School District,6323,Monrovia Elementary School,,,6,13,18,,587,262,362,624
5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,,,,3,1,,207,79,132,211
5910,Eminence Community School Corp,6327,Eminence Elementary School,,,1,2,3,,160,75,91,166
5925,M S D Martinsville Schools,6309,Green Township Elementary School,,,,3,2,,182,56,131,187
5925,M S D Martinsville Schools,6329,Martinsville High School,5,16,9,29,28,2,1400,687,802,1489
5925,M S D Martinsville Schools,6332,John R. Wooden Middle School,4,5,6,15,19,1,698,400,348,748
5925,M S D Martinsville Schools,6334,Bell Intermediate Academy,2,4,9,14,14,,620,341,322,663
5925,M S D Martinsville Schools,6337,Brooklyn STEM Academy,,,,2,3,,183,100,88,188
5925,M S D Martinsville Schools,6341,Centerton Elementary School,,1,1,2,4,,162,70,100,170
5925,M S D Martinsville Schools,6344,South Elementary School,,,4,10,7,,248,160,109,269
5925,M S D Martinsville Schools,6349,Charles L Smith Arts Academy,,,,7,13,,335,242,113,355
5925,M S D Martinsville Schools,6357,Paragon Elementary School,1,,,2,8,,171,109,73,182
5925,M S D Martinsville Schools,6361,Poston Road Elementary School,,,3,1,6,,304,217,97,314
5930,Mooresville Con School Corp,6369,Mooresville High School,5,6,7,35,50,4,1275,474,908,1382
5930,Mooresville Con School Corp,6373,Paul Hadley Middle School,3,3,3,19,19,,641,309,379,688
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,1,5,2,11,9,1,490,275,244,519
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,3,,2,11,13,,302,197,134,331
5930,Mooresville Con School Corp,6385,North Madison Elementary School,1,2,8,22,15,,580,292,336,628
5930,Mooresville Con School Corp,6387,Northwood Elementary School,1,3,,4,26,1,484,245,274,519
5930,Mooresville Con School Corp,6393,Waverly Elementary School,,,1,4,11,,297,104,209,313
5945,North Newton School Corp,6397,Morocco Elementary School,,,,10,2,,161,104,69,173
5945,North Newton School Corp,6405,Lake Village Elementary School,1,1,,10,2,2,202,117,101,218
5945,North Newton School Corp,6409,Lincoln Elementary School,,,1,52,,,296,214,135,349
5945,North Newton School Corp,6411,North Newton Jr-Sr High School,6,2,,41,13,,565,298,329,627
5995,South Newton School Corp,6417,South Newton Senior High School,,,6,25,3,,206,124,116,240
5995,South Newton School Corp,6431,South Newton Elementary School,,,3,55,5,2,386,291,160,451
5995,South Newton School Corp,6433,South Newton Middle School,,,2,26,3,,168,118,81,199
6055,Central Noble Com School Corp,6442,Central Noble Primary School,,4,,3,3,,220,105,125,230
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,,,3,19,14,1,665,281,421,702
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,1,,2,8,7,,257,108,167,275
6060,East Noble School Corporation,6457,Avilla Elementary School,,1,2,16,4,,424,161,286,447
6060,East Noble School Corporation,6458,East Noble High School,,17,12,75,16,2,1100,465,757,1222
6060,East Noble School Corporation,6461,East Noble Middle School,1,2,,32,12,,480,244,283,527
6060,East Noble School Corporation,6465,Rome City Elementary School,,1,,11,3,,293,198,110,308
6060,East Noble School Corporation,6477,North Side Elementary School,1,1,1,21,11,,350,226,159,385
6060,East Noble School Corporation,6478,South Side Elementary School,,1,3,53,11,,346,263,151,414
6060,East Noble School Corporation,6485,Wayne Center Elem School,1,3,4,7,4,,324,134,209,343
6065,West Noble School Corporation,6489,West Noble High School,,2,2,352,4,,341,383,318,701
6065,West Noble School Corporation,6491,West Noble Primary School,1,,1,188,5,,187,240,142,382
6065,West Noble School Corporation,6509,West Noble Middle School,,4,1,391,8,,329,442,291,733
6065,West Noble School Corporation,6510,West Noble Elementary School,,5,1,296,3,,272,371,206,577
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,,2,,3,6,,353,178,186,364
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,,3,1,5,4,,174,70,117,187
6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,,2,1,4,3,,241,92,159,251
6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,1,1,,1,2,,354,172,187,359
6145,Orleans Community Schools,6577,Orleans Elementary School,,,2,3,8,,455,254,214,468
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,,3,2,15,13,,659,358,334,692
6155,Paoli Community School Corp,6587,Throop Elementary School,1,2,7,11,14,1,687,426,297,723
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,1,1,19,21,28,1,397,228,240,468
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,2,1,7,13,22,,345,217,173,390
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,2,3,2,5,5,,384,209,192,401
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,1,,,1,4,,147,115,38,153
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,,1,,1,9,,154,113,52,165
6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,2,11,3,2,15,,770,367,436,803
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,,5,8,16,17,,636,373,309,682
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,4,1,1,10,8,,336,187,173,360
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,2,,,4,3,,321,183,147,330
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,2,,1,17,5,1,427,264,189,453
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,,1,2,26,2,1,240,188,84,272
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,,,1,5,11,,678,307,388,695
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,,1,1,8,12,,533,218,337,555
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,1,,1,10,13,,236,204,57,261
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,2,7,1,14,22,,607,284,369,653
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,2,8,4,23,27,,705,386,383,769
6375,North Central Parke Comm Schl Corp,6637,Rockville Jr-Sr High School,2,1,4,7,8,,316,181,157,338
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,1,,2,13,9,,345,220,150,370
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,1,,1,,4,,272,160,118,278
6375,North Central Parke Comm Schl Corp,6649,Turkey Run Jr-Sr High School,,,,3,9,,198,124,86,210
6445,Pike County School Corp,6763,Pike Central High School,2,3,6,11,8,,544,210,364,574
6445,Pike County School Corp,6768,Pike Central Middle School,,1,2,4,10,,401,192,226,418
6445,Pike County School Corp,6808,Winslow Elementary School,,,,3,7,,313,163,160,323
6445,Pike County School Corp,6809,Petersburg Elementary School,2,1,1,7,11,,439,199,262,461
6460,M S D Boone Township,6813,Hebron High School,,2,5,46,10,,294,123,234,357
6460,M S D Boone Township,6814,Hebron Middle School,2,2,6,31,5,,230,106,170,276
6460,M S D Boone Township,6815,Hebron Elementary School,2,1,18,56,12,,405,193,301,494
6470,Duneland School Corporation,6817,Jackson Elementary School,,2,2,32,3,,247,43,243,286
6470,Duneland School Corporation,6819,Brummitt Elementary School,,5,16,35,18,,255,104,225,329
6470,Duneland School Corporation,6821,Liberty Intermediate School,2,2,1,40,10,,297,93,259,352
6470,Duneland School Corporation,6823,Liberty Elementary School,,3,7,67,27,,394,150,348,498
6470,Duneland School Corporation,6925,Chesterton Senior High School,3,33,41,195,58,,1724,490,1564,2054
6470,Duneland School Corporation,6927,Westchester Intermediate School,2,8,19,84,14,,390,186,331,517
6470,Duneland School Corporation,6928,Bailly Elementary School,,5,11,56,21,1,325,161,258,419
6470,Duneland School Corporation,6930,Chesterton Middle School,3,13,22,121,32,1,794,292,694,986
6470,Duneland School Corporation,6941,Newton Yost Elementary School,,5,10,45,17,3,295,139,236,375
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,,2,5,26,11,,383,60,367,427
6510,East Porter County School Corp,6828,Morgan Township Elementary School,1,1,4,34,5,,324,54,315,369
6510,East Porter County School Corp,6833,Kouts Middle/High School,,2,,29,10,,436,106,371,477
6510,East Porter County School Corp,6835,Kouts Elementary School,,,4,24,3,,330,79,282,361
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,1,2,2,59,13,,417,119,375,494
6510,East Porter County School Corp,6852,Washington Twp Elementary School,2,8,6,52,7,,333,101,307,408
6520,Porter Township School Corp,6837,Boone Grove Elementary School,,,3,34,2,,148,39,148,187
6520,Porter Township School Corp,6838,Boone Grove High School,1,2,16,63,7,,421,116,394,510
6520,Porter Township School Corp,6839,Boone Grove Middle School,,,4,47,6,,281,81,257,338
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,,,7,61,9,,296,81,292,373
6530,Union Township School Corp,6841,Wheeler High School,3,3,10,71,17,,432,97,439,536
6530,Union Township School Corp,6843,Union Township Middle School,3,,5,37,6,,274,83,242,325
6530,Union Township School Corp,6845,Union Center Elementary School,,1,6,48,5,,281,61,280,341
6530,Union Township School Corp,6846,John Simatovich Elementary School,,3,8,29,4,,196,104,136,240
6550,Portage Township Schools,6853,Portage High School,4,17,305,548,123,,1471,1312,1156,2468
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,2,3,67,107,26,,267,314,158,472
6550,Portage Township Schools,6859,William Fegely Middle School,6,4,98,161,36,,377,418,264,682
6550,Portage Township Schools,6861,Crisman Elementary School,,,49,121,24,,263,261,196,457
6550,Portage Township Schools,6865,Central Elementary School,,3,68,139,32,,284,361,165,526
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,,3,39,118,11,,210,194,187,381
6550,Portage Township Schools,6871,Willowcreek Middle School,2,16,150,265,55,,612,638,462,1100
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,1,2,63,130,14,,242,231,221,452
