year,mergecode,totaltest,elapass,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,white,black,hispanic,lowincome,totalenroll,year_21,state
18,5740-6168indiana,400,69.75,180063000119,0.0,0.0,1.0,0.0,0,5740indiana,76.16,6.26,6.01,30.1,1598,0,indiana
19,5740-6168indiana,375,74.4,180063000119,0.0,0.0,1.0,0.0,0,5740indiana,76.1,5.85,5.85,32.01,1640,0,indiana
21,5740-6168indiana,344,79.36,180063000119,0.04,0.96,0.0,0.98,0,5740indiana,74.2,7.13,6.37,29.78,1585,1,indiana
17,5740-6202indiana,36,83.33,180063002467,0.0,0.0,1.0,0.0,0,5740indiana,80.73,3.67,8.26,36.7,109,0,indiana
18,5740-6202indiana,22,95.45,180063002467,0.0,0.0,1.0,0.0,0,5740indiana,80.83,4.17,7.5,36.67,120,0,indiana
19,5740-6202indiana,26,84.62,180063002467,0.0,0.0,1.0,0.0,0,5740indiana,79.63,1.85,2.78,37.04,108,0,indiana
21,5740-6202indiana,32,93.75,180063002467,0.06,0.44,0.5,0.47,0,5740indiana,80.95,1.9,3.81,27.62,105,1,indiana
17,5740-6220indiana,13,0.0,180063002498,0.0,0.0,1.0,0.0,0,5740indiana,74.58,13.56,3.39,61.02,59,0,indiana
18,5740-6220indiana,14,21.43,180063002498,0.0,0.0,1.0,0.0,0,5740indiana,77.55,4.08,4.08,73.47,49,0,indiana
19,5740-6220indiana,13,23.08,180063002498,0.0,0.0,1.0,0.0,0,5740indiana,74.07,5.56,3.7,68.52,54,0,indiana
21,5740-6220indiana,21,33.33,180063002498,0.04,0.4,0.56,0.42,0,5740indiana,78.67,9.33,5.33,69.33,75,1,indiana
17,5835-6271indiana,161,53.42,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,94.35,0.65,3.06,31.61,620,0,indiana
18,5835-6271indiana,135,65.19,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,94.12,0.35,2.77,34.6,578,0,indiana
19,5835-6271indiana,120,50.83,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,93.86,0.18,2.63,32.81,570,0,indiana
21,5835-6271indiana,146,60.27,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,91.36,0.0,3.65,32.44,521,1,indiana
17,5845-6257indiana,127,52.76,181045001716,0.0,0.0,1.0,0.0,0,5845indiana,96.18,0.36,1.45,30.55,550,0,indiana
18,5845-6257indiana,132,63.64,181045001716,0.0,0.0,1.0,0.0,0,5845indiana,95.08,0.19,2.46,34.85,528,0,indiana
19,5845-6257indiana,122,58.2,181045001716,0.0,0.0,1.0,0.0,0,5845indiana,93.89,0.39,2.37,32.94,507,0,indiana
21,5845-6257indiana,96,62.5,181045001716,0.19,0.03,0.78,0.12,0,5845indiana,94.47,0.2,3.07,32.99,488,1,indiana
17,5855-6277indiana,166,51.81,180246000287,0.0,0.0,1.0,0.0,0,5855indiana,79.06,1.42,15.24,51.57,702,0,indiana
18,5855-6277indiana,157,49.04,180246000287,0.0,0.0,1.0,0.0,0,5855indiana,76.12,1.73,17.12,55.54,695,0,indiana
19,5855-6277indiana,157,52.87,180246000287,0.0,0.0,1.0,0.0,0,5855indiana,75.9,1.43,17.93,56.38,697,0,indiana
21,5855-6277indiana,166,60.24,180246000287,0.17,0.0,0.83,0.08,0,5855indiana,73.67,2.22,17.9,55.18,676,1,indiana
17,5900-6321indiana,135,54.81,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,95.26,0.57,1.33,27.89,527,0,indiana
18,5900-6321indiana,145,53.79,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,94.71,0.76,2.46,32.89,529,0,indiana
19,5900-6321indiana,117,63.25,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,95.16,0.93,2.42,32.4,537,0,indiana
21,5900-6321indiana,122,54.92,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,93.45,1.73,3.47,31.41,519,1,indiana
17,5910-6325indiana,35,60.0,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,97.73,0.0,0.91,40.91,220,0,indiana
18,5910-6325indiana,32,40.63,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,98.1,0.0,1.42,37.44,211,0,indiana
19,5910-6325indiana,38,55.26,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,97.71,0.46,1.38,38.99,218,0,indiana
21,5910-6325indiana,24,41.67,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,95.58,1.1,2.21,41.44,181,1,indiana
17,5925-6329indiana,355,54.93,180651001135,0.0,0.0,1.0,0.0,0,5925indiana,95.18,0.59,1.25,41.91,1515,0,indiana
18,5925-6329indiana,337,54.6,180651001135,0.0,0.0,1.0,0.0,0,5925indiana,94.02,0.6,1.95,46.14,1489,0,indiana
19,5925-6329indiana,317,61.51,180651001135,0.0,0.0,1.0,0.0,0,5925indiana,94.52,0.55,1.73,41.68,1442,0,indiana
21,5925-6329indiana,323,60.99,180651001135,0.13,0.08,0.79,0.14,0,5925indiana,94.04,0.62,1.7,39.55,1292,1,indiana
17,5930-6369indiana,321,71.65,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.58,0.43,2.5,31.53,1402,0,indiana
18,5930-6369indiana,360,60.56,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.26,0.51,2.53,34.3,1382,0,indiana
19,5930-6369indiana,319,74.29,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.49,0.58,2.33,33.67,1372,0,indiana
21,5930-6369indiana,328,73.78,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.99,0.6,2.24,30.95,1341,1,indiana
17,5945-6411indiana,120,55.83,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,92.18,0.0,4.75,43.4,652,0,indiana
18,5945-6411indiana,81,54.32,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,90.11,0.0,6.54,47.53,627,0,indiana
19,5945-6411indiana,89,65.17,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,90.03,0.0,6.82,47.38,572,0,indiana
21,5945-6411indiana,87,48.28,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,88.89,0.0,8.74,45.17,549,1,indiana
17,5995-6417indiana,57,61.4,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,85.91,1.36,11.36,49.55,220,0,indiana
18,5995-6417indiana,55,69.09,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,85.83,2.5,10.42,51.67,240,0,indiana
19,5995-6417indiana,57,68.42,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,87.11,2.22,8.89,50.67,225,0,indiana
21,5995-6417indiana,52,63.46,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,84.45,1.68,13.03,52.94,238,1,indiana
17,6055-6453indiana,98,61.22,180171000230,0.0,0.0,1.0,0.0,0,6055indiana,95.22,0.3,1.79,37.31,670,0,indiana
18,6055-6453indiana,101,49.5,180171000230,0.0,0.0,1.0,0.0,0,6055indiana,94.73,0.43,2.71,40.03,702,0,indiana
19,6055-6453indiana,90,47.78,180171000230,0.0,0.0,1.0,0.0,0,6055indiana,94.82,0.41,2.86,35.74,733,0,indiana
21,6055-6453indiana,95,41.05,180171000230,0.03,0.0,0.97,0.01,0,6055indiana,96.32,0.14,1.77,35.2,733,1,indiana
17,6060-6458indiana,310,55.81,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,90.36,0.71,6.17,34.7,1265,0,indiana
18,6060-6458indiana,284,59.15,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,90.02,0.98,6.14,38.05,1222,0,indiana
19,6060-6458indiana,286,57.69,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,89.76,0.76,6.72,35.85,1191,0,indiana
21,6060-6458indiana,224,50.45,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,89.83,0.36,6.45,41.42,1101,1,indiana
17,6065-6489indiana,177,64.97,181290002058,0.0,0.0,1.0,0.0,0,6065indiana,49.32,0.55,49.32,54.52,730,0,indiana
18,6065-6489indiana,166,53.61,181290002058,0.0,0.0,1.0,0.0,0,6065indiana,48.64,0.29,50.21,54.64,701,0,indiana
19,6065-6489indiana,147,51.02,181290002058,0.0,0.0,1.0,0.0,0,6065indiana,47.73,0.29,51.54,51.83,683,0,indiana
21,6065-6489indiana,12,75.0,181290002058,0.0,0.03,0.97,0.03,0,6065indiana,45.66,0.15,53.17,46.24,679,1,indiana
17,6080-6513indiana,59,66.1,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,95.71,0.86,1.29,26.18,233,0,indiana
18,6080-6513indiana,54,53.7,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,96.02,0.4,1.59,36.65,251,0,indiana
19,6080-6513indiana,72,58.33,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,96.09,0.78,1.56,35.55,256,0,indiana
21,6080-6513indiana,60,65.0,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,96.12,0.0,1.16,35.27,258,1,indiana
17,6145-6573indiana,61,80.33,180849001437,0.0,0.0,1.0,0.0,0,6145indiana,99.42,0.0,0.29,41.33,346,0,indiana
18,6145-6573indiana,51,68.63,180849001437,0.0,0.0,1.0,0.0,0,6145indiana,98.61,0.0,0.28,47.91,359,0,indiana
19,6145-6573indiana,56,80.36,180849001437,0.0,0.0,1.0,0.0,0,6145indiana,98.4,0.0,0.27,54.4,375,0,indiana
21,6145-6573indiana,32,53.13,180849001437,0.0,0.16,0.84,0.16,0,6145indiana,97.23,0.25,0.25,49.87,397,1,indiana
17,6155-6581indiana,117,64.1,180864001438,0.0,0.0,1.0,0.0,0,6155indiana,95.04,0.44,1.75,45.11,685,0,indiana
18,6155-6581indiana,128,56.25,180864001438,0.0,0.0,1.0,0.0,0,6155indiana,95.23,0.29,2.17,51.73,692,0,indiana
19,6155-6581indiana,87,60.92,180864001438,0.0,0.0,1.0,0.0,0,6155indiana,94.2,0.15,2.6,50.84,655,0,indiana
21,6155-6581indiana,101,68.32,180864001438,0.03,0.18,0.79,0.2,0,6155indiana,93.77,0.34,2.86,49.33,594,1,indiana
17,6160-6589indiana,69,60.87,181098001795,0.0,0.0,1.0,0.0,0,6160indiana,84.73,4.73,4.95,43.87,465,0,indiana
18,6160-6589indiana,70,52.86,181098001795,0.0,0.0,1.0,0.0,0,6160indiana,84.83,4.06,4.49,48.72,468,0,indiana
19,6160-6589indiana,58,67.24,181098001795,0.0,0.0,1.0,0.0,0,6160indiana,83.55,3.85,4.91,43.8,468,0,indiana
21,6160-6589indiana,53,60.38,181098001795,0.0,0.13,0.87,0.13,0,6160indiana,86.36,3.68,3.46,46.54,462,1,indiana
17,6195-6613indiana,212,55.19,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,96.06,0.49,0.37,40.84,813,0,indiana
18,6195-6613indiana,191,51.31,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,95.89,0.37,0.25,45.7,803,0,indiana
19,6195-6613indiana,158,46.2,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,94.28,0.53,0.8,44.68,752,0,indiana
21,6195-6613indiana,134,61.94,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,95.33,0.45,1.51,41.27,664,1,indiana
17,6260-6627indiana,76,47.37,181090002287,0.0,0.0,1.0,0.0,0,6260indiana,95.37,0.63,2.74,52.42,475,0,indiana
18,6260-6627indiana,74,56.76,181090002287,0.0,0.0,1.0,0.0,0,6260indiana,94.26,0.22,3.75,58.28,453,0,indiana
19,6260-6627indiana,72,55.56,181090002287,0.0,0.0,1.0,0.0,0,6260indiana,95.56,0.44,3.11,53.78,450,0,indiana
21,6260-6627indiana,80,62.5,181090002287,0.13,0.13,0.74,0.2,0,6260indiana,92.9,0.86,5.59,50.97,465,1,indiana
17,6325-6708indiana,102,69.61,180174000234,0.0,0.0,1.0,0.0,0,6325indiana,95.93,0.18,1.24,35.4,565,0,indiana
18,6325-6708indiana,86,65.12,180174000234,0.0,0.0,1.0,0.0,0,6325indiana,96.04,0.18,1.44,39.28,555,0,indiana
19,6325-6708indiana,83,66.27,180174000234,0.0,0.0,1.0,0.0,0,6325indiana,95.96,0.0,1.76,41.12,569,0,indiana
21,6325-6708indiana,78,80.77,180174000234,0.14,0.14,0.73,0.2,0,6325indiana,95.5,0.35,1.56,33.04,578,1,indiana
17,6340-6733indiana,26,26.92,180117000191,0.0,0.0,1.0,0.0,0,6340indiana,93.44,1.93,1.93,77.61,259,0,indiana
18,6340-6733indiana,20,45.0,180117000191,0.0,0.0,1.0,0.0,0,6340indiana,90.42,0.38,3.83,78.16,261,0,indiana
19,6340-6733indiana,32,40.63,180117000191,0.0,0.0,1.0,0.0,0,6340indiana,90.32,0.0,2.87,75.99,279,0,indiana
21,6340-6733indiana,24,33.33,180117000191,0.03,0.15,0.82,0.17,0,6340indiana,88.26,0.76,3.41,70.83,264,1,indiana
17,6350-6741indiana,117,73.5,181126001819,0.0,0.0,1.0,0.0,0,6350indiana,92.06,0.16,2.34,37.23,642,0,indiana
18,6350-6741indiana,86,40.7,181126001819,0.0,0.0,1.0,0.0,0,6350indiana,92.96,0.15,2.14,43.49,653,0,indiana
19,6350-6741indiana,84,67.86,181126001819,0.0,0.0,1.0,0.0,0,6350indiana,91.77,0.31,2.95,41.46,644,0,indiana
21,6350-6741indiana,117,67.52,181126001819,0.05,0.08,0.86,0.11,0,6350indiana,92.94,0.16,1.57,44.58,637,1,indiana
17,6445-6763indiana,133,57.14,180890001482,0.0,0.0,1.0,0.0,0,6445indiana,94.77,0.51,2.36,34.06,593,0,indiana
18,6445-6763indiana,157,59.87,180890001482,0.0,0.0,1.0,0.0,0,6445indiana,94.77,1.05,1.92,36.59,574,0,indiana
19,6445-6763indiana,131,58.78,180890001482,0.0,0.0,1.0,0.0,0,6445indiana,94.01,1.06,2.11,35.56,568,0,indiana
21,6445-6763indiana,132,59.09,180890001482,0.27,0.16,0.57,0.3,0,6445indiana,95.45,0.57,1.52,40.34,528,1,indiana
17,6460-6813indiana,103,66.99,180075000153,0.0,0.0,1.0,0.0,0,6460indiana,83.24,1.35,12.16,31.35,370,0,indiana
18,6460-6813indiana,92,68.48,180075000153,0.0,0.0,1.0,0.0,0,6460indiana,82.35,1.4,12.89,34.45,357,0,indiana
19,6460-6813indiana,87,75.86,180075000153,0.0,0.0,1.0,0.0,0,6460indiana,83.47,1.07,12.53,32.53,375,0,indiana
21,6460-6813indiana,78,73.08,180075000153,0.03,0.08,0.9,0.09,0,6460indiana,83.75,1.68,11.48,31.93,357,1,indiana
17,6470-6925indiana,492,70.33,180280000333,0.0,0.0,1.0,0.0,0,6470indiana,83.34,2.36,9.15,22.77,2077,0,indiana
18,6470-6925indiana,499,67.74,180280000333,0.0,0.0,1.0,0.0,0,6470indiana,83.93,2.0,9.49,23.86,2054,0,indiana
19,6470-6925indiana,471,70.28,180280000333,0.0,0.0,1.0,0.0,0,6470indiana,82.65,2.03,10.58,23.88,2069,0,indiana
21,6470-6925indiana,490,72.45,180280000333,0.0,0.26,0.74,0.26,0,6470indiana,80.33,1.97,12.96,23.13,2084,1,indiana
17,6510-6825indiana,54,68.52,180900001214,0.0,0.0,1.0,0.0,0,6510indiana,90.28,1.42,5.45,11.85,422,0,indiana
18,6510-6825indiana,59,59.32,180900001214,0.0,0.0,1.0,0.0,0,6510indiana,89.7,1.17,6.09,14.05,427,0,indiana
19,6510-6825indiana,64,75.0,180900001214,0.0,0.0,1.0,0.0,0,6510indiana,91.39,1.44,4.78,13.4,418,0,indiana
21,6510-6825indiana,60,80.0,180900001214,0.0,0.05,0.95,0.05,0,6510indiana,91.27,0.71,5.9,9.67,424,1,indiana
17,6510-6833indiana,79,68.35,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,91.96,0.0,5.57,25.15,485,0,indiana
18,6510-6833indiana,63,71.43,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,91.4,0.0,6.08,22.22,477,0,indiana
19,6510-6833indiana,63,66.67,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,90.99,0.21,6.5,19.5,477,0,indiana
21,6510-6833indiana,58,75.86,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,91.12,0.7,6.07,19.39,428,1,indiana
17,6510-6849indiana,70,87.14,180900002009,0.0,0.0,1.0,0.0,0,6510indiana,84.54,0.21,11.96,20.41,485,0,indiana
18,6510-6849indiana,63,82.54,180900002009,0.0,0.0,1.0,0.0,0,6510indiana,84.41,0.4,11.94,24.09,494,0,indiana
19,6510-6849indiana,69,85.51,180900002009,0.0,0.0,1.0,0.0,0,6510indiana,83.51,0.42,11.63,26.0,473,0,indiana
21,6510-6849indiana,63,87.3,180900002009,0.05,0.03,0.92,0.05,0,6510indiana,82.87,1.28,12.63,27.41,467,1,indiana
17,6520-6838indiana,129,68.22,180918001521,0.0,0.0,1.0,0.0,0,6520indiana,82.9,2.39,12.92,27.83,503,0,indiana
18,6520-6838indiana,134,62.69,180918001521,0.0,0.0,1.0,0.0,0,6520indiana,82.55,3.14,12.35,22.75,510,0,indiana
19,6520-6838indiana,109,74.31,180918001521,0.0,0.0,1.0,0.0,0,6520indiana,83.14,2.46,12.31,23.67,528,0,indiana
21,6520-6838indiana,123,68.29,180918001521,0.0,0.05,0.95,0.05,0,6520indiana,84.03,2.59,10.98,22.36,501,1,indiana
17,6530-6841indiana,160,66.25,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,81.92,1.27,12.84,16.09,553,0,indiana
18,6530-6841indiana,124,58.06,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,80.6,1.87,13.25,18.1,536,0,indiana
19,6530-6841indiana,118,62.71,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,82.28,2.24,12.31,21.27,536,0,indiana
21,6530-6841indiana,116,62.07,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,83.09,2.27,11.55,24.33,485,1,indiana
17,6550-6853indiana,669,51.57,180915001514,0.0,0.0,1.0,0.0,0,6550indiana,61.71,11.42,21.37,49.43,2531,0,indiana
18,6550-6853indiana,607,54.37,180915001514,0.0,0.0,1.0,0.0,0,6550indiana,59.6,12.36,22.2,53.16,2468,0,indiana
19,6550-6853indiana,553,58.05,180915001514,0.0,0.0,1.0,0.0,0,6550indiana,57.55,12.57,23.21,51.33,2443,0,indiana
21,6550-6853indiana,542,55.54,180915001514,0.03,0.41,0.57,0.42,0,6550indiana,53.15,15.73,24.33,55.92,2314,1,indiana
17,6560-6881indiana,521,74.09,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,82.56,3.27,8.17,22.19,2082,0,indiana
18,6560-6881indiana,513,77.97,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,81.87,3.63,8.95,24.56,2068,0,indiana
19,6560-6881indiana,443,77.88,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,80.82,3.85,9.49,23.27,2054,0,indiana
21,6560-6881indiana,468,78.42,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,77.28,4.05,12.02,25.6,2047,1,indiana
17,6590-6949indiana,160,64.38,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,90.76,1.67,2.42,30.0,660,0,indiana
18,6590-6949indiana,151,50.99,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,90.89,1.73,2.51,38.15,637,0,indiana
19,6590-6949indiana,121,69.42,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,91.71,1.16,2.49,36.48,603,0,indiana
21,6590-6949indiana,153,62.09,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,90.72,1.73,3.3,33.49,636,1,indiana
17,6600-6975indiana,112,72.32,180795001366,0.0,0.0,1.0,0.0,0,6600indiana,95.38,0.6,1.81,26.71,498,0,indiana
18,6600-6975indiana,117,68.38,180795001366,0.0,0.0,1.0,0.0,0,6600indiana,95.1,0.89,1.56,28.95,449,0,indiana
19,6600-6975indiana,85,76.47,180795001366,0.0,0.0,1.0,0.0,0,6600indiana,94.68,0.44,1.77,28.16,451,0,indiana
21,6600-6975indiana,127,77.17,180795001366,0.03,0.11,0.87,0.12,0,6600indiana,93.59,0.71,1.66,25.18,421,1,indiana
17,6620-6997indiana,89,60.67,180711001205,0.0,0.0,1.0,0.0,0,6620indiana,92.31,0.27,4.24,37.14,377,0,indiana
18,6620-6997indiana,90,61.11,180711001205,0.0,0.0,1.0,0.0,0,6620indiana,92.56,0.28,4.41,44.08,363,0,indiana
19,6620-6997indiana,70,72.86,180711001205,0.0,0.0,1.0,0.0,0,6620indiana,90.69,0.53,5.32,39.63,376,0,indiana
21,6620-6997indiana,41,36.59,180711001205,0.03,0.03,0.95,0.04,0,6620indiana,90.26,1.15,5.73,41.26,349,1,indiana
17,6630-7025indiana,78,50.0,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,91.96,0.0,5.94,39.86,286,0,indiana
18,6630-7025indiana,58,44.83,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,93.59,0.0,4.27,46.98,281,0,indiana
19,6630-7025indiana,66,63.64,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,90.08,0.0,6.87,47.33,262,0,indiana
21,6630-7025indiana,49,51.02,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,88.94,0.0,6.19,49.56,226,1,indiana
17,6705-7071indiana,99,49.49,181050001726,0.0,0.0,1.0,0.0,0,6705indiana,95.04,0.0,2.48,34.44,363,0,indiana
18,6705-7071indiana,104,47.12,181050001726,0.0,0.0,1.0,0.0,0,6705indiana,94.6,0.0,2.06,37.02,389,0,indiana
19,6705-7071indiana,98,59.18,181050001726,0.0,0.0,1.0,0.0,0,6705indiana,96.49,0.0,1.89,34.32,370,0,indiana
21,6705-7071indiana,73,68.49,181050001726,0.03,0.13,0.84,0.14,0,6705indiana,96.67,0.0,1.67,38.89,360,1,indiana
17,6715-7061indiana,117,75.21,180798001369,0.0,0.0,1.0,0.0,0,6715indiana,96.05,0.66,1.54,36.4,456,0,indiana
18,6715-7061indiana,95,62.11,180798001369,0.0,0.0,1.0,0.0,0,6715indiana,95.82,0.7,1.62,41.53,431,0,indiana
19,6715-7061indiana,96,63.54,180798001369,0.0,0.0,1.0,0.0,0,6715indiana,96.03,0.7,0.93,39.49,428,0,indiana
21,6715-7061indiana,115,66.96,180798001369,0.08,0.11,0.82,0.14,0,6715indiana,96.45,0.24,0.71,41.47,422,1,indiana
17,6750-7077indiana,96,60.42,180222000265,0.0,0.0,1.0,0.0,0,6750indiana,92.43,1.04,1.31,40.73,383,0,indiana
18,6750-7077indiana,91,59.34,180222000265,0.0,0.0,1.0,0.0,0,6750indiana,94.31,0.81,0.81,46.34,369,0,indiana
19,6750-7077indiana,82,85.37,180222000265,0.0,0.0,1.0,0.0,0,6750indiana,93.31,0.28,1.67,47.91,359,0,indiana
21,6750-7077indiana,72,61.11,180222000265,0.03,0.05,0.92,0.07,0,6750indiana,93.55,0.0,2.58,41.61,310,1,indiana
17,6755-7089indiana,144,48.61,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,92.45,1.08,2.88,38.67,556,0,indiana
18,6755-7089indiana,121,50.41,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,91.38,1.08,3.23,38.96,557,0,indiana
19,6755-7089indiana,138,64.49,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,90.55,1.27,4.0,36.36,550,0,indiana
21,6755-7089indiana,108,69.44,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,91.74,0.62,3.31,43.6,484,1,indiana
17,6795-7119indiana,24,37.5,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,92.37,0.0,4.58,58.02,131,0,indiana
18,6795-7119indiana,17,23.53,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,81.26,7.58,5.47,53.47,475,0,indiana
19,6795-7119indiana,14,64.29,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,93.42,0.0,1.97,67.11,152,0,indiana
21,6795-7119indiana,22,50.0,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,89.93,0.0,4.03,57.72,149,1,indiana
17,6805-7121indiana,45,53.33,181074001763,0.0,0.0,1.0,0.0,0,6805indiana,95.31,0.0,2.34,41.8,256,0,indiana
18,6805-7121indiana,43,60.47,181074001763,0.0,0.0,1.0,0.0,0,6805indiana,94.98,0.39,3.47,43.24,259,0,indiana
19,6805-7121indiana,28,64.29,181074001763,0.0,0.0,1.0,0.0,0,6805indiana,92.37,0.0,4.82,45.78,249,0,indiana
21,6805-7121indiana,40,52.5,181074001763,0.03,0.05,0.92,0.06,0,6805indiana,92.83,0.9,3.14,47.09,223,1,indiana
17,6820-7151indiana,99,64.65,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,92.44,0.74,1.66,43.54,542,0,indiana
18,6820-7151indiana,95,64.21,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,92.73,0.38,2.29,45.89,523,0,indiana
19,6820-7151indiana,76,68.42,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,92.56,0.2,2.94,41.1,511,0,indiana
21,6820-7151indiana,29,24.14,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,93.76,0.83,2.29,41.79,481,1,indiana
17,6825-7125indiana,108,56.48,180177000242,0.0,0.0,1.0,0.0,0,6825indiana,95.07,1.12,2.02,49.55,446,0,indiana
18,6825-7125indiana,109,55.96,180177000242,0.0,0.0,1.0,0.0,0,6825indiana,93.18,1.65,3.29,50.59,425,0,indiana
19,6825-7125indiana,101,41.58,180177000242,0.0,0.0,1.0,0.0,0,6825indiana,93.84,1.42,3.79,50.71,422,0,indiana
21,6825-7125indiana,92,48.91,180177000242,0.18,0.11,0.71,0.2,0,6825indiana,93.28,0.78,3.88,47.55,387,1,indiana
17,6835-7161indiana,69,44.93,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,77.51,2.63,16.51,57.66,418,0,indiana
18,6835-7161indiana,61,55.74,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,77.0,2.75,17.0,61.25,400,0,indiana
19,6835-7161indiana,64,34.38,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,74.53,2.41,19.84,61.13,373,0,indiana
21,6835-7161indiana,65,40.0,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,67.16,1.74,27.61,55.22,402,1,indiana
17,6865-7182indiana,87,50.57,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,96.34,0.0,1.69,45.92,355,0,indiana
18,6865-7182indiana,97,57.73,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,96.65,0.26,2.06,47.68,388,0,indiana
19,6865-7182indiana,85,58.82,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,96.32,0.26,2.11,50.53,380,0,indiana
21,6865-7182indiana,97,65.98,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,94.82,0.0,2.45,50.41,367,1,indiana
17,6895-7217indiana,191,73.3,180039000084,0.0,0.0,1.0,0.0,0,6895indiana,94.42,0.0,3.27,19.59,735,0,indiana
18,6895-7217indiana,169,71.01,180039000084,0.0,0.0,1.0,0.0,0,6895indiana,93.42,0.0,3.98,23.59,729,0,indiana
19,6895-7217indiana,164,77.44,180039000084,0.0,0.0,1.0,0.0,0,6895indiana,93.15,0.14,3.85,21.83,701,0,indiana
21,6895-7217indiana,167,70.06,180039000084,0.03,0.0,0.97,0.01,0,6895indiana,92.56,0.29,4.86,21.03,699,1,indiana
17,6900-7193indiana,62,59.68,180480000907,0.0,0.0,1.0,0.0,0,6900indiana,97.32,0.49,0.73,37.47,411,0,indiana
18,6900-7193indiana,70,60.0,180480000907,0.0,0.0,1.0,0.0,0,6900indiana,96.67,0.48,0.95,42.52,421,0,indiana
19,6900-7193indiana,77,51.95,180480000907,0.0,0.0,1.0,0.0,0,6900indiana,97.33,0.49,0.49,40.53,412,0,indiana
