Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Free/Reduced price meals,Paid meals,Grand Total
4730,School City of Hobart,4317,Liberty Elementary School,2,8,42,114,7,,295,246,222,468
4730,School City of Hobart,4325,Ridge View Elementary School,3,1,24,60,17,,193,201,97,298
4730,School City of Hobart,4327,Joan Martin Elementary School,,7,50,150,23,1,513,309,435,744
4740,School Town of Munster,4332,Munster High School,3,87,146,367,63,,861,290,1237,1527
4740,School Town of Munster,4333,Wilbur Wright Middle School,1,82,98,228,46,,504,209,750,959
4740,School Town of Munster,4337,James B Eads Elementary School,2,47,53,145,24,,277,162,386,548
4740,School Town of Munster,4341,Ernest R Elliott Elementary School,1,5,22,126,21,,276,104,347,451
4740,School Town of Munster,4343,Frank H Hammond Elementary School,,72,44,131,26,,375,75,573,648
4760,School City of Whiting,4353,Whiting High School,,2,13,338,13,,111,287,190,477
4760,School City of Whiting,4356,Whiting Middle School,,1,10,185,5,,77,189,89,278
4760,School City of Whiting,4361,Nathan Hale Elementary School,,1,15,361,11,,76,316,148,464
4805,New Prairie United School Corp,4679,Prairie View Elementary School,3,1,,19,12,,280,131,184,315
4805,New Prairie United School Corp,4689,New Prairie High School,1,2,6,89,37,,826,302,659,961
4805,New Prairie United School Corp,4693,Rolling Prairie Elementary School,,,4,85,19,,379,246,241,487
4805,New Prairie United School Corp,7345,New Prairie Middle School,1,3,4,75,19,,633,257,478,735
4805,New Prairie United School Corp,7349,Olive Township Elementary School,,,1,21,24,,428,127,347,474
4860,M S D of New Durham Township,4699,Westville Elementary School,,2,13,19,28,,378,179,261,440
4860,M S D of New Durham Township,4701,Westville High School,1,6,25,29,24,,366,194,257,451
4915,Tri-Township Cons School Corp,4692,LaCrosse School,,1,,4,1,,113,32,87,119
4915,Tri-Township Cons School Corp,4696,Wanatah School,,,,15,7,1,236,127,132,259
4925,Michigan City Area Schools,4373,Coolspring Elementary School,,2,111,21,23,,145,217,85,302
4925,Michigan City Area Schools,4713,Springfield Elementary School,,1,80,30,31,,223,292,73,365
4925,Michigan City Area Schools,4788,Martin T Krueger Middle School,,,140,43,44,,143,262,108,370
4925,Michigan City Area Schools,4789,Barker Middle School,2,1,143,38,46,1,177,276,132,408
4925,Michigan City Area Schools,4795,Michigan City High School,4,11,580,130,141,1,753,1045,575,1620
4925,Michigan City Area Schools,4805,Edgewood Elementary School,,1,161,34,35,2,122,274,81,355
4925,Michigan City Area Schools,4811,Lake Hills Elementary School,1,1,251,53,80,,122,421,87,508
4925,Michigan City Area Schools,4821,Joy Elementary School,1,1,134,40,49,,176,306,95,401
4925,Michigan City Area Schools,4825,Knapp Elementary School,,2,100,56,43,,174,288,87,375
4925,Michigan City Area Schools,4829,Niemann Elementary School,,,17,5,4,,39,39,26,65
4925,Michigan City Area Schools,4833,Marsh Elementary School,,,121,35,33,,161,271,79,350
4925,Michigan City Area Schools,6829,Pine Elementary School,,4,149,62,47,,193,335,120,455
4940,South Central Com School Corp,4734,South Central Elementary School,1,1,2,39,8,,423,166,308,474
4940,South Central Com School Corp,4737,South Central Jr-Sr High School,3,1,,26,13,,420,118,345,463
4945,LaPorte Community School Corp,4707,Indian Trail Elementary School,2,,4,61,26,,275,208,160,368
4945,LaPorte Community School Corp,4717,Kesling Middle School,1,3,21,116,43,,548,447,285,732
4945,LaPorte Community School Corp,4721,Kingsford Heights Elementary Sch,,1,7,16,21,,191,155,81,236
4945,LaPorte Community School Corp,4727,Kingsbury Elementary School,1,,20,25,10,,349,158,247,405
4945,LaPorte Community School Corp,4741,LaPorte High School,3,9,76,325,76,2,1479,882,1088,1970
4945,LaPorte Community School Corp,4745,Paul F Boston Middle School,1,6,11,105,39,3,474,349,290,639
4945,LaPorte Community School Corp,4749,Hailmann Elementary School,1,1,11,126,40,,261,305,135,440
4945,LaPorte Community School Corp,4753,F Willard Crichfield Elementary,1,3,14,38,21,1,501,146,433,579
4945,LaPorte Community School Corp,4757,Lincoln Elementary School,1,,9,65,22,,164,201,60,261
4945,LaPorte Community School Corp,4767,Riley Elementary School,,3,25,43,38,,289,259,139,398
4945,LaPorte Community School Corp,4773,Handley Elementary School,,2,8,60,33,,286,275,114,389
5075,North Lawrence Com Schools,4857,Fayetteville Elementary School,,1,,5,5,,152,76,87,163
5075,North Lawrence Com Schools,4865,Needmore Elementary School,,,1,7,1,,134,69,74,143
5075,North Lawrence Com Schools,4869,Springville Elementary School,,2,1,1,6,1,203,101,113,214
5075,North Lawrence Com Schools,4873,Heltonville Elementary School,,1,,2,2,,72,52,25,77
5075,North Lawrence Com Schools,4878,Oolitic Middle School,,1,1,9,5,2,326,160,184,344
5075,North Lawrence Com Schools,4885,Dollens Elementary School,,1,,7,6,1,214,129,100,229
5075,North Lawrence Com Schools,4889,Shawswick Elementary School,,2,,8,5,,254,117,152,269
5075,North Lawrence Com Schools,4891,Shawswick Middle School,,,,6,5,,198,86,123,209
5075,North Lawrence Com Schools,4905,Bedford Middle School,,5,5,21,25,,558,368,246,614
5075,North Lawrence Com Schools,4909,Lincoln Elementary School,1,1,2,5,17,,262,187,101,288
5075,North Lawrence Com Schools,4911,Bedford-North Lawrence High School,4,13,5,39,33,,1389,623,860,1483
5075,North Lawrence Com Schools,4917,Parkview Primary School,,4,2,8,9,,220,169,74,243
5075,North Lawrence Com Schools,4921,Stalker Elementary School,1,3,2,10,5,,187,146,62,208
5075,North Lawrence Com Schools,4932,Parkview Intermediate School,,1,2,8,6,,226,160,83,243
5085,Mitchell Community Schools,4861,Burris Elementary School,1,2,,10,12,1,330,233,123,356
5085,Mitchell Community Schools,4863,Hatfield Elementary School,,1,1,13,7,,350,245,127,372
5085,Mitchell Community Schools,4924,Mitchell Jr High School,1,,,14,13,,357,225,160,385
5085,Mitchell Community Schools,4925,Mitchell High School,2,4,1,8,12,,435,203,259,462
5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,,1,8,32,28,,697,318,448,766
5245,Frankton-Lapel Community Schools,5009,Frankton Elementary School,,2,4,35,38,1,810,454,436,890
5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,,4,6,8,15,,440,109,364,473
5245,Frankton-Lapel Community Schools,5012,Lapel Middle School,,2,4,9,11,,304,97,233,330
5245,Frankton-Lapel Community Schools,5025,Lapel Elementary School,,,8,7,19,,689,213,510,723
5255,South Madison Com Sch Corp,4935,East Elementary School,,4,5,23,14,,706,256,496,752
5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,2,11,32,21,46,,1271,398,985,1383
5255,South Madison Com Sch Corp,5057,Pendleton Heights Middle School,1,13,19,11,15,,622,186,495,681
5255,South Madison Com Sch Corp,5061,Pendleton Elementary School,2,4,5,18,27,2,816,246,628,874
5255,South Madison Com Sch Corp,5064,Maple Ridge Elementary School,1,3,24,42,40,,604,248,466,714
5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,,2,1,51,17,,642,338,375,713
5265,Alexandria Community School Corp,5065,Alexandria-Monroe Intermediate,,,2,37,17,,402,263,195,458
5265,Alexandria Community School Corp,5069,Alexandria-Monroe Elementary,,2,2,36,14,1,314,199,170,369
5275,Anderson Community School Corp,4906,COMPASS Alternative School,,,27,9,12,,26,66,8,74
5275,Anderson Community School Corp,4945,Anderson High School,2,8,439,235,118,,982,1180,604,1784
5275,Anderson Community School Corp,4953,Edgewood Elementary School,,1,104,19,42,,150,218,98,316
5275,Anderson Community School Corp,4977,Tenth Street Elementary School,2,2,104,55,70,,357,476,114,590
5275,Anderson Community School Corp,5023,Southview Preschool Center,,2,20,37,17,,150,127,99,226
5275,Anderson Community School Corp,5033,Valley Grove Elementary School,,1,120,45,68,,356,458,132,590
5275,Anderson Community School Corp,5076,Highland Middle School,1,1,327,219,132,,824,1093,411,1504
5275,Anderson Community School Corp,5102,Eastside Elementary School,,1,75,58,62,,410,442,164,606
5275,Anderson Community School Corp,5142,Anderson Elementary School,,2,145,242,47,1,146,522,61,583
5275,Anderson Community School Corp,5146,Erskine Elementary School,1,2,124,66,84,,324,453,148,601
5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,2,2,2,42,19,,581,458,190,648
5280,Elwood Community School Corp,5151,Elwood Intermediate School,2,3,2,43,13,2,389,360,94,454
5280,Elwood Community School Corp,5157,Elwood Elementary School,1,3,1,49,13,,399,363,103,466
5300,M S D Decatur Township,5177,Decatur Central High School,6,17,274,249,72,2,1225,1151,694,1845
5300,M S D Decatur Township,5178,Gold Academy,2,1,86,73,39,1,442,460,184,644
5300,M S D Decatur Township,5179,Blue Academy,2,7,137,91,53,,422,540,172,712
5300,M S D Decatur Township,5181,Decatur Middle School,,5,159,139,65,,661,748,281,1029
5300,M S D Decatur Township,5185,Stephen Decatur Elementary School,2,6,76,65,31,2,299,374,107,481
5300,M S D Decatur Township,5187,Valley Mills Elementary School,1,3,56,63,39,,477,443,196,639
5300,M S D Decatur Township,5188,Decatur Twp School for Excellence,,,26,18,16,,198,191,67,258
5300,M S D Decatur Township,5189,West Newton Elementary School,4,8,89,82,32,,401,375,241,616
5300,M S D Decatur Township,5192,Liberty Early Elementary School,4,3,93,68,45,,373,370,216,586
5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,2,149,210,245,168,1,2044,988,1831,2819
5310,Franklin Township Com Sch Corp,5194,South Creek Elementary,2,49,15,29,24,,435,87,467,554
5310,Franklin Township Com Sch Corp,5195,Franklin Township Middle Schl East,7,59,163,106,75,2,897,556,753,1309
5310,Franklin Township Com Sch Corp,5197,Franklin Township Middle Sch West,,78,36,64,58,,721,415,542,957
5310,Franklin Township Com Sch Corp,5198,Thompson Crossing Elementary Sch,1,58,32,36,36,,423,235,351,586
5310,Franklin Township Com Sch Corp,5200,Mary Adams Elementary School,1,74,17,37,38,,442,219,390,609
5310,Franklin Township Com Sch Corp,5201,Acton Elementary School,,7,16,29,29,2,352,146,289,435
5310,Franklin Township Com Sch Corp,5202,Arlington Elementary School,2,52,31,60,35,,406,343,243,586
5310,Franklin Township Com Sch Corp,5203,Lillie Idella Kitley Elementary,,41,214,114,98,1,657,619,506,1125
5310,Franklin Township Com Sch Corp,5205,Bunker Hill Elementary School,3,130,31,47,43,3,417,222,452,674
5330,M S D Lawrence Township,5275,Lawrence Central High School,1,21,1220,472,143,2,444,1468,835,2303
5330,M S D Lawrence Township,5276,Lawrence North High School,1,44,1159,567,168,3,677,1516,1103,2619
5330,M S D Lawrence Township,5277,Belzer Middle School,3,11,578,289,87,,211,855,324,1179
5330,M S D Lawrence Township,5281,Brook Park Elementary School,,2,444,130,28,,60,523,141,664
5330,M S D Lawrence Township,5283,Mary Evelyn Castle Elementary Sch,1,16,208,174,58,1,202,397,263,660
5330,M S D Lawrence Township,5284,Early Learning Center,1,8,547,264,113,,338,757,514,1271
5330,M S D Lawrence Township,5285,Crestview Elementary School,1,12,300,87,34,,158,360,232,592
5330,M S D Lawrence Township,5287,Amy Beverland Elementary,2,15,230,51,67,,390,214,541,755
5330,M S D Lawrence Township,5289,Harrison Hill Elementary School,,1,346,283,51,,80,569,192,761
5330,M S D Lawrence Township,5291,Fall Creek Valley Middle School,,14,601,365,78,3,310,872,499,1371
5330,M S D Lawrence Township,5293,Indian Creek Elementary School,,1,311,258,33,,119,526,196,722
5330,M S D Lawrence Township,5294,Forest Glen Elementary School,,8,109,348,45,1,208,326,393,719
5330,M S D Lawrence Township,5295,Winding Ridge Elementary School,,2,470,65,49,,39,485,140,625
5330,M S D Lawrence Township,5296,Oaklandon Elementary School,,4,232,82,59,,160,341,196,537
5330,M S D Lawrence Township,5298,Skiles Test Elementary School,,1,295,105,27,1,79,336,172,508
5330,M S D Lawrence Township,5299,Sunnyside Elementary School,1,4,199,443,33,1,68,549,200,749
5340,Perry Township Schools,5307,Perry Meridian High School,5,571,192,289,91,1,1299,1437,1011,2448
5340,Perry Township Schools,5309,Southport High School,1,453,153,432,128,,1094,1542,719,2261
5340,Perry Township Schools,5310,Southport 6th Grade Academy,1,104,50,143,33,2,267,451,149,600
5340,Perry Township Schools,5312,Perry Meridian 6th Grade Academy,,160,52,93,31,,289,429,196,625
5340,Perry Township Schools,5315,Southport Middle School,,209,80,222,72,1,520,835,269,1104
5340,Perry Township Schools,5319,Perry Meridian Middle School,,268,99,159,67,,628,789,432,1221
5340,Perry Township Schools,5321,William Henry Burkhart Elementary,,346,60,79,25,1,214,594,131,725
5340,Perry Township Schools,5322,Mary Bryan Elementary School,,446,46,72,50,,356,687,283,970
5340,Perry Township Schools,5325,Clinton Young Elementary School,,68,108,284,48,,313,711,110,821
5340,Perry Township Schools,5333,Glenns Valley Elementary School,1,315,51,41,40,,378,543,283,826
5340,Perry Township Schools,5337,Abraham Lincoln Elementary School,1,336,94,139,63,,360,810,183,993
5340,Perry Township Schools,5338,Douglas MacArthur Elementary Sch,1,409,33,49,35,,308,599,236,835
5340,Perry Township Schools,5345,Homecroft Elementary School,2,104,40,157,27,1,311,508,134,642
5340,Perry Township Schools,5347,Southport Elementary School,,415,16,49,19,,194,593,100,693
5340,Perry Township Schools,5351,Winchester Village Elementary,,250,108,159,35,2,127,646,35,681
5340,Perry Township Schools,5366,Jeremiah Gray Elementary School,1,64,33,52,22,3,296,278,193,471
5340,Perry Township Schools,5372,Rosa Parks Elementary School,,206,21,38,49,,380,337,357,694
5350,M S D Pike Township,5349,Fishback Creek Public Academy,,15,255,56,60,,145,213,318,531
5350,M S D Pike Township,5352,Deer Run Elementary,,11,350,231,28,1,20,513,128,641
5350,M S D Pike Township,5353,Pike High School,,75,1974,797,174,1,274,2170,1125,3295
5350,M S D Pike Township,5354,College Park Elementary School,,12,263,146,28,,26,364,111,475
5350,M S D Pike Township,5355,Lincoln Middle School,,12,600,241,51,,43,782,165,947
5350,M S D Pike Township,5356,Guion Creek Middle School,1,19,585,324,27,1,43,806,194,1000
5350,M S D Pike Township,5357,Central Elementary School,,4,439,121,41,,43,506,142,648
5350,M S D Pike Township,5358,Eagle Creek Elementary School,,5,298,55,40,,88,300,186,486
5350,M S D Pike Township,5359,Eastbrook Elementary School,,2,346,204,38,1,29,506,114,620
5350,M S D Pike Township,5360,Guion Creek Elementary School,,14,391,223,37,,40,541,164,705
5350,M S D Pike Township,5363,Snacks Crossing Elementary School,,8,378,142,28,1,21,459,119,578
5350,M S D Pike Township,5378,New Augusta Public Academy - South,,7,333,42,23,,28,307,126,433
5350,M S D Pike Township,5380,New Augusta Public Academy - North,,15,481,107,52,1,136,457,335,792
5360,M S D Warren Township,5361,Warren Central High School,3,31,2108,590,237,1,851,2706,1115,3821
5360,M S D Warren Township,5364,Creston Middle School,2,2,348,88,60,2,106,480,128,608
5360,M S D Warren Township,5367,Stonybrook Middle School,1,4,384,97,41,,49,495,81,576
5360,M S D Warren Township,5368,Raymond Park Middle School,,3,244,107,55,,234,491,152,643
5360,M S D Warren Township,5369,Eastridge Elementary School,,3,218,67,55,1,81,336,89,425
5360,M S D Warren Township,5370,Hawthorne Elementary School,1,1,158,68,31,,141,329,71,400
5360,M S D Warren Township,5373,Grassy Creek Elementary School,,3,229,46,43,,126,309,138,447
5360,M S D Warren Township,5375,Lakeside Elementary School,,,349,80,43,,60,464,68,532
5360,M S D Warren Township,5377,Lowell Elementary School,,3,121,72,49,,248,362,131,493
5360,M S D Warren Township,5386,Pleasant Run Elementary School,2,3,248,152,44,,75,464,60,524
5360,M S D Warren Township,5389,Sunny Heights Elementary School,2,2,350,68,36,,19,413,64,477
5360,M S D Warren Township,5391,Brookview Elementary School,,3,357,48,49,,93,444,106,550
5360,M S D Warren Township,5395,Warren Early Childhood Center,,,133,62,39,,84,206,112,318
5360,M S D Warren Township,5397,Liberty Park Elementary School,3,9,239,60,50,,140,380,121,501
5360,M S D Warren Township,5399,Creston Intermediate Academy,2,6,343,83,44,1,116,471,124,595
5360,M S D Warren Township,5401,Stonybrook Intermediate Academy,2,2,420,102,50,1,65,555,87,642
5360,M S D Warren Township,5402,Raymond Park Intermediate,1,4,258,94,57,,222,484,152,636
5370,M S D Washington Township,5403,Allisonville Elementary School,2,10,162,93,43,1,410,281,440,721
5370,M S D Washington Township,5406,Crooked Creek Elementary School,,8,301,86,73,1,183,349,303,652
5370,M S D Washington Township,5418,Greenbriar Elementary School,,25,423,206,38,1,100,663,130,793
5370,M S D Washington Township,5424,John Strange Elementary School,2,4,224,50,38,,248,263,303,566
5370,M S D Washington Township,5427,Nora Elementary School,,49,191,267,29,1,85,507,115,622
5370,M S D Washington Township,5430,Spring Mill Elementary School,,30,252,119,36,,237,413,261,674
5370,M S D Washington Township,5434,Hilltop School,,6,25,25,7,,37,1,99,100
5370,M S D Washington Township,5436,Fox Hill Elementary School,1,34,380,176,33,,108,558,174,732
5370,M S D Washington Township,5442,Eastwood Middle School,3,14,253,101,67,,394,360,472,832
5370,M S D Washington Township,5445,Northview Middle School,1,56,375,228,39,,132,615,216,831
5370,M S D Washington Township,5448,Westlane Middle School,,25,421,213,65,,166,555,335,890
5370,M S D Washington Township,5451,North Central High School,6,149,1466,655,226,1,1224,1874,1853,3727
5375,M S D Wayne Township,5213,Ben Davis High School,5,26,1179,944,174,4,904,2432,804,3236
5375,M S D Wayne Township,5219,Ben Davis Ninth Grade Center,2,5,453,394,77,1,331,1019,244,1263
5375,M S D Wayne Township,5221,Chapel Hill 7th & 8th Grade Center,,9,623,312,77,2,284,1012,295,1307
5375,M S D Wayne Township,5222,Lynhurst 7th & 8th Grade Center,2,9,290,416,73,2,401,945,248,1193
5375,M S D Wayne Township,5223,Maplewood Elementary School,1,,88,322,36,,358,615,190,805
5375,M S D Wayne Township,5227,Chapel Glen Elementary School,,1,373,182,92,1,241,654,236,890
5375,M S D Wayne Township,5241,Garden City Elementary School,4,4,203,395,21,,146,630,143,773
5375,M S D Wayne Township,5257,McClelland Elementary School,1,7,218,239,68,1,234,633,135,768
5375,M S D Wayne Township,5261,Rhoades Elementary School,2,,216,305,64,1,227,654,161,815
5375,M S D Wayne Township,5265,Robey Elementary School,,5,250,91,54,1,379,441,339,780
5375,M S D Wayne Township,5267,North Wayne Elementary School,2,2,466,211,40,,39,532,228,760
5375,M S D Wayne Township,5270,Stout Field Elementary School,2,1,71,206,48,,433,625,136,761
5375,M S D Wayne Township,5271,Sanders School,,,35,2,7,,40,51,33,84
5375,M S D Wayne Township,5273,Westlake Elementary School,1,3,473,244,28,1,113,614,249,863
5375,M S D Wayne Township,5274,Chapelwood Elementary School,1,13,422,190,58,,125,632,177,809
5375,M S D Wayne Township,5288,Achieve Virtual Education Academy,1,1,46,23,11,,175,33,224,257
5375,M S D Wayne Township,5446,Bridgeport Elementary School,1,14,323,156,50,,195,564,175,739
5375,M S D Wayne Township,5447,Ben Davis University High School,1,3,120,106,23,,128,281,100,381
5380,Beech Grove City Schools,5449,Beech Grove Sr High School,1,8,111,99,71,,647,542,395,937
5380,Beech Grove City Schools,5453,Beech Grove Middle School,,3,67,51,35,,339,326,169,495
5380,Beech Grove City Schools,5457,Central Elementary School,,4,46,41,42,,303,304,132,436
5380,Beech Grove City Schools,5461,South Grove Intermediate School,,1,75,65,65,,484,480,210,690
5380,Beech Grove City Schools,5463,Hornet Park Elementary School,1,1,46,41,45,,324,269,189,458
5385,Indianapolis Public Schools,108,Impact Academy,2,2,68,13,15,,107,21,186,207
5385,Indianapolis Public Schools,109,Thrival Academy,,3,31,12,1,,3,30,20,50
5385,Indianapolis Public Schools,5462,Arsenal Technical High School,1,14,1309,921,110,,234,1783,806,2589
5385,Indianapolis Public Schools,5466,Arlington Community Middle School,,,305,66,11,,36,254,164,418
5385,Indianapolis Public Schools,5467,HW Longfellow Med/STEM Magnet Midl,,4,197,152,15,1,80,324,125,449
5385,Indianapolis Public Schools,5474,Crispus Attucks High School,,6,651,334,35,,43,691,378,1069
5385,Indianapolis Public Schools,5492,Shortridge High School,1,8,504,277,69,2,184,593,452,1045
5385,Indianapolis Public Schools,5498,Cold Spring School,,2,212,48,18,,35,192,123,315
5385,Indianapolis Public Schools,5515,Thomas D Gregg School 15,,1,214,203,30,,85,440,93,533
5385,Indianapolis Public Schools,5516,Northwest Community Middle School,,4,230,120,10,,29,257,136,393
5385,Indianapolis Public Schools,5531,James A Garfield School 31,3,,60,76,27,,178,240,104,344
5385,Indianapolis Public Schools,5534,Eleanor Skillen School 34,1,,47,70,32,,219,255,114,369
5385,Indianapolis Public Schools,5538,Center for Inquiry School 70,1,5,113,35,21,,196,159,212,371
5385,Indianapolis Public Schools,5539,William McKinley School 39,1,1,81,116,27,,256,367,115,482
5385,Indianapolis Public Schools,5543,James Whitcomb Riley School 43,3,3,335,45,24,,34,299,145,444
5385,Indianapolis Public Schools,5544,Riverside School 44,,2,85,78,7,,17,93,96,189
5385,Indianapolis Public Schools,5546,Daniel Webster School 46,2,,72,138,37,1,179,304,125,429
5385,Indianapolis Public Schools,5548,Louis B Russell Jr School 48,,,257,26,16,,12,241,70,311
5385,Indianapolis Public Schools,5549,William Penn School 49,4,1,116,335,25,,201,469,213,682
5385,Indianapolis Public Schools,5551,James Russell Lowell School 51,,,202,121,5,,20,258,90,348
5385,Indianapolis Public Schools,5554,Brookside School 54,3,,298,92,36,,67,374,122,496
5385,Indianapolis Public Schools,5555,IPS/ Butler Eliza Blaker School 55,,2,116,31,26,,117,133,159,292
5385,Indianapolis Public Schools,5556,Francis W Parker School 56,1,,259,41,16,,46,239,124,363
5385,Indianapolis Public Schools,5557,George W Julian School 57,,,29,63,7,,83,120,62,182
5385,Indianapolis Public Schools,5558,Ralph Waldo Emerson School 58,1,,178,45,15,1,67,233,74,307
5385,Indianapolis Public Schools,5560,IPS/ Butler Lab @ William Bell 60,1,2,180,40,31,,313,201,366,567
5385,Indianapolis Public Schools,5565,Raymond F Brandes School 65,,18,51,59,16,,87,170,61,231
5385,Indianapolis Public Schools,5567,Stephen Foster School 67,,2,134,364,32,,81,384,229,613
5385,Indianapolis Public Schools,5569,Joyce Kilmer School 69,,,103,14,1,,1,84,35,119
5385,Indianapolis Public Schools,5570,Edison School of the Arts 47,1,1,363,123,29,2,74,423,170,593
5385,Indianapolis Public Schools,5574,Theodore Potter School 74,1,,36,226,13,,23,201,98,299
5385,Indianapolis Public Schools,5577,Merle Sidener Gifted Academy,,5,80,59,35,,172,125,226,351
5385,Indianapolis Public Schools,5579,Carl Wilde School 79,,10,192,345,18,,35,429,171,600
5385,Indianapolis Public Schools,5582,Christian Park School 82,,,62,77,30,,212,303,78,381
5385,Indianapolis Public Schools,5583,Floro Torrence School 83,,,178,67,5,,11,179,82,261
5385,Indianapolis Public Schools,5587,George Washington Carver School 87,,,127,134,19,,89,226,143,369
5385,Indianapolis Public Schools,5588,Anna Brochhausen School 88,,1,227,48,28,,40,254,90,344
5385,Indianapolis Public Schools,5590,Ernie Pyle School 90,,,129,175,13,,25,245,97,342
5385,Indianapolis Public Schools,5591,Rousseau McClellan School 91,4,4,159,72,39,,261,230,309,539
5385,Indianapolis Public Schools,5593,George H Fisher School 93,,,317,65,15,,37,308,126,434
5385,Indianapolis Public Schools,5596,Meredith Nicholson School 96,,,60,263,11,,9,270,73,343
5385,Indianapolis Public Schools,5597,Emma Donnan Elementary School,,2,132,55,25,,84,298,,298
5385,Indianapolis Public Schools,5601,H L Harshman Middle School,,4,154,321,22,,32,416,117,533
5385,Indianapolis Public Schools,5602,Francis Bellamy Pre-School Center,,,72,31,10,,23,87,49,136
5385,Indianapolis Public Schools,5603,Phalen at Francis Scott Key 103,,,346,77,15,,13,353,98,451
5385,Indianapolis Public Schools,5605,Charles Warren Fairbanks Sch 105,,,225,102,8,,16,290,61,351
5385,Indianapolis Public Schools,5606,Robert Lee Frost School 106,1,1,247,31,22,,11,213,100,313
5385,Indianapolis Public Schools,5607,Lew Wallace School 107,1,24,272,228,13,,25,426,137,563
5385,Indianapolis Public Schools,5609,Jonathan Jennings School 109,,,157,124,5,,8,208,86,294
5385,Indianapolis Public Schools,5614,Paul I Miller School 114,,,172,53,30,,123,289,89,378
5385,Indianapolis Public Schools,5619,George S Buck School 94,1,2,230,90,8,,24,255,100,355
5385,Indianapolis Public Schools,5623,Arlington Woods School 99,,,356,89,13,,26,342,142,484
5385,Indianapolis Public Schools,5635,Center For Inquiry School 2,1,12,41,37,37,,311,93,346,439
5385,Indianapolis Public Schools,5644,George Washington High School,1,,339,216,32,,134,421,301,722
5385,Indianapolis Public Schools,5659,Center for Inquiry School 84,2,12,22,12,26,1,363,34,404,438
5385,Indianapolis Public Schools,5662,Clarence Farrington School 61,1,,267,297,18,2,32,442,175,617
5385,Indianapolis Public Schools,5668,Center for Inquiry School 27,1,6,162,76,26,1,208,184,296,480
5385,Indianapolis Public Schools,5674,Frederick Douglass School 19,,,133,217,27,,118,354,141,495
5400,School Town of Speedway,5889,Speedway Junior High School,,11,63,38,20,,130,147,115,262
5400,School Town of Speedway,5891,Speedway Senior High School,1,32,120,78,18,,275,267,257,524
5400,School Town of Speedway,5893,James A Allison Elementary Sch 3,1,22,138,46,14,1,82,223,81,304
5400,School Town of Speedway,5897,Carl G Fisher Elementary School 1,,,12,11,18,,110,69,82,151
5400,School Town of Speedway,5901,Arthur C Newby Elementary School 2,,2,79,14,13,,107,116,99,215
5400,School Town of Speedway,5905,Frank H Wheeler Elementary Sch 4,1,18,75,108,21,,115,247,91,338
5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,,1,1,29,18,,391,236,204,440
5455,Culver Community Schools Corp,5928,Culver Elementary School,,3,2,39,15,,316,229,146,375
5470,Argos Community Schools,5936,Argos Community Elementary,,,4,23,8,,319,187,167,354
5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,,,3,16,7,,282,130,178,308
5480,Bremen Public Schools,5941,Bremen Senior High School,,3,5,121,8,,372,164,345,509
5480,Bremen Public Schools,5943,Bremen Elementary/Middle School,,6,1,270,15,,688,444,536,980
5485,Plymouth Community School Corp,5933,Menominee Elementary School,,2,3,68,8,,287,199,169,368
5485,Plymouth Community School Corp,5945,Plymouth High School,2,8,5,309,25,,750,540,559,1099
5485,Plymouth Community School Corp,5949,Lincoln Junior High School,1,3,7,150,10,,397,327,241,568
5485,Plymouth Community School Corp,5956,Riverside Intermediate,2,8,4,129,15,,383,306,235,541
5485,Plymouth Community School Corp,5961,Jefferson Elementary School,1,2,3,102,5,,194,221,86,307
5485,Plymouth Community School Corp,5965,Washington Discovery Academy,,,3,94,10,,191,180,118,298
5485,Plymouth Community School Corp,5969,Webster Elementary School,,,1,107,13,,224,218,127,345
5495,Triton School Corporation,5922,Triton Elementary School,2,3,3,32,12,1,462,230,285,515
5495,Triton School Corporation,5923,Triton Jr-Sr High School,,4,,22,12,,374,168,244,412
5520,Shoals Community School Corp,5985,Shoals Community High School,,,,2,3,,189,118,76,194
5520,Shoals Community School Corp,5989,Shoals Community Elementary School,,,1,2,11,,283,184,113,297
5520,Shoals Community School Corp,5991,Shoals Middle School,1,1,,5,4,,140,102,49,151
5525,Loogootee Community Sch Corp,5997,Loogootee Elementary School,1,,3,6,9,,276,130,165,295
5525,Loogootee Community Sch Corp,6001,Loogootee Middle School,,2,,4,6,,242,112,142,254
5525,Loogootee Community Sch Corp,6003,Loogootee High School,1,4,,4,6,,273,106,182,288
5615,Maconaquah School Corp,6012,Pipe Creek Elementary School,1,1,4,20,29,,319,235,139,374
5615,Maconaquah School Corp,6032,Maconaquah High School,4,2,7,34,27,,562,287,349,636
5615,Maconaquah School Corp,6033,Maconaquah Middle School,2,4,7,31,35,,455,316,218,534
5615,Maconaquah School Corp,6035,Maconaquah Elementary School,4,5,18,43,57,,504,414,217,631
5620,North Miami Community Schools,6049,North Miami Middle/High School,2,1,4,16,5,3,406,165,272,437
