year,mergecode,districtcode,black,hispanic,white,lowincome,droprate,totalenroll,charter,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,state,year_21
19,707-0206georgia,707georgia,57.0,7.0,32.0,59.0,2.8,2071,0,130393000000.0,0.0,0.0,1.0,0.0,georgia,0
21,707-0206georgia,707georgia,56.0,9.0,29.0,53.0,5.2,1981,0,130393000000.0,0.0,0.78,0.22,0.78,georgia,1
17,707-0295georgia,707georgia,34.0,5.0,56.0,46.0,1.1,1545,0,130393000000.0,0.0,0.0,1.0,0.0,georgia,0
18,707-0295georgia,707georgia,34.0,5.0,56.0,45.0,2.9,1586,0,130393000000.0,0.0,0.0,1.0,0.0,georgia,0
19,707-0295georgia,707georgia,34.0,5.0,56.0,49.0,3.2,1625,0,130393000000.0,0.0,0.0,1.0,0.0,georgia,0
21,707-0295georgia,707georgia,38.0,7.0,51.0,43.0,1.8,1667,0,130393000000.0,0.0,0.78,0.22,0.78,georgia,1
17,710-0101georgia,710georgia,43.0,10.0,41.0,49.0,3.5,1800,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
18,710-0101georgia,710georgia,46.0,11.0,36.0,50.0,1.6,1688,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
19,710-0101georgia,710georgia,49.0,12.0,33.0,51.0,1.5,1600,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
21,710-0101georgia,710georgia,50.0,15.0,29.0,50.0,2.0,1500,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,1
17,710-0106georgia,710georgia,19.0,6.0,71.0,37.0,3.1,1968,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
18,710-0106georgia,710georgia,20.0,5.0,71.0,34.0,2.6,1962,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
19,710-0106georgia,710georgia,20.0,7.0,69.0,33.0,3.0,2000,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
21,710-0106georgia,710georgia,21.0,7.0,68.0,33.0,2.6,2000,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,1
17,710-0109georgia,710georgia,14.0,9.0,73.0,19.0,1.3,2308,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
18,710-0109georgia,710georgia,15.0,9.0,71.0,18.0,1.5,2467,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
19,710-0109georgia,710georgia,18.0,10.0,67.0,18.0,1.3,2462,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
21,710-0109georgia,710georgia,21.0,9.0,63.0,19.0,1.0,2900,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,1
17,710-0292georgia,710georgia,21.0,8.0,65.0,33.0,3.2,1781,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
18,710-0292georgia,710georgia,22.0,9.0,62.0,35.0,2.0,1750,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
19,710-0292georgia,710georgia,23.0,10.0,61.0,35.0,1.7,1824,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
21,710-0292georgia,710georgia,25.0,12.0,57.0,36.0,2.6,1846,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,1
17,710-2552georgia,710georgia,27.0,10.0,59.0,47.0,3.4,1912,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
18,710-2552georgia,710georgia,27.0,10.0,57.0,46.0,2.2,1955,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
19,710-2552georgia,710georgia,27.0,11.0,55.0,47.0,1.4,1929,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,0
21,710-2552georgia,710georgia,30.0,11.0,51.0,46.0,3.7,2027,0,130402000000.0,0.0,0.0,1.0,0.0,georgia,1
17,711-2052georgia,711georgia,53.0,15.0,28.0,88.0,2.7,1074,0,130405000000.0,0.0,0.0,1.0,0.0,georgia,0
18,711-2052georgia,711georgia,52.0,16.0,27.0,88.0,4.2,1048,0,130405000000.0,0.0,0.0,1.0,0.0,georgia,0
19,711-2052georgia,711georgia,52.0,17.0,27.0,88.0,3.9,1000,0,130405000000.0,0.0,0.0,1.0,0.0,georgia,0
21,711-2052georgia,711georgia,52.0,17.0,27.0,75.0,2.0,1050,0,130405000000.0,0.2,0.3,0.5,0.4,georgia,1
17,715-0207georgia,715georgia,38.0,10.0,48.0,83.0,16.3,92,0,130420000000.0,0.0,0.0,1.0,0.0,georgia,0
18,715-0207georgia,715georgia,16.0,5.0,74.0,100.0,24.2,91,0,130420000000.0,0.0,0.0,1.0,0.0,georgia,0
19,715-0207georgia,715georgia,35.0,9.0,54.0,100.0,15.7,89,0,130420000000.0,0.0,0.0,1.0,0.0,georgia,0
21,715-0207georgia,715georgia,50.0,9.0,38.0,100.0,21.3,89,0,130420000000.0,0.1,0.0,0.9,0.05,georgia,1
17,715-5050georgia,715georgia,12.0,29.0,56.0,83.0,3.8,1316,0,130420000000.0,0.0,0.0,1.0,0.0,georgia,0
18,715-5050georgia,715georgia,13.0,31.0,52.0,85.0,4.9,1306,0,130420000000.0,0.0,0.0,1.0,0.0,georgia,0
19,715-5050georgia,715georgia,14.0,33.0,49.0,85.0,1.4,1357,0,130420000000.0,0.0,0.0,1.0,0.0,georgia,0
21,715-5050georgia,715georgia,13.0,37.0,45.0,85.0,2.1,1333,0,130420000000.0,0.1,0.0,0.9,0.05,georgia,1
17,721-0100georgia,721georgia,68.0,3.0,25.0,97.0,2.7,1444,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
18,721-0100georgia,721georgia,66.0,3.0,27.0,96.0,3.5,1371,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
19,721-0100georgia,721georgia,67.0,4.0,25.0,96.0,2.2,1273,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
21,721-0100georgia,721georgia,64.0,5.0,25.0,98.0,1.6,1125,0,130438000000.0,0.2,0.5,0.3,0.6,georgia,1
17,721-0392georgia,721georgia,77.0,3.0,17.0,97.0,20.3,404,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
18,721-0392georgia,721georgia,86.0,1.0,11.0,96.0,19.3,477,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
19,721-0392georgia,721georgia,85.0,3.0,10.0,96.0,7.1,662,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
21,721-0392georgia,721georgia,83.0,3.0,9.0,98.0,12.6,452,0,130438000000.0,0.2,0.5,0.3,0.6,georgia,1
17,721-2056georgia,721georgia,59.0,3.0,32.0,97.0,4.1,1122,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
18,721-2056georgia,721georgia,61.0,3.0,32.0,96.0,4.5,1111,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
19,721-2056georgia,721georgia,62.0,4.0,29.0,96.0,2.0,1050,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
21,721-2056georgia,721georgia,73.0,4.0,19.0,98.0,2.3,1000,0,130438000000.0,0.2,0.5,0.3,0.6,georgia,1
17,721-4060georgia,721georgia,76.0,4.0,14.0,97.0,1.7,1529,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
18,721-4060georgia,721georgia,76.0,4.0,14.0,96.0,1.9,1474,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
19,721-4060georgia,721georgia,74.0,5.0,16.0,96.0,1.1,1364,0,130438000000.0,0.0,0.0,1.0,0.0,georgia,0
21,721-4060georgia,721georgia,71.0,5.0,19.0,98.0,1.5,1133,0,130438000000.0,0.2,0.5,0.3,0.6,georgia,1
17,722-0176georgia,722georgia,58.0,17.0,20.0,55.0,4.9,1959,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
18,722-0176georgia,722georgia,60.0,17.0,18.0,54.0,3.0,1900,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
19,722-0176georgia,722georgia,62.0,16.0,16.0,54.0,4.3,1977,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
21,722-0176georgia,722georgia,63.0,20.0,12.0,44.0,2.3,1870,0,130441000000.0,0.4,0.6,0.0,0.8,georgia,1
17,722-0192georgia,722georgia,82.0,8.0,7.0,72.0,6.4,1391,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
18,722-0192georgia,722georgia,82.0,8.0,6.0,67.0,5.3,1302,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
19,722-0192georgia,722georgia,82.0,9.0,6.0,66.0,4.4,1341,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
21,722-0192georgia,722georgia,79.0,11.0,5.0,51.0,4.1,1220,0,130441000000.0,0.4,0.6,0.0,0.8,georgia,1
17,722-3052georgia,722georgia,74.0,9.0,13.0,66.0,4.5,2356,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
18,722-3052georgia,722georgia,73.0,11.0,11.0,64.0,2.8,2357,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
19,722-3052georgia,722georgia,72.0,13.0,10.0,67.0,3.9,2385,0,130441000000.0,0.0,0.0,1.0,0.0,georgia,0
21,722-3052georgia,722georgia,72.0,14.0,9.0,49.0,2.0,2250,0,130441000000.0,0.4,0.6,0.0,0.8,georgia,1
17,726-0101georgia,726georgia,34.0,5.0,56.0,56.0,2.7,1407,0,130252000000.0,0.0,0.0,1.0,0.0,georgia,0
18,726-0101georgia,726georgia,34.0,6.0,55.0,53.0,2.4,1417,0,130252000000.0,0.0,0.0,1.0,0.0,georgia,0
19,726-0101georgia,726georgia,36.0,6.0,53.0,50.0,2.5,1400,0,130252000000.0,0.0,0.0,1.0,0.0,georgia,0
21,726-0101georgia,726georgia,37.0,7.0,52.0,47.0,2.6,1346,0,130252000000.0,0.0,0.6,0.4,0.6,georgia,1
17,726-0187georgia,726georgia,59.0,7.0,31.0,72.0,1.8,1556,0,130252000000.0,0.0,0.0,1.0,0.0,georgia,0
18,726-0187georgia,726georgia,59.0,7.0,28.0,68.0,1.6,1562,0,130252000000.0,0.0,0.0,1.0,0.0,georgia,0
19,726-0187georgia,726georgia,59.0,8.0,27.0,77.0,0.6,1667,0,130252000000.0,0.0,0.0,1.0,0.0,georgia,0
21,726-0187georgia,726georgia,58.0,10.0,25.0,64.0,2.1,1619,0,130252000000.0,0.0,0.6,0.4,0.6,georgia,1
17,727-5050georgia,727georgia,14.0,5.0,75.0,49.0,2.5,1200,0,130456000000.0,0.0,0.0,1.0,0.0,georgia,0
18,727-5050georgia,727georgia,13.0,4.0,76.0,50.0,1.0,1200,0,130456000000.0,0.0,0.0,1.0,0.0,georgia,0
19,727-5050georgia,727georgia,15.0,4.0,74.0,51.0,1.1,1182,0,130456000000.0,0.0,0.0,1.0,0.0,georgia,0
21,727-5050georgia,727georgia,13.0,5.0,74.0,42.0,2.0,1200,0,130456000000.0,0.0,0.0,1.0,0.0,georgia,1
17,732-0194georgia,732georgia,25.0,19.0,53.0,89.0,2.5,1040,0,130477000000.0,0.0,0.0,1.0,0.0,georgia,0
18,732-0194georgia,732georgia,25.0,19.0,52.0,90.0,1.4,1071,0,130477000000.0,0.0,0.0,1.0,0.0,georgia,0
19,732-0194georgia,732georgia,25.0,19.0,53.0,90.0,2.5,1040,0,130477000000.0,0.0,0.0,1.0,0.0,georgia,0
21,732-0194georgia,732georgia,25.0,19.0,51.0,90.0,2.0,1050,0,130477000000.0,0.0,0.1,0.9,0.1,georgia,1
17,737-0199georgia,737georgia,33.0,16.0,48.0,95.0,4.6,1609,0,130498000000.0,0.0,0.0,1.0,0.0,georgia,0
18,737-0199georgia,737georgia,33.0,17.0,47.0,96.0,3.9,1744,0,130498000000.0,0.0,0.0,1.0,0.0,georgia,0
19,737-0199georgia,737georgia,32.0,19.0,46.0,96.0,3.6,2306,0,130498000000.0,0.0,0.0,1.0,0.0,georgia,0
21,737-0199georgia,737georgia,33.0,21.0,42.0,37.0,1.2,2417,0,130498000000.0,0.2,0.0,0.8,0.1,georgia,1
17,741-0201georgia,741georgia,46.0,3.0,44.0,64.0,3.9,923,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
18,741-0201georgia,741georgia,46.0,3.0,43.0,59.0,3.0,900,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
19,741-0201georgia,741georgia,47.0,4.0,41.0,60.0,2.0,850,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
21,741-0201georgia,741georgia,49.0,6.0,39.0,49.0,2.6,923,0,130000000000.0,0.4,0.0,0.6,0.2,georgia,1
17,741-0387georgia,741georgia,34.0,3.0,58.0,52.0,3.1,1419,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
18,741-0387georgia,741georgia,35.0,3.0,56.0,52.0,3.3,1394,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
19,741-0387georgia,741georgia,34.0,4.0,56.0,52.0,2.4,1417,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
21,741-0387georgia,741georgia,35.0,4.0,55.0,42.0,1.4,1357,0,130000000000.0,0.4,0.0,0.6,0.2,georgia,1
17,741-1052georgia,741georgia,43.0,6.0,45.0,54.0,5.2,1365,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
18,741-1052georgia,741georgia,43.0,6.0,44.0,53.0,2.4,1292,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
19,741-1052georgia,741georgia,44.0,7.0,42.0,57.0,3.7,1270,0,130000000000.0,0.0,0.0,1.0,0.0,georgia,0
21,741-1052georgia,741georgia,47.0,8.0,38.0,50.0,2.0,1250,0,130000000000.0,0.4,0.0,0.6,0.2,georgia,1
17,745-0195georgia,745georgia,35.0,2.0,58.0,74.0,1.5,1400,0,130528000000.0,0.0,0.0,1.0,0.0,georgia,0
18,745-0195georgia,745georgia,35.0,3.0,59.0,74.0,2.5,1360,0,130528000000.0,0.0,0.0,1.0,0.0,georgia,0
19,745-0195georgia,745georgia,35.0,3.0,58.0,69.0,2.9,1276,0,130528000000.0,0.0,0.0,1.0,0.0,georgia,0
21,745-0195georgia,745georgia,34.0,4.0,58.0,69.0,2.9,1241,0,130528000000.0,0.0,0.0,1.0,0.0,georgia,1
17,746-0190georgia,746georgia,8.0,4.0,83.0,69.0,2.9,1448,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,0
18,746-0190georgia,746georgia,9.0,4.0,82.0,74.0,2.5,1360,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,0
19,746-0190georgia,746georgia,8.0,4.0,82.0,69.0,2.7,1370,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,0
21,746-0190georgia,746georgia,8.0,5.0,82.0,74.0,4.4,1364,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,1
17,746-0198georgia,746georgia,4.0,3.0,87.0,61.0,4.8,1229,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,0
18,746-0198georgia,746georgia,4.0,4.0,87.0,67.0,3.8,1184,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,0
19,746-0198georgia,746georgia,5.0,4.0,86.0,63.0,2.0,1200,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,0
21,746-0198georgia,746georgia,4.0,3.0,88.0,63.0,1.2,1167,0,130537000000.0,0.0,0.0,1.0,0.0,georgia,1
17,747-0111georgia,747georgia,18.0,4.0,75.0,37.0,4.1,1537,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
18,747-0111georgia,747georgia,17.0,3.0,76.0,37.0,2.0,1450,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
19,747-0111georgia,747georgia,16.0,6.0,73.0,35.0,1.1,1455,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
21,747-0111georgia,747georgia,13.0,7.0,76.0,29.0,1.6,1438,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,1
17,747-0199georgia,747georgia,19.0,8.0,67.0,35.0,2.7,1741,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
18,747-0199georgia,747georgia,20.0,10.0,64.0,37.0,1.8,1778,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
19,747-0199georgia,747georgia,21.0,10.0,63.0,32.0,1.9,1737,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
21,747-0199georgia,747georgia,23.0,13.0,58.0,27.0,1.9,1789,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,1
17,747-0205georgia,747georgia,38.0,4.0,53.0,57.0,4.5,1178,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
18,747-0205georgia,747georgia,36.0,4.0,54.0,58.0,2.7,1148,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
19,747-0205georgia,747georgia,35.0,5.0,53.0,54.0,1.7,1118,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,0
21,747-0205georgia,747georgia,35.0,7.0,50.0,49.0,2.3,1087,0,130539000000.0,0.0,0.0,1.0,0.0,georgia,1
17,748-0195georgia,748georgia,35.0,7.0,54.0,90.0,1.4,1643,0,130543000000.0,0.0,0.0,1.0,0.0,georgia,0
18,748-0195georgia,748georgia,36.0,7.0,53.0,90.0,1.2,1667,0,130543000000.0,0.0,0.0,1.0,0.0,georgia,0
19,748-0195georgia,748georgia,33.0,7.0,55.0,67.0,0.7,1571,0,130543000000.0,0.0,0.0,1.0,0.0,georgia,0
21,748-0195georgia,748georgia,36.0,7.0,52.0,67.0,2.6,1692,0,130543000000.0,0.0,0.0,1.0,0.0,georgia,1
17,751-0101georgia,751georgia,21.0,8.0,67.0,59.0,2.0,1600,0,130555000000.0,0.0,0.0,1.0,0.0,georgia,0
18,751-0101georgia,751georgia,20.0,8.0,66.0,59.0,2.0,1600,0,130555000000.0,0.0,0.0,1.0,0.0,georgia,0
19,751-0101georgia,751georgia,22.0,9.0,64.0,60.0,2.5,1560,0,130555000000.0,0.0,0.0,1.0,0.0,georgia,0
21,751-0101georgia,751georgia,23.0,10.0,63.0,72.0,1.5,1467,0,130555000000.0,0.0,0.0,1.0,0.0,georgia,1
17,754-0105georgia,754georgia,2.0,4.0,89.0,46.0,1.6,875,0,130567000000.0,0.0,0.0,1.0,0.0,georgia,0
18,754-0105georgia,754georgia,2.0,4.0,89.0,41.0,2.4,792,0,130567000000.0,0.0,0.0,1.0,0.0,georgia,0
19,754-0105georgia,754georgia,2.0,4.0,89.0,47.0,0.8,1250,0,130567000000.0,0.0,0.0,1.0,0.0,georgia,0
21,754-0105georgia,754georgia,2.0,6.0,88.0,44.0,2.2,1227,0,130567000000.0,0.0,0.0,1.0,0.0,georgia,1
17,755-0112georgia,755georgia,2.0,31.0,63.0,61.0,2.3,1087,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
18,755-0112georgia,755georgia,2.0,33.0,60.0,61.0,2.3,1043,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
19,755-0112georgia,755georgia,2.0,34.0,60.0,60.0,1.4,1143,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
21,755-0112georgia,755georgia,2.0,34.0,60.0,46.0,1.9,1158,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,1
17,755-0175georgia,755georgia,2.0,27.0,67.0,53.0,1.3,1462,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
18,755-0175georgia,755georgia,1.0,29.0,65.0,51.0,1.3,1385,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
19,755-0175georgia,755georgia,2.0,30.0,63.0,50.0,1.6,1375,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
21,755-0175georgia,755georgia,2.0,33.0,61.0,41.0,1.4,1357,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,1
17,755-0212georgia,755georgia,5.0,21.0,70.0,100.0,31.2,298,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
18,755-0212georgia,755georgia,3.0,27.0,66.0,69.0,36.0,267,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
19,755-0212georgia,755georgia,2.0,33.0,59.0,66.0,24.8,258,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
21,755-0212georgia,755georgia,0.0,31.0,61.0,53.0,21.5,260,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,1
17,755-0275georgia,755georgia,2.0,62.0,33.0,78.0,3.0,1467,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
18,755-0275georgia,755georgia,2.0,65.0,31.0,76.0,3.1,1484,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
19,755-0275georgia,755georgia,2.0,67.0,28.0,71.0,1.8,1500,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,0
21,755-0275georgia,755georgia,1.0,66.0,29.0,58.0,2.4,1542,0,130570000000.0,0.0,0.0,1.0,0.0,georgia,1
17,757-0110georgia,757georgia,53.0,7.0,35.0,94.0,3.6,444,0,130576000000.0,0.0,0.0,1.0,0.0,georgia,0
18,757-0110georgia,757georgia,54.0,8.0,32.0,94.0,3.3,455,0,130576000000.0,0.0,0.0,1.0,0.0,georgia,0
19,757-0110georgia,757georgia,53.0,7.0,33.0,99.0,5.5,436,0,130576000000.0,0.0,0.0,1.0,0.0,georgia,0
21,757-0110georgia,757georgia,46.0,9.0,37.0,94.0,4.3,395,0,130576000000.0,1.0,0.0,0.0,0.5,georgia,1
17,759-0176georgia,759georgia,35.0,2.0,60.0,93.0,4.6,978,0,130585000000.0,0.0,0.0,1.0,0.0,georgia,0
18,759-0176georgia,759georgia,32.0,2.0,63.0,93.0,3.6,889,0,130585000000.0,0.0,0.0,1.0,0.0,georgia,0
19,759-0176georgia,759georgia,30.0,2.0,64.0,93.0,3.4,882,0,130585000000.0,0.0,0.0,1.0,0.0,georgia,0
21,759-0176georgia,759georgia,31.0,4.0,60.0,100.0,4.8,896,0,130585000000.0,0.33,0.0,0.67,0.17,georgia,1
17,761-0106georgia,761georgia,94.0,5.0,0.0,100.0,3.0,400,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-0106georgia,761georgia,95.0,4.0,0.0,100.0,5.4,463,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-0106georgia,761georgia,95.0,4.0,0.0,100.0,1.9,526,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-0106georgia,761georgia,95.0,3.0,0.0,100.0,3.2,531,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-0182georgia,761georgia,97.0,3.0,0.0,100.0,6.9,1826,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-0182georgia,761georgia,96.0,3.0,0.0,100.0,5.6,1661,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-0182georgia,761georgia,94.0,5.0,0.0,100.0,4.8,1458,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-0182georgia,761georgia,92.0,7.0,0.0,100.0,3.6,1306,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-0186georgia,761georgia,85.0,5.0,7.0,100.0,3.9,1256,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-0186georgia,761georgia,83.0,5.0,9.0,100.0,4.5,1356,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-0186georgia,761georgia,78.0,6.0,12.0,100.0,2.9,1414,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-0186georgia,761georgia,76.0,7.0,14.0,41.0,2.0,1450,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-0192georgia,761georgia,41.0,21.0,32.0,35.0,1.8,1889,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-0192georgia,761georgia,38.0,23.0,33.0,27.0,2.7,2000,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-0192georgia,761georgia,38.0,24.0,33.0,26.0,1.8,2111,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-0192georgia,761georgia,33.0,25.0,37.0,16.0,1.3,2231,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-0212georgia,761georgia,98.0,1.0,0.0,100.0,3.0,733,1,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-0212georgia,761georgia,98.0,1.0,0.0,100.0,3.8,816,1,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-0212georgia,761georgia,97.0,2.0,0.0,100.0,3.9,821,1,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-0212georgia,761georgia,98.0,2.0,0.0,95.0,1.4,857,1,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-0315georgia,761georgia,99.0,1.0,0.0,100.0,9.7,948,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-0315georgia,761georgia,97.0,2.0,0.0,100.0,7.4,811,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-0315georgia,761georgia,97.0,3.0,0.0,100.0,5.5,800,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-0315georgia,761georgia,97.0,2.0,0.0,100.0,2.2,909,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-0403georgia,761georgia,99.0,1.0,0.0,100.0,16.0,288,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-0403georgia,761georgia,96.0,3.0,0.0,100.0,29.9,224,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-0403georgia,761georgia,95.0,4.0,1.0,100.0,14.0,257,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-0403georgia,761georgia,88.0,12.0,0.0,100.0,25.9,58,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-1409georgia,761georgia,98.0,1.0,0.0,100.0,4.4,1000,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-1409georgia,761georgia,98.0,2.0,0.0,100.0,4.3,953,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-1409georgia,761georgia,98.0,2.0,0.0,100.0,3.6,944,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-1409georgia,761georgia,96.0,4.0,0.0,100.0,4.5,1000,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-1412georgia,761georgia,94.0,5.0,1.0,100.0,4.1,927,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-1412georgia,761georgia,92.0,6.0,1.0,100.0,4.2,929,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-1412georgia,761georgia,91.0,8.0,1.0,100.0,3.8,921,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-1412georgia,761georgia,91.0,7.0,1.0,100.0,1.4,929,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-1413georgia,761georgia,98.0,1.0,0.0,100.0,7.9,797,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-1413georgia,761georgia,98.0,2.0,0.0,100.0,7.9,696,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-1413georgia,761georgia,99.0,1.0,0.0,100.0,6.7,597,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-1413georgia,761georgia,97.0,2.0,0.0,100.0,2.8,464,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
17,761-4058georgia,761georgia,96.0,3.0,0.0,100.0,4.6,1087,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
18,761-4058georgia,761georgia,96.0,3.0,0.0,100.0,9.0,1100,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
19,761-4058georgia,761georgia,96.0,3.0,0.0,100.0,5.2,1135,0,130012000000.0,0.0,0.0,1.0,0.0,georgia,0
21,761-4058georgia,761georgia,95.0,4.0,0.0,100.0,1.4,1214,0,130012000000.0,0.0,1.0,0.0,1.0,georgia,1
