year,mergecode,districtcode,droprate,black,white,hispanic,totalenroll,lowincome,charter,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,state,year_21
21,1130-5854colorado,1130colorado,1.9,1.86,68.94,27.33,161,53.6,0,80567000972,0.0,0.0,1.0,0.0,colorado,1
17,1140-1266colorado,1140colorado,5.0,0.49,83.05,11.84,1233,37.2,0,80279000172,0.0,0.0,1.0,0.0,colorado,0
18,1140-1266colorado,1140colorado,2.5,0.24,81.29,13.61,1256,45.8,0,80279000172,0.0,0.0,1.0,0.0,colorado,0
19,1140-1266colorado,1140colorado,2.6,0.42,79.88,16.01,1193,42.1,0,80279000172,0.0,0.0,1.0,0.0,colorado,0
21,1140-1266colorado,1140colorado,3.1,0.52,78.63,15.97,1165,45.9,0,80279000172,1.0,0.0,0.0,0.5,colorado,1
17,1150-3002colorado,1150colorado,4.8,0.66,79.04,17.03,458,46.3,0,80396000514,0.0,0.0,1.0,0.0,colorado,0
18,1150-3002colorado,1150colorado,2.1,0.71,76.96,18.76,421,52.9,0,80396000514,0.0,0.0,1.0,0.0,colorado,0
19,1150-3002colorado,1150colorado,2.48,0.74,77.23,18.07,404,50.6,0,80396000514,0.0,0.0,1.0,0.0,colorado,0
21,1150-3002colorado,1150colorado,2.4,0.56,75.84,17.6,716,36.3,0,80396000514,0.3,0.0,0.7,0.15,colorado,1
17,1160-3228colorado,1160colorado,0.8,0.0,88.14,6.78,118,52.5,0,80312000277,0.0,0.0,1.0,0.0,colorado,0
18,1160-3228colorado,1160colorado,0.8,0.8,88.8,6.4,125,53.3,0,80312000277,0.0,0.0,1.0,0.0,colorado,0
19,1160-3228colorado,1160colorado,0.0,0.0,86.92,9.23,130,51.2,0,80312000277,0.0,0.0,1.0,0.0,colorado,0
21,1160-3228colorado,1160colorado,0.9,0.0,85.45,10.0,110,56.4,0,80312000277,0.0,0.0,1.0,0.0,colorado,1
17,1180-0570colorado,1180colorado,3.4,0.38,33.78,63.38,527,34.0,0,80426000584,0.0,0.0,1.0,0.0,colorado,0
18,1180-0570colorado,1180colorado,5.2,0.18,35.3,61.47,558,41.6,0,80426000584,0.0,0.0,1.0,0.0,colorado,0
19,1180-0570colorado,1180colorado,3.36,0.0,38.69,57.77,566,34.9,0,80426000584,0.0,0.0,1.0,0.0,colorado,0
21,1180-0570colorado,1180colorado,2.3,0.0,43.59,52.96,523,26.2,0,80426000584,0.0,0.3,0.7,0.3,colorado,1
17,1180-1006colorado,1180colorado,22.3,0.89,33.04,62.5,112,26.0,0,80426001596,0.0,0.0,1.0,0.0,colorado,0
18,1180-1006colorado,1180colorado,15.8,1.05,21.05,73.68,95,58.0,0,80426001596,0.0,0.0,1.0,0.0,colorado,0
19,1180-1006colorado,1180colorado,15.65,0.0,20.87,76.52,115,49.4,0,80426001596,0.0,0.0,1.0,0.0,colorado,0
21,1180-1006colorado,1180colorado,21.4,0.0,12.82,85.47,117,42.0,0,80426001596,0.0,0.3,0.7,0.3,colorado,1
17,1180-3468colorado,1180colorado,1.1,0.39,50.2,44.99,1018,30.5,0,80426000588,0.0,0.0,1.0,0.0,colorado,0
18,1180-3468colorado,1180colorado,1.9,0.37,50.14,45.5,1077,32.1,0,80426000588,0.0,0.0,1.0,0.0,colorado,0
19,1180-3468colorado,1180colorado,1.53,0.27,48.69,47.88,1109,31.3,0,80426000588,0.0,0.0,1.0,0.0,colorado,0
21,1180-3468colorado,1180colorado,1.0,0.37,46.28,49.91,1074,23.2,0,80426000588,0.0,0.3,0.7,0.3,colorado,1
17,1180-7422colorado,1180colorado,2.2,0.25,39.56,57.99,407,46.0,0,80426000590,0.0,0.0,1.0,0.0,colorado,0
18,1180-7422colorado,1180colorado,0.7,0.23,38.94,59.22,434,50.3,0,80426000590,0.0,0.0,1.0,0.0,colorado,0
19,1180-7422colorado,1180colorado,1.38,0.23,38.53,58.94,436,44.7,0,80426000590,0.0,0.0,1.0,0.0,colorado,0
21,1180-7422colorado,1180colorado,0.9,0.0,41.06,56.88,436,24.7,0,80426000590,0.0,0.3,0.7,0.3,colorado,1
17,1195-0065colorado,1195colorado,2.1,0.49,53.61,43.61,610,38.3,0,80624001906,0.0,0.0,1.0,0.0,colorado,0
18,1195-0065colorado,1195colorado,1.6,0.31,51.65,45.04,635,34.5,0,80624001906,0.0,0.0,1.0,0.0,colorado,0
19,1195-0065colorado,1195colorado,1.41,0.63,51.41,45.3,638,34.5,0,80624001906,0.0,0.0,1.0,0.0,colorado,0
21,1195-0065colorado,1195colorado,2.5,0.67,49.66,47.48,596,32.6,0,80624001906,0.0,0.0,1.0,0.0,colorado,1
17,1195-7360colorado,1195colorado,2.5,0.45,47.57,49.6,883,42.5,0,80624001097,0.0,0.0,1.0,0.0,colorado,0
18,1195-7360colorado,1195colorado,3.4,0.34,45.34,51.25,880,40.1,0,80624001097,0.0,0.0,1.0,0.0,colorado,0
19,1195-7360colorado,1195colorado,3.42,0.24,44.46,52.12,848,36.1,0,80624001097,0.0,0.0,1.0,0.0,colorado,0
21,1195-7360colorado,1195colorado,2.4,0.35,42.44,54.3,860,40.3,0,80624001097,0.0,0.0,1.0,0.0,colorado,1
17,1220-3586colorado,1220colorado,1.9,0.8,61.7,30.59,376,48.4,0,80438000631,0.0,0.0,1.0,0.0,colorado,0
18,1220-3586colorado,1220colorado,2.8,0.77,61.54,31.03,390,52.6,0,80438000631,0.0,0.0,1.0,0.0,colorado,0
19,1220-3586colorado,1220colorado,2.54,0.51,60.56,33.33,393,48.5,0,80438000631,0.0,0.0,1.0,0.0,colorado,0
21,1220-3586colorado,1220colorado,2.4,0.54,58.38,36.22,370,52.5,0,80438000631,0.0,0.0,1.0,0.0,colorado,1
17,1340-9420colorado,1340colorado,1.2,0.0,66.27,32.53,166,43.3,0,80507000830,0.0,0.0,1.0,0.0,colorado,0
18,1340-9420colorado,1340colorado,0.6,0.63,62.89,33.96,159,38.1,0,80507000830,0.0,0.0,1.0,0.0,colorado,0
19,1340-9420colorado,1340colorado,2.5,0.62,62.5,34.38,160,38.4,0,80507000830,0.0,0.0,1.0,0.0,colorado,0
21,1340-9420colorado,1340colorado,3.5,1.41,64.08,30.28,142,34.2,0,80507000830,0.0,0.3,0.7,0.3,colorado,1
17,1350-5864colorado,1350colorado,1.7,0.95,85.34,10.4,423,24.7,0,80432000596,0.0,0.0,1.0,0.0,colorado,0
18,1350-5864colorado,1350colorado,2.6,0.7,83.88,12.85,428,16.3,0,80432000596,0.0,0.0,1.0,0.0,colorado,0
19,1350-5864colorado,1350colorado,1.12,0.89,83.71,13.39,448,22.7,0,80432000596,0.0,0.0,1.0,0.0,colorado,0
21,1350-5864colorado,1350colorado,1.9,0.21,79.91,16.45,468,22.8,0,80432000596,0.0,0.2,0.8,0.2,colorado,1
17,1360-2006colorado,1360colorado,0.3,0.31,93.58,3.06,327,8.5,0,80447000655,0.0,0.0,1.0,0.0,colorado,0
18,1360-2006colorado,1360colorado,0.3,0.28,92.59,3.7,351,5.9,0,80447000655,0.0,0.0,1.0,0.0,colorado,0
19,1360-2006colorado,1360colorado,0.27,0.0,92.55,3.99,376,8.6,0,80447000655,0.0,0.0,1.0,0.0,colorado,0
21,1360-2006colorado,1360colorado,0.0,0.0,93.2,3.53,397,5.4,0,80447000655,0.0,0.0,1.0,0.0,colorado,1
17,1360-3694colorado,1360colorado,1.4,1.19,77.86,19.29,420,27.5,0,80447000656,0.0,0.0,1.0,0.0,colorado,0
18,1360-3694colorado,1360colorado,1.6,1.39,77.55,18.29,432,25.3,0,80447000656,0.0,0.0,1.0,0.0,colorado,0
19,1360-3694colorado,1360colorado,1.84,0.69,77.65,18.66,434,26.9,0,80447000656,0.0,0.0,1.0,0.0,colorado,0
21,1360-3694colorado,1360colorado,2.4,0.71,73.4,22.8,421,23.6,0,80447000656,0.0,0.0,1.0,0.0,colorado,1
17,1380-4899colorado,1380colorado,3.4,0.0,87.93,3.45,58,38.5,0,80462001969,0.0,0.0,1.0,0.0,colorado,0
18,1380-4899colorado,1380colorado,0.0,0.0,91.49,4.26,47,34.1,0,80462001969,0.0,0.0,1.0,0.0,colorado,0
19,1380-4899colorado,1380colorado,0.0,0.0,88.24,8.82,34,32.4,0,80462001969,0.0,0.0,1.0,0.0,colorado,0
21,1380-4899colorado,1380colorado,0.0,0.0,94.44,0.0,36,30.4,0,80462001969,0.0,0.0,1.0,0.0,colorado,1
17,1390-9212colorado,1390colorado,1.1,0.55,41.21,51.65,182,66.7,0,80708001212,0.0,0.0,1.0,0.0,colorado,0
18,1390-9212colorado,1390colorado,3.8,1.63,35.87,58.15,184,68.8,0,80708001212,0.0,0.0,1.0,0.0,colorado,0
19,1390-9212colorado,1390colorado,0.0,1.15,35.63,58.05,174,72.5,0,80708001212,0.0,0.0,1.0,0.0,colorado,0
21,1390-9212colorado,1390colorado,1.8,1.2,35.93,61.08,167,70.8,0,80708001212,0.6,0.4,0.0,0.7,colorado,1
17,1410-6358colorado,1410colorado,0.0,0.0,78.31,21.69,83,48.2,0,80705001209,0.0,0.0,1.0,0.0,colorado,0
18,1410-6358colorado,1410colorado,0.0,0.0,80.77,19.23,78,55.2,0,80705001209,0.0,0.0,1.0,0.0,colorado,0
19,1410-6358colorado,1410colorado,2.38,0.0,77.38,22.62,84,47.0,0,80705001209,0.0,0.0,1.0,0.0,colorado,0
21,1410-6358colorado,1410colorado,0.0,0.0,76.54,23.46,81,43.1,0,80705001209,0.0,0.0,1.0,0.0,colorado,1
17,1420-0033colorado,1420colorado,12.5,1.15,65.38,27.88,520,51.8,0,80480006163,0.0,0.0,1.0,0.0,colorado,0
18,1420-0033colorado,1420colorado,11.4,1.6,64.0,28.2,500,48.2,0,80480006163,0.0,0.0,1.0,0.0,colorado,0
19,1420-0033colorado,1420colorado,11.95,2.13,62.52,28.81,611,52.0,0,80480006163,0.0,0.0,1.0,0.0,colorado,0
21,1420-0033colorado,1420colorado,20.1,1.18,58.58,34.12,507,51.4,0,80480006163,0.6,0.2,0.2,0.5,colorado,1
17,1420-0108colorado,1420colorado,0.6,1.22,14.33,76.36,1472,86.4,0,80480000691,0.0,0.0,1.0,0.0,colorado,0
18,1420-0108colorado,1420colorado,1.3,1.14,13.08,77.54,1407,83.1,0,80480000691,0.0,0.0,1.0,0.0,colorado,0
19,1420-0108colorado,1420colorado,0.5,1.08,13.66,77.5,1391,82.6,0,80480000691,0.0,0.0,1.0,0.0,colorado,0
21,1420-0108colorado,1420colorado,1.8,1.23,13.68,76.4,1301,76.5,0,80480000691,0.6,0.2,0.2,0.5,colorado,1
17,1420-0370colorado,1420colorado,4.8,2.64,45.21,44.81,1022,65.8,0,80480000694,0.0,0.0,1.0,0.0,colorado,0
18,1420-0370colorado,1420colorado,4.0,2.76,43.69,45.76,1014,65.5,0,80480000694,0.0,0.0,1.0,0.0,colorado,0
19,1420-0370colorado,1420colorado,2.01,2.61,38.05,52.11,996,70.6,0,80480000694,0.0,0.0,1.0,0.0,colorado,0
21,1420-0370colorado,1420colorado,2.4,3.08,35.2,55.23,909,69.9,0,80480000694,0.5,0.3,0.2,0.55,colorado,1
17,1420-0378colorado,1420colorado,0.9,1.0,73.55,18.76,1898,27.2,0,80480000695,0.0,0.0,1.0,0.0,colorado,0
18,1420-0378colorado,1420colorado,1.3,1.1,72.67,19.13,1903,25.2,0,80480000695,0.0,0.0,1.0,0.0,colorado,0
19,1420-0378colorado,1420colorado,0.53,1.26,74.29,18.02,1898,26.4,0,80480000695,0.0,0.0,1.0,0.0,colorado,0
21,1420-0378colorado,1420colorado,0.6,1.29,73.72,17.91,1937,26.4,0,80480000695,0.6,0.2,0.2,0.5,colorado,1
17,1420-0664colorado,1420colorado,0.8,1.41,50.51,37.23,1778,40.8,0,80480000697,0.0,0.0,1.0,0.0,colorado,0
18,1420-0664colorado,1420colorado,0.6,1.28,47.39,40.3,1722,42.1,0,80480000697,0.0,0.0,1.0,0.0,colorado,0
19,1420-0664colorado,1420colorado,0.64,1.4,46.52,40.96,1709,42.5,0,80480000697,0.0,0.0,1.0,0.0,colorado,0
21,1420-0664colorado,1420colorado,0.8,1.4,44.78,41.26,1648,44.0,0,80480000697,0.6,0.2,0.2,0.5,colorado,1
17,1420-0965colorado,1420colorado,12.4,2.33,34.11,57.75,516,67.3,0,80480001907,0.0,0.0,1.0,0.0,colorado,0
18,1420-0965colorado,1420colorado,11.5,1.81,37.5,53.62,608,61.5,0,80480001907,0.0,0.0,1.0,0.0,colorado,0
19,1420-0965colorado,1420colorado,15.25,2.1,45.22,46.16,951,62.1,0,80480001907,0.0,0.0,1.0,0.0,colorado,0
21,1420-0965colorado,1420colorado,25.9,2.43,44.91,46.68,452,55.8,0,80480001907,0.6,0.2,0.2,0.5,colorado,1
17,1420-1451colorado,1420colorado,0.4,0.44,66.52,29.07,227,30.6,1,80480006587,0.0,0.0,1.0,0.0,colorado,0
18,1420-1451colorado,1420colorado,0.4,0.0,67.82,27.2,261,25.9,1,80480006587,0.0,0.0,1.0,0.0,colorado,0
19,1420-1451colorado,1420colorado,0.0,0.92,68.4,24.23,326,11.5,1,80480006587,0.0,0.0,1.0,0.0,colorado,0
21,1420-1451colorado,1420colorado,0.5,0.26,63.42,29.47,380,9.8,1,80480006587,0.5,0.3,0.2,0.55,colorado,1
17,1420-1522colorado,1420colorado,0.8,0.9,80.99,12.83,1894,12.7,0,80480001383,0.0,0.0,1.0,0.0,colorado,0
18,1420-1522colorado,1420colorado,0.6,0.68,80.82,12.91,1898,11.8,0,80480001383,0.0,0.0,1.0,0.0,colorado,0
19,1420-1522colorado,1420colorado,0.51,0.62,80.61,13.44,1949,12.0,0,80480001383,0.0,0.0,1.0,0.0,colorado,0
21,1420-1522colorado,1420colorado,0.3,0.41,81.1,12.46,1958,11.6,0,80480001383,0.6,0.2,0.2,0.5,colorado,1
17,1420-1864colorado,1420colorado,0.8,1.2,70.37,18.97,1829,20.5,0,80480000707,0.0,0.0,1.0,0.0,colorado,0
18,1420-1864colorado,1420colorado,0.4,1.28,71.78,18.33,1800,19.9,0,80480000707,0.0,0.0,1.0,0.0,colorado,0
19,1420-1864colorado,1420colorado,0.38,1.31,71.24,18.97,1829,20.2,0,80480000707,0.0,0.0,1.0,0.0,colorado,0
21,1420-1864colorado,1420colorado,0.9,1.58,70.13,20.7,1831,22.3,0,80480000707,0.6,0.2,0.2,0.5,colorado,1
17,1420-1880colorado,1420colorado,0.4,0.4,77.47,11.46,253,13.5,1,80480001766,0.0,0.0,1.0,0.0,colorado,0
18,1420-1880colorado,1420colorado,0.4,0.39,77.25,11.37,255,13.3,1,80480001766,0.0,0.0,1.0,0.0,colorado,0
19,1420-1880colorado,1420colorado,0.0,0.38,76.63,11.88,261,12.3,1,80480001766,0.0,0.0,1.0,0.0,colorado,0
21,1420-1880colorado,1420colorado,0.0,0.77,73.36,15.44,259,5.0,1,80480001766,0.3,0.7,0.0,0.85,colorado,1
17,1420-1886colorado,1420colorado,0.4,0.33,86.94,8.01,911,15.1,0,80480001542,0.0,0.0,1.0,0.0,colorado,0
18,1420-1886colorado,1420colorado,0.2,0.21,85.81,7.58,937,13.4,0,80480001542,0.0,0.0,1.0,0.0,colorado,0
19,1420-1886colorado,1420colorado,0.0,0.22,87.68,6.22,917,10.9,0,80480001542,0.0,0.0,1.0,0.0,colorado,0
21,1420-1886colorado,1420colorado,0.1,0.22,86.47,6.94,894,11.4,0,80480001542,0.6,0.2,0.2,0.5,colorado,1
17,1420-2093colorado,1420colorado,0.9,0.85,73.87,17.95,1638,15.9,0,80480001543,0.0,0.0,1.0,0.0,colorado,0
18,1420-2093colorado,1420colorado,0.5,0.66,74.19,16.79,1662,14.4,0,80480001543,0.0,0.0,1.0,0.0,colorado,0
19,1420-2093colorado,1420colorado,0.76,0.76,73.24,17.13,1588,15.2,0,80480001543,0.0,0.0,1.0,0.0,colorado,0
21,1420-2093colorado,1420colorado,0.9,0.8,72.94,15.49,1504,16.1,0,80480001543,0.5,0.3,0.2,0.55,colorado,1
17,1420-2120colorado,1420colorado,0.0,0.67,77.18,10.74,1043,5.0,0,80480000964,0.0,0.0,1.0,0.0,colorado,0
18,1420-2120colorado,1420colorado,0.0,0.77,75.6,10.62,1045,4.8,0,80480000964,0.0,0.0,1.0,0.0,colorado,0
19,1420-2120colorado,1420colorado,0.0,1.14,73.5,10.87,1049,4.8,0,80480000964,0.0,0.0,1.0,0.0,colorado,0
21,1420-2120colorado,1420colorado,0.1,1.4,70.93,12.43,1070,8.3,0,80480000964,0.5,0.3,0.2,0.55,colorado,1
17,1420-2189colorado,1420colorado,0.0,0.0,60.0,33.33,15,11.3,1,80480006695,0.0,0.0,1.0,0.0,colorado,0
18,1420-2189colorado,1420colorado,0.0,1.82,60.0,27.27,55,33.3,1,80480006695,0.0,0.0,1.0,0.0,colorado,0
19,1420-2189colorado,1420colorado,0.0,0.0,64.91,26.32,57,38.5,1,80480006695,0.0,0.0,1.0,0.0,colorado,0
21,1420-2189colorado,1420colorado,1.7,3.45,56.9,34.48,58,45.7,1,80480006695,0.6,0.2,0.2,0.5,colorado,1
17,1420-2836colorado,1420colorado,0.7,0.17,89.97,5.36,1157,8.8,0,80480000719,0.0,0.0,1.0,0.0,colorado,0
18,1420-2836colorado,1420colorado,0.7,0.43,88.47,6.15,1171,7.5,0,80480000719,0.0,0.0,1.0,0.0,colorado,0
19,1420-2836colorado,1420colorado,0.52,0.26,88.18,6.52,1151,7.3,0,80480000719,0.0,0.0,1.0,0.0,colorado,0
21,1420-2836colorado,1420colorado,0.2,0.55,88.32,6.11,1096,6.5,0,80480000719,0.6,0.2,0.2,0.5,colorado,1
17,1420-3502colorado,1420colorado,1.4,0.43,78.8,13.85,1401,24.1,0,80480000733,0.0,0.0,1.0,0.0,colorado,0
18,1420-3502colorado,1420colorado,1.3,0.41,78.69,13.31,1450,21.8,0,80480000733,0.0,0.0,1.0,0.0,colorado,0
19,1420-3502colorado,1420colorado,0.91,0.91,78.16,13.4,1433,20.1,0,80480000733,0.0,0.0,1.0,0.0,colorado,0
21,1420-3502colorado,1420colorado,0.8,0.48,78.79,13.37,1466,18.6,0,80480000733,0.6,0.2,0.2,0.5,colorado,1
17,1420-3628colorado,1420colorado,0.6,1.85,72.68,17.16,1241,28.2,0,80480000736,0.0,0.0,1.0,0.0,colorado,0
18,1420-3628colorado,1420colorado,0.7,1.9,70.06,19.6,1209,24.7,0,80480000736,0.0,0.0,1.0,0.0,colorado,0
19,1420-3628colorado,1420colorado,0.67,2.17,70.99,18.73,1196,24.3,0,80480000736,0.0,0.0,1.0,0.0,colorado,0
21,1420-3628colorado,1420colorado,0.8,2.16,70.02,18.11,1204,23.3,0,80480000736,0.6,0.2,0.2,0.5,colorado,1
17,1420-4404colorado,1420colorado,0.6,0.65,75.81,13.64,616,5.5,1,80480001921,0.0,0.0,1.0,0.0,colorado,0
18,1420-4404colorado,1420colorado,0.2,1.47,75.74,10.66,544,5.0,1,80480001921,0.0,0.0,1.0,0.0,colorado,0
19,1420-4404colorado,1420colorado,0.0,1.91,75.22,10.57,577,5.9,1,80480001921,0.0,0.0,1.0,0.0,colorado,0
21,1420-4404colorado,1420colorado,0.0,1.16,74.55,13.18,774,10.3,1,80480001921,0.7,0.1,0.2,0.45,colorado,1
17,1420-4410colorado,1420colorado,0.0,0.88,75.0,13.05,452,11.6,1,80480001922,0.0,0.0,1.0,0.0,colorado,0
18,1420-4410colorado,1420colorado,0.2,0.67,74.72,14.09,447,11.3,1,80480001922,0.0,0.0,1.0,0.0,colorado,0
19,1420-4410colorado,1420colorado,0.0,0.67,73.77,15.02,446,9.5,1,80480001922,0.0,0.0,1.0,0.0,colorado,0
21,1420-4410colorado,1420colorado,0.2,1.55,72.57,13.5,452,11.4,1,80480001922,0.7,0.1,0.2,0.45,colorado,1
17,1420-4422colorado,1420colorado,2.0,3.52,12.86,79.78,910,90.1,0,80480000739,0.0,0.0,1.0,0.0,colorado,0
18,1420-4422colorado,1420colorado,2.4,4.27,11.37,79.74,844,91.3,0,80480000739,0.0,0.0,1.0,0.0,colorado,0
19,1420-4422colorado,1420colorado,1.11,4.57,12.72,78.02,810,90.1,0,80480000739,0.0,0.0,1.0,0.0,colorado,0
21,1420-4422colorado,1420colorado,2.6,4.83,10.2,80.54,745,88.3,0,80480000739,0.5,0.3,0.2,0.55,colorado,1
17,1420-4942colorado,1420colorado,0.8,1.99,55.5,31.95,2263,35.6,0,80480000747,0.0,0.0,1.0,0.0,colorado,0
18,1420-4942colorado,1420colorado,0.9,2.21,53.86,33.29,2304,34.6,0,80480000747,0.0,0.0,1.0,0.0,colorado,0
19,1420-4942colorado,1420colorado,0.53,2.5,52.44,34.26,2277,34.8,0,80480000747,0.0,0.0,1.0,0.0,colorado,0
21,1420-4942colorado,1420colorado,1.0,1.98,50.72,36.88,2226,35.4,0,80480000747,0.6,0.2,0.2,0.5,colorado,1
17,1420-5415colorado,1420colorado,2.8,8.33,44.44,41.67,36,47.5,1,80480001606,0.0,0.0,1.0,0.0,colorado,0
18,1420-5415colorado,1420colorado,0.0,4.65,46.51,37.21,43,42.4,1,80480001606,0.0,0.0,1.0,0.0,colorado,0
19,1420-5415colorado,1420colorado,0.0,2.5,47.5,37.5,40,41.7,1,80480001606,0.0,0.0,1.0,0.0,colorado,0
21,1420-5415colorado,1420colorado,0.0,5.88,44.12,41.18,34,57.1,1,80480001606,0.5,0.5,0.0,0.75,colorado,1
17,1420-6237colorado,1420colorado,28.6,1.51,8.04,85.68,398,85.8,1,80480002014,0.0,0.0,1.0,0.0,colorado,0
18,1420-6237colorado,1420colorado,30.7,0.27,4.66,90.14,365,81.5,1,80480002014,0.0,0.0,1.0,0.0,colorado,0
19,1420-6237colorado,1420colorado,24.41,0.59,6.76,88.82,340,66.5,1,80480002014,0.0,0.0,1.0,0.0,colorado,0
21,1420-6237colorado,1420colorado,28.1,0.58,5.85,91.23,171,68.0,1,80480002014,0.1,0.1,0.8,0.15,colorado,1
17,1420-6541colorado,1420colorado,0.6,1.11,78.12,15.24,361,32.1,0,80480000765,0.0,0.0,1.0,0.0,colorado,0
18,1420-6541colorado,1420colorado,2.4,1.19,79.53,15.43,337,28.0,0,80480000765,0.0,0.0,1.0,0.0,colorado,0
19,1420-6541colorado,1420colorado,2.42,1.21,79.76,14.5,331,24.6,0,80480000765,0.0,0.0,1.0,0.0,colorado,0
21,1420-6541colorado,1420colorado,1.9,0.62,76.78,15.17,323,30.7,0,80480000765,0.6,0.2,0.2,0.5,colorado,1
17,1420-7114colorado,1420colorado,1.1,1.65,58.99,33.15,1641,41.5,0,80480000775,0.0,0.0,1.0,0.0,colorado,0
18,1420-7114colorado,1420colorado,1.7,1.32,57.39,35.03,1596,40.0,0,80480000775,0.0,0.0,1.0,0.0,colorado,0
19,1420-7114colorado,1420colorado,0.94,1.35,55.87,36.03,1482,40.1,0,80480000775,0.0,0.0,1.0,0.0,colorado,0
21,1420-7114colorado,1420colorado,1.6,2.17,53.96,37.14,1338,39.0,0,80480000775,0.5,0.3,0.2,0.55,colorado,1
17,1420-7239colorado,1420colorado,0.3,0.16,82.29,11.35,1903,8.3,0,80480001797,0.0,0.0,1.0,0.0,colorado,0
18,1420-7239colorado,1420colorado,0.2,0.1,82.45,11.15,1937,8.2,0,80480001797,0.0,0.0,1.0,0.0,colorado,0
19,1420-7239colorado,1420colorado,0.21,0.31,82.19,11.44,1931,7.1,0,80480001797,0.0,0.0,1.0,0.0,colorado,0
21,1420-7239colorado,1420colorado,0.4,0.35,80.72,11.94,1976,7.9,0,80480001797,0.6,0.2,0.2,0.5,colorado,1
17,1420-7701colorado,1420colorado,1.2,0.0,75.9,17.47,166,27.0,1,80480001036,0.0,0.0,1.0,0.0,colorado,0
18,1420-7701colorado,1420colorado,1.7,0.0,76.29,15.52,232,23.0,1,80480001036,0.0,0.0,1.0,0.0,colorado,0
19,1420-7701colorado,1420colorado,0.0,0.74,73.06,14.76,271,23.8,1,80480001036,0.0,0.0,1.0,0.0,colorado,0
21,1420-7701colorado,1420colorado,0.4,1.12,67.54,19.78,268,35.3,1,80480001036,0.1,0.3,0.6,0.35,colorado,1
17,1420-8036colorado,1420colorado,1.8,0.0,70.8,20.35,113,48.2,0,80480006307,0.0,0.0,1.0,0.0,colorado,0
18,1420-8036colorado,1420colorado,5.5,5.47,56.25,26.56,128,52.2,0,80480006307,0.0,0.0,1.0,0.0,colorado,0
19,1420-8036colorado,1420colorado,4.79,2.05,57.53,31.51,146,61.5,0,80480006307,0.0,0.0,1.0,0.0,colorado,0
21,1420-8036colorado,1420colorado,4.9,1.41,64.79,29.58,142,58.0,0,80480006307,0.6,0.2,0.2,0.5,colorado,1
17,1420-8209colorado,1420colorado,1.5,1.23,65.53,22.12,1465,29.4,0,80480001487,0.0,0.0,1.0,0.0,colorado,0
18,1420-8209colorado,1420colorado,2.1,0.87,65.49,21.03,1498,31.4,0,80480001487,0.0,0.0,1.0,0.0,colorado,0
19,1420-8209colorado,1420colorado,0.6,1.26,64.17,20.93,1510,30.1,0,80480001487,0.0,0.0,1.0,0.0,colorado,0
21,1420-8209colorado,1420colorado,1.8,1.34,65.89,20.72,1419,30.1,0,80480001487,0.6,0.2,0.2,0.5,colorado,1
17,1420-9510colorado,1420colorado,2.3,1.49,53.83,38.51,1410,48.5,0,80480000803,0.0,0.0,1.0,0.0,colorado,0
18,1420-9510colorado,1420colorado,1.2,1.64,53.06,38.75,1404,47.0,0,80480000803,0.0,0.0,1.0,0.0,colorado,0
19,1420-9510colorado,1420colorado,1.45,1.3,54.12,38.28,1382,44.1,0,80480000803,0.0,0.0,1.0,0.0,colorado,0
21,1420-9510colorado,1420colorado,2.5,1.18,53.69,39.78,1272,47.2,0,80480000803,0.6,0.2,0.2,0.5,colorado,1
17,1450-2960colorado,1450colorado,0.0,0.0,92.41,6.33,79,55.5,0,80226000509,0.0,0.0,1.0,0.0,colorado,0
18,1450-2960colorado,1450colorado,2.7,0.0,91.89,6.76,74,57.3,0,80226000509,0.0,0.0,1.0,0.0,colorado,0
19,1450-2960colorado,1450colorado,2.47,0.0,91.36,8.64,81,56.4,0,80226000509,0.0,0.0,1.0,0.0,colorado,0
21,1450-2960colorado,1450colorado,2.6,0.0,92.11,6.58,76,52.1,0,80226000509,0.0,0.1,0.9,0.1,colorado,1
17,1480-8354colorado,1480colorado,0.0,0.0,77.27,22.73,44,41.5,0,80678001163,0.0,0.0,1.0,0.0,colorado,0
18,1480-8354colorado,1480colorado,0.0,0.0,77.08,20.83,48,56.8,0,80678001163,0.0,0.0,1.0,0.0,colorado,0
19,1480-8354colorado,1480colorado,0.0,0.0,76.27,20.34,59,55.6,0,80678001163,0.0,0.0,1.0,0.0,colorado,0
21,1480-8354colorado,1480colorado,1.5,0.0,77.27,22.73,66,49.2,0,80678001163,0.0,0.0,1.0,0.0,colorado,1
17,1490-0842colorado,1490colorado,1.4,0.0,68.57,24.29,70,78.8,0,80246000095,0.0,0.0,1.0,0.0,colorado,0
18,1490-0842colorado,1490colorado,1.4,0.0,57.75,36.62,71,77.1,0,80246000095,0.0,0.0,1.0,0.0,colorado,0
19,1490-0842colorado,1490colorado,0.0,0.0,57.63,40.68,59,77.9,0,80246000095,0.0,0.0,1.0,0.0,colorado,0
21,1490-0842colorado,1490colorado,1.4,0.0,50.68,43.84,73,73.3,0,80246000095,0.0,0.0,1.0,0.0,colorado,1
17,1500-1152colorado,1500colorado,3.5,0.78,58.04,36.08,255,43.6,0,80267000162,0.0,0.0,1.0,0.0,colorado,0
18,1500-1152colorado,1500colorado,1.6,0.78,55.29,40.0,255,57.0,0,80267000162,0.0,0.0,1.0,0.0,colorado,0
