,elapass_wi_virtualper_inf
3096,-0.00011444586785011608
3097,-6.201825987449135e-05
3098,2.0078134711280183e-05
3099,-0.0003155061375061495
3100,0.00015777367775669955
3101,-0.0016898511770386667
3102,0.0006342942939880866
3103,-0.0022566428982269252
3104,0.0004299249079706965
3105,-0.0004782347433608325
3106,-0.0009391791370471968
3107,-0.003339375729202553
3108,5.952101617456303e-05
3109,-7.196951952340002e-05
3110,2.0409347715762485e-05
3111,-0.0002642113621220395
3112,-0.0021208026017316356
3113,0.0011825967639221631
3114,0.0020010291438656075
3115,0.004986588913288677
3116,0.0007922196612417808
3117,-0.001043219316003536
3118,-0.0008337286761491827
3119,-0.003222713792209966
3120,0.00033625363803410337
3121,-0.0013354970866649857
3122,0.0022073057568868138
3123,0.004040144567174035
3124,0.002504307273081107
3125,0.0009102467212572495
3126,-0.002863699216837407
3127,0.0022638666331165616
3128,0.00017024841378539854
3129,0.0015218821956635125
3130,-0.0007919396383839287
3131,0.003242116759149188
3132,0.0034844006563220396
3133,0.0002760622082303784
3134,0.000596707917725522
3135,0.011350275434301095
3136,0.000577298610546737
3137,-0.00022903880231883
3138,-4.801265327934777e-06
3139,0.0011614484908872638
3140,-0.0003485430195217284
3141,6.46719354682059e-06
3142,0.00019544563128920357
3143,0.0004922261270681157
3144,-0.0009645713252802057
3145,-0.0005278503968039648
3146,0.0002801004580396568
3147,-0.0029297339135070815
3148,0.0031856841678095157
3149,-0.0008769386271940123
3150,-0.0006127108070515181
3151,0.001215873642169156
3152,-4.095471615812454e-05
3153,-5.644618078972291e-05
3154,-3.0828288565933966e-06
3155,-0.00010141459748922441
3156,0.0009562929515040394
3157,-0.00023648333902012686
3158,0.0003092928800746276
3159,0.0027989614791592964
3160,-0.0012857580207005755
3161,0.001151927849989248
3162,0.00018027922346180642
3163,0.0010690030216273004
3164,0.0020553345242948326
3165,0.0026922621241813093
3166,-0.0005352825805214025
3167,0.01365865753518588
3168,-0.00043027995088852416
3169,0.000391105043225123
3170,-0.00021432847096254344
3171,-0.0014017059256978054
3172,0.00012669738432780428
3173,-0.0012593648144844124
3174,0.0006596968726089336
3175,-0.0015846562916178046
3176,0.006116639111467887
3177,-0.003592053937884343
3178,0.0006944489558152388
3179,0.011069707922609634
3180,-6.86988291823779e-05
3181,0.00015923705923595656
3182,5.844172787269324e-05
3183,0.0004070906452050603
3184,-0.00030431175500982076
3185,0.00035063871600459607
3186,-0.00024188886395378316
3187,-0.0017218225167754775
3188,8.469629467142081e-05
3189,-1.2166048127915204e-05
3190,3.5488134614670075e-05
3191,-0.00016852225618261096
3192,0.000374582826796908
3193,0.0004781072768287775
3194,4.9608390097472754e-05
3195,0.002787209710048636
3196,0.0015156067060751804
3197,0.002405101027799421
3198,0.001322252530875536
3199,0.015721039229592088
3200,-0.000872939761807456
3201,6.842363378693686e-05
3202,0.0005293612443124717
3203,-0.000738796808597167
3204,7.374031296121126e-05
3205,-2.8885787140531924e-08
3206,-1.7494923337263506e-06
3207,7.050513216239804e-05
3208,0.0004296315862364536
3209,-2.4427353442828626e-05
3210,3.356226713900648e-05
3211,0.0007863838414329119
3212,1.437645062525982e-05
3213,-3.224908360450533e-05
3214,0.00011708998180123107
3215,0.0005257317780455237
3216,8.112237036196401e-05
3217,0.0001922935620530765
3218,-3.559019901622866e-05
3219,0.000197648007665113
3220,9.176251403108477e-05
3221,0.00048774958009898815
3222,0.0001496357747123568
3223,0.002363899501188778
3224,-0.0002646335723310054
3225,0.000304602907268947
3226,0.0003672272498093126
3227,0.0010367389540634126
3228,-0.0018417401417326845
3229,0.0009600345811637946
3230,0.00018529899699566403
3231,-0.0007847007407989486
3232,-1.4735990360692498e-05
3233,0.00028689333277218327
3234,-0.00018557970834138284
3235,0.00023585713868774422
3236,0.0014646047720159878
3237,-0.0007555290418633184
3238,-0.0012351389377405443
3239,-0.0035492057109379658
3240,-0.0007658671319235158
3241,0.0004608380119612594
3242,-0.0009013862277368203
3243,-0.003292037958164378
3244,-0.00041175380830120716
3245,1.650485902526242e-05
3246,9.511890588791039e-05
3247,0.00024737200667752224
3248,0.0020772262364012234
3249,0.0007896677002989352
3250,-0.002181741877956501
3251,0.0029100327529954164
3252,0.0001569849503650097
3253,0.0019265084432496713
3254,-0.0040242871012620635
3255,-0.003331311683595356
3256,-1.0306962196392186e-05
3257,0.0001086495296109029
3258,1.9495219306481228e-05
3259,0.00032756619846174183
3260,7.666353559483952e-05
3261,2.8981360212028758e-06
3262,3.714173407160176e-05
3263,6.565724428220197e-05
3264,-3.330744165590467e-05
3265,3.114103902363191e-05
3266,-0.00012912883951415134
3267,-0.00019385985102075848
3268,-0.00034078955639560855
3269,-5.281450293894053e-05
3270,0.0001672242531147414
3271,-0.0005910830334203972
3272,2.2530395638702893e-05
3273,0.0004802882735011429
3274,-0.0003226910425861382
3275,-0.0006739904749892014
3276,4.451826867436796e-06
3277,-3.0310016597522103e-05
3278,-1.956793405449251e-05
3279,-0.0006846582389576101
3280,-0.0004613912637082629
3281,-0.00027322024873273126
3282,-0.00029498852502402625
3283,-0.0029307550860986262
3284,-0.00032755786727948745
3285,-2.5017565872677764e-05
3286,0.00023816895169030116
3287,0.00020940073144918924
3288,-2.0050285475545397e-05
3289,-3.559295324078451e-05
3290,8.314401381807455e-05
3291,-0.00032572862038512696
3292,0.0014654870697761331
3293,-0.0007821187499201243
3294,0.0007774424898730001
3295,0.004166848218284893
3296,-6.88117486350291e-05
3297,2.1721958546663614e-05
3298,2.6468608613174473e-05
3299,-5.946601511779319e-05
3300,-0.00020830609199980532
3301,-4.8863291254458095e-05
3302,-2.290031388647622e-05
3303,-0.0009107585047952293
3304,-9.739467902455045e-05
3305,3.256423691365843e-05
3306,4.541217924230368e-05
3307,-7.294971492179179e-05
3308,0.000303321494330919
3309,-0.0002345796282994916
3310,-0.00021244533985582167
3311,0.0011444571179740945
3312,-0.001616097289708349
3313,0.004009559921865406
3314,-0.0024077456206680146
3315,0.00011218293024592363
3316,8.33936469702582e-05
3317,-0.00012995509968218353
3318,-2.552618553848703e-05
3319,-4.8466231822808766e-05
3320,-0.0026098289548053596
3321,-4.14465832600389e-05
3322,0.0012833948681630668
3323,-0.0037542057872234436
3324,-2.5256131850489596e-05
3325,4.4541617313851843e-05
3326,-0.00012213999924926323
3327,-1.780538508190829e-07
3328,1.7422459026201337e-05
3329,0.0002314663906214291
3330,6.442702408565422e-05
3331,-0.00018271117537455476
3332,0.00017010474580539088
3333,0.0033240196140982437
3334,-0.000331395286133417
3335,0.009034600784919857
3336,-0.0008594850997043307
3337,4.0451335205440746e-05
3338,0.00011964772157953457
3339,9.304121258556679e-05
3340,0.00033155748320534613
3341,0.0003710482122970184
3342,-0.00031617444948414203
3343,0.0011153362833395406
3344,-0.0015335117020510553
3345,0.0004496004066973757
3346,0.0019161310332799623
3347,0.0036136762238136847
3348,-0.003304051180120948
3349,0.005779279518309391
3350,-0.0017989842068589026
3351,0.0028466963369242213
3352,0.00036952685165710623
3353,4.89133742289486e-05
3354,-0.0013074767783220595
3355,0.0001518391423040318
3356,0.0011368326464668136
3357,-0.001065251907505749
3358,-4.281807878348145e-05
3359,-0.00025573321582126273
3360,-0.0017689166920213102
3361,0.00037823046699068794
3362,0.00030384541685627147
3363,-0.0008757411688998149
3364,0.0017010300246959214
3365,-0.00046452393870952997
3366,-0.0005019169134480386
3367,0.002600007622415895
3368,0.0021958534240119733
3369,-1.9252386148128177e-05
3370,-0.00047817853286634713
3371,0.005333484076374627
3372,-2.5447903242996367e-05
3373,0.00010655025378016629
3374,0.00011853655423040585
3375,-0.0003323250342913863
3376,0.0004439860448531802
3377,-2.523333134361742e-07
3378,-0.00035800007123063123
3379,0.002133627356270291
3380,-0.0002769378331521287
3381,3.800702656077106e-05
3382,-3.6757675148820836e-05
3383,-0.0009512729085106597
3384,-0.001469756992794684
3385,-0.0022765467794860906
3386,0.0015257315939990275
3387,-0.007049105445453634
3388,-0.004699914593693092
3389,0.0007597155760546264
3390,0.001953784795089603
3391,-0.0037150774789680694
3392,-0.0005060043861748537
3393,0.0011853714593627802
3394,0.0004820757346806173
3395,0.004461297921850494
3396,-0.0005685419012932662
3397,0.001181366014938717
3398,-0.0012330760769617072
3399,-0.0013145969352236866
3400,-0.0015835997768507718
3401,0.00018639165339144148
3402,0.0010923369217712632
3403,-0.00034947940046751097
3404,0.0002102228559077059
3405,0.000731604189950691
3406,-0.0005769741273504021
3407,0.002603777406721989
3408,0.004678206848436838
3409,-0.002230201692404575
3410,-0.005855569471698299
3411,-0.0075335769228517336
3412,-2.2781117851715638e-05
3413,-0.0011654498698787101
3414,-0.0018415297658601246
3415,-0.009299636171908423
3416,-0.00280465503359227
3417,0.0026726921797086724
3418,0.0002453576482709896
3419,-0.0005240543348259288
3420,-1.019583340093442e-05
3421,-0.00010664370437292106
3422,0.00013874212945770112
3423,-0.0001975691518299605
3424,-0.00020207942746797573
3425,7.472427502934007e-05
3426,0.00019565358319758165
3427,0.0003570843267382329
3428,-0.0005597939044919718
3429,-0.00015311455797758675
3430,3.644369922070661e-05
3431,-0.0013394154842906463
3432,-3.0710556691700903e-06
3433,-5.5111972410018596e-06
3434,3.627242678885605e-06
3435,-4.290891602118601e-05
3436,-0.0015437599709087623
3437,0.0009811948754038767
3438,0.001348069590160464
3439,0.0019457337361156756
3440,1.3133843433337033e-05
3441,3.605516359671766e-05
3442,5.682416813862915e-05
3443,7.377802139013058e-05
3444,0.00024545661072363043
3445,-4.791472678380488e-07
3446,-0.0010581971706485607
3447,-0.0015400699980280118
3448,0.0010348994694428647
3449,0.0007961602419127543
3450,-0.0014857534915864894
3451,-0.000708462941433443
3452,0.0021169802491865
3453,-0.0009757692639904583
3454,0.00044934968108166235
3455,0.0036287911198425215
3456,-5.014531069275143e-05
3457,4.2327802784767146e-06
3458,-0.0004214102566735408
3459,-5.8446619051539e-05
3460,-4.282717843647583e-06
3461,1.2515424299719531e-05
3462,-7.391891213343095e-05
3463,-0.0003502933850902901
3464,0.00012454740915845942
3465,-0.00012258525496507334
3466,2.1970267296975635e-05
3467,-0.0002508264041454808
3468,-3.346931871066629e-05
3469,-0.00026010819968882385
3470,0.00023019940165052794
3471,-8.621360420244308e-05
3472,-0.00033696370924724873
3473,-7.77612569880374e-05
3474,-5.7686656817677764e-05
3475,-7.220016036551043e-05
3476,-0.0004301636764541123
3477,-1.643628068495036e-05
3478,5.42154333558356e-06
3479,-0.0003603872713612648
3480,-0.00105419299024238
3481,-9.349259651479277e-05
3482,0.0006695830089597091
3483,-8.670079701288706e-05
3484,-3.05237507979807e-05
3485,-0.0003186083852021863
3486,0.00038597242882326314
3487,-0.0005656598454337403
3488,1.7267671041289676e-05
3489,6.48907363814545e-05
3490,1.2857157080328543e-05
3491,1.0048457743254702e-05
3492,-4.821431795259714e-05
3493,-0.0001849023710661032
3494,-5.411563493146408e-05
3495,0.00018762707014228675
3496,-6.766880526472479e-05
3497,5.709250180417362e-05
3498,0.00027178784088970813
3499,0.00043561862622731884
3500,-4.366715524750594e-05
3501,0.00034633021084398745
3502,-0.00031214806488394505
3503,0.0002281146718063413
3504,-0.0002951408764598752
3505,-3.071540348177841e-05
3506,0.0009728509925379952
3507,0.0016277655700512306
3508,0.0006712562217370564
3509,-0.00017567884220268218
3510,0.00047934538246889786
3511,0.0033078782499972865
3512,-7.713304287029783e-05
3513,-6.30334704551477e-05
3514,0.00012254338661190194
3515,2.0593213379047644e-05
3516,0.0006230846209572783
3517,-0.00010253750670748478
3518,-0.0006818224240305973
3519,-0.0003623012109781122
3520,-4.685359747219866e-05
3521,-0.0007390635826148423
3522,7.17079467231324e-05
3523,-0.0020852409937915637
3524,0.0005055879991649112
3525,-0.00017195238127556595
3526,-8.683305105708513e-05
3527,-3.000804288364922e-05
3528,0.0007300785708047418
3529,-0.00024787000398418475
3530,3.250461305777145e-05
3531,0.001678148649795211
3532,0.0006146233845056925
3533,-0.00030268927329801435
3534,-6.028238993560567e-05
3535,0.00010546447820196665
3536,0.003053670288414974
3537,-0.0003976431631179706
3538,-0.0018039410395917104
3539,0.001994017251758018
3540,-1.8761196934739663e-05
3541,1.1167690762895946e-05
3542,2.223774947723276e-05
3543,0.0001339135103024846
3544,0.00011785405334629849
3545,-5.437712276400016e-07
3546,-0.00043829137884627986
3547,-0.0003407172385970444
3548,0.0004023100901869631
3549,0.00018927026084817459
3550,5.536825462354671e-05
3551,0.0009952100678934895
3552,-6.91412238684922e-05
3553,-0.0005554642992167452
3554,0.0003056005947967544
3555,-0.00012383956330125478
3556,0.00019735851175985844
3557,2.1546417533092715e-05
3558,1.8695975950155362e-06
3559,0.00014573511601628176
3560,0.0001916988430377958
3561,4.326208436498539e-05
3562,-1.693020648447192e-05
3563,0.000889173573628137
3564,0.00014938810836107866
3565,-0.00011440290938629249
3566,9.075397801151032e-05
3567,-7.438624744125939e-05
3568,0.00028416816997879537
3569,-0.0009336600740601219
3570,0.0009624181621451097
3571,0.0006912179287454103
3572,-0.0003964341002496659
3573,-6.363553067673165e-05
3574,0.0005151390720522899
3575,0.0002547323010680701
3576,0.0001564125640820208
3577,-0.00028585190294640303
3578,-1.1073430274940501e-05
3579,-4.1918085210802073e-07
3580,0.0003606713410981043
3581,-0.00012138301483115323
3582,-0.0002730954334736926
3583,-0.0011626019428022832
3584,-0.0008040794891192111
3585,0.00025343057563383456
3586,0.00018403298962646947
3587,-0.0008374733293740793
3588,8.062310670218064e-05
3589,6.692853172158162e-06
3590,-2.281754680615782e-06
3591,0.00035812842323633697
3592,0.0010534194252710448
3593,-0.00014480298188694672
3594,-0.0008064032737918689
3595,0.0008199718363212737
3596,0.0008563395104875174
3597,-4.222667886270816e-05
3598,-0.0002846200387508287
3599,0.001042620166492207
3600,0.00027386388300403545
3601,-5.767633240779237e-05
3602,-0.00013327526962735975
3603,0.00017620733887926805
3604,-0.0003728575249039039
3605,0.0015253043950226612
3606,-0.0019956378257578187
3607,-0.0020716910806724436
3608,-0.0020850013909355534
3609,6.958557618783686e-05
3610,0.00043781470739486124
3611,-0.006662423990342317
3612,4.0938613338753545e-05
3613,-0.0003415153956541982
3614,0.0003991938428599323
3615,-0.0002038342754989336
3616,0.001676063903679767
3617,0.00024180630910985477
3618,-0.0020037040218714637
3619,-0.0018783163317234943
3620,-0.0002271072842512073
3621,0.000389789883392491
3622,-0.00017144059316199066
3623,2.8861377010245387e-05
3624,0.0005072049915992607
3625,-0.0005830499774817793
3626,0.00023075696899934375
3627,0.0006298799444017153
3628,-0.00031530377488900383
3629,-0.0002989668789319988
3630,0.00040585451314351936
3631,0.00017234458885455176
3632,0.00013828814373204526
3633,9.654272084819294e-06
3634,2.0025049876804878e-05
3635,0.0002299946952721683
3636,0.0003670391616105619
3637,-0.0014202562894421854
3638,0.0015525754206753254
3639,0.0026775097179672627
3640,-2.691626619343078e-05
3641,-4.835288721437217e-05
3642,0.0007322653900475166
3643,0.001958683831830944
3644,2.756642694980351e-05
3645,-8.885454505407841e-05
3646,3.033300860921289e-05
3647,-0.00021753087367681678
3648,-0.00042822667517085236
3649,-0.0006456505744675626
3650,0.0020615576857329013
3651,0.0033724378377193416
3652,-0.0012975436306111665
3653,-9.978638229817511e-05
3654,0.000702828306999746
3655,-0.002222019873106293
3656,-0.000976989839076647
3657,0.0003035435057300542
3658,0.0011946434992157566
3659,0.0008661018338994905
3660,-0.0024662272051058946
3661,0.000145892483870427
3662,0.0008694868930824796
3663,-0.0012713693458296512
3664,0.0003647302583986133
3665,-0.00021521916243594198
3666,6.657231554102933e-05
3667,5.392928473846815e-05
3668,0.0006823426469617603
3669,-0.0010811204489869636
3670,-0.00011066964516698622
3671,-0.0015656270111827446
3672,-0.0005683413282252726
3673,0.00018123879665665196
3674,-0.0003104721790281888
3675,-0.0014701768485209689
3676,0.004417605568538629
3677,-0.001395827719257506
3678,-0.0037936109544467553
3679,-0.0015849078486178613
3680,-0.001728871048566849
3681,-0.0005038324469419803
3682,-0.001066883297337221
3683,-0.014228287022743267
3684,-0.0006065455355191392
3685,6.305245125097869e-05
3686,-0.00017695275955177808
3687,-0.003603306919496318
3688,0.00045432806981177316
3689,-7.642041056211781e-05
3690,-0.00015854311705779337
3691,-0.0003159556067575519
3692,0.0007416915061223324
3693,-0.0007215283208879838
3694,0.0002377696816152201
3695,0.0015798944084958434
3696,1.632640167431005e-05
3697,-0.0005274966380327254
3698,-0.0001641020047091829
3699,-0.0015561732204145765
3700,-0.0035542149927615682
3701,0.001029391843727102
3702,0.004348312514054349
3703,0.006431260419012181
3704,-0.0012561882213376102
3705,0.0001618147903818939
3706,0.0013336354786853623
3707,0.0003815552702152164
3708,0.0004876193037935385
3709,0.0013559241479551521
3710,0.0002397519949798427
3711,0.006751386002163971
3712,-0.00019685698665029489
3713,-7.400642251234681e-05
3714,-0.0001398939438015946
3715,-0.0014767894063967254
3716,0.00040173558931432825
3717,-0.00027772160604452135
3718,-2.2145446576243797e-05
3719,0.00047118587759151893
3720,5.9401003314106946e-05
3721,3.0510267080934504e-05
3722,-2.7468876376552364e-05
3723,5.368441673709244e-05
3724,9.315755518163416e-05
3725,-1.2137030262179348e-05
3726,1.284097053749215e-05
3727,0.000292296483832362
3728,0.0003296496285706571
3729,-0.00027703181857423515
3730,9.624312550813828e-06
3731,-0.00022210998145174332
3732,1.009787665760557e-05
3733,-6.348666208017311e-05
3734,-3.99819718325883e-05
3735,-9.368399490182191e-05
3736,-3.3746367124245655e-05
3737,4.825023583117265e-07
3738,3.981174983509975e-06
3739,-0.00011134150450219266
3740,-0.00016400767581400825
3741,7.597683456710819e-07
3742,0.0002105609037482396
3743,-0.00020107613801792907
3744,-0.0007738195039057627
3745,-0.002056517914731979
3746,0.0014260621346604443
3747,-0.00307364225312385
3748,0.00015897650656310645
3749,-8.332082942394712e-05
3750,-2.4070639202548333e-07
3751,-4.5788830165665475e-05
3752,-0.0005112276373125327
3753,-0.00013580356975957897
3754,0.0006027065249304337
3755,-0.00043625574202643436
3756,-0.0002986043548291556
3757,-2.524257186307864e-05
3758,0.0005355443223046234
3759,0.001057756246231194
3760,0.0005259650365762337
3761,-0.0005359285973149579
3762,0.002214594890845854
3763,0.00023346839758953778
3764,0.00018966892384645137
3765,-0.00026596744646705
3766,-0.000192210026214121
3767,-0.0009037295769834133
3768,-0.00032983577385203714
3769,0.00019695680823085627
3770,-0.0026808239983470553
3771,-0.010020300886159813
3772,2.062373321557729e-06
3773,0.00011499625789269449
3774,2.85539374699272e-05
3775,0.00044247681937967503
3776,-7.39761346404791e-05
3777,0.0001615517366715832
3778,-0.00018686302953637771
3779,-0.0008460612269995064
3780,0.0001948592413816043
3781,0.00016145508223087737
3782,6.749480910859679e-05
3783,8.682662933370301e-05
3784,0.0023516339258852982
3785,0.002415948855390201
3786,-0.0016765008219076197
3787,0.009740134059298891
3788,-0.00302791366418881
3789,-0.0011076263750025171
3790,0.005712533678784266
3791,0.005867009151385728
3792,0.003461465218769971
3793,-0.0003494019551880174
3794,-0.0005351637829046298
3795,0.008649323194573202
3796,0.0007470540298627086
3797,0.001381461646421852
3798,0.003542212217228264
3799,0.016855323866461658
3800,-0.001247219857834863
3801,-0.002290187743511568
3802,-0.0006011705622689827
3803,-0.013124350784380883
3804,-0.0010696755305282584
3805,0.0009036651984095307
3806,0.0008337718405204655
3807,0.0020732286771695356
3808,-0.00045607067366339654
3809,-0.0004507117760142033
3810,0.0009094731798331569
3811,-0.0008520751368036801
3812,0.00037130606823626826
3813,-0.0052855183325780175
3814,0.002819440800984014
3815,-0.006967391376564256
3816,0.00020369675721364688
3817,0.00035908204307362294
3818,-0.0002722740222915542
3819,0.0008910420913255795
3820,-9.194767093256609e-05
3821,3.365834750436247e-05
3822,-8.385154054587117e-05
3823,-0.00012558364833091282
3824,0.00013036645887993422
3825,2.4108842334002025e-05
3826,-0.0005702766778319303
3827,-0.0021273122521234997
3828,-0.002697185056603899
3829,0.0011689238883540848
3830,0.0016087262440679939
3831,0.0009904534184280859
3832,-0.00014874628342327256
3833,-0.00038780314726231225
3834,-0.0007083876296007585
3835,-0.003899346243831043
3836,-0.00028760210127471374
3837,8.297765734153765e-05
3838,-3.805477491515049e-05
3839,-0.0008099822118167758
3840,0.0010930900053067454
3841,-0.0026273438628134573
3842,0.0006394273647367247
3843,-0.004029627890518777
3844,0.0012133439063541657
3845,-0.002845639105408638
3846,0.0017498736061140878
3847,0.00011176334540138697
3848,0.0005821095421541728
3849,-1.6097072405577792e-05
3850,-0.0001390366029225383
3851,0.0010605125115380673
3852,0.0001181302736731628
3853,0.0002378503575899111
3854,8.985449070626589e-06
3855,0.0005847873377381004
3856,-0.0031002219149467007
3857,0.0060970988801390125
3858,-0.0007080660973880678
3859,0.00655774380978347
3860,-0.0010999554539262908
3861,0.002174489167195044
3862,0.000598184453563347
3863,0.006149203916567697
3864,-3.043928370084027e-06
3865,1.24526229070127e-05
3866,3.1830949162814244e-06
3867,8.690938724779872e-05
3868,-3.548247804426883e-05
3869,0.0004721347382347939
3870,7.031519209631357e-06
3871,0.000388700382128749
3872,0.0015790413843094933
3873,0.002699700572475667
3874,0.00012903721986213954
3875,0.012913030152879933
3876,-0.0026834705276289287
3877,0.0030976180638664697
3878,0.00027025260253194764
3879,0.002501770168613955
3880,8.660601387541787e-05
3881,0.00022936714238078513
3882,0.0003504665907219871
3883,-2.5612952213431878e-05
3884,-0.00029671665087026397
3885,0.00014506755797219668
3886,-0.00015096081203877504
3887,-0.0009207022921470322
3888,0.0008723544749275368
3889,-0.00026501514447534
3890,-0.0026914742485744402
3891,-0.0063208637405461
3892,-0.0001586011092922368
3893,-2.2070905522275554e-05
3894,8.524322655992956e-05
3895,0.00021986949513771493
3896,0.00037441905365683307
3897,-5.82764943839318e-07
3898,-1.295235163920964e-05
3899,0.0004823554606105995
3900,-1.3211823138429186e-05
3901,-8.364298871460134e-06
3902,4.482112038179624e-06
3903,-2.1949885991890998e-05
3904,-0.0003721244629816417
3905,0.0012725372450879135
3906,0.00011701556924468465
3907,0.0034716572431923573
3908,-0.0030642268242408754
3909,-0.00026121169541285335
3910,0.0005884285365311698
3911,-0.006753043518455617
3912,9.863195556070948e-05
3913,6.8645313125572e-06
3914,1.731382853341973e-05
3915,-2.4154664944023027e-05
3916,-0.0003407747291178318
3917,0.00010370530342505979
3918,-5.06187759833678e-05
3919,-0.00015377023482871958
3920,-3.870884278248633e-05
3921,-0.00020247035073028128
3922,-0.00025765778943375844
3923,-4.89309219087411e-06
3924,9.342906893875915e-07
3925,2.066246077659359e-05
3926,0.00020575377420350678
3927,6.36926008022418e-05
3928,-0.00039129528072269525
3929,-9.474794645717285e-06
3930,2.1491664390054198e-05
3931,-0.0006855272553255209
3932,-0.007746532628670752
3933,0.002125451855900014
3934,0.0024571091223394106
3935,-0.009207691737634492
3936,-0.0001777419812164121
3937,-6.515024058319945e-06
3938,-0.00015812549976973618
3939,-7.514414073628097e-05
3940,-0.0023613637583032327
3941,0.0036095665575649858
3942,0.0008132868255696056
3943,0.00553494069413532
3944,-0.002564269358559101
3945,0.00815152185574905
3946,-0.004484805080996156
3947,0.0016220714853420687
3948,-0.00850903126848513
3949,-0.009095549857327781
3950,0.009587366295499661
3951,-0.026189310578760425
3952,-5.971028583563917e-05
3953,2.7811075802481146e-05
3954,-0.00019509553028888236
3955,-0.0009022837925649847
3956,-1.7868592716664855e-05
3957,-5.609322610294963e-05
3958,0.00012479349498734405
3959,-7.071990662992063e-05
3960,-2.860557883362614e-05
3961,-1.0475978883414279e-05
3962,-0.00011285396498268215
3963,-7.564424686723279e-05
3964,3.9542336728940645e-05
3965,0.00040123192255911704
3966,0.00022170457345099955
3967,0.0020691060327933594
3968,-0.00022191617608991802
3969,-5.551210061090013e-05
3970,-0.00024936577957903954
3971,-2.8100577516929907e-05
3972,1.946978477718035e-06
3973,-3.7968024782517806e-06
3974,0.00045247099145738403
3975,0.0003012517328367412
3976,0.00020844676330606564
3977,0.0010299357640421748
3978,-0.0011468301942653388
3979,-0.0009556933015091782
3980,-0.0018063003744770915
3981,-0.0003048497088012688
3982,-0.00019775315516665234
3983,-0.006476189350336531
3984,0.00010391499810033443
3985,-0.0002526142018229273
3986,0.00011341875512683769
3987,0.0009500771840890523
3988,-0.00034655208207983964
3989,-0.0011710449795092732
3990,0.0002633790336418617
3991,-0.004688695420081499
3992,-0.004543685521706862
3993,-0.004139051287418056
3994,0.0038704619858735087
3995,-0.01495578292323133
3996,-0.0029195766478453235
3997,-0.0097164609470953
3998,0.000515962153679142
3999,-0.03763844881881853
4000,-0.0002156527629611892
4001,0.0019842662665106423
4002,0.0005364651287483048
4003,0.007678619926901021
4004,0.0017721189842193731
4005,-0.0014297943175032154
4006,0.002178485952753212
4007,0.006831805800565759
4008,0.0029670639161566235
4009,-0.0021019664199488247
4010,-0.0017431897724604995
4011,-0.002987767352525722
4012,-0.0005506815317384128
4013,-2.6535563048950077e-05
4014,0.00020990032663977003
4015,-0.0009465140044346722
4016,-0.0004288104636298528
4017,-0.00017580630109383563
4018,0.0006313689952249515
4019,0.0002926626544285681
4020,3.910617908845273e-05
4021,-5.465277438863024e-06
4022,1.202700268916085e-07
4023,0.00015297059818345597
4024,-0.0006649632015709968
4025,-0.0002682919213202077
4026,-0.00012216758116726675
4027,-0.0031233565734145236
4028,6.098656516094589e-05
4029,0.00019160996294820617
4030,-1.2018273347801384e-05
4031,0.0001559839736533181
4032,0.0010458511034576964
4033,0.0010021672421716748
4034,3.988960085717155e-05
4035,0.0036202207210772183
4036,-0.00023906352646391657
4037,-3.1276051355430925e-05
4038,-3.2645236292658776e-05
4039,-1.0725454357296246e-05
4040,-3.6865947336227625e-05
4041,-3.0469969018938176e-05
4042,-3.5096054275611516e-05
4043,2.2977126897309918e-05
4044,4.219579346740024e-05
4045,0.00023167588023700935
4046,1.8541936561095168e-05
4047,0.0007582480198323621
4048,6.463289323418234e-05
4049,6.68253487159011e-06
4050,-3.67583813054046e-06
4051,0.0002047732000694706
4052,-0.00092822793513183
4053,0.0009585648039039451
4054,0.0001560115919336232
4055,0.0010208050549318582
4056,4.860063915364897e-05
4057,-9.702871226609977e-05
4058,6.119780186678038e-05
4059,-0.00024240545719335087
4060,-0.0001407470890675541
4061,2.5281046910226723e-06
4062,1.8073345216631974e-06
4063,7.268405877256517e-05
4064,-0.00018247619546081558
4065,-1.1692958773025825e-05
4066,7.161386478889206e-05
4067,-3.669507708640992e-05
4068,0.0027697922025338054
4069,-0.00023377568567485137
4070,0.0012590342743037796
4071,0.010397156856475047
4072,-0.0001178144319611448
4073,0.00010700017278589128
4074,-5.1254510276100116e-05
4075,0.0004638873934241814
4076,0.000443497982903583
4077,1.308968356282095e-05
4078,-4.3883299616245144e-05
4079,0.0003493079000906046
4080,-0.00787226695759457
4081,-0.0026225306345731485
4082,0.008350614578755806
4083,-0.003980210987374717
4084,0.0012934205949457725
4085,-0.0020580628552327213
4086,-0.0012012741241704662
4087,-0.0030556082776975737
4088,-0.0002814573651038286
4089,0.0014575997233408507
4090,-0.0005826367889783925
4091,0.0014573283729073382
4092,-0.003869141007167937
4093,0.0021660123286549714
4094,-0.0038541589979159863
4095,-0.015767735641342033
4096,-0.0016870364671724496
4097,-0.0006752713211349913
4098,0.0024424773346818727
4099,0.0020347970254103536
4100,0.0001271535432055647
4101,0.0001733172955513755
4102,0.0006351513745317934
4103,-5.670874228264387e-05
4104,-0.0003466087308088445
4105,8.418013614787386e-05
4106,0.0003618601358175961
4107,-0.0007336413284195822
4108,1.9578228482265562e-05
4109,3.442830720790062e-05
4110,0.0001208946099881612
4111,1.6194553929527685e-05
4112,-7.268014607413429e-05
4113,8.461290100199949e-05
4114,-2.981919174032938e-05
4115,-9.759244491258611e-05
