,drop_ga_hybrid
683,-0.0005311892551192709
684,-0.00015776811288246441
685,0.000723679027020547
686,-0.001192387109875025
687,-0.0018736599799600098
688,0.0007749605370080715
689,0.0015896085127339715
690,-0.0025129059578710778
691,-0.0006051185102269774
692,0.001097637690420764
693,-0.0006227380925746452
694,-0.00581476983709466
695,-0.015213133333714686
696,-0.00015796456440522576
697,-4.355573336807089e-05
698,3.334495243432569e-05
699,-0.0004942935210574881
700,0.0005231782396072445
701,0.0009085691023087795
702,-0.0016702847554760354
703,-0.0006267102701885364
704,0.0007486391440405945
705,-0.0004704817722337653
706,-0.0011289493365587216
707,-0.0026551960315432228
708,0.0006797088990024051
709,0.0004214478383264785
710,-0.004039147909108262
711,-0.008505586159886972
712,-0.0014993850127317473
713,0.0012318701736328652
714,-0.0007496792815158113
715,-0.000776294366936166
716,0.00016063655558891092
717,0.000342927843201242
718,-0.0006553594863069134
719,-0.0006189764731906335
720,0.0008816583055494495
721,0.0004298344678054894
722,-3.0454147857897665e-05
723,0.002808050528963437
724,-0.0006024257853144607
725,-0.00019251512089869842
726,0.0003567505441323571
727,-0.0005999098136598468
728,-0.0016090307715583285
729,0.00047149657428613277
730,6.487085809615291e-05
731,-1.030815026829341e-05
732,-0.0011912630977710154
733,0.00047434744988735514
734,0.00010057056024907651
735,0.0025492298898085845
736,-0.001384102010336709
737,0.0005838465798790683
738,0.0009269878122164205
739,0.002318528817581418
740,0.00043450555625134253
741,0.0010095036736109124
742,-0.0001941551932189158
743,0.003915566650102859
744,0.002393003132205185
745,-0.00010743395065828962
746,-0.0002328483812722212
747,0.003051713454780055
748,-0.00034768855611611916
749,-0.0005086002187473339
750,0.0016552610214801233
751,0.002234326907803701
752,0.00014755741453366673
753,-7.833799549239622e-05
754,0.0005523820465815563
755,0.0005370304423272272
756,-0.0002673091482574042
757,-0.000118554112075585
758,0.0003094035467357645
759,0.00026808359133605875
760,-7.052102123804668e-05
761,-9.694648059365837e-05
762,4.78040309318184e-05
763,-0.0003492121852076537
764,-0.00024787059168297103
765,-0.0002149854612357414
766,7.237203160481607e-05
767,-0.0012647823687744312
768,-0.00018504216227247517
769,-8.531269662541196e-05
770,0.0001257085276954895
771,-0.00045422310741427595
772,-0.0001366911691721616
773,0.00017573291421591904
774,-0.0003044026716104769
775,-0.0009102515521104522
776,-0.0007502864285521683
777,0.00017080713355714584
778,-0.0005333156350179115
779,-0.0030380141427968172
780,-0.00042256407157791677
781,0.00012946802374939266
782,-0.0006783212383610444
783,-0.003020709596985929
784,0.005412116975050012
785,0.0033594041983452407
786,-0.006219566290700149
787,0.007565138695463247
788,-0.0026511329876454104
789,3.90656586234056e-05
790,0.0034646175207357914
791,0.004689830846703735
792,0.0017495977058879799
793,-0.00017182993520350285
794,-0.0021599190340634896
795,-0.0020988618417784283
796,1.1448807394037986e-05
797,9.376835356168739e-07
798,8.999555054691133e-05
799,6.766692350758768e-05
800,6.389847346519398e-05
801,2.643847602019858e-05
802,-0.0001412006889310491
803,-0.00020394644818454074
804,0.00012074769753235794
805,2.7735639488583198e-06
806,0.000229928621159205
807,1.6509373185528196e-05
808,5.9959545249464505e-06
809,-3.306272220486013e-05
810,-2.549959268030022e-05
811,-9.684259522764414e-05
812,1.571356547744915e-06
813,-7.12087292231745e-05
814,4.4676428840072526e-05
815,-0.00011433850950843669
816,-4.942213096387828e-06
817,0.0002535146990621899
818,-0.00044357980769027587
819,0.00047994213618961874
820,7.832214362430105e-05
821,0.00039550371336119223
822,-0.00048620583866049963
823,0.0009453146467479177
824,0.0022984311901167015
825,0.0007860185226340553
826,-0.001028383537020508
827,0.005414778376380399
828,-0.0015206609315755954
829,0.0005393138754694634
830,3.9453729545597385e-05
831,-0.0019080487029708073
832,-0.00025017885537406063
833,-0.00010377954622865956
834,0.00012174936492949975
835,-0.0007368228061331445
836,-0.0012865923448211983
837,0.0015106139151530712
838,0.0009934547068444846
839,0.004192297724678113
840,0.00031413002542130523
841,0.002555226790026849
842,-0.001937220938061805
843,0.0033715877116972538
844,-0.00017476510630018137
845,0.00011881307259912586
846,0.00011309951826128245
847,0.0006681095664080199
848,0.000314082932620548
849,0.0018064536665890593
850,-0.0008202314510387265
851,0.004463720895921343
852,-0.00025489169323070687
853,0.00011949735139163325
854,-0.0011548478450939092
855,-0.0047789799769536396
856,0.0003654395833528272
857,0.0011190690245969752
858,7.818913890493574e-05
859,0.004746296584067238
860,1.8936674264497957e-05
861,0.0009766986492060418
862,-0.0011274713238960845
863,-0.0001692123263913037
864,-0.0017928899731578355
865,0.0018174912306568813
866,-0.0002760670939364741
867,-0.0005645739735260228
868,0.005675881381489563
869,0.002133451256096451
870,-0.005339001604686326
871,0.006957972939239408
872,-0.0040481956751027
873,0.004335605460028878
874,-0.005081127102199221
875,-0.015795501101471376
876,-0.0010232890169456768
877,0.0005179148694958944
878,-0.0005800894368480196
879,-0.0032599168893833906
880,1.4306898761876639e-05
881,9.924333312506585e-05
882,4.199803855097854e-05
883,0.0004318384423147531
884,-0.0017039003048153706
885,0.0012695492651692629
886,-0.000518518669071291
887,-0.0027539242545403216
888,9.861410414004242e-05
889,-4.019960333219302e-06
890,-1.0776122297013311e-05
891,8.034277262507855e-05
892,9.612019703322061e-05
893,-0.00023804294718992317
894,-0.00032699497168238857
895,-0.001376488764024527
896,-0.0005524784678803243
897,-0.00014081114109312852
898,3.4115002594996905e-05
899,-0.002026395791966671
900,-0.00016115791681860046
901,0.0006352945285858133
902,0.001229391501335416
903,0.004172532748140697
904,-0.0024105875391366646
905,0.0009031838393508896
906,8.82015684969484e-05
907,-0.004274801664217272
908,0.00018775217518087652
909,-4.0712718410298774e-07
910,0.0005009805293021019
911,0.0012512840991928211
912,-0.0006352259571934413
913,0.000508565725604296
914,-0.0012649953506143443
915,-0.004072049632691201
916,-0.00016874543891121844
917,0.000356496859323822
918,-0.0003267184174801429
919,-0.0005702563546858777
920,0.0004438995253204406
921,0.00016602700982002138
922,-0.0008764551693902441
923,-0.0011090176579205099
924,-0.0003170213663176537
925,0.000777152846640167
926,-0.00010013885274268688
927,-0.0013656116989605625
928,0.00042527639267055757
929,7.014495393681559e-05
930,1.9007505331204496e-05
931,0.0015037722526803055
932,0.0002625523203667842
933,0.00027986585713861054
934,-0.00016081533794146417
935,0.0011702626141463666
936,-0.0002061657189054194
937,-0.0003289806318856004
938,0.0011119959773902358
939,0.0013666444943719906
940,-0.0002776649750178269
941,0.000552611718027452
942,0.0006870042288117454
943,0.0027481135270399333
944,-0.0010543587592998463
945,0.001989730832849738
946,0.0006905754693264873
947,0.006031310193286382
948,-4.728547983886412e-05
949,0.0001228727968198667
950,-2.5388625233818456e-05
951,-0.00013771871108695473
952,0.0003695262446995778
953,0.00035475719659929607
954,-0.0020511552601379067
955,-0.0033313997122411407
956,-0.001167633135290455
957,0.00045632631982471815
958,0.002216675664434744
959,0.004882446368212308
960,-0.0004760070017978646
961,-0.0010070157517509317
962,0.0008684757341132839
963,-0.001782664531203512
964,-0.0012476889895090084
965,0.000508454089452936
966,0.0012687052346076714
967,0.0020464068215447144
968,-0.0007068662162229185
969,-0.00033117108974055955
970,-0.0003069448254678028
971,-0.0035354447011122113
972,-0.0004409815142250564
973,0.00037113828550426576
974,-0.0014076944445036749
975,-0.004048489005319926
976,0.0018608165398633397
977,-7.777289122394077e-07
978,-0.0012605124315310202
979,0.0032967688814849855
980,0.00017524172625955577
981,0.0002169456769401752
982,0.0002708438959741988
983,0.002364845186305563
984,0.00026170336097708526
985,-0.0011996233817324138
986,0.0011697947099067617
987,0.00020875345354964082
988,-0.0008806631482669322
989,0.001749243510066757
990,0.0006914079750755673
991,0.004898570926951815
992,0.0008819705972255182
993,-0.000372607597085771
994,-0.0019509380950602667
995,-0.005047702861759341
996,-0.0008799742793163246
997,0.0006915872193840167
998,-0.0005659863451907705
999,-0.002128105264999764
1000,0.0009787062747595961
1001,0.0005609193333749004
1002,9.117258934293407e-06
1003,0.005140861503838085
1004,-2.8307595280082245e-05
1005,-0.0002593370716173549
1006,-0.00042316333068800394
1007,-0.001955518397252968
1008,0.0006977995759904312
1009,0.00017296672543535852
1010,3.584746251438247e-05
1011,0.003416776889431182
1012,-0.0006838812917512738
1013,-0.0005318577698122257
1014,0.001219196851050228
1015,-0.0008684936435193754
1016,0.0017647672298425386
1017,0.0004935747339668089
1018,-0.0005418191285072343
1019,0.005111791779354762
1020,-0.00046472994372425373
1021,-0.0005365622767009849
1022,0.001165504663792934
1023,0.00019544132455819323
1024,-0.0024291620765159888
1025,-0.0007821848017189984
1026,0.0006734593961321295
1027,-0.007128633021526076
1028,0.00018391991922828168
1029,1.7822921340627817e-05
1030,0.0010877643868102064
1031,0.004106827387824293
1032,-0.001066883846564731
1033,-0.0005115000213743329
1034,0.0011420816095886095
1035,-0.00144897695361051
1036,0.0005657527936890741
1037,-0.00025694895882416086
1038,0.0002946505788135275
1039,0.002012259657201458
1040,-5.9138362613186125e-06
1041,0.00022763509092827837
1042,0.0003452342626833135
1043,0.0018531140267337351
1044,0.003138224715589677
1045,-0.0002958296609448651
1046,-0.0010697029172800283
1047,0.005023638163802745
1048,-2.3376093099656706e-06
1049,0.00035777732757041506
1050,-0.00026244293966299487
1051,0.00040023179760235685
1052,0.00012887541189838248
1053,-0.0005601725923342604
1054,-8.889466249956571e-05
1055,-0.0015856034416340883
1056,-0.0004262804496415334
1057,-0.00015428086420700475
1058,2.5062228619888078e-05
1059,-0.001572390673266751
1060,0.0016632546042733573
1061,-0.0004901883559172267
1062,-0.0010699774724877546
1063,0.0005850495044347042
1064,-0.0005282692261117822
1065,-0.0003292933513931381
1066,0.0003659303081426649
1067,-0.0010585735051221264
1068,-3.3685767970443484e-05
1069,-9.304019977993908e-05
1070,0.00011533734474154115
1071,4.2375672188727855e-06
1072,0.0002652940366389628
1073,-0.0006212281310734292
1074,-2.766502515271385e-05
1075,-0.000592806510976733
1076,0.0012559882902140776
1077,2.6030524479007916e-05
1078,-0.0002872005725594554
1079,0.0032822045774215836
1080,-0.00016676661344020325
1081,0.00023059173456311806
1082,-0.0004952530775832502
1083,-0.0011436725971328365
1084,4.1869874051693695e-05
1085,-4.5906404179419355e-05
1086,6.930817713702011e-07
1087,-7.590335329310165e-07
1088,0.00019174812226218038
1089,0.00018571311691565912
1090,-0.0002455931017876362
1091,0.0004942366407200587
1092,-0.0005118630414297557
1093,-6.197331632399855e-05
1094,0.0002205179379045899
1095,-0.0008516880109013851
1096,-7.119124006454983e-05
1097,-0.0002951036949737121
1098,-9.437877050319241e-06
1099,-0.0011311997888422641
1100,8.092785684776491e-05
1101,0.00040829489057209124
1102,7.921548488217207e-05
1103,0.0016405436847729364
