,mathpass_black_hybridper_inf
842,4.850074885463969e-05
843,2.9770467223288082e-05
844,-5.001424538846739e-05
845,-0.00012137841048117013
846,0.00038040279564582625
847,0.0005128101082828918
848,0.0003813401790973478
849,0.0004745345494506601
850,0.00010105903225803237
851,0.000669074581431741
852,-5.578756784226817e-05
853,2.8902178491330195e-05
854,5.458391827712734e-05
855,-0.00014191109533708015
856,9.120926575762417e-05
857,0.00029145632278267125
858,-0.0001077437282741527
859,0.0017017370725315396
860,5.4827454152630306e-05
861,-0.00014378689690778355
862,0.0003408576555833289
863,3.714464701648079e-05
864,-4.715903312549399e-06
865,-0.00027419980779968124
866,1.313588490009567e-05
867,-0.00017863774542769997
868,1.3768684489718242e-06
869,-0.00011065967375950828
870,3.531100005660743e-05
871,-0.0004590699661850683
872,0.0021095685627424946
873,0.0010872646908837915
874,-0.0004933732899095051
875,0.007447853112079939
876,-0.0001568746666262533
877,0.00027870244576737286
878,-1.0873316336121052e-06
879,0.00021958771080687198
880,0.0002550281061149739
881,-0.0002581521631327638
882,-0.000192080936552296
883,-7.656289220596342e-05
884,0.000160543238205441
885,-6.246930636425631e-05
886,1.8908957663205704e-05
887,3.6633422231632454e-06
888,0.0004822895664297768
889,-0.0003292171463470572
890,2.9844506997358004e-05
891,6.845604425945633e-05
892,0.0008785216900320182
893,0.0002357077256468261
894,2.2470277281013583e-05
895,-0.0001838937399526922
896,0.0005874486537581073
897,-1.0503345311949452e-05
898,-0.0005500063363601544
899,-0.00040172778585284525
900,0.000559133959511728
901,-0.0014256886565356846
902,-0.0001588482790451081
903,-0.0009215854873850147
904,-8.067856046733655e-05
905,-0.0010278395412028668
906,-0.0004350061479458598
907,1.589390714605588e-05
908,-0.000854558343994342
909,0.0017020651630634204
910,0.0001739708286650751
911,0.0014888401700486461
912,-0.0007732003521606569
913,-0.0006459062361852487
914,-9.026142309754053e-05
915,-0.004482352521771877
916,0.00028802949946176625
917,0.0003529767449575408
918,-0.0008842622677893354
919,-0.00033586313147663263
920,0.00018225585321574904
921,0.0009789886345389787
922,-0.00030180083950619076
923,0.0018455464100117524
924,0.0003634121098613835
925,0.00018472276467992426
926,-3.3919901431312866e-05
927,0.0009881059986962043
928,0.00032547841391407237
929,-0.00016143557864323126
930,-0.0001303568712671345
931,0.0009575045227887976
932,-2.8910434811259002e-05
933,-1.909939123205759e-05
934,5.547962618691321e-06
935,2.065794504458276e-06
936,0.0001155581306867186
937,0.00025974027995016266
938,1.700774020320464e-05
939,3.828911691707312e-05
940,-0.00017966998774588365
941,-5.9687749447023056e-05
942,-5.5047586263934206e-05
943,-0.00010727548664999678
944,-0.0002949536572602768
945,0.0003536937597951816
946,-0.0005702828649961548
947,-0.0026865289470986388
948,-7.533724567009478e-05
949,0.00016144969345467588
950,-1.3457219243889428e-05
951,0.0003508844140090045
952,0.00034409131893928734
953,-0.0005364555980115626
954,-1.9263585484956173e-05
955,-3.613563824955724e-05
956,0.00026182972594707317
957,2.9942332040115762e-05
958,-6.426149801112361e-07
959,0.00043735718415724916
960,0.001386268885152397
961,-0.000592940818355473
962,0.00043721585972268846
963,0.0035271305447914614
964,-0.00016529068700219673
965,-0.00011605354709412957
966,0.00013073703526734543
967,0.0005828888211974872
968,-0.0008415649320210496
969,5.919788277647045e-05
970,0.00012221143643469876
971,6.076023592628751e-05
972,0.00023121098872909185
973,3.479565515273748e-05
974,0.0004550728153149172
975,0.002218039521226988
976,1.146731270547555e-05
977,-0.0014709260153397124
978,-5.2476174839869806e-05
979,-0.004067788222729704
980,-5.281272738740652e-05
981,0.00013648171833199757
982,9.809599779775396e-05
983,0.0006467466696741034
984,-0.0004124190840240049
985,-2.1307315422002907e-05
986,8.382966823097042e-05
987,-3.5427681684505613e-06
988,-0.00014101530392609767
989,4.187042854946832e-05
990,-0.00016648055485151916
991,9.396302911659961e-06
992,7.474195951902393e-06
993,6.7412432003402175e-06
994,0.000839880154347401
995,0.0005737322196139169
996,-0.0003909514186026929
997,-0.00029125502913012467
998,-0.00022752721545376845
999,0.003439396215240085
1000,0.00024844905496883757
1001,0.0017275221816508612
1002,0.00018065755045623582
1003,0.006993505553004602
1004,0.0001787338812080599
1005,0.0005401097982119922
1006,-2.0797683625177982e-05
1007,0.0013731081867062458
1008,8.830098644275425e-05
1009,0.0003907278038200836
1010,-3.081722232493529e-05
1011,0.000795581803655616
1012,-0.00013142485276658713
1013,-0.0005630932099707552
1014,0.0008721834677339995
1015,-0.0006898623984257979
1016,-7.20160712831563e-05
1017,-9.832647977187984e-06
1018,1.6736737633302055e-05
1019,-0.0005722956096745658
1020,-0.0004675880200401447
1021,-7.070707989002343e-05
1022,-1.1793093518994009e-05
1023,-7.908125325138613e-06
1024,3.96103648184539e-05
1025,0.00027182058186209695
1026,7.895393449916338e-05
1027,-0.0008450763876299191
1028,0.0002171679811362206
1029,6.754744292370608e-05
1030,-0.00015114855098881605
1031,-0.0005132115884772357
1032,-0.0005830301578916912
1033,0.0011391435393147777
1034,-0.0008695827226057713
1035,0.0006823141291558377
1036,2.9205743688366575e-06
1037,1.6152462863173364e-06
1038,2.8847218236310882e-05
1039,-0.00010152716061380691
1040,-0.0005781664944190594
1041,0.0001300633343462603
1042,0.0008906097758299739
1043,0.000845854136931699
1044,-0.00010113880260407708
1045,0.00027751074348536975
1046,-2.061171076495485e-05
1047,0.00016272758244412292
1048,0.008210831827983994
1049,0.005535349065120744
1050,-0.006279694260218314
1051,0.024487461519570018
1052,0.00010306969381039755
1053,-1.122751952175934e-05
1054,-6.19896717014193e-05
1055,3.9318467714832195e-05
1056,-8.141389994385095e-05
1057,-0.00015922321204699786
1058,-1.756296783290588e-05
1059,0.00030731136997546546
1060,-0.00022305038897357348
1061,1.6335683910660666e-06
1062,-3.94482077123719e-05
1063,5.196026602529374e-05
1064,8.512641476276601e-05
1065,8.202942188522909e-05
1066,-6.20817393828243e-05
1067,0.00042424520698017574
1068,-0.00024700982197331354
1069,1.9308955138699505e-05
1070,2.228339963081466e-05
1071,0.0004402532581441899
1072,5.041766991468155e-05
1073,4.631173901049011e-05
1074,-0.000359416573257733
1075,-0.00015024769381274448
1076,0.0006163100115885294
1077,0.00014099030707798022
1078,-0.00041890633216096543
1079,-0.0010605306457151763
1080,-0.0012287606050286589
1081,0.00011978747200627583
1082,-0.00012350395149777002
1083,-0.003306043276144668
