,elapass_black_virtualper_inf
1090,0.00023132662458500073
1091,0.003237949080143874
1092,-0.0005658399207919645
1093,-0.0005226055150842891
1094,0.0007833150882877829
1095,-0.00020686142343020154
1096,0.0002757343554233874
1097,3.220809901971397e-05
1098,0.0005021339230076329
1099,-3.8162865739571684e-05
1100,0.0011718134972668053
1101,-6.112185433766169e-05
1102,0.00013617625435496816
1103,0.0010233825385677056
1104,0.00033660525972806454
1105,-9.895967311370664e-06
1106,-8.334201474530142e-06
1107,0.0002814248043093838
1108,-0.00018755919744898399
1109,-0.00011561616910946005
1110,-0.00014954907048199002
1111,8.817914538486584e-06
1112,0.0003349271339128057
1113,-0.00010206491448272975
1114,-6.844674958780444e-05
1115,-0.0006389016631109711
1116,0.00038446511132254787
1117,2.2696830648945556e-05
1118,-0.0005064576989375998
1119,0.0005169358661423032
1120,0.00012651108995783596
1121,-0.0006029753145414686
1122,0.0007444208712338096
1123,0.00017916999556582516
1124,-0.000315008205329533
1125,0.0017819347435949196
1126,-0.0010354910773453458
1127,-0.000908578881805768
1128,-0.002129952527983802
1129,0.0010880731716613875
1130,-8.957865850002884e-05
1131,-0.005220563152220918
1132,-0.00035144881631044635
1133,-0.0063877034142229205
1134,0.002974372245584679
1135,-0.008710813733917596
1136,-0.0012677288757509686
1137,-0.005416531857423508
1138,0.0007169029985634301
1139,-0.01759710464064163
1140,-0.001162269903220121
1141,0.0011511934910823055
1142,0.0005675915186498357
1143,0.0005012381331288671
1144,-9.819925450078812e-05
1145,6.91216011536938e-06
1146,-7.166783912546444e-05
1147,-0.00063506763186033
1148,-5.251324757515965e-05
1149,-6.73024900814606e-05
1150,-0.00023455296255739277
1151,0.00019610260063664375
1152,-6.554184986028658e-05
1153,3.0502728275841255e-05
1154,-0.0001555176327587004
1155,0.0002201491059383847
1156,5.8886481332175755e-05
1157,0.00012518729304192416
1158,3.882845559195503e-05
1159,0.0008072552624174404
1160,-0.00014747938115576768
1161,0.00023254275564609889
1162,1.4209347515686721e-05
1163,1.9269200679393375e-05
1164,5.101816702356487e-05
1165,3.007628633789741e-05
1166,5.3519298453962716e-05
1167,8.364505395311365e-05
1168,-0.0008144706487762813
1169,-0.00013437729737810202
1170,-1.7057916451409433e-05
1171,0.0001647812328724511
1172,1.0381696926786646e-05
1173,0.0003482615641416257
1174,-6.67749780962418e-05
1175,0.00042332974930155696
1176,0.00099519554012846
1177,-1.4157028553856874e-05
1178,4.49841474708869e-06
1179,8.00560365404298e-05
1180,-1.024234329268857e-05
1181,-0.0002766772049127796
1182,1.4439843425592705e-06
1183,-5.5050276118549544e-05
1184,0.0016620268733656843
1185,-0.0001303592112510978
1186,-0.00047413708299839854
1187,0.0010950499865701286
1188,-0.0001753069839840905
1189,-9.876009308062549e-05
1190,8.780909105593754e-05
1191,-0.00023092655826104295
1192,5.677784544082263e-05
1193,-0.00015146825268573945
1194,-0.0011480529519161612
1195,-0.0028024156498100967
1196,5.24350494946687e-05
1197,9.881556830099014e-06
1198,-1.097028515711354e-05
1199,0.00015057279973856085
1200,7.17417136952515e-05
1201,7.980423832868237e-06
1202,1.8843798983108663e-05
1203,0.00016433908578835258
1204,0.0033570867274614214
1205,-0.0020045806906586645
1206,0.0025223153037769275
1207,0.012154940685606937
1208,-0.0002449414851960193
1209,0.001395760094647303
1210,0.00015139000505016227
1211,0.0009480365568528164
1212,0.0009617178072711105
1213,8.948563508533803e-05
1214,-0.0003381568243055755
1215,0.0008971908367338152
1216,-0.0010081529974037893
1217,-0.00196782106350992
1218,-6.311939644504638e-05
1219,-0.013628819621198721
1220,-0.00295785106160659
1221,0.001224358972656057
1222,0.0013977676141389774
1223,4.3187015642048676e-05
1224,-0.0022632589733691563
1225,0.004806300972393434
1226,-0.005242112744735801
1227,-0.005217278892904357
1228,-0.0008238057126642574
1229,-5.287352232220468e-05
1230,7.764946389120449e-05
1231,-0.0008393980095853998
1232,-0.00014243731445504876
1233,2.326121884806731e-05
1234,0.00010265192019734468
1235,0.00016236103617145843
1236,0.0017226404894343519
1237,-0.00029156563940343946
1238,0.0001336033884593256
1239,0.0033116314060743376
1240,-0.0005490110017851466
1241,0.0001293744022305389
1242,0.00047411623836274226
1243,-0.0030787426484656074
1244,0.000986279453699968
1245,7.38929182131888e-05
1246,-0.0003171972995499934
1247,0.0002821334241387394
1248,6.807110256037056e-05
1249,-4.8211809876318437e-05
1250,-3.319771513767366e-05
1251,7.838432068267805e-06
1252,-7.282331949896081e-06
1253,4.112507816318811e-05
1254,0.000197957505572107
1255,4.6088939154553594e-05
1256,-0.0005424863022399772
1257,0.00010680004869352203
1258,0.0002690680110105431
1259,-0.0002797368604132572
1260,-0.0005832971488314074
1261,-0.00043047187575609273
1262,-0.00025730818042142106
1263,0.00013515051716067104
1264,0.00036780266847781284
1265,0.001226928219641053
1266,-0.0018035270549934053
1267,-0.00035822493848264823
1268,-3.1214173128349096e-05
1269,-1.7697136860862528e-05
1270,-5.662008652010913e-05
1271,5.636187660187083e-05
1272,-0.00012734196145540308
1273,-3.33192966831492e-05
1274,2.938615059895366e-05
1275,-0.0004915245438848186
1276,2.5450055859218562e-05
1277,2.7774928585020012e-05
1278,-7.887499180215342e-06
1279,-6.714762958414266e-05
1280,-2.492361990102502e-05
1281,0.0001706842240898144
1282,-0.00042862810117432165
1283,0.000316926457231852
1284,4.258176431352613e-05
1285,8.941937860755838e-05
1286,0.00013418711301518846
1287,0.00012079800788738738
1288,-0.0002510778252027135
1289,8.55275147788556e-05
1290,1.1940616040289496e-05
1291,-0.0005619218940340541
1292,-1.5865900352091423e-05
1293,-9.449699851867486e-05
1294,0.0002728847803878317
1295,0.0015112646707295782
1296,6.555760886672498e-05
1297,-7.619708327794639e-05
1298,-0.0007545485694494645
1299,-0.0005124561724284505
1300,0.000929784353656704
1301,-0.00033159150375584027
1302,-0.0003398524932624175
1303,0.0007645818472936466
1304,-7.796422663957476e-05
1305,-0.0006926147585979745
1306,0.0002536398369142401
1307,-0.00043513676447733173
1308,0.00038488004831963143
1309,0.00024441312243032295
1310,-1.9452862224916044e-05
1311,6.157452892950451e-05
1312,-4.7086010675662024e-05
1313,-0.00015472183710741556
1314,0.0001380991801970867
1315,-7.15081887823593e-05
1316,0.00013592759835093349
1317,-0.0002236253741575863
1318,-0.00010231422673315863
1319,-0.0017872062688370377
1320,-7.198154953833337e-06
1321,-5.394459675169276e-05
1322,0.000786664275987058
1323,-0.000338749615427746
1324,0.0007894959365655553
1325,-0.0013991841925896098
1326,-0.0002567423330835217
1327,-0.002170043307808265
1328,-0.0007276327029339811
1329,0.00015274495755318414
1330,-7.405334092189812e-05
1331,-0.0022038092195040032
1332,5.045981567987278e-05
1333,-0.0010509407969506836
1334,-0.00047832371961927406
1335,-0.004344865124876
1336,-0.0006256930799646837
1337,0.0003168687166600824
1338,-0.00020239449972468676
1339,-0.0009273903708146368
1340,-0.0002556732483409171
1341,-0.0009755202065332857
1342,0.000329953287565311
1343,-0.0026581347208933783
1344,0.0014568981220496693
1345,-0.0028378210694932366
1346,0.0024966874057536876
1347,0.004355716577408569
1348,0.00046643797863179295
1349,5.000854046599881e-05
1350,-1.2145303369942933e-05
1351,0.0004775859667860856
1352,0.0005639660514777576
1353,0.006643161803109851
1354,-0.0017534562981779273
1355,0.019267397030344482
1356,0.00016864997622172414
1357,-0.0005870130867844502
1358,0.00014533996492518421
1359,0.000517431269235549
1360,-0.002685024554342312
1361,0.0012737885410499502
1362,0.000266619258216754
1363,-0.001978654365059884
1364,0.00039664061302561505
1365,6.699132859276144e-05
1366,-7.900518908272813e-05
1367,0.001030448537786356
1368,-0.00020643808588189646
1369,-0.00020594110609598656
1370,0.00017464764942150794
1371,-0.00104857805397528
1372,0.0003037859178413482
1373,-0.0009400450470455366
1374,9.779643713313765e-05
1375,-0.0034493930073230283
1376,0.0006559216000117021
1377,-4.035034351254834e-06
1378,0.0004099068034836324
1379,0.00027551003023299316
1380,-0.0005725978846277798
1381,6.053245916419567e-05
1382,6.696191254967746e-06
1383,-0.0005987835831697754
1384,0.00018430013123242972
1385,-0.0002565042516912876
1386,-0.0005674775726631822
1387,6.0837447774475444e-05
1388,0.0003108887088573615
1389,1.4363851105502086e-05
1390,-2.351763758375045e-05
1391,0.000523132335739786
1392,0.0001526841379009204
1393,0.00028833034576318165
1394,-0.0007501248187803752
1395,-0.0019519765957850981
1396,-0.00014432822278713075
1397,0.00020276546291891415
1398,0.0012021714437801317
1399,0.0045181289118806575
1400,5.729348536477808e-07
1401,0.00025768294605545117
1402,-8.828901651386706e-05
1403,8.291224050039138e-05
1404,-0.0006060345037838877
1405,0.00029338838523483747
1406,0.00018031840856914174
1407,0.00034193793296591584
1408,0.00010164780583549441
1409,3.1121260114112516e-05
1410,-0.0008525845653709863
1411,-0.0006469753468970707
1412,9.174851904203506e-05
1413,0.0034893871022057274
1414,-0.0005436418953200351
1415,0.006738546830120101
1416,7.475988812860243e-05
1417,-8.473711111108544e-06
1418,7.177852717570468e-05
1419,-7.500540445225392e-05
1420,-0.0011374762548407417
1421,0.0005978399502913278
1422,-0.0016312931360421901
1423,-0.001025800623592308
1424,-0.0014474641749106045
1425,-0.00017229064256425638
1426,-0.00024385495388358892
1427,-0.0053943488047431265
1428,6.416564343998413e-05
1429,-4.9329004799209e-05
1430,2.312617240295377e-05
1431,0.0005491934017722633
1432,-0.002497843358323271
1433,0.0002610241054573819
1434,0.0027729550427360453
1435,-0.001086250794305611
1436,-4.580343715529911e-05
1437,0.0003104442661659935
1438,-0.0024856110856686826
1439,0.0003575554950316993
1440,-0.0005402476590636611
1441,-0.00016781383078550433
1442,-0.0015169092949743601
1443,0.00015710558483245747
1444,-0.002578326865653835
1445,0.0016677434167855895
1446,-0.0030493779993605043
1447,-0.00015472804955362322
1448,-1.1634448039056126e-05
1449,-9.925580685222869e-05
1450,0.0008999926357418747
1451,6.25112358498978e-05
1452,-9.880754516054794e-06
1453,-0.0018619234345203257
1454,0.003678202138204812
1455,0.00401032839286859
1456,-0.001278429168051945
1457,0.000558576241843157
1458,-0.0001063102763382088
1459,-0.0006913574977574106
1460,0.0005366213263744874
1461,0.0003025505939590578
1462,-0.00011418888029994527
1463,0.000942232091743384
1464,-2.666760097832263e-05
1465,-0.00021107308932683837
1466,0.00012548100088440156
1467,-0.00033569988088283164
1468,-0.00011196919576820269
1469,0.0007269530467093959
1470,0.0012101398914640105
1471,-0.00020746025619549916
1472,0.001122094878038839
1473,-5.8041907912857953e-08
1474,0.00026239863395470503
1475,-0.0023582114919181896
1476,0.0014314852841750744
1477,-0.003401053310941927
1478,-0.0017964012399604547
1479,-0.01047344401248223
1480,0.0025701657503643238
1481,-0.001765145599512062
1482,-0.000504204224269533
1483,0.00016418306153521262
1484,-8.265014865183954e-05
1485,0.0008214092050684379
1486,-0.0002163975845415134
1487,0.0014142305303561067
1488,0.0003393514545134471
1489,-0.0005826859054428835
1490,-0.001044262949193944
1491,-0.002827799855760417
1492,-3.9238564589703554e-05
1493,0.00040841679264785
1494,-0.001957634440251462
1495,-0.003018016732995057
1496,-0.0002812859733785254
1497,-3.292887055622532e-05
1498,-0.00017410179831993343
1499,-0.0013833700939319008
1500,0.00024324420491099566
1501,0.00028574392240811964
1502,-0.0005286897436057805
1503,0.0002743855489977884
1504,0.001079543496175617
1505,-0.0003761344665871651
1506,-0.0007227926827780541
1507,-0.0010217737485419094
1508,0.0004421760232552647
1509,-0.0003628610681144747
1510,0.0002059800137177627
1511,0.0010170661785423544
1512,0.004625997479939124
1513,0.0017678815665654213
1514,-0.003995162898349713
1515,0.0062083682638702535
1516,-0.00019287943721704238
1517,0.002415967732629834
1518,-0.0008680061859926573
1519,0.004204681267105192
1520,-0.002668571516305986
1521,-0.00022520013997948772
1522,0.006164999453847779
1523,0.001604846048624758
1524,0.0013193738862763492
1525,-0.0006272220991962954
1526,0.00029424227606402993
1527,0.0003658664019168962
1528,0.0021869706417032243
1529,1.4093342822444764e-05
1530,-0.0001767171316598387
1531,0.001084541859232685
1532,0.009261547466002402
1533,-0.0062526613885959415
1534,-0.004637871218324339
1535,-0.007394356506154937
1536,0.015666251946219612
1537,-0.004421309909651601
1538,-0.010287680268673714
1539,0.006369616726618009
1540,-7.665135788242177e-05
1541,-0.0002805185710500983
1542,-0.00011172470251155255
1543,-9.223205379020884e-05
1544,-0.0020955470122069014
1545,0.00011222644132202014
1546,0.0010298612376236198
1547,-0.00561037794473558
1548,-0.0006945710053910741
1549,-0.0021983724021664513
1550,0.0003400544246156448
1551,-0.005222006740966843
1552,0.0018312298329954137
1553,9.512404723815772e-06
1554,-0.0025206340453621592
1555,-0.0010563176955287615
1556,0.0004589031946871664
1557,0.00022254166351887616
1558,0.000256732582735925
1559,-0.000344593919694643
1560,-0.0016179063453192772
1561,0.004121672936287317
1562,0.0009186673333299369
1563,0.005635504183695717
1564,2.2453056687676356e-05
1565,0.00019977787292000112
1566,8.659428285730323e-05
1567,0.00018105944788391186
1568,0.003917208586119974
1569,-0.006265367095624812
1570,-0.0015703343090192373
1571,-0.013694409368044549
1572,-0.0007894494179288416
1573,-0.00014145681813928796
1574,0.0016421030285789686
1575,0.0016946494699367435
1576,8.797642248920871e-05
1577,0.001671602998693198
1578,0.000435402071177714
1579,0.0012384949339290909
1580,0.00903826607129722
1581,-0.0006741579465614611
1582,6.25917435781366e-05
1583,0.010909022633596785
1584,-0.00031363584346032224
1585,0.0010003199172873968
1586,0.0004462090491543198
1587,0.005329146772747428
1588,-0.0009047543098300716
1589,-0.001120074840475984
1590,0.00021843760814164152
1591,-0.005908738988584521
1592,0.00797793246096114
1593,-0.00021004542743515776
1594,-0.0024507037933902166
1595,0.016628955256329566
1596,0.007712862776461113
1597,-0.0016570544250641241
1598,0.005883083966654765
1599,0.02994848506040158
1600,0.0007228978838081461
1601,-9.170597719100847e-05
1602,0.0012762804583300903
1603,0.00011573689966656974
1604,0.00031495323610526536
1605,7.273079317588374e-05
1606,0.0010486032755572534
1607,0.0007798220920798816
1608,0.007660274571344431
1609,-0.0029453501208310602
1610,0.006112069299964694
1611,1.6529247021095555e-05
1612,0.0006402984415890297
1613,0.0005565236564552286
1614,-0.00030601260608992026
1615,-1.4846816719826066e-05
1616,-0.0016957661355062415
1617,0.00053898267718342
1618,-0.0018004471451227395
1619,-0.010434881296619937
1620,0.00241580507265611
1621,-0.002321220369037597
1622,-0.0016343245011868986
1623,-0.00314124530495576
1624,-0.00048358731800100644
1625,-0.0011697465009598619
1626,0.0018675116032268757
1627,-0.0010407117734309776
1628,-5.225367123200795e-05
1629,6.307496782979885e-06
1630,-0.00019349861756965593
1631,-0.0008188932112491327
1632,-0.00015715377168806405
1633,0.00011709455580034699
1634,0.0005711620611234011
1635,0.0002465954728857533
1636,0.00048482183616363933
1637,0.00033360181297492506
1638,-0.00043477478769758047
1639,0.0018445561628512284
1640,0.002026647837103551
1641,-0.0012085550844642243
1642,5.50278465865015e-05
1643,0.0025047843710651477
1644,0.002051544264670128
1645,0.0006640947056973611
1646,-0.0002959235541022587
1647,0.004741446429672562
1648,0.0005570178839800636
1649,0.00042998330165944156
1650,-0.0008731390201479379
1651,0.00024430133230030223
1652,0.021663868019916845
1653,0.004234082656956914
1654,-0.017721556911623755
1655,0.0411898213299001
1656,0.000384238130297172
1657,-0.003456526702043733
1658,0.002551908969496868
1659,0.0006597786077864493
1660,-0.0001498321093611215
1661,0.0005376973103421665
1662,2.3666101531797987e-05
1663,-9.875895595534953e-05
1664,-5.32831457320253e-05
1665,-0.00011623848169191091
1666,0.00026228574158487143
1667,-0.0004717472274576603
1668,4.0366411168550304e-05
1669,0.0014384509715834348
1670,-0.0004739829272474287
1671,0.001303056717466042
1672,0.00019978134836688783
1673,-0.0009962544558221951
1674,0.0005472790097284698
1675,-0.0016769482152321177
1676,0.00032541376739073135
1677,-6.442068850323584e-06
1678,-0.000104567895469924
1679,-7.541204573830808e-06
1680,0.00017253700321041976
1681,3.5323975456894465e-05
1682,-0.00026013407469068037
1683,-0.0006476606880706839
1684,-0.00029665594763997945
1685,-0.00032981327280617303
1686,-0.0003927158189798477
1687,-0.0029055427273722
1688,0.00011329509293306086
1689,-0.00028407964675462687
1690,-8.027054169728932e-05
1691,-0.00013148582451516817
1692,0.0003284520921002923
1693,-0.0005074526187056226
1694,0.00033088614258745537
1695,0.0006706548163852979
1696,0.0010715243073037793
1697,-0.0011771597260856034
1698,0.00022451623714703724
1699,-0.0011970910036363423
1700,-0.00019768693762677058
1701,-0.001344662000041569
1702,0.00015182195194651173
1703,-0.0055501520323571075
1704,0.00020897963285591186
1705,-0.00021627963988884378
1706,-0.0003845753972400913
1707,-0.0010816712787398222
1708,0.00018212636810133623
1709,-0.00026523472781970277
1710,-1.3069911919302058e-05
1711,8.780742724376703e-05
1712,-5.637797215894376e-05
1713,-2.9331817940517665e-05
1714,0.00025123128360973263
1715,0.00030616706580157283
1716,-0.00040939511007754474
1717,0.000154402182442909
1718,0.00027417826417072564
1719,0.0022978685714472673
1720,0.00032653348542812424
1721,-0.003988660842729448
1722,0.0013778922950236703
1723,-0.005498899604707023
1724,-0.0004904826128025357
1725,0.005220518431608036
1726,-0.0005024941908499022
1727,0.012337636064658323
1728,-0.003567811241165889
1729,0.00329040764401717
1730,-0.0016909134454581576
1731,-0.005692235484679536
1732,-8.969129446220441e-05
1733,8.117414049094027e-05
1734,0.00017611896956310218
1735,0.00042636132271765034
1736,-0.0009361155334424876
1737,0.0008890446247111895
1738,0.0005579921255168983
1739,0.0035578238130954333
1740,-0.0003896562936325421
1741,0.00042282942027179176
1742,-0.0012070883113920767
1743,-0.004371786542000074
1744,-0.0003536580786793068
1745,0.00011407894852107798
1746,4.993856486567691e-06
1747,0.0006954654095226654
1748,-1.629492366572818e-05
1749,-0.00039584362932038703
1750,-0.0004394277645269876
1751,-0.0025589836623405317
1752,0.00029109965652116606
1753,-0.0009155379845913165
1754,-2.0087936266331533e-05
1755,-0.00206201911087831
1756,0.0010209911349962795
1757,-0.0009437480220711639
1758,1.5771337989233855e-05
1759,6.760176345232162e-05
1760,4.851291750555606e-05
1761,0.0002931358237378465
1762,3.0079610040702595e-06
1763,-6.573189538655505e-05
1764,2.852638457965358e-05
1765,-1.4309738506659075e-05
1766,-0.0002631872359343242
1767,-8.14373319698078e-05
1768,-0.0012381890013916205
1769,0.0005279789675326049
1770,-3.82061371802583e-05
1771,-0.0009080903657946467
1772,-0.0010339597764536241
1773,-0.0028789898900024387
1774,-3.743785477929665e-05
1775,-0.010275654716569181
1776,0.0005529747594341763
1777,0.000711079801071238
1778,0.0010785867211776724
1779,0.008989258979350228
1780,0.0007650976443447343
1781,3.5768676356998385e-07
1782,3.8253292015017664e-05
1783,6.453032957902852e-05
1784,-0.0006544811702854673
1785,0.00028262591141315366
1786,-0.0011143481356356618
1787,-1.4465081681404255e-05
1788,-0.0002062900125422358
1789,0.0001221739567478995
1790,0.0005952278005638598
1791,0.0023046962518211973
1792,-0.0007008874656134726
1793,-0.0003471195616976665
1794,-0.00037365837520106945
1795,-0.0007643500914337564
1796,-0.0003257938748652921
1797,-0.00023227292074095223
1798,0.0002781823928082196
1799,-0.001110249521144085
1800,-5.0525649696055454e-05
1801,1.2152318081850935e-05
1802,3.518969520789093e-05
1803,-9.009354146087095e-05
1804,-0.0004777804450569937
1805,7.203051120489887e-05
1806,1.7087096051859325e-05
1807,-0.00044026752884774125
1808,-0.00017332232653867474
1809,0.00011615009954302575
1810,9.958373798270835e-05
1811,0.0008258170169817355
1812,-0.0005120170358774548
1813,6.302807884307923e-05
1814,9.261378686824222e-05
1815,-0.0007895932485088463
1816,-0.00024332048088631926
1817,-1.3626898545679737e-05
1818,-4.108530357233593e-06
1819,0.00011355101416865149
1820,1.753338077999171e-05
1821,-0.0005541417647817412
1822,0.0001344422838922312
1823,-0.0008267005810944002
1824,-0.0003133943469806795
1825,-0.0008100869079396475
1826,0.0016718864406821549
1827,0.001159983535624012
1828,-0.0007084005394992618
1829,-6.68742455029572e-05
1830,0.00035201431523577335
1831,4.15654406900371e-05
1832,-8.969477362288719e-05
1833,7.458483413425772e-05
1834,-0.00017249490480441645
1835,7.394925000874582e-05
1836,1.020514940265685e-06
1837,-0.00039443004104669895
1838,8.407142087709949e-05
1839,-0.00042436847385058415
1840,-0.00028604158200041033
1841,-3.857478263117041e-06
1842,0.00010369993589814273
1843,-0.0006362505194585725
1844,8.360488432655297e-05
1845,-3.873537364418621e-06
1846,-0.00028410474645800855
1847,-7.277446773588642e-05
1848,0.0012347631896188985
1849,0.00022911226622251212
1850,-0.0001580304300415501
1851,0.003710976441275994
1852,-3.0531942506886e-05
1853,-8.385117655221242e-05
1854,-0.000111873593311334
1855,-0.0007532867655784476
1856,0.002013220025384098
1857,0.00045449372825928327
1858,0.00019881754398607798
1859,0.0068614358814861115
1860,-0.00016583244248737588
1861,-0.0001796713765127353
1862,0.0001914503611727005
1863,-0.0003535825722503503
1864,7.98230524400179e-05
1865,-0.0006296883111068634
1866,9.585137549023046e-05
1867,-0.0006786311857463493
1868,-0.000285204610453802
1869,0.00015036109838377924
1870,0.0001952558392173809
1871,-0.0005033021244666241
1872,-0.0013146575946260757
1873,0.00026828250568539124
1874,4.8342318403090195e-05
1875,-0.0018953817698319738
1876,-4.2360756731605066e-05
1877,-0.0001004702099724865
1878,-4.187253203427409e-05
1879,-0.0008505597284836966
1880,-0.0006764316146357152
1881,-1.187995346343561e-07
1882,-4.893743468861011e-08
1883,-0.0012379512255554907
1884,-0.0005799268661991904
1885,5.814209104126423e-05
1886,9.845657791771835e-05
1887,-0.0010419104161810704
1888,0.0002982364417215335
1889,0.0006646972466661797
1890,-9.848467721176993e-05
1891,0.0010959947978863094
1892,7.958622421373434e-05
1893,1.3277704021395552e-05
1894,-2.88335773270517e-05
1895,-0.0002855249738778114
1896,1.875020838709487e-05
1897,-0.00026014507879790644
1898,-0.00022364482182962015
1899,-0.0007807523478598429
1900,0.001516183323297124
1901,0.00032103570972682945
1902,0.00026426004265595114
1903,-0.0007708585244015646
1904,0.0007645013006920838
1905,-0.00022654482131932724
1906,-0.0005743978428771484
1907,3.529022409305712e-05
1908,0.0005130662605855628
1909,0.0003549793046510315
1910,-0.0006093035198731889
1911,0.0010630080646964971
1912,0.001585179827457188
1913,0.001239816711834075
1914,-0.001733376568869018
1915,0.0004634879475203044
1916,3.7182898069065033e-06
1917,0.00018147672234632243
1918,-1.078381983749689e-05
1919,-0.00014242061305345558
1920,-0.00020957415149049294
1921,0.00030667699582206264
1922,-7.08546385316376e-05
1923,-0.00023034370272164082
1924,0.00030962088927734304
1925,-8.095246788544044e-05
1926,-0.0007470801222008429
1927,-0.0014681559660827206
1928,-9.686073686384341e-05
1929,-4.538614328038834e-05
1930,0.000318251334093286
1931,0.00017070620726486783
1932,0.0013228408674156636
1933,-0.001195941565900142
1934,0.00015488998921899934
1935,0.00044419001193134373
1936,-7.138248358014767e-05
1937,-4.9390414765130423e-05
1938,-7.698630472020111e-05
1939,-0.00013950436635812194
1940,0.0012818801337072152
1941,-0.000702887518339389
1942,-5.1666859743870324e-05
1943,0.001657466172394228
1944,5.3313434186637716e-05
1945,-5.471972725613782e-05
1946,1.492688107148168e-05
1947,-3.454105949018077e-05
1948,-0.00148745577315424
1949,0.0006704366685691796
1950,0.0020389003102873203
1951,0.002351311463344044
1952,-0.009191119056749708
1953,0.005976473114095042
1954,2.3477726803991475e-05
1955,-0.003099282706773205
1956,0.0027441577933714593
1957,0.00037201813507903146
1958,2.54325948190713e-05
1959,0.0076454711631318865
1960,-0.0009061097744859876
1961,-0.0010724115423814495
1962,0.005899421146282117
1963,0.002223212459406014
1964,-0.001021148343022376
1965,7.351409967123145e-05
1966,0.0005476836710498512
1967,-0.0011143702308413542
1968,-5.600536088687556e-06
1969,-3.544187096119135e-05
1970,0.0004503723093571665
1971,0.00015925227799924133
1972,-0.0004153910640788499
1973,0.0002884969088056109
1974,0.00015616623247278197
1975,-0.000850477090871853
1976,0.0013693149460232128
1977,-0.00012349478241302115
1978,-0.00024431926435914715
1979,0.0018381335248314555
1980,-0.0004413988239519619
1981,-0.00025443232297792903
1982,6.224092724188832e-05
1983,-0.0014281229213533278
1984,-0.0003762899571657485
1985,0.00010546576963433228
1986,0.0011561378397608737
1987,0.0022524124765873114
1988,0.00015179894958171732
1989,-6.446676725858477e-05
1990,7.036120514786454e-05
1991,0.0003489771923453547
1992,2.4739820494306813e-05
1993,8.135577127079675e-05
1994,7.422818193404612e-05
1995,0.0007950486612634775
1996,2.7611972157337257e-05
1997,3.452688922702714e-05
1998,4.443061033535553e-05
1999,0.0003731988255438805
2000,-0.002515602600118111
2001,0.005742995592734297
2002,-0.007028707379908741
2003,-0.013404665390570104
2004,7.559664676310443e-05
2005,-5.5219262103844956e-05
2006,5.243470804444158e-05
2007,0.0003786905014340269
2008,3.968795539048284e-05
2009,-0.00032580081296877645
2010,-0.0023590808262388047
2011,-0.006537171103640978
2012,-0.010146849177603086
2013,-0.00032163672741045065
2014,0.009587610208619028
2015,-0.0032133945513361747
2016,0.00035102089373831703
2017,0.0009676142269611335
2018,2.511550178769793e-05
2019,0.003803270493349481
2020,-2.6192936329474744e-06
2021,1.6659002493068908e-08
2022,1.4172209249919462e-05
2023,2.334669594705612e-05
2024,-0.011482242560545527
2025,-0.006017021033061591
2026,0.011740418760697455
2027,-0.01520775181938467
2028,-0.00397418846742558
2029,0.001483664403268335
2030,0.0015289533232847492
2031,-0.0015198044302247881
2032,-3.92808682507937e-05
2033,-1.8317227446295218e-05
2034,0.0004318491489056276
2035,7.498614701094283e-06
2036,-0.0004039869788460491
2037,-0.0002804410659005891
2038,-0.00012712367016432048
2039,-0.0026225270873567142
2040,-0.003873534085718569
2041,0.00011981350758982523
2042,0.0014255125325703143
2043,-0.0020822590389907147
2044,0.0018982468201351585
2045,-0.011513561884809023
2046,0.012069928326877739
2047,0.007570864657702849
2048,0.0009184422992627862
2049,-0.0008962345943011542
2050,-4.7010275841857635e-05
2051,-0.00016327254462241632
2052,-0.0015498194622021128
2053,-0.0005511764247141328
2054,0.0005390608628969263
2055,-0.008112453073100634
2056,-0.011070952590738044
2057,-0.006579850327947498
2058,0.012917343013974455
2059,0.0009488329116106822
2060,-0.00033756244148775425
2061,0.000320423329790076
2062,5.299173025965057e-06
2063,0.0007969471930862569
2064,-0.000164092241518508
2065,-0.010123991879991908
2066,0.003286631531268425
2067,-0.010811025872628123
2068,0.005225813489092912
2069,-0.0017500450630570001
2070,-0.001871226039283174
2071,6.317070377068929e-05
2072,-0.0005492866042064114
2073,0.0009629935286895662
2074,1.8212925322325996e-05
2075,0.0003985837412352117
2076,9.325206207193481e-05
2077,-2.7169760983638277e-05
2078,0.0001329839224121356
2079,0.0009376200813200821
2080,-0.001278132669756644
2081,0.0004939455129080886
2082,-0.00012510104007248252
2083,-0.0033810681399693656
2084,0.0025740269079142087
2085,-0.001135870828052166
2086,-0.005643115254114594
2087,-0.0013271954618603264
2088,0.0003488142058959981
2089,0.00019831985361859757
2090,0.0011622850387375872
2091,0.007027059216785907
2092,-0.0013749571797959978
2093,-0.0011028467454115313
2094,0.00017998433122649757
2095,-0.0067281266070531465
2096,-0.003572536197271561
2097,0.004513212944853819
2098,0.0004161542776712462
2099,0.0059785154903708535
2100,0.0006668485391954093
2101,0.0005204883066347696
2102,-0.0003696837495016826
2103,0.002628309643656552
2104,0.0006210653352735132
2105,-0.00036118140693792837
2106,0.00029923838727425033
2107,0.0020479407093690837
2108,0.005932274329242551
2109,-0.0006427446206060184
2110,-0.00039282589617459056
2111,0.006480318485056075
2112,0.0011885371116840257
2113,-0.0005561205130602564
2114,-8.55529499802074e-05
2115,-0.0006219191831085275
2116,0.002705461316029797
