,mathpass_hispanic_virtualper_inf
514,-1.3342009401729228e-05
515,0.002037249014730973
516,0.0001567856256643561
517,-0.0009648646497319676
518,0.00010417464389824943
519,-0.0009101726957382116
520,0.0008677338058351322
521,-9.403580793885622e-05
522,-4.009685805125669e-05
523,0.001142459497238108
524,-0.0007482038993436018
525,0.0007978021618750722
526,-0.00017140882868407216
527,0.0007268463103477607
528,-1.2623831543924408e-05
529,-1.5869186800439425e-05
530,-0.000525379386824117
531,-0.001199410718788188
532,-2.0928849469906323e-05
533,7.751917467334929e-05
534,-0.00018388326931545213
535,-0.00012300513036501832
536,0.0013406088641443657
537,-0.00033717053936373247
538,0.0003232528192976017
539,0.004462088942761808
540,0.03041757003522541
541,-0.02393083605466609
542,-0.001634665112965204
543,0.031213302973518396
544,0.000377435148055298
545,0.002073473330631453
546,-0.0021966603263596464
547,0.0036645118270758697
548,0.005231619118860209
549,0.0017215472663779298
550,0.0006052672742549018
551,-0.0013544996148901396
552,-0.010961553201373632
553,0.007582507328545488
554,-0.009212371531696854
555,-0.0317479068818157
556,0.0003148966962504137
557,-0.00047728449336397106
558,-0.00019691169367068
559,-0.0005410471140233183
560,0.0003047803133749043
561,0.0001892682584184568
562,-0.000471826255305205
563,0.0004108957685034611
564,-0.00011229926805974177
565,0.001636079343217905
566,0.00023049162934002086
567,0.0026544662064229623
568,-0.0002056853342843705
569,-1.676177044156502e-05
570,0.00014964425522399249
571,-0.0004756862878437659
572,0.0014713608488111445
573,-9.457491764285434e-06
574,-0.0024715549707673
575,-0.0033879290746126316
576,0.0016866330462951967
577,0.000440151568883922
578,0.000975866518446286
579,0.000778526124592587
580,-0.0007311663578236241
581,0.0006278478388039578
582,-8.16066037082763e-05
583,0.0031594167803209454
584,-0.005339941527564238
585,0.0031587890306934365
586,-0.0014184390515664268
587,-0.014349235128673966
588,-0.00015411756683588715
589,3.230691467435441e-05
590,0.0003269114446813745
591,0.0008178111218469228
592,-4.8973849873477366e-05
593,-0.00016418952903989655
594,0.0005565406752457112
595,4.655090945582643e-05
596,-0.0020749998281518814
597,0.0005156091457375317
598,2.2381911462765738e-05
599,-4.176675701145988e-05
600,0.0023855825148631905
601,-0.002274914237069155
602,0.00023933042175354704
603,-0.0010447818466924452
604,-0.00037081887980546787
605,5.414948939788227e-05
606,0.0019717470279143282
607,-0.0011079526756551084
608,0.0031356760511174987
609,-0.0009457324126795536
610,-0.0026439536594967897
611,0.0021279279622863556
612,-2.5508446787160712e-05
613,-0.0007199186793772032
614,-0.0002879598145127389
615,-0.0002663429079154456
616,-0.00039495678260068523
617,-0.002245352163878017
618,0.004022767318564747
619,0.0008980912352297963
620,0.0032625984911090135
621,-0.011322770471132318
622,0.005797329058014426
623,-0.01294232965836786
624,0.0024497361081756877
625,0.000679812784846338
626,-0.0010461827318747757
627,4.5048242631393194e-05
628,0.010807305451249076
629,0.011557361703656914
630,-0.01873088907646559
631,0.013132564794639362
632,-0.002061431242797517
633,-0.0004921656134939976
634,0.0019378842742216846
635,-0.0015735819708917968
636,0.007683080079351808
637,-0.001338182050207601
638,-0.010387619152003503
639,-0.01603894569689626
640,0.0001499436581125644
641,-0.001502785493802544
642,0.0035077210865214303
643,0.002847300778772338
644,9.689921566890297e-05
645,0.00023174795316557165
646,0.00043603598578381404
647,0.0004984465616398088
648,-0.0034336911270170566
649,-0.0001879615171579164
650,0.0007514548364718197
651,-0.0012545435562590053
652,-0.00028888726458060123
653,-0.00035451460288066683
654,1.643257658464416e-05
655,-3.103974809127255e-05
656,0.0010998574942090737
657,-0.0005074348127322833
658,-2.5723804944262925e-06
659,-0.00048027975977187824
660,0.0009206663082757418
661,-0.00044212547125688874
662,-8.72602908261565e-05
663,0.001144929502196045
664,-0.005739741483607161
665,-0.0016418334792794613
666,-4.937432220521947e-05
667,-0.009997579914163007
668,0.0001721041140785331
669,-0.0005921545082795951
670,0.0003843641631843613
671,-0.0006183329819567793
672,-0.0011319340811046363
673,0.0007254976939784223
674,7.776206840089251e-05
675,-0.0008222123745316305
676,-0.00021192286603649718
677,-0.003649746637338378
678,-0.00024310617967938404
679,-0.014186891094655506
680,-0.0003651859031283487
681,4.799420593000563e-06
682,0.00016747671069466987
683,-0.0010704962592355404
684,-0.0003088709284838618
685,0.00048137927217864246
686,-0.0006812508734724568
687,-0.0029224060740941577
688,0.00022450318768379616
689,0.0007332312877738639
690,9.593053173627465e-05
691,-9.284003410954747e-06
692,0.0011562440703696553
693,-0.00030075817154000327
694,0.00011494810543041758
695,0.0037102199302836854
696,-0.0010190945366347333
697,-0.0036349355494508587
698,0.0013217397454402186
699,-0.011947364484880563
700,-0.0008737808009182314
701,0.0004851453732401856
702,-0.0015367752489081994
703,-0.00447962580453164
704,-0.0018460629198854463
705,-0.001322488017836254
706,-0.0007013860694656084
707,-0.00861810455746483
708,0.0009309254979416474
709,-0.00014906213301257658
710,0.00026808519607209497
711,0.0007812541672651284
712,0.0017921704436450016
713,-0.00140899201861608
714,0.00031391423150982465
715,0.0003048240152244998
716,0.0019715998752045183
717,-0.0016913149830765886
718,-0.0004390937484087912
719,-0.001333328101989361
720,0.001209872337956537
721,0.00013639945930042508
722,-0.00013559746490380363
723,0.0014739578024337038
724,-4.750209204206189e-05
725,0.00018591323942507604
726,6.957945029432528e-05
727,-0.00015022490504982397
728,-0.0017613546291559644
729,0.0010856880188406673
730,0.0007086114289634596
731,-0.0025485067734684393
732,0.0023022150200157714
733,0.0008403666834133492
734,-0.0001588587066836526
735,0.005887987094953864
736,1.7203897458514708e-05
737,3.695990771746888e-05
738,3.411572242356636e-05
739,0.0005067178094731016
740,0.0011458761579281513
741,-2.72857953639158e-06
742,0.0002817866834644279
743,0.0002439736509636189
744,-0.0005973309525375993
745,0.00040668294384160124
746,0.00017519114893520228
747,0.0006345727940955802
748,5.990346771652622e-05
749,-0.00031516584371330984
750,0.0005970677691611776
751,-0.0037692210357791805
752,0.0011495975056428544
753,-5.0235931681271055e-05
754,0.0014090116143626688
755,-0.00018799528187387368
756,-0.0006981640978223237
757,4.242211884260885e-06
758,1.6762842034340033e-06
759,0.0009422374858831217
760,0.0007336582363304133
761,0.00032962282025254087
762,0.004358175757229169
763,0.02064985393570705
764,-0.0007804078238361708
765,0.0044682374428946636
766,0.0016800027882416853
767,0.015166776072758872
768,5.307135486521452e-06
769,0.0001493871893546797
770,0.0009102970158395373
771,0.003917217837386235
772,0.0007188622715109205
773,-0.0001417944746881035
774,-5.722296656836278e-05
775,0.001670795940324974
776,-0.0025849333028354388
777,0.001530800986756686
778,0.002352600798435639
779,0.0026038252031946717
780,-0.0001847798426422768
781,-0.0001241185269610321
782,-0.00030000198730378803
783,-0.0020221455765591224
784,-0.0021937571584561837
785,0.002733874355931313
786,0.00011988823361894879
787,0.00360799741429134
788,-0.00027916656120768294
789,-0.0015206141539640546
790,0.0010421313574324243
791,-0.0014775145060918495
792,8.339628215522411e-06
793,-0.000517645218674013
794,-0.0009865607724463253
795,-0.004026879564001443
796,-1.4852119631461675e-05
797,-0.00036948130171775176
798,0.00018438492109184657
799,-0.00029930780005653373
800,-0.000759761346070771
801,0.00013959700027742794
802,-0.0016985677181388767
803,-0.007631333540527668
804,0.00023085289506368848
805,0.00013999741687919845
806,0.00022570837933798412
807,0.0001244299629084502
808,-5.8122214903407986e-05
809,-0.0002859233268084142
810,0.0005642453161389382
811,0.0002285009655462016
812,-0.0013108728157384785
813,0.000227604230265044
814,-5.896890541261053e-05
815,-0.00020314388113600712
816,5.475492342930616e-06
817,0.00029797559841462717
818,-0.00017325553338200152
819,-0.00013137149173320537
820,0.002176548436026485
821,0.0007234013767329747
822,6.229796865140968e-05
823,0.005216000724037443
824,0.0058250122589788775
825,0.0066924299194527255
826,-0.0062317837896140585
827,0.01906609426374553
828,-0.0020016413532326807
829,-3.808135376371176e-05
830,-1.9400394708535158e-05
831,-0.002489652635895224
832,0.0010584837682305359
833,0.0014454822110673245
834,-0.0025647962254222666
835,0.0002523422974468937
836,0.00013709743531407277
837,-0.00021246361705196218
838,-0.00017587306350986176
839,0.00011380412573578189
840,0.0009279568272436809
841,0.0002980743345055893
842,4.9034197404327685e-05
843,5.454817250876208e-05
844,0.00011204471877325417
845,0.0008006574129726902
846,-0.0012716253966344165
847,-0.0018471863462237086
848,-0.0012482110094112733
849,-0.0040567944853556375
850,0.0036512757884611413
851,-0.005867177239594448
852,2.1612741494110537e-05
853,-0.000224025512586922
854,0.00042067336492698077
855,0.0009493225804915719
856,0.00015033775823372912
857,0.0005341604803700356
858,-0.00022920077371326985
859,0.003263757241182953
860,0.0005399253475668794
861,-1.919249423340686e-05
862,0.0003826055082490607
863,2.1544928245624827e-05
864,-8.982616253356777e-05
865,0.000244482070632145
866,-3.802102667847362e-05
867,0.0003917577141574771
868,1.85504668984637e-05
869,3.109509784273253e-05
870,0.00015051445034813704
871,-0.0016404280353521027
872,0.0021417539893817785
873,0.0016255890762576746
874,-0.0007126735855601203
875,0.009439145827450784
876,-0.00018329563915350284
877,0.000709209732556946
878,-2.1936363354712815e-05
879,0.0004275314462446087
880,0.0011555624285667344
881,-0.0003338298448990108
882,-4.628596961368062e-05
883,-0.00013166696456174616
884,0.0012011049364472693
885,-0.00018730095584197583
886,-0.0002468500437606067
887,2.965113501749128e-05
888,0.0010279348103969278
889,-0.00019414097174818708
890,4.852578383502021e-05
891,0.0001057103705616036
892,0.0010360850000979255
893,0.0008789428334587302
894,0.0001465257475360115
895,0.00045518598282226464
896,0.0025863110428021923
897,-1.4425770655921731e-05
898,-0.0011547231149824529
899,-0.0010621005278555154
900,-0.004737934448086467
901,0.005115078755132197
902,0.0006406685219252833
903,0.004289249274885262
904,0.00097590348890158
905,-0.00438087421121475
906,0.004617253554450679
907,0.0028168422617530758
908,-0.0012269467325575155
909,-0.0007339840863637258
910,0.000353271873915622
911,0.0007997245757495585
912,0.0023670280017017414
913,0.0021760045181272243
914,0.00040017753315380196
915,0.01589646694030807
916,-0.0008731095335971327
917,-0.002038484687892454
918,0.0032823940854990893
919,0.001332805095497117
920,-0.001070438754091823
921,-0.005063411221653353
922,0.0029836347981546858
923,-0.012390888493387462
924,0.0010593564239903762
925,0.00013085033452761978
926,-7.550027575216111e-05
927,0.0020582441696825353
928,0.0014015814835290213
929,-0.0006256558624509506
930,-0.00022740803360306547
931,0.0028574382225086334
932,-3.567522096277394e-05
933,-0.00011531867096506744
934,6.539722469227288e-05
935,5.3712008243466765e-05
936,-0.0008685274534745384
937,-0.0003762694630301051
938,-1.0297261775682358e-05
939,6.124927650114866e-05
940,-0.0007493920568145181
941,0.00013008406926109332
942,0.000568823110055012
943,-0.0018736305707831356
944,5.687372009278032e-05
945,-0.0002916784149755983
946,0.00253608384105978
947,0.003814336089390792
948,-0.0004926050806541504
949,-0.00039251772491892225
950,-6.122864170575038e-06
951,0.0009718024576841961
952,0.0008394758416074921
953,-0.0004332404332023561
954,-1.5496014134401595e-05
955,-6.294413384004648e-05
956,0.00034992546776116233
957,1.7956837726547635e-05
958,-1.3359879323163228e-06
959,0.00040551005440502664
960,-0.0013580010807155666
961,0.0010553774413048485
962,-0.0008945338105797482
963,-0.005279061682091517
964,0.0004690740163161946
965,-0.00012251330429472593
966,-3.751664074332361e-05
967,0.0006969309819966526
968,0.0010753299477887768
969,-0.0005921002338383056
970,-0.0007149735264792091
971,-0.00014433577905180039
972,-0.0010030687382938121
973,-0.00021282878094348433
974,-0.001203243371925139
975,-0.00913144990800334
976,-3.637227437829312e-05
977,0.004036169472486863
978,0.000250067760282927
979,0.01429211361743497
980,0.00017025047543363543
981,0.00024746295716898805
982,0.0003895666652516933
983,0.0006105323296208712
984,-0.0014620897148308833
985,9.725721038256716e-05
986,-4.661246770140945e-05
987,-8.099458505736968e-06
988,-0.0001537992926141845
989,-6.401766105295999e-05
990,-6.299810211407598e-05
991,-1.4236147350084691e-05
992,3.333211004017033e-06
993,-5.406002233488787e-06
994,-0.00020737028269356887
995,-0.0006873542897058977
996,-0.00016664981630931918
997,0.0005345814222953712
998,0.00033492971918006633
999,-0.006220111205040919
1000,-0.0010114737007264384
1001,-0.001979651503932057
1002,-0.0001999994459039923
1003,-0.010021077749930446
1004,0.0007083471501652598
1005,0.0007384647951355271
1006,0.00010624731605503706
1007,0.004702574994852775
1008,0.0001651203709937046
1009,0.0008722236859902263
1010,-0.00011640845154728136
1011,0.0018996517914379408
1012,-0.000276067821808201
1013,-0.0008119575810932978
1014,0.0008263450755171268
1015,-0.0009630253320740638
1016,-0.00022064037644722688
1017,-1.5568922261141162e-05
1018,-0.00032931116083552496
1019,-0.0020020196253797647
1020,0.0005972409973680673
1021,5.973027000963764e-05
1022,-1.852865065935089e-05
1023,1.5294637211130966e-06
1024,-0.0011263135594656987
1025,-0.0001764774210223568
1026,-0.0004502600469496246
1027,0.0014731353989301966
1028,0.002040050245801585
1029,0.0006200684057288804
1030,0.00036554946366655226
1031,0.009434834332889632
1032,0.00018819407749081637
1033,0.0002812200200855817
1034,0.00018782392119963957
1035,0.000558513142138892
1036,0.00046036399494464483
1037,-3.902419526091543e-06
1038,-3.4095702050610576e-05
1039,0.0005419952571903421
1040,0.0005854519910541421
1041,-7.045338817846258e-05
1042,-0.00041552107112286836
1043,-0.0005404817584190751
1044,0.0009670223914497109
1045,-0.002075793125128431
1046,0.0003498964662112968
1047,-0.00171175658476841
1048,0.0020738454525193236
1049,0.001185353211300757
1050,-0.0009850461061244448
1051,0.005071442918238962
1052,0.0001448680629616735
1053,-1.314993933075887e-05
1054,-0.00011840353667354063
1055,-8.371360269719379e-05
1056,-0.0003532545430510839
1057,-3.362021389798288e-05
1058,3.8374876209281064e-05
1059,0.0010159417020539998
1060,-0.0008396820541633148
1061,0.00011939199653302444
1062,-0.00010711397294762766
1063,0.00019375663962814996
1064,-8.894706939878765e-05
1065,0.00017253093758089704
1066,0.00014952139084615455
1067,0.00017063896470248443
1068,-0.0004599590331460943
1069,2.0284670599046343e-05
1070,0.00022458678070119898
1071,0.0007500976695614127
1072,0.0005044957082732996
1073,3.2499349880951985e-05
1074,-0.0009300371418395985
1075,-0.00041383399013113876
1076,-0.0005046740934680078
1077,-0.00035674508805048026
1078,0.002734998600912263
1079,0.0023843685046461907
1080,0.0017803409524506802
1081,-0.0004451233740878378
1082,0.0005167581716222738
1083,0.00981021137930764
1084,-0.006772273428583209
1085,-0.001832855453979799
1086,0.0003174268324894422
1087,-0.028834146128588232
1088,0.0014518353394863193
1089,0.0010967787744934937
1090,0.002004157625456892
1091,0.013545881118288644
1092,0.00640631331772306
1093,-0.00850703762638607
1094,-0.003596076082615476
1095,-0.01729353975925042
1096,-0.0014986215465074143
1097,0.004905814356255469
1098,0.00038312490370768663
1099,0.012231791129261805
1100,-4.488062178961165e-05
1101,-0.000288788342210991
1102,-4.87630750908881e-06
1103,-0.0016010763157880484
1104,-1.7469533218116947e-05
1105,-0.0001155450568051598
