,mathpass_in_hybridper_inf
1111,-0.001068174038014726
1112,-0.004131923437340395
1113,0.002233797924131279
1114,-0.0013542795657720283
1115,-0.009511683607065656
1116,6.56912689783755e-05
1117,-1.4386674549112974e-05
1118,0.00028017691365351155
1119,-0.00043932466772969114
1120,-0.000493887929354039
1121,-3.856689940148512e-06
1122,-0.0002415012770059583
1123,-0.0018802861715105483
1124,-8.288544561186132e-05
1125,-0.0002758723171655512
1126,0.0010678968397920103
1127,0.00048807660603149424
1128,-0.00014555942991686122
1129,-0.0002827855458313684
1130,-3.431698245933488e-05
1131,-0.0015657110666858574
1132,-0.0001763174634829258
1133,-2.872687719577435e-05
1134,-0.0002483376831488045
1135,3.193341112739885e-05
1136,-0.00045478068809624053
1137,4.7741491666261675e-05
1138,-8.333266803978334e-06
1139,-0.0015877990986828162
1140,0.0001513500036437881
1141,8.138760121962694e-05
1142,-0.00035806106568632087
1143,-0.0008665516720849783
1144,0.00012608314585264756
1145,-0.0002736281535153296
1146,-0.00035866985392048125
1147,-0.0009237065278791831
1148,-0.0014243419293290594
1149,0.0011123642413419699
1150,0.00080950206390061
1151,0.006727616846437404
1152,3.0359021470201534e-05
1153,7.22698171847551e-05
1154,-0.0010456898138516816
1155,-0.0018405973216936247
1156,-0.00046981869660936437
1157,9.239152395838031e-05
1158,-0.0004188352258703767
1159,-0.0020421485541891773
1160,-0.00468644211897275
1161,-0.0026387375086524825
1162,0.002796109830826258
1163,-0.01307510991895401
1164,-7.204908369895831e-05
1165,0.0001518372999690357
1166,-7.950394413770998e-05
1167,-0.00011182252409619181
1168,0.0023119748701975877
1169,-0.0003219707912977404
1170,-0.0023495569228995936
1171,0.0023136604755062263
1172,0.0008410554996126901
1173,0.0036399043667803797
1174,-0.001858162551339643
1175,0.010303071256957608
1176,0.0024176111082768376
1177,0.000278547769410525
1178,-0.0007781459317848377
1179,0.008294840762219502
1180,-0.005785997733642523
1181,0.0011430909564118551
1182,-0.00017301877905947667
1183,-0.01270031115708327
1184,0.00022420433988908125
1185,-0.000124894702417889
1186,-0.00013169263584774442
1187,-0.0005693860285204553
1188,-0.0004962023661283231
1189,0.00037605816826541405
1190,0.0006563693688940865
1191,0.0012585398381023956
1192,-0.004490164250222367
1193,0.0037014081365350417
1194,0.00016768630599024864
1195,-0.0018062103133732032
1196,2.8162715856180322e-05
1197,2.2284408968064528e-05
1198,-1.8929533705668098e-05
1199,0.0001260318417529998
1200,5.182472527846793e-05
1201,-0.00012144716966428432
1202,2.161232413334718e-06
1203,-0.00016236162953948505
1204,0.0008166025703298991
1205,-9.786761913414606e-07
1206,0.00028706771854574955
1207,5.002423722944167e-05
1208,0.00040359898431058765
1209,0.0013616967147936098
1210,-0.0006339188438630101
1211,0.0037053786898618092
1212,-0.0009361584482137405
1213,0.001069523244029594
1214,0.004982960978781204
1215,0.013874918612470232
1216,0.0010235690370562352
1217,0.0014765707624090983
1218,-0.0006513997005840342
1219,2.145440880087263e-05
1220,0.0009072514331553956
1221,-0.00046660485551019325
1222,-0.00016913007854630192
1223,-0.0002569206644692009
1224,0.00016043525979358782
1225,-2.643151989464882e-05
1226,-0.0005013863161323323
1227,0.0006820626501328398
1228,1.9975288417047424e-05
1229,-0.00043580751292722974
1230,0.00028063494524588215
1231,-0.0002885256187518526
1232,8.634810317886277e-05
1233,0.0001345218372536052
1234,-2.6652658573607573e-05
1235,-0.0002942037255847425
1236,-3.1898811496047035e-05
1237,0.00026412508874546034
1238,-0.00025042060721380447
1239,0.0006192073347038012
1240,-0.0003231108063043542
1241,-1.1036007114342014e-05
1242,-0.00024837685974777175
1243,-0.0019489049152072908
1244,0.004014486631819943
1245,-0.00044476711150852577
1246,-7.769590736255463e-05
1247,0.001654839479179417
1248,-0.00044933856596153754
1249,0.0006799715705289466
1250,-0.00012900044392359276
1251,-0.0013830060354485013
1252,0.0004234042443712316
1253,0.0002014986093278255
1254,0.00024190041154595928
1255,9.237051876995614e-05
1256,0.0002119763037805003
1257,-3.996970094213514e-05
1258,-4.9678432165582604e-05
1259,-6.214958695557493e-05
1260,-0.0006354396034435784
1261,-3.206573029412431e-05
1262,0.0007628677522787734
1263,-0.00011111376554548854
1264,0.00015282333347950493
1265,0.0004309182757011503
1266,-7.70881366544981e-06
1267,-0.0002266154464745226
1268,-0.0009933734843939799
1269,4.7790978223753663e-05
1270,-0.0002721684267662362
1271,-0.0021372914501247052
1272,-1.2039009387027486e-05
1273,8.763050162250287e-06
1274,0.00012277131866975213
1275,0.00024680738288350375
1276,8.606268710540674e-05
1277,-0.00024868875691227965
1278,0.00031862075009636564
1279,0.0003345664550765658
1280,0.0005267412056390125
1281,0.00047384421644903807
1282,-3.435939162112651e-05
1283,0.0024470173197872935
1284,-8.713984307350707e-06
1285,0.00016099328131184766
1286,-0.00013224493463641297
1287,1.6389309379561895e-05
1288,-3.527340973775036e-05
1289,0.0004413660674157414
1290,0.00014186821687255381
1291,0.0013814097880387021
1292,7.245415526535739e-06
1293,-0.00011426641449924452
1294,0.00011335493266227404
1295,0.00011999788515908504
1296,-0.0001988525857844325
1297,0.0009922984730381219
1298,-0.00017964074022670364
1299,0.00023646717911492566
1300,4.956862028868405e-05
1301,-3.3378236456719586e-05
1302,-0.0017473787822981405
1303,-0.0021957476787658145
1304,5.741273261551907e-05
1305,4.059751451725493e-06
1306,1.972203867362388e-06
1307,-1.7854537941515899e-06
1308,4.6142906680025695e-05
1309,-0.000238749328461798
1310,-5.030123940921202e-05
1311,-0.0002924973756272585
1312,0.0003919977664958119
1313,-0.0012051859309508898
1314,-1.1205287692679221e-05
1315,-0.0012704453644518314
1316,0.000259111481307255
1317,-0.00015796771241894666
1318,-0.0001088377285396724
1319,0.00010377804529520279
1320,1.0744173074475091e-05
1321,0.00038595456330290235
1322,1.6404227536145362e-05
1323,0.0005360665573247807
1324,-0.0010147475138544053
1325,-0.0001168143985599287
1326,-2.9063656906121383e-05
1327,-0.0005475922508781715
1328,0.0008151436144959851
1329,3.5333588534610087e-05
1330,0.00016333336093860695
1331,0.0009178259403101421
1332,6.082703865970001e-05
1333,0.00047824812471275734
1334,6.695881642461039e-06
1335,0.0010966452468588667
1336,-0.0001361092336827526
1337,0.000402177393200693
1338,1.4368718370523319e-05
1339,0.0005910714389013571
1340,-1.7686765410082754e-05
1341,-0.0002288593545671146
1342,0.00017341424629983411
1343,4.2107495360661787e-05
1344,0.0002797754043800103
1345,-0.00021692776112499886
1346,-8.710990293868851e-05
1347,9.548296080842289e-05
1348,1.3493309425631103e-05
1349,-0.00039144719691068855
1350,-0.0001996133212979949
1351,-0.0022096713497138307
1352,-0.0007365789357345159
1353,4.4141790408686896e-05
1354,0.0002708023754086501
1355,-0.0010532903632877071
1356,-9.85105522577997e-05
1357,-0.0005763677200677691
1358,-0.0001465382456681382
1359,-0.000515989035408212
1360,-7.840075224077155e-05
1361,-5.836857224585015e-05
1362,0.00016109975025141346
1363,0.0003935783882329657
1364,-2.365471665942766e-05
1365,-0.0028376393813192057
1366,0.0008659453681865622
1367,-0.003197361336042385
1368,0.0011127955527616995
1369,-0.00014586523599807833
1370,0.0003626884506119055
1371,0.0008807800971704795
1372,-0.00036895519768060417
1373,-8.91545392017723e-05
1374,0.00011805890958708922
1375,0.0005019063718591747
1376,-0.0005099237168940531
1377,6.555203156846247e-06
1378,1.6734408842825577e-06
1379,-0.00076746331315338
1380,-9.023134213699922e-05
1381,0.00091253689358425
1382,-2.6182715234981543e-05
1383,0.002126614310809523
1384,0.0010095423355698226
1385,-0.005099336478269288
1386,0.0037744848877671474
1387,-0.004499049635894279
1388,-0.0005253693095737932
1389,0.0005725949481476617
1390,-0.0029903714781946934
1391,0.0009758642856748812
1392,0.0016684432801209483
1393,0.000405744455967674
1394,-0.0009751443816376458
1395,0.001573959977980989
1396,-0.002079885205898602
1397,0.0007973393141882846
1398,-0.0005835144799004773
1399,-0.00047359678440643587
1400,-0.00040774015989382824
1401,8.088104109503094e-05
1402,0.0015333164880686212
1403,0.0016919033526698218
1404,0.0011361264968514982
1405,0.0005100936507786223
1406,-0.0012074938146716622
1407,2.3111066374888007e-05
1408,-0.0006585917193141727
1409,0.0010762047543929052
1410,-0.00029485675068309557
1411,0.0006008298603111039
1412,0.00011148236875713923
1413,-3.5579839561092887e-06
1414,-0.0001002683930850544
1415,0.0002616679784910799
1416,-3.756232047225853e-05
1417,-0.00037308149277330316
1418,-0.00011130327332988508
1419,-0.000446850166258629
1420,4.36660931919332e-05
1421,0.00010945325832953516
1422,0.0006996625845123237
1423,-9.351687530140417e-06
1424,-2.005275234095711e-05
1425,0.0010981790849443477
1426,0.0004770925162128885
1427,0.0030754479661227263
1428,0.00042087522660092213
1429,-0.00031844830844717854
1430,0.0002734449177885178
1431,-0.00042538356488807814
1432,-0.0032931301155216296
1433,0.00018377228000839192
1434,0.0009302618225827551
1435,-0.0009422463868077219
1436,-0.003533323910396852
1437,0.0013008045765855066
1438,7.006333627813978e-06
1439,-0.004228617957858865
1440,0.0012773944688600136
1441,-0.0027750041383035355
1442,0.0005275706749127045
1443,-0.003315880084235694
1444,-0.0001967108994220893
1445,-0.0004418010510918886
1446,-0.00013101324336371297
1447,0.0009215088553677513
1448,0.0005681690657433475
1449,-4.384592398522778e-05
1450,0.00030436980293710523
1451,0.0021215149713324616
1452,9.08552976889988e-05
1453,-0.00028566878849171413
1454,0.0009053912831911329
1455,0.0014483349961541814
1456,0.001204150688145373
1457,-0.0013709393153832341
1458,0.0033560347942901375
1459,-0.001321808480831917
1460,-0.00019311128584381987
1461,-0.00046461814568122357
1462,-2.084350115346864e-05
1463,6.583155586015924e-05
1464,0.001989953178494647
1465,-0.00046372099673631673
1466,0.00026808395700200863
1467,0.0014104589929595773
1468,0.00038260316853938023
1469,-0.0006858388859226712
1470,-6.751358570337057e-05
1471,0.0003172057301113825
1472,0.0006668379757332376
1473,-0.001030574219013503
1474,0.00024903301349962987
1475,0.00012815816611966887
1476,-0.0005687413852538904
1477,0.00013428478386961503
1478,0.00031405391907114667
1479,-0.0002550207447050513
1480,-0.0015717801847371835
1481,-4.303709143702812e-05
1482,0.00569616940258552
1483,-0.0032606050734463343
1484,-0.0014464271986586333
1485,0.0018972774392813586
1486,0.0032625492886045513
1487,0.007862293771595516
1488,4.439699391799523e-05
1489,0.0003445923647305839
1490,0.0013361489737209187
1491,0.00011839019214692746
1492,0.0014277542860015142
1493,-0.00039314954409626563
1494,-0.0006820558405953988
1495,-0.0004370985404909626
1496,0.0007396160452765781
1497,-0.0011137673250618896
1498,-0.00018927045657356035
1499,-0.0006445935083816274
1500,0.011134092577502601
1501,0.0010016069623208252
1502,0.000524726479324282
1503,0.017690294123846134
1504,-0.00010400260148008904
1505,-0.00040344883152960786
1506,0.002722883689065602
1507,0.001111259886756036
1508,-0.0014368739383455841
1509,0.000684257032180248
1510,0.00025338046406910816
1511,-0.003297540045525531
1512,0.00033294782828314373
1513,1.445420453995591e-05
1514,-0.00047819310995764
1515,0.0006029533464212154
1516,0.0014577804387373935
1517,-0.00024745467612840823
1518,0.00035815071669751335
1519,0.0021475254590691364
1520,0.003280941611977549
1521,-0.00017950511695326532
1522,0.0015607666965593782
1523,0.004424335533283439
1524,-0.0007138533241335125
1525,-0.0011487332043736975
1526,0.0006395777417868356
1527,0.0007924505330846618
1528,-0.0027248155676994393
1529,0.0005104732799403828
1530,2.316645163344919e-05
1531,-0.0010772471372032537
1532,0.0038614647744707542
1533,0.0005771333028990298
1534,-0.0016771301806955449
1535,0.0003442952073634002
1536,0.01596778964767158
1537,-0.0008707579958469436
1538,-5.7068840396757206e-05
1539,0.00974939221098582
1540,8.320198796040708e-05
1541,-0.00013443420537864704
1542,0.0002945414868179264
1543,0.00026274301432978076
1544,-0.0002568889585026941
1545,-0.0004262697512438982
1546,0.0006264935903615949
1547,0.001224596063635789
1548,-0.0006035527118785654
1549,0.0003729663924156793
1550,0.0002764298191965249
1551,-0.00025196021752434865
1552,-0.00034401324644606614
1553,-0.0005516694988903259
1554,0.0004917087097659472
1555,-0.0030299509160177066
1556,-0.0009774221952301308
1557,-0.0011107375057557024
1558,-0.0002535331658495306
1559,-0.002960717330088781
1560,7.406571726177802e-05
1561,-0.0018718031651111119
1562,0.00017097147607843588
1563,-0.003988516184104544
1564,-0.003481608079838149
1565,0.0013757860479037423
1566,0.0039690405678468816
1567,0.004391878715602608
1568,4.561004546747176e-05
1569,-0.00013156886604420527
1570,0.00010750895578285922
1571,0.00015835794321948708
1572,0.002781429517027779
1573,-0.001247973877723027
1574,0.00027540025562409624
1575,0.003667098654764751
1576,0.001290431980066992
1577,-0.0016587605728045922
1578,-0.00021102651854504263
1579,-0.0014335768549568904
1580,2.4340475097576752e-05
1581,2.998221714272516e-08
1582,0.0013542170327476382
1583,0.0003956777431734926
1584,0.0009198867747251542
1585,-0.0004299268548641995
1586,0.0001034166978530833
1587,0.00013306079623807377
1588,-5.195996948951315e-05
1589,3.73286014538644e-05
1590,1.8374184700316023e-05
1591,0.00010555682887699057
1592,7.921178696991405e-05
1593,0.0006028080896758826
1594,-1.667749910280884e-05
1595,0.0011263869329918826
1596,6.512590775818898e-05
1597,0.00040884250001883154
1598,-1.3974473928023669e-05
1599,0.0004939848869928501
1600,-0.00011376481794646615
1601,6.827312603997945e-05
1602,0.0001572981407932215
1603,7.589221504224781e-05
1604,0.00011997859787438318
1605,-0.00035611079128737414
1606,0.00024175340046755497
1607,0.0001034288952099042
1608,-0.000186821534529161
1609,-0.000643194099782146
1610,-0.00011111160701069274
1611,0.00011162261406482233
1612,-0.0001109379324118641
1613,0.00027784118190843187
1614,-0.000277447261621212
1615,-3.609088024403398e-05
1616,-0.0012662080236465142
1617,0.0008558333663292231
1618,-0.0006838247993765053
1619,-0.0049821407403001245
1620,-9.554230831276371e-05
1621,0.001409592038637247
1622,-0.00011677405724117984
1623,0.0004983672034168488
1624,-9.407754944218203e-05
1625,-0.00012794135610893174
1626,4.921151043504642e-05
1627,-0.00016548205552821936
1628,-0.00018850425878565562
1629,0.00017863233244503541
1630,0.00018630418677024582
1631,9.273336949794481e-05
1632,-0.00013800334021402038
1633,-2.2738584314616967e-05
1634,-3.9994319574937196e-05
1635,0.00012266743482858663
1636,6.942192961199434e-05
1637,0.00038362029712086474
1638,-0.0002375415044286413
1639,-0.0016574360592379756
1640,-0.0006277142908486003
1641,0.0010743260656371205
1642,0.00021797851916631513
1643,0.002678920607294386
1644,0.0006191396019549702
1645,0.0020426293455720937
1646,-0.0003077085125817004
1647,0.005273379689804028
1648,-0.00010728679084816525
1649,0.00036877275538809557
1650,0.0003367946106881712
1651,-0.00061556095733871
1652,7.039107195032139e-05
1653,0.0006592354000449875
1654,-0.00014557188436090357
1655,-0.001363115130696728
1656,4.4783810341846455e-05
1657,5.94673431803574e-06
1658,-6.916069185874211e-05
1659,-0.001492794213447092
1660,-0.00021591346447452517
1661,-0.0008664578545728632
1662,-0.0005802606490993976
1663,-0.006530414135922139
1664,-0.001322747503534157
1665,0.0009982864339481163
1666,0.00023658499608848513
1667,0.0020440049676728337
1668,-0.00025948150397241224
1669,-0.0006422764718652507
1670,5.225909444463037e-05
1671,3.6279612371546866e-05
1672,-5.6127359903685555e-05
1673,-0.0002978626988540622
1674,0.00028706343627890477
1675,0.0002612476792149684
1676,-1.3249520195240648e-05
1677,0.0004207812414402536
1678,-0.0006599745091017323
1679,-0.0007510055779223248
1680,7.663045416343554e-06
1681,-0.00012968686404177764
1682,-1.9260310626924843e-05
1683,2.0829218247787887e-05
1684,6.95296534698451e-05
1685,-0.0002713278680061873
1686,3.0241046353909854e-05
1687,-4.304130380039769e-05
1688,-8.626633179069078e-05
1689,-0.000731906801427098
1690,7.638529380473545e-05
1691,0.0015513829004898414
1692,0.0010435497282591513
1693,-4.066833514255166e-05
1694,0.0010442597487851984
1695,0.004520050395355007
1696,-0.001862519247317654
1697,-0.0002606902594164207
1698,0.004143506896391365
1699,0.006462657240712636
1700,-2.1410017034469226e-05
1701,0.00017909823256698082
1702,0.0003172365262415374
1703,-6.110458837742121e-05
1704,0.00033197015981424306
1705,2.195534475922143e-05
1706,0.00039764997529606946
1707,0.00013997347532357894
1708,-0.0001417944881552051
1709,-0.0008616665576519004
1710,0.0010441372673090801
1711,-0.00140453464830349
1712,-2.725116347906938e-05
1713,0.0008479137839005074
1714,-8.77548480864578e-05
1715,0.0007640247487205324
1716,0.00010383996305864458
1717,-0.0005962725621742059
1718,-0.00020296376549167782
1719,-0.0004362536430445872
1720,9.319929096326483e-05
1721,-0.0002468586131658861
1722,0.0001445230731158189
1723,0.0002118520761426861
1724,0.0002784543197108227
1725,-6.287491800569287e-05
1726,5.484770699968623e-05
1727,0.000148033809052012
1728,0.00011324115701898636
1729,-0.00012297505157794154
1730,-0.0001402959462947993
1731,3.036964598822791e-05
1732,-0.00015765141964839405
1733,0.00012789126486774692
1734,-4.051174876756248e-05
1735,3.960191223088984e-05
1736,2.4425326003722983e-05
1737,-0.00010996733232682085
1738,-1.3961062819041956e-05
1739,-0.00010101071737060497
1740,-3.881393713486296e-05
1741,-8.263435804122618e-05
1742,0.0006234612776994386
1743,0.0004542829635764502
1744,2.84551501347017e-05
1745,0.0006130308863866509
1746,-0.0004613550046005021
1747,0.000443931508016941
1748,5.790511716841301e-05
1749,-0.00021945478691301167
1750,7.039924547311109e-05
1751,-0.0002469407070636065
1752,0.0005983150810098523
1753,-2.8760064254813373e-05
1754,-0.0004490001859652168
1755,0.0005470799067735511
1756,0.00011684842454043647
1757,-7.5647563570391956e-06
1758,-4.746648003784853e-05
1759,0.0003991596006372886
1760,-8.949814530562311e-05
1761,5.418339507749511e-05
1762,6.907426721560485e-05
1763,0.0008754537117353487
1764,2.247921715301502e-05
1765,3.4025359418140514e-05
1766,9.766659293773471e-05
1767,0.0003780426010620889
1768,1.4492100736106492e-06
1769,-0.0010771258378376599
1770,6.4892534890637545e-06
1771,0.0007948832157242527
1772,2.576637314182792e-07
1773,9.002064197920159e-05
1774,-0.00010650922358569682
1775,-1.3060432459555198e-05
1776,3.703439740902943e-05
1777,0.0001834532904002749
1778,-3.0182424887620415e-05
1779,-4.4945190192651434e-05
1780,1.526754576562815e-05
1781,5.4691850844743716e-05
1782,-0.00010066154005951476
1783,-0.00016343976892214176
1784,2.3244513500863256e-05
1785,0.0005537119493319577
1786,-0.00023788156239022752
1787,-0.0003101839444833756
1788,-3.591593354012371e-05
1789,-7.122308165427838e-05
1790,0.00016582275133398723
1791,-3.707485520793334e-05
1792,-0.0004896152918671798
1793,-8.327760245099183e-05
1794,-3.233503620727247e-05
1795,4.733901663932821e-05
1796,-0.00013168822743727006
1797,8.830068856142846e-05
1798,-0.0001823631610201107
1799,9.527930513846969e-05
1800,-7.575767663508672e-05
1801,0.00011396539350757452
1802,7.123897310959663e-05
1803,0.0009193528326739065
1804,-9.83064007919789e-05
1805,-0.0005964338781542604
1806,0.00015703538136673016
1807,-0.0017683706969108678
1808,0.00029727405773382395
1809,0.0003988033516753469
1810,-0.0007689961813586928
1811,-0.0004791069379826925
1812,-0.0002249906932494912
1813,0.000931227074932554
1814,-6.18449197054553e-05
1815,0.0010500576956186212
1816,0.0003120134260642355
1817,0.0006054393255657952
1818,0.0001484055367146049
1819,0.00039003578322123375
1820,-0.0002593955255319147
1821,0.0006839720573557451
1822,4.772051871598749e-05
1823,0.0014884077963102564
1824,-0.00014159010895834504
1825,-0.0006471722267900702
1826,-3.82937946072278e-06
1827,-0.0016817569459304095
1828,0.0010052494776498998
1829,-0.0031545673701228964
1830,0.0018963193790922758
1831,0.000536828472641417
1832,6.396225627981121e-05
1833,-0.0008116595390225295
1834,0.0008931816209959523
1835,0.0006451494651882095
1836,8.255664625681197e-05
1837,-0.00019621946466997394
1838,4.299434799293031e-05
1839,-2.2858223489774023e-06
1840,2.5189676919142066e-05
1841,-0.00025807425536613287
1842,-4.347910733072316e-05
1843,-0.0005717250375980592
1844,0.00014089006974922724
1845,-1.561783245556547e-05
1846,-0.00017860652646597573
1847,-0.00015658921009985234
1848,8.910265733720497e-05
1849,-0.00015053146655331763
1850,-9.892610967519751e-05
1851,-0.00045359011360169557
1852,0.0005422664228101335
1853,-0.0032257742566834586
1854,0.0011007334006059733
1855,-0.001163999719380486
1856,-0.0001265143245544058
1857,4.302412290834509e-05
1858,-0.00015920120038127392
1859,-0.0014940058466533384
1860,-8.836235713774035e-05
1861,-0.00010102686195003266
1862,-4.778690364067306e-05
1863,6.442161684068663e-06
1864,0.0028961661900644966
1865,-0.0012517750629675343
1866,-0.000579111597022377
1867,-0.0003164406536496663
1868,-0.0004240410934453301
1869,-2.6633595756495115e-05
1870,6.984613630175162e-05
1871,0.0005014892814063375
1872,-1.3989541366150618e-05
1873,0.0003257557908181632
1874,-0.0004336462345144375
1875,-0.0014050324513847333
1876,0.00024290182589802373
1877,0.00022280571177479204
1878,5.405865492379489e-06
1879,-3.691172078265727e-05
1880,-0.00020844135705457513
1881,1.8292297447232233e-05
1882,6.594220686881723e-05
1883,0.00011512763489486883
1884,-0.0002420535956830387
1885,-3.5196805979982644e-05
1886,4.328028701477687e-05
1887,-4.5002902424134063e-05
1888,0.00011682759168037476
1889,0.0002312970238998508
1890,9.331955974245543e-06
1891,0.0005209265702908101
1892,0.00010037852136866126
1893,0.00011808034494556398
1894,-3.1786114751073404e-06
1895,0.00037378870437304666
1896,0.000300082943401333
1897,7.79372791031113e-05
1898,-1.5133018820553782e-05
1899,0.0007655645499156247
1900,0.00011942145483990837
1901,-3.5574776901665554e-05
1902,2.0622198617134976e-06
1903,5.6918493849534894e-05
1904,-3.558497651033512e-05
1905,-1.689010248963531e-05
1906,7.4600998520314e-06
1907,-0.0002711649765624533
1908,6.179014352818043e-05
1909,1.1620273450017111e-05
1910,-6.431263553831694e-05
1911,0.0001353978439523799
1912,-5.720124703435521e-05
1913,4.884980553779159e-05
1914,-0.00013194881473750942
1915,-0.00043776379273598247
1916,8.807995973012772e-05
1917,3.0423001340150928e-06
1918,0.00015113287202625814
1919,-3.155359968032625e-05
1920,-0.0003171400826144868
1921,3.3998855425133006e-05
1922,-0.0008852702998015686
1923,-0.00019767305747663924
1924,-0.0011791303331857455
1925,-0.0005045089154049477
1926,-0.0007064379441998453
1927,-0.008305034032507035
1928,5.146409090433646e-07
1929,0.0006732240273966794
1930,1.4902794786979793e-06
1931,0.0004325982272744636
1932,0.0010057158291135835
1933,0.001212217649771654
1934,-0.000901069447580365
1935,0.001333653836295427
1936,0.0001281164972483851
1937,-4.739989227050028e-06
1938,-3.433631871358834e-05
1939,0.00033647375438660256
1940,-0.004571152305418359
1941,0.005434111290003007
1942,0.0017669470820732389
1943,0.011558728083079672
1944,-0.0005001693912087659
1945,-2.6175335913485378e-05
1946,0.00010160533492160347
1947,-0.001055571753346501
1948,0.0005102370027468352
1949,-7.195649814262322e-05
1950,6.886292308303883e-05
1951,0.0005658274938748548
1952,-6.594471228321729e-05
1953,-0.0004102741196622261
1954,0.0005156833160607901
1955,0.0005424362769035258
1956,-0.0002120261913648661
1957,4.4654655845735945e-05
1958,6.968662206019132e-05
1959,-0.00012083226338807612
1960,0.0001833121990711274
1961,-0.00038570248551029346
1962,0.0032551546433656577
1963,0.002735143562595733
1964,-6.666417044343856e-05
1965,-7.580011308488893e-05
1966,-1.379286952672498e-05
1967,-0.0005487782572914289
1968,0.0001205624897524016
1969,-2.6121860857361537e-05
1970,-2.959621574144363e-05
1971,7.803238759349314e-05
1972,5.6173224361678174e-05
1973,-0.00031038061312625747
1974,0.0010173777809410927
1975,-0.0015216825052349204
1976,3.946165881499242e-05
1977,-6.1647820512226545e-06
1978,-5.83216612223683e-05
1979,-0.00017693584587790025
1980,-0.002082207088562266
1981,-1.4588948578007328e-05
1982,0.000303969050819499
1983,-0.00045191692974936746
1984,-0.000717262097565093
1985,-3.923760652856332e-05
1986,4.9331583256090485e-05
1987,-0.0008125947724018163
1988,0.0004981314433688934
1989,0.00030231469471485875
1990,-1.2620715691382907e-05
1991,2.0289089364389896e-05
1992,0.0007229871027959053
1993,-0.00031315976745113175
1994,-5.2658839783301515e-05
1995,0.0001366725923423066
1996,2.7147155028797467e-05
1997,-1.1271113102423547e-06
1998,-2.2946711751886748e-05
1999,0.00022820816856179645
2000,0.0004547592839088802
2001,-2.115562461561901e-05
2002,0.00014230792649298817
2003,-0.00014632160802267137
2004,0.0006927208146602144
2005,-0.0009301554817692678
2006,0.0004310076792492107
2007,0.000989963591195265
2008,-6.30425195867119e-05
2009,5.411388186500208e-05
2010,6.982459238316041e-06
2011,7.936926945725464e-05
2012,0.0005678632144452562
2013,0.0004356772505606618
2014,0.00023303131736337538
2015,0.003369022898923608
2016,2.244786430511293e-05
2017,-7.370145191445504e-05
2018,-1.3348327638423593e-06
2019,0.00039795012811742134
2020,0.0004831463638394256
2021,5.471898083414242e-05
2022,-0.00044531497152320676
2023,0.00020880001408851926
2024,0.00022432160982169903
2025,1.8073647627006318e-05
2026,-0.0007381119200651914
2027,0.00014584260504224748
2028,-6.105267033339632e-05
2029,-0.0004049715327368656
2030,0.0003770409681264633
2031,0.0002959086813763773
2032,0.001417517922790708
2033,8.397979912659232e-05
2034,-0.002905756940025144
2035,-0.004505281030116499
2036,-0.004792504213649343
2037,-0.0009836438248805235
2038,0.002938817101559416
2039,-0.003738557090701913
2040,-0.00033744580796783995
2041,0.0011000742871153583
2042,-0.002299747954487577
2043,-0.006477198729524298
2044,0.0015086398184381833
2045,0.00020040369169215916
2046,-0.004394916790462476
2047,-0.007842331941393898
2048,8.944648562437708e-05
2049,-0.0008003187950684686
2050,0.00021496957934766744
2051,-0.0013606596949867432
2052,-0.0001945414922898202
2053,-0.0020252459090173204
2054,-0.0005869999883842895
2055,-0.008028977114634973
2056,0.0008927667725974089
2057,-0.0011370900284747919
2058,2.058331088892746e-05
2059,-0.0031135010222868424
2060,-7.966530387671779e-05
2061,-0.00016060369529856565
2062,-0.00010947664524821528
2063,-0.0009347496320777728
2064,-0.00018074607597019457
2065,7.066832848696446e-05
2066,-0.00044797648041649277
2067,7.143292421513974e-05
2068,-0.0010366989310504502
2069,2.373560908689027e-05
2070,1.0996462283648722e-05
2071,-0.0007592936165244006
2072,-0.0002586165812092432
2073,1.3659456291000148e-05
2074,1.749483070267506e-05
2075,-2.046541316381505e-05
2076,0.0002571858676370738
2077,6.571403027177641e-06
2078,-5.111230154514966e-06
2079,0.0006727207166566407
2080,-7.785717960595277e-05
2081,3.934532711693978e-05
2082,2.111221087572942e-05
2083,0.00045453431530145854
2084,0.00014884417300480032
2085,1.4998008961878217e-05
2086,2.9725062867504436e-05
2087,0.00018641156957364263
2088,-0.0008327066462888424
2089,-9.412207931084776e-05
2090,-0.0008049721586782012
2091,-1.599455259411031e-05
2092,0.00024555967544473585
2093,-1.0455042459975806e-05
2094,-1.6351858495047986e-05
2095,3.3622441890961916e-05
2096,-0.000140698215920347
2097,0.00029526746652537464
2098,2.6136047553091027e-05
2099,0.0005186197432320877
2100,-0.00011707171701921736
2101,0.0003142688724540574
2102,-2.33267821637416e-05
2103,0.0004526142110525131
2104,8.234277082926751e-05
2105,0.00024142455950433654
2106,-6.145396064914245e-05
2107,0.00042843895035770253
2108,-1.2722789620174344e-05
2109,0.00017742732988223966
2110,-1.3329554162382782e-05
2111,0.00047524009996235636
2112,8.606658489837364e-05
2113,-9.965707822556933e-05
2114,6.107708377678961e-05
2115,0.00013180127815617598
2116,1.1616749103509489e-05
2117,6.754575976720301e-06
2118,-6.458430040479042e-05
2119,0.00029358419150579115
2120,3.7012156850394425e-05
2121,4.7620271216873155e-06
2122,4.3397257139208274e-05
2123,0.0012644415246195878
2124,7.35357037885268e-07
2125,-1.8369246340648648e-05
