,elapass_black_hybridper_inf
3152,0.002331635944884593
3153,-0.00118661030134946
3154,1.913041421138207e-05
3155,0.0038608500314123496
3156,-0.0015814761154699444
3157,0.00059914184320464
3158,-0.000718123847732807
3159,-0.005903895023972316
3160,0.001418037944774774
3161,-0.0014226240635378164
3162,-0.0004595997222051422
3163,-0.0015268671286392372
3164,-0.0008636619875149167
3165,-0.0010997846454281622
3166,0.00018491098481080695
3167,-0.005340977297902046
3168,0.0029608140607969777
3169,-0.0015713392200601907
3170,0.00041235009650864886
3171,0.004864940715683445
3172,-1.8113635294208086e-05
3173,0.00028464096957031646
3174,2.7006034739936712e-05
3175,0.00018801378858353935
3176,0.0016342197020557086
3177,-0.0009021962988148111
3178,2.9660223605560677e-05
3179,0.0020116358356287124
3180,-0.00043143301705000345
3181,0.0006267551036304196
3182,0.00027714706000329817
3183,0.0019283676160652722
3184,0.0008486905316850585
3185,-0.0006164454461216671
3186,0.0008569135214892672
3187,0.004179616124562037
3188,-0.0010604093625266944
3189,0.0002765016391876651
3190,0.0016527851496416811
3191,0.0038123599173567778
3192,-0.0010091606321701576
3193,-0.0015590399409670399
3194,-0.00015458605165716052
3195,-0.008321829318961523
3196,0.001155652279000614
3197,0.0019842496967082033
3198,0.0009517944964042162
3199,0.012145096737270204
3200,0.0018455800322992842
3201,-0.00016799384918972764
3202,-0.0011374398692240804
3203,0.0016486262051254046
3204,-9.136979308876674e-05
3205,2.530688512113994e-06
3206,1.2200532620392252e-05
3207,-0.00019471385399030775
3208,5.803614955005563e-05
3209,-1.391137064793723e-05
3210,-0.00014590956186797215
3211,-0.00021832743469132345
3212,-4.393538666234529e-05
3213,9.343917823584736e-05
3214,-0.0005114924513136565
3215,-0.0017591854817292816
3216,-0.00010562896853859596
3217,-0.001099068874652279
3218,0.0004655969777483147
3219,-0.0005983080784123779
3220,-0.00036884785929814864
3221,-0.0013587017671747236
3222,-0.0004320244211480446
3223,-0.007571293426349579
3224,-0.0006080755868017356
3225,0.0008522688116104556
3226,0.0008060322112926081
3227,0.0025107146331364593
3228,0.0013327169535033473
3229,-0.001208076607082258
3230,-0.0002482566034357011
3231,0.0008129659808529172
3232,-0.0007808512876364199
3233,0.0017625978578407204
3234,-0.0006363373592798926
3235,0.0014660203651470792
3236,-0.00413371768532789
3237,0.0035007046376436626
3238,0.005536854657256595
3239,0.013477639398550338
3240,-0.001649732217274538
3241,0.0012160338489752968
3242,-0.0020436298238659906
3243,-0.007701610404352437
3244,0.0018510707493987766
3245,-0.0015095044588853122
3246,-0.0011027653712102985
3247,-0.0023281868421426827
3248,-0.0010952478225184886
3249,-0.00035647309359814865
3250,0.0009758980635423668
3251,-0.0013796020255589388
3252,-8.959939277235967e-05
3253,-0.0010743864250557938
3254,0.002010816307970184
3255,0.0017738302473924714
3256,2.877917842636009e-05
3257,-0.00045353246985072114
3258,-0.00012171613880897225
3259,-0.0013760608035645171
3260,-0.0013286808624719594
3261,3.5736010262267665e-06
3262,0.00032790778357359154
3263,-0.001338682304892475
3264,0.0001622723474875184
3265,-0.0002596476097708383
3266,0.00040500654353367485
3267,0.0008467592965464933
3268,0.00030386895275724387
3269,-0.00016858743973699903
3270,-0.0003045198908970576
3271,0.0011325172066330269
3272,-6.0514257784587944e-05
3273,-0.001719162458703216
3274,0.002074291905883099
3275,0.0022993931580952884
3276,-3.5480863751725565e-06
3277,0.00033029455879065797
3278,9.806254409086905e-05
3279,0.001385032281809542
3280,0.0018868866885647304
3281,0.0016241367942151426
3282,0.0012994212791701844
3283,0.013910843394997029
3284,-0.0028934694231451
3285,-0.00020176990277863074
3286,0.0025646004536197253
3287,0.0018927405584964329
3288,-1.737446380042049e-06
3289,-0.00016974447997852963
3290,-0.0001629934837063108
3291,-0.000602772816092718
3292,-0.004558169700175469
3293,0.0027681914173704907
3294,-0.0028408877442483585
3295,-0.013950797633572019
3296,-9.78658895344138e-05
3297,4.160179781502202e-05
3298,8.447956067841915e-05
3299,-0.00012369848534856914
3300,0.0008168509213177729
3301,0.0002833374288187632
3302,0.00018211655230683128
3303,0.004753888082228624
3304,0.00026602441129257786
3305,0.00023643462545152333
3306,-0.00039943304962087255
3307,0.0005606115718789897
3308,0.0011250309525820017
3309,-0.00023382093090989467
3310,-0.00025194150581819564
3311,0.001629261361925193
3312,-0.001361234220822522
3313,0.0037940695865137553
3314,-0.00237374589162816
3315,0.00010403463800571007
3316,0.0009701773286331221
3317,-0.0011787514988269568
3318,-0.00014504584711739907
3319,-0.00039183213349685804
3320,0.008269569448640112
3321,0.0001594125393755708
3322,-0.004796309161890907
3323,0.013426090894094807
3324,-0.0020920800329672037
3325,0.0005244412955870504
3326,0.0016802040347873636
3327,-0.0007682191119411988
3328,-0.00014493398427205907
3329,0.0027392396314832963
3330,-0.001247927906211023
3331,0.0049709690762038865
3332,-0.00017236647404568635
3333,-0.0035036621390412384
3334,0.00043051028917914173
3335,-0.01006596099931748
3336,-1.4546707562991819e-05
3337,-0.00018283418386578286
3338,-0.00030080887454219497
3339,-6.864928290704367e-05
3340,-0.0012094874538091304
3341,-0.0008568696963760314
3342,0.0008809496141244195
3343,-0.0031407401919733265
3344,0.004536029867405358
3345,-0.0015043117330421638
3346,-0.007062829302284394
3347,-0.011897879980935716
3348,-0.002037990748282603
3349,0.0030076017940755184
3350,-0.000593525852659803
3351,0.0013503711860318355
3352,-0.0021003767334688674
3353,-0.00010158935560723052
3354,0.0011432552369590584
3355,-0.0002967150146007081
3356,0.0026746433961912243
3357,-0.002754421212986641
3358,-0.0001417352999410285
3359,-0.0006891543688268395
3360,-0.00011542733693651109
3361,0.0006880213098854438
3362,0.00036543962425127877
3363,-0.0006469897492908909
3364,-0.008298003325257862
3365,0.001987645191509386
3366,0.002139947781998138
3367,-0.011598569347729402
3368,0.0024210073377848693
3369,-2.0638132085964312e-05
3370,-0.0004486214126491099
3371,0.005540430387194245
3372,0.0001610769752003379
3373,-0.00036975664124820574
3374,0.0009116301567110254
3375,0.0029936537545316305
3376,-0.00024420640423335947
3377,4.122765789775946e-05
3378,0.0007601694814526816
3379,0.00020337617357581408
3380,0.0007463546910630459
3381,-0.0001498697109337916
3382,0.0005979851867846391
3383,0.0038833779418184665
3384,0.0029438109177663614
3385,0.004885465604769862
3386,-0.0025415222450553185
3387,0.013608494117171964
3388,0.0040583024558754266
3389,-0.0007634873098237303
3390,-0.002014050595182786
3391,0.003564920377898534
3392,6.026744315525148e-05
3393,-0.000536054152253403
3394,-0.00010731613082671582
3395,-0.0011311372791672385
3396,0.0013012500237016425
3397,-0.0017371742574291652
3398,0.001353241367593169
3399,0.0020119360476696874
3400,0.0036178840479310654
3401,-0.0005799743681098734
3402,-0.0019227788288629474
3403,0.0008055895960044844
3404,-0.0002502532924920852
3405,-0.00013780367751586902
3406,2.6219447262675265e-05
3407,-0.000712056181735475
3408,0.0013766457870635026
3409,-0.0003227805338660098
3410,-0.0013177310286386064
3411,-0.0016296534895434503
3412,-5.314474582330189e-06
3413,-0.000198675985851683
3414,-0.00021305216915818776
3415,-0.0016219034469402644
3416,-0.0005441549838543845
3417,0.0005630865316561311
3418,4.042957889415601e-05
3419,-9.91073208404589e-05
3420,-1.6733729380361183e-05
3421,0.00026139662449585314
3422,-6.105820193764968e-05
3423,9.872027271756266e-05
3424,0.0001481893037036664
3425,-4.308259829377499e-05
3426,-0.00017094804263615465
3427,-0.0002615215192462458
3428,0.0013871019602726446
3429,0.0005499518122649053
3430,-0.0002794257927975754
3431,0.0050217630165066566
3432,5.494978694827057e-06
3433,-1.2133693339781424e-05
3434,-4.895746362317887e-05
3435,0.00017729692823414023
3436,0.005180451279702428
3437,-0.0036768293888936525
3438,-0.004065762305968449
3439,-0.0064604620860113805
3440,0.0003847767283879115
3441,-0.00016162987287800964
3442,-0.0001661479161706964
3443,-0.0008194909351957031
3444,-0.0012053485842787965
3445,3.995371434125515e-06
3446,0.0036285505317364816
3447,0.007364500417247077
3448,-0.0010680352893723648
3449,-0.0010743390885837056
3450,0.002408173073146573
3451,0.0009028670510419134
3452,-0.0070899574501285
3453,0.004072681601970182
3454,-0.0019770346436957078
3455,-0.014191982393424864
3456,-0.0004941712718429862
3457,0.00010030594721278445
3458,0.0008147737681793042
3459,0.0006600881606955645
3460,-0.0005691241865497292
3461,1.885503784558666e-05
3462,7.43787140473595e-05
3463,-0.001554977682138739
3464,-1.0395921000529586e-05
3465,-0.00031565904428479467
3466,7.812883077858299e-06
3467,-0.00012101753847390442
3468,0.0001203335465407597
3469,0.0010079305703516736
3470,-0.0009437486390351628
3471,0.00033040608906779453
3472,0.0005946378871578296
3473,-0.00018442486776487944
3474,7.212316763248015e-06
3475,0.0004897726474836914
3476,-0.0009612566659966124
3477,-2.183187859857051e-05
3478,-0.00011738229551465583
3479,-0.0011481559615764206
3480,0.0008772819848673531
3481,0.00011184355342822844
3482,-0.000890737247023765
3483,9.242615271066436e-05
3484,1.8271821159817225e-05
3485,0.00047609062326805645
3486,-0.0003483566860215076
3487,0.0005325216274115339
3488,1.8558862125557414e-05
3489,0.00018418492087637285
3490,-9.018600702637023e-05
3491,-7.773964405191703e-05
3492,0.0005214142176553112
3493,-0.003877669550473085
3494,0.0008308577594163986
3495,-0.005991763242462889
3496,0.0029403663031602432
3497,-0.0011246315884886992
3498,-0.00364420112580579
3499,-0.009713496820721076
3500,0.00018520823489573916
3501,-0.001403347822042486
3502,0.0009381882186336951
3503,-0.0008319451316925966
3504,0.0010612115864171892
3505,0.00014441052754719856
3506,-0.003460964995441238
3507,-0.006378224368714695
3508,-0.0031105553895703826
3509,0.0007065348945527585
3510,-0.0021840108602520373
3511,-0.014484019639881983
3512,-0.0008928360852748776
3513,-0.0013405502093824532
3514,0.002119399263511076
3515,0.0002950727570743463
3516,-0.00586561430139026
3517,0.0008415020195546054
3518,0.007415076219103573
3519,0.003425784523192235
3520,-0.0005104326761329892
3521,-0.009026352854704293
3522,0.0009900707624157228
3523,-0.025412567714687237
3524,0.007472327521256475
3525,-0.001714386129568349
3526,-0.0008358118479527539
3527,-0.0003974086360166198
3528,-0.0020040303401632595
3529,0.0008500185551225383
3530,-0.0001067864825045589
3531,-0.005269716887671565
3532,-0.00015115260244821742
3533,0.00019974985400876525
3534,1.3959327623541328e-05
3535,-3.985064536232232e-05
3536,-0.003285565276096086
3537,0.0004143684049340938
3538,0.002380362548713935
3539,-0.002244658753246255
3540,8.314806289128919e-05
3541,-3.428189863278809e-06
3542,-0.00015576810572216255
3543,-0.0003349552686876187
3544,0.00024737877185101293
3545,1.602975994722055e-06
3546,-0.0002425030107644277
3547,-1.1642625711653876e-05
3548,-0.0008803801463990855
3549,-0.0011228259885685636
3550,1.2877625748577666e-05
3551,-0.0041226787275683505
3552,0.0002796046416733671
3553,0.0012487497973748677
3554,-0.0009209194817337288
3555,0.0003446658294780687
3556,-0.0004978195684878185
3557,-2.097594854319333e-05
3558,5.917542662397074e-06
3559,-0.0007906111244154126
3560,0.0001166815706567911
3561,8.38740666898442e-05
3562,-1.6620129421308343e-05
3563,0.0011861658035399662
3564,0.00017741399016444874
3565,8.189701131251414e-06
3566,-3.358276885079863e-05
3567,-0.00013788192936227205
3568,-0.0004572101295864853
3569,0.001177711518261496
3570,-0.0010441806236800378
3571,-0.0008817825089178333
3572,0.005181522993529681
3573,0.0007898433389061905
3574,-0.007372414848391613
3575,-0.0033701709126874083
3576,-0.0005922330404983734
3577,0.0018552325069534237
3578,-0.00044605827053914007
3579,2.5926059664983923e-06
3580,-0.0005367837104081014
3581,0.0002566542929885602
3582,0.0008600393706064849
3583,0.002324809273162723
3584,0.00016844746123994268
3585,-6.759697765354728e-05
3586,-2.4303544770770562e-05
3587,0.00018721987781731552
3588,0.0002552242022369358
3589,-1.1218322985168228e-05
3590,-2.646633425155953e-06
3591,0.0012253882006594454
3592,0.006174160258734548
3593,-0.00078016236282682
3594,-0.004885207203804059
3595,0.004752219377192736
3596,-0.0046893259877985
3597,0.0003845573099148074
3598,0.0015117169230030973
3599,-0.006277381529765369
3600,0.0025182529224417488
3601,-0.0006348618479372728
3602,-0.00131482509930124
3603,0.0017296656073293906
3604,0.0001912028127723629
3605,-0.0016431303933959044
3606,0.0014615352240018387
3607,0.0015823486881343795
3608,-0.0020430667805398737
3609,6.824790759414529e-05
3610,0.0005712199244319894
3611,-0.007033000244251056
3612,0.00043022115621536914
3613,-0.005108057287114119
3614,0.004787622732415307
3615,-0.002470390036260434
3616,0.01797744379335393
3617,0.003245392020972689
3618,-0.026118127616943442
3619,-0.022891776842889632
3620,0.0011135469851971385
3621,-0.002678554749385472
3622,0.0010456591880433047
3623,-0.00017099514240097
3624,0.008877232325878016
3625,-0.010627855293075217
3626,0.0057933865225450005
3627,0.012458566345936433
3628,-0.008719537022015295
3629,-0.007432941798570813
3630,0.01886860288904348
3631,0.005350642849680112
3632,0.0005513713387762569
3633,-1.814925837754958e-05
3634,-0.0001552584575921783
3635,0.000606269485146511
3636,-0.0008901163099936488
3637,0.004182586812406706
3638,-0.005284545152921903
3639,-0.007822689842623904
3640,0.00033252024283345836
3641,0.0005459308739662051
3642,-0.007403273641669409
3643,-0.021727987002164603
3644,-0.00017364660649756103
3645,-0.0001827959252363292
3646,6.491862094478466e-05
3647,-0.000802333191543899
3648,4.447915455965954e-05
3649,-4.798575441598032e-05
3650,0.0005943354183748675
3651,0.00023728396109244716
3652,-0.0004897520686676877
3653,-5.5189591131918774e-05
3654,0.0002758188206384407
3655,-0.0009862282130684115
3656,-0.0005370265259652382
3657,0.0001986764615328445
3658,0.0008062225124350868
3659,0.0005498764396202728
3660,-0.0002628461664595502
3661,3.814294232951108e-05
3662,0.0003344525892777151
3663,-0.00023073938063097876
3664,-0.004256673940362889
3665,0.004294543850098355
3666,-0.0005918806492165252
3667,-0.0006471786735671281
3668,-0.0007928680961284077
3669,0.002357642936582523
3670,0.0001636991665180652
3671,0.0025014053408501857
3672,0.0005685597777410987
3673,-0.00043204268879694477
3674,0.0006738165177293538
3675,0.0024785795611788957
3676,-0.0017606689374898338
3677,0.0003919819995265866
3678,0.0012937753906167274
3679,0.0005483250153640552
3680,0.0031379007967240243
3681,0.0007740883569462116
3682,0.0012677975827864384
3683,0.021207492904431503
3684,0.0013035257427377708
3685,-0.0001448529014821888
3686,0.000299359244932296
3687,0.007271639652159796
3688,-0.0010951761503974844
3689,0.00030204080692902745
3690,0.0012750231894424588
3691,0.001225084537767841
3692,0.0019956175836437144
3693,-0.0012974302900392962
3694,0.000560023189945206
3695,0.0035448866537714815
3696,-5.79025862839643e-05
3697,0.0019817657373476147
3698,0.00047364549454362146
3699,0.005267318717554943
3700,0.017117544559024797
3701,-0.005269625879178376
3702,-0.022320310665828173
3703,-0.03229626357790074
3704,0.0013939820002205746
3705,-0.0002183481202331176
3706,-0.0018772856008234216
3707,-0.0004928118091745388
3708,0.0009963395014851667
3709,0.0031876676146223594
3710,0.0004667412979803026
3711,0.014222557102474538
3712,-6.87586430365439e-06
3713,0.00031706417820110056
3714,3.52069078349855e-05
3715,0.0010857233989287195
3716,-0.00017651628647583306
3717,0.00012546368553274507
3718,3.238835366938928e-07
3719,-0.00013696919519151494
3720,0.0007104257558453058
3721,-9.638360473787924e-05
3722,-0.0006254956741843034
3723,0.0002636511199052961
3724,-0.00019324473445466646
3725,-0.00045795743674026265
3726,-0.00028881258887371644
3727,-0.0024885781221579023
3728,-0.0016281683144083743
3729,0.0021323896245173946
3730,-5.617988667595228e-05
3731,0.0013350157705695816
3732,-0.00029686373446621763
3733,0.0002728604467254784
3734,0.00010969668482168454
3735,0.0005379406885724901
3736,-0.0003708423036710793
3737,2.2018145870199483e-05
3738,-1.537948159180489e-06
3739,-0.0008915373968421571
3740,-0.00016187712299612885
3741,1.1799747919889807e-06
3742,-0.0002513493581515681
3743,-0.0008157207432344506
3744,0.000676111703235828
3745,0.0018637626265104125
3746,-0.0017758635018915781
3747,0.003055649250406952
3748,-0.00011500915152689784
3749,7.970202917572892e-05
3750,7.4663987500261e-06
3751,4.4939407854816805e-05
3752,0.0040427743748588495
3753,0.0009305968843309405
3754,-0.0037743583510930355
3755,0.0030529820166947225
3756,-0.0012566961551171993
3757,-0.00015980026999834688
3758,0.002981765000374754
3759,0.005683499525572628
3760,-0.002960069613161972
3761,0.006459074899693392
3762,-0.005697067625467754
3763,-0.001022802885323807
3764,-0.0008282970535403777
3765,0.001204331469420524
3766,0.000837883849875016
3767,0.003991188053254957
3768,3.935706725031815e-05
3769,-2.1244516866164593e-05
3770,7.869319892697857e-05
3771,0.0008836237132190686
3772,-6.762263772005911e-06
3773,-0.00038620264848647756
3774,-0.00010918021608336174
3775,-0.0015314683529233848
3776,0.0006822687403549625
3777,-0.0006963110600883109
3778,0.000598030055802551
3779,0.003751110291223215
3780,-0.00010958177551910067
3781,-9.015540433618458e-05
3782,-0.0002121980324044908
3783,-0.00017293319209563351
3784,-0.005334501796740535
3785,-0.005177648932388125
3786,0.004747587564395325
3787,-0.02329748543735375
3788,-0.0005513630213359262
3789,-0.0001712454550219645
3790,0.0007028581184301861
3791,0.0009055682035194909
3792,0.0008572140309870657
3793,-4.06911079390996e-05
3794,-1.6699515803427772e-05
3795,0.0011449066667283238
3796,6.866263570699445e-05
3797,0.0002323938990236021
3798,0.000848353088011125
3799,0.0028598557715730838
3800,0.00030752839266860233
3801,7.845192754073187e-05
3802,-8.993340081730797e-05
3803,0.00047373679075676426
3804,0.0002942071708103357
3805,-3.4641366313006494e-05
3806,0.0001658378592701512
3807,-3.4503108550871584e-05
3808,-0.000309307732729991
3809,-0.00018104060542366494
3810,0.0003406032550977026
3811,-0.0003873259733274729
3812,0.0006644094421433923
3813,-0.009558825183709901
3814,0.005538403344037194
3815,-0.012929918381164487
3816,0.0002659785241913511
3817,0.0002794296877444032
3818,-7.108929673696964e-05
3819,0.000690009185371921
3820,0.00018890074603952729
3821,-0.00027785985349214787
3822,0.00022937572745196312
3823,0.00038780671743684705
3824,0.0001894113392086416
3825,5.504251863492507e-05
3826,-0.0015767848128260388
3827,-0.004284344885270518
3828,-0.015265290513658113
3829,0.0075677099743750136
3830,0.010064529749576246
3831,0.006057684784998362
3832,-0.0002737113389485183
3833,-0.0009274397172907319
3834,-0.001899106171192759
3835,-0.008831543467908036
3836,0.0009917372834446381
3837,-0.00025196067518080674
3838,0.00014503576953028144
3839,0.002760778108170046
3840,-0.0009701802526488106
3841,0.002804705760450195
3842,-0.000412970674139491
3843,0.003403057085481236
3844,0.00027600720862273507
3845,-0.0008079149346790498
3846,0.00031547818987105427
3847,2.5671978836990146e-05
3848,-0.0011238235751845685
3849,2.5984400075216e-05
3850,0.0002942939023255836
3851,-0.0019542962472726857
3852,-4.436810857573801e-07
3853,-8.486917721823635e-05
3854,9.127100015884946e-05
3855,-0.0004684778925474873
3856,-0.001274847104629207
3857,0.0031685044204417447
3858,-0.00031350332728000623
3859,0.00300677041835565
3860,-0.0008780554663934202
3861,0.001800495373235397
3862,0.0005797618856385506
3863,0.005402030015629273
3864,1.9647306674504727e-05
3865,-2.4196618789437997e-05
3866,-8.814230874062435e-05
3867,-0.0003989007075640443
3868,0.00017295066899274846
3869,-0.0002784106838144753
3870,-4.087830445466151e-05
3871,-0.0005759165407676479
3872,-7.491880615967053e-05
3873,-3.179494500332732e-06
3874,-4.210505166792884e-05
3875,-0.0015169266943377785
3876,-0.0030097986711087126
3877,0.0036877496963257502
3878,0.00034645702402914987
3879,0.0029799792865805664
3880,-0.0002865900139572648
3881,-7.458560461940507e-05
3882,-1.3887107934617323e-05
3883,-4.047407245478939e-06
3884,4.981446707212401e-05
3885,-5.652210357680681e-05
3886,5.1815943382590665e-05
3887,0.0002871758428914122
3888,0.0005985152982432694
3889,-3.183527808599607e-05
3890,-0.0006913463700448103
3891,-0.002165394083259226
3892,-0.00017178522808378987
3893,5.6280771681113395e-05
3894,2.6478455735548986e-05
3895,-0.00047804957263502943
3896,-0.00015878062252635465
3897,9.004783860031817e-06
3898,3.954774860619374e-05
3899,-0.0007979964421348526
3900,3.351047985046483e-05
3901,-1.880690965636409e-05
3902,3.6434773936142614e-05
3903,0.000239495296062193
3904,4.443479969939746e-05
3905,-0.0002829672364008089
3906,-8.539927381019955e-06
3907,-0.0004636852944879681
3908,-0.0005344410804022101
3909,-0.00011276356445721378
3910,6.848885036442253e-05
3911,-0.001628206352037532
3912,0.00010852441686808011
3913,-4.766549570691286e-06
3914,-2.4806768176733496e-05
3915,0.00024114644821064468
3916,0.00016902393492620066
3917,-5.974384625854414e-05
3918,5.989108099046961e-05
3919,-8.457836887913948e-05
3920,-9.80696620039031e-07
3921,5.57121383557286e-05
3922,-7.928675380436006e-05
3923,7.129300039293386e-06
3924,-2.2757801624824028e-06
3925,8.891953422827918e-05
3926,-0.0001748775256581589
3927,-0.0001217830609146922
3928,-1.1201363050284634e-05
3929,-2.8443749505699776e-06
3930,4.522828658236474e-05
3931,-0.0004236706251834878
3932,0.0008136660778265874
3933,-0.00020884866181722445
3934,3.9999729398903555e-05
3935,0.0006262936464912272
3936,-8.211502065692502e-05
3937,5.207375838638937e-06
3938,9.733133722831429e-05
3939,0.0002114822916552258
3940,0.0001108125385861849
3941,3.162210754690029e-05
3942,-0.00013694094591927593
3943,-0.0002909669108291596
3944,0.0002238338494060731
3945,-9.078636357497597e-06
3946,0.00019386285371770143
3947,-6.4515731890843e-05
3948,-0.0008789089716388936
3949,-0.0007677603295138239
3950,0.00046328164336946855
3951,-0.0020699760988307
3952,0.0003120619808451822
3953,-8.644031407700246e-05
3954,0.0003861757772583019
3955,0.0029290683186600996
3956,-7.264004280067843e-05
3957,0.0008288956470717171
3958,-0.00041281979923788744
3959,0.0013261112734623333
3960,1.2472616388089245e-05
3961,-4.461423591399372e-05
3962,-0.00010888767315250274
3963,-0.000310300719016555
3964,-1.1761025757012422e-06
3965,3.9201568624307084e-05
3966,1.2641318523077205e-05
3967,8.65668905482576e-05
3968,-0.0002396850015276155
3969,-0.0003267729735654016
3970,0.000308480248206282
3971,-0.00019771084015513844
3972,0.00022359523739996068
3973,-3.9101522095712384e-05
3974,-0.0001342196935729108
3975,-0.0008188428372383759
3976,0.00011336491366922884
3977,0.000382816342677496
3978,-0.0011624522687212978
3979,-0.0005918929578657493
3980,-9.349717913369588e-05
3981,-3.738531550544918e-05
3982,-1.3203716004756548e-05
3983,-0.0005273298011816548
3984,5.287307578639694e-06
3985,1.705460912364481e-05
3986,0.0001597433879412912
3987,0.0001025393798479029
3988,-0.0001924251413462115
3989,-0.00033990074234852696
3990,-1.637619108275528e-05
3991,-0.0010485668340966476
3992,8.49190116554806e-05
3993,0.00010635811932299159
3994,-0.000244611521887181
3995,0.0005348970448001096
3996,-0.00017401010990940235
3997,-0.0005767524071524029
3998,1.852386316137372e-05
3999,-0.001941844183907339
4000,-6.266884127630726e-05
4001,0.0003617896537477563
4002,0.00015199119034686642
4003,0.0019240087205245975
4004,0.00010649491107377296
4005,-0.00011970009852539274
4006,0.0002022476938084978
4007,0.0005208008417691732
4008,0.0004492569797527228
4009,-0.0004671057992686076
4010,-0.0006667929041072086
4011,-0.0007312109408812333
4012,-1.93458690397076e-05
4013,-1.938460747132019e-06
4014,2.471431589003611e-05
4015,-6.963646818793465e-05
4016,5.012544937107276e-05
4017,-2.7480237244160818e-05
4018,-0.0002127457472994264
4019,-3.706574562492208e-05
4020,0.00018203913775547643
4021,-6.556573820088879e-06
4022,-1.094212100942369e-06
4023,0.0006530525862196384
4024,-0.00021750542441131924
4025,-8.216996797245632e-05
4026,-2.1467138678967882e-05
4027,-0.0008670673303880035
4028,0.00029534265700539207
4029,-0.0002586111986154402
4030,-1.8224457115441982e-06
4031,-0.0006160493058901817
4032,0.0004983940152941894
4033,0.0001398755387226942
4034,5.4765669764588986e-05
4035,0.0008519963406221484
4036,-0.00032256069605290607
4037,0.00020832889258335928
4038,7.130541428642412e-06
4039,-0.00012529068426731093
4040,-0.00016023714739878028
4041,-7.679650334305105e-05
4042,3.06961607592009e-05
4043,-0.00047493900097425796
4044,6.40635140475408e-05
4045,8.616522361105801e-05
4046,1.942964550815116e-05
4047,0.0006789854135205916
4048,-3.6820249781092575e-05
4049,-0.00017107498883106774
4050,-4.414874185942733e-05
4051,-0.0006390673070558252
4052,-0.0003144834129398678
4053,0.00019335390112762066
4054,-3.433793765581942e-05
4055,0.00012173557109703217
4056,-2.6014484050396813e-05
4057,0.00023274337536491053
4058,-1.7895291322016516e-05
4059,0.000433964066896368
4060,-0.0005612956928836755
4061,-8.547431130779478e-06
4062,-8.21451896080066e-06
4063,-0.0013544702749041077
4064,0.00032853428449401966
4065,5.872554277910992e-05
4066,3.341222296702661e-07
4067,6.861275773433865e-05
4068,-5.124183812813638e-05
4069,-2.4820056659394698e-05
4070,7.29979293317767e-05
4071,0.00047501572221418106
4072,7.788002981060211e-05
4073,-5.2697487767520554e-05
4074,-0.0001658569073027944
4075,-0.0004369272767368282
4076,-0.0006632515618973457
4077,4.133044289333347e-05
4078,2.615441371484305e-05
4079,-0.0009750311475891878
4080,-0.009254690467489139
4081,-0.0032027579903365086
4082,0.01168051988969347
4083,-0.005012263849210714
4084,0.00018039924742525463
4085,-0.00023730071086027656
4086,-7.00062303954122e-05
4087,-0.00030246969515276226
4088,-4.072186235248882e-05
4089,0.00027555998097679414
4090,-7.229474587752497e-05
4091,0.00022377296063260063
4092,-0.000248344510941157
4093,-2.2617422937093734e-05
4094,0.00014106043564578478
4095,-7.160597064638632e-05
4096,-0.0007773172909979478
4097,-0.0007445221437242729
4098,0.0028639396928459107
4099,0.0018714666511856826
4100,-8.173437837582008e-05
4101,-0.0006463457890476824
4102,0.00011654283524244293
4103,0.0002675201374811775
4104,0.0012042402315955002
4105,-0.00029949085287357436
4106,-1.7377388742014542e-06
4107,0.004624039700328976
4108,0.0004522527304846843
4109,-4.305929813159969e-05
4110,-0.00012904488891599293
4111,-5.155103770386147e-05
4112,4.9250564964854655e-05
4113,-0.00021194364920817146
4114,0.00012019715615441432
4115,0.00020362720209629131
4116,7.009309128642148e-05
4117,0.00026412334071431923
4118,-0.0004914987746452321
4119,-0.0003730001185045625
4120,3.4786047262533265e-05
4121,8.005626887646967e-06
4122,-1.3478905759191945e-05
4123,0.00021584399950279562
4124,0.0004832958916649061
4125,-0.0006191426470783462
4126,-0.00011391725769305198
4127,0.00018592109934238596
4128,-0.0033742538798885212
4129,0.0024392905308578345
4130,0.0002652733846925551
4131,-0.0025813622908985537
4132,-9.44462754801891e-05
4133,-0.00011365178659134081
4134,6.523497467798742e-06
4135,-0.0005777167963136133
4136,1.4294394113855243e-05
4137,-2.201291245967767e-05
4138,0.00010042137083128093
4139,-1.0165811098592352e-05
4140,-0.000261538059232495
4141,1.1321333631017584e-05
4142,0.00024053937507432079
4143,-0.00019402944974161493
4144,0.0004378469176727815
4145,2.8120306393150883e-05
4146,0.00015673347574624583
4147,-9.708903300458127e-06
4148,5.2189729279501396e-05
4149,4.096662612579967e-05
4150,-4.8726759661064706e-05
4151,-8.412046249638383e-05
4152,0.00043666970937084043
4153,-0.001011043126868526
4154,-2.5912160322098742e-05
4155,-0.0017565802270387103
4156,0.0003725685947439299
4157,-0.000508824156835986
4158,1.0200024642468803e-05
4159,-2.9884974742115863e-05
4160,-0.00010213655725169489
4161,0.00022238571128598036
4162,-0.0002868532790417641
4163,-0.0008970876233318608
4164,-7.313726651116527e-06
4165,1.0505733188232161e-05
4166,5.450523099086301e-07
4167,-1.588268934774757e-05
4168,-0.00011479238863673313
4169,-8.522012548205838e-05
4170,6.9491900763190725e-06
4171,-0.00043338586118931257
4172,8.507273439981758e-06
4173,1.7899976387221463e-05
4174,2.9365795410097387e-05
4175,2.2241078124234106e-06
4176,-0.0002188970015061481
