County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count,School Closed Note
ADAMS,0030,ADAMS COUNTY 14,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,7,321,0.0190,6,257,48,
ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,8,308,0.0060,7,257,37,
ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,ALL,629,0.0130,13,514,85,
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,9,5,0.4000,1,3,1,
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,10,66,0.3640,3,54,6,
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,11,87,0.3680,3,70,12,
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,12,207,0.4200,6,176,24,
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,ALL,365,0.3970,13,303,43,
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,9,633,0.0540,20,524,76,
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,10,600,0.0230,13,514,64,
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,11,500,0.0960,12,397,81,
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,12,473,0.0890,13,401,53,
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,ALL,2206,0.0630,58,1836,274,
ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,7,342,0.0090,9,291,40,
ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,8,333,0.0210,10,283,34,
ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,ALL,675,0.0150,19,574,74,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,649,0.0140,15,535,87,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,649,0.0140,15,535,87,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,629,0.0140,17,530,69,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,629,0.0140,17,530,69,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,5,0.4000,1,3,1,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,631,0.0540,20,523,75,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,636,0.0570,21,526,76,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,65,0.3690,3,53,6,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,558,0.0250,11,480,59,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,623,0.0610,14,533,65,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,84,0.3810,3,67,12,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,448,0.1070,9,357,74,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,532,0.1500,12,424,86,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,202,0.4310,6,172,23,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,415,0.1010,11,351,47,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,617,0.2090,17,523,70,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,356,0.4070,13,295,42,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,3330,0.0470,83,2776,411,
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,3686,0.0820,96,3071,453,
ADAMS,0040,SCHOOL DISTRICT 27J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,7,93,0.0000,3,44,39,
ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,8,88,0.0000,3,40,39,
ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,ALL,181,0.0000,6,84,78,
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,8,4,0.0000,0,3,1,
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,9,33,0.0300,0,17,14,
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,10,58,0.1210,1,32,21,
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,11,81,0.2720,1,46,34,
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,12,155,0.4390,2,92,57,
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,ALL,331,0.2960,4,190,127,
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,9,631,0.0000,8,304,286,
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,10,560,0.0020,8,303,228,
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,11,529,0.0420,3,298,208,
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,12,539,0.0740,6,271,234,
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,ALL,2259,0.0280,25,1176,956,
ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,7,119,0.0000,0,33,82,
ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,8,119,0.0080,0,37,72,
ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,ALL,238,0.0040,0,70,154,
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,9,20,0.0000,1,4,14,
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,10,15,0.0000,1,4,10,
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,11,37,0.0000,1,12,23,
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,12,18,0.1670,0,4,14,
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,ALL,90,0.0330,3,24,61,
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,9,162,0.0060,3,67,85,
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,10,164,0.0000,0,65,96,
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,11,135,0.0000,3,45,77,
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,12,104,0.0290,1,27,72,
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,ALL,565,0.0070,7,204,330,
ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,7,94,0.0000,1,26,63,
ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,8,82,0.0000,1,23,56,
ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,ALL,176,0.0000,2,49,119,
ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,7,94,0.0000,4,30,52,
ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,8,90,0.0110,5,23,54,
ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,ALL,184,0.0050,9,53,106,
ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,7,254,0.0080,6,134,101,
ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,8,242,0.0000,3,152,77,
ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,ALL,496,0.0040,9,286,178,
ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,7,303,0.0000,12,140,115,
ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,8,265,0.0000,9,103,126,
ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,ALL,568,0.0000,21,243,241,
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,9,731,0.0010,14,303,361,
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,10,572,0.0000,21,242,267,
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,11,541,0.0070,14,242,233,
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,12,507,0.0280,22,219,228,
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,ALL,2351,0.0080,71,1006,1089,
ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,7,314,0.0030,5,118,159,
ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,8,337,0.0000,5,146,158,
ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,ALL,651,0.0020,10,264,317,
ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,7,238,0.0040,1,148,81,
ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,8,238,0.0000,6,141,81,
ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,ALL,476,0.0020,7,289,162,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,1450,0.0030,31,646,663,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,1450,0.0030,31,646,663,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),8,3,0.0000,0,2,1,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,1410,0.0010,29,640,646,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,1413,0.0010,29,642,647,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,30,0.0330,0,15,13,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,1334,0.0010,24,594,634,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,1364,0.0020,24,609,647,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,50,0.1400,1,27,18,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,1258,0.0010,30,585,580,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,1308,0.0060,31,612,598,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,77,0.2860,1,42,34,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,1168,0.0220,20,559,509,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,1245,0.0390,21,601,543,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,153,0.4440,2,90,57,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,1099,0.0550,28,482,520,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,1252,0.1020,30,572,577,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,313,0.3130,4,176,123,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,7719,0.0120,162,3506,3552,
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,8032,0.0240,166,3682,3675,
ADAMS,0050,BENNETT 29J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,7,101,0.0000,1,19,79,
ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,8,114,0.0090,2,24,84,
ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,ALL,215,0.0050,3,43,163,
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,9,87,0.0000,1,21,62,
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,10,116,0.0000,0,24,89,
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,11,97,0.0210,1,12,80,
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,12,71,0.1130,0,16,49,
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,ALL,371,0.0270,2,73,280,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,101,0.0000,1,19,79,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,101,0.0000,1,19,79,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,114,0.0090,2,24,84,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,114,0.0090,2,24,84,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,87,0.0000,1,21,62,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,87,0.0000,1,21,62,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,116,0.0000,0,24,89,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,116,0.0000,0,24,89,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,97,0.0210,1,12,80,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,97,0.0210,1,12,80,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,71,0.1130,0,16,49,
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,71,0.1130,0,16,49,
ADAMS,0050,BENNETT 29J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
ADAMS,0050,BENNETT 29J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,586,0.0190,5,116,443,
ADAMS,0050,BENNETT 29J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,586,0.0190,5,116,443,
ADAMS,0060,STRASBURG 31J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,9,1,0.0000,0,0,1,
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,11,4,0.2500,0,0,4,
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,12,9,0.2220,0,1,8,
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,ALL,14,0.2140,0,1,13,
ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,7,84,0.0000,1,17,66,
ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,8,99,0.0000,2,13,82,
ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,ALL,183,0.0000,3,30,148,
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,9,88,0.0000,0,11,74,
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,10,89,0.0340,1,9,75,
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,11,93,0.0000,0,6,87,
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,12,97,0.0210,0,14,79,
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,ALL,367,0.0140,1,40,315,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,84,0.0000,1,17,66,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,84,0.0000,1,17,66,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,99,0.0000,2,13,82,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,99,0.0000,2,13,82,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,1,0.0000,0,0,1,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,87,0.0000,0,11,73,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,88,0.0000,0,11,74,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,89,0.0340,1,9,75,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,89,0.0340,1,9,75,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,4,0.2500,0,0,4,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,92,0.0000,0,6,86,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,96,0.0100,0,6,90,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,9,0.2220,0,1,8,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,95,0.0210,0,13,78,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,104,0.0380,0,14,86,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,14,0.2140,0,1,13,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,546,0.0090,4,69,460,
ADAMS,0060,STRASBURG 31J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,560,0.0140,4,70,473,
ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
ADAMS,0070,WESTMINSTER 50,2035,CROWN POINTE CHARTER ACADEMY,7,49,0.0000,1,23,20,SCHOOL CLOSED 2015-16
ADAMS,0070,WESTMINSTER 50,2035,CROWN POINTE CHARTER ACADEMY,8,52,0.0000,0,32,16,SCHOOL CLOSED 2015-16
ADAMS,0070,WESTMINSTER 50,2035,CROWN POINTE CHARTER ACADEMY,ALL,101,0.0000,1,55,36,SCHOOL CLOSED 2015-16
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,9,16,0.0000,0,12,4,
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,10,65,0.0770,0,48,16,
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,11,96,0.0940,0,73,21,
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,12,267,0.2100,3,201,51,
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,ALL,444,0.1580,3,334,92,
ADAMS,0070,WESTMINSTER 50,4334,COLORADO STEM ACADEMY,7,54,0.0000,1,29,24,
ADAMS,0070,WESTMINSTER 50,4334,COLORADO STEM ACADEMY,8,55,0.0000,0,29,22,
ADAMS,0070,WESTMINSTER 50,4334,COLORADO STEM ACADEMY,ALL,109,0.0000,1,58,46,
ADAMS,0070,WESTMINSTER 50,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,7,238,0.0040,5,198,21,
ADAMS,0070,WESTMINSTER 50,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,8,206,0.0100,2,174,22,
ADAMS,0070,WESTMINSTER 50,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,ALL,444,0.0070,7,372,43,
ADAMS,0070,WESTMINSTER 50,7305,IVER C. RANUM MIDDLE SCHOOL,7,303,0.0030,4,232,48,
ADAMS,0070,WESTMINSTER 50,7305,IVER C. RANUM MIDDLE SCHOOL,8,298,0.0030,3,244,31,
ADAMS,0070,WESTMINSTER 50,7305,IVER C. RANUM MIDDLE SCHOOL,ALL,601,0.0030,7,476,79,
ADAMS,0070,WESTMINSTER 50,7812,SHAW HEIGHTS MIDDLE SCHOOL,7,259,0.0040,4,176,55,
ADAMS,0070,WESTMINSTER 50,7812,SHAW HEIGHTS MIDDLE SCHOOL,8,232,0.0000,3,155,58,
ADAMS,0070,WESTMINSTER 50,7812,SHAW HEIGHTS MIDDLE SCHOOL,ALL,491,0.0020,7,331,113,
ADAMS,0070,WESTMINSTER 50,9466,WESTMINSTER HIGH SCHOOL,9,902,0.0060,12,671,151,
ADAMS,0070,WESTMINSTER 50,9466,WESTMINSTER HIGH SCHOOL,10,800,0.0260,8,602,130,
ADAMS,0070,WESTMINSTER 50,9466,WESTMINSTER HIGH SCHOOL,11,699,0.0670,14,525,121,
ADAMS,0070,WESTMINSTER 50,9466,WESTMINSTER HIGH SCHOOL,12,750,0.1000,6,567,118,
ADAMS,0070,WESTMINSTER 50,9466,WESTMINSTER HIGH SCHOOL,ALL,3151,0.0470,40,2365,520,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,877,0.0030,14,640,161,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,877,0.0030,14,640,161,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,825,0.0040,8,618,148,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,825,0.0040,8,618,148,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,11,0.0000,0,9,2,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,895,0.0060,12,665,150,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,906,0.0060,12,674,152,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,55,0.0910,0,42,12,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,785,0.0270,8,589,128,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,840,0.0310,8,631,140,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,81,0.1110,0,64,16,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,671,0.0700,14,499,119,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,752,0.0740,14,563,135,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,238,0.2350,3,179,48,
ADAMS,0070,WESTMINSTER 50,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,705,0.1060,6,529,113,
