County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,3588,38,0.0110,85,1293,1960
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 9,77,17,0.2210,5,36,33
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,3673,56,0.0150,97,1352,1942
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,3750,73,0.0190,102,1388,1975
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,131,16,0.1220,2,68,54
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,3253,55,0.0170,96,1215,1705
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,3384,71,0.0210,98,1283,1759
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,259,54,0.2080,7,128,109
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,2950,150,0.0510,75,1080,1567
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,3209,204,0.0640,82,1208,1676
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,592,151,0.2550,16,306,242
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,2534,95,0.0370,67,807,1429
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,3126,246,0.0790,83,1113,1671
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,1165,255,0.2190,32,596,480
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,19662,426,0.0220,491,7078,10573
ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,20827,681,0.0330,523,7674,11053
ADAMS,0030,ADAMS COUNTY 14,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL, 7,315,2,0.0060,10,257,39
ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL, 8,302,4,0.0130,3,252,42
ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,ALL,617,6,0.0100,13,509,81
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL, 9,1,0,0.0000,0,0,1
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,10,35,10,0.2860,0,26,7
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,11,77,31,0.4030,3,59,15
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,12,189,60,0.3170,4,163,20
ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,ALL,302,101,0.3340,7,248,43
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL, 9,644,9,0.0140,16,544,72
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,10,562,23,0.0410,13,447,92
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,11,538,46,0.0860,17,454,61
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,12,435,45,0.1030,12,356,60
ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,ALL,2179,123,0.0560,58,1801,285
ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL, 7,321,7,0.0220,13,270,34
ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL, 8,334,13,0.0390,16,273,38
ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,ALL,655,20,0.0310,29,543,72
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,623,9,0.0140,21,518,72
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,623,9,0.0140,21,518,72
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,625,17,0.0270,19,515,79
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,625,17,0.0270,19,515,79
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 9,1,0,0.0000,0,0,1
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,643,9,0.0140,16,544,71
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,644,9,0.0140,16,544,72
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,33,10,0.3030,0,25,6
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,538,23,0.0430,13,426,89
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,571,33,0.0580,13,451,95
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,75,31,0.4130,3,57,15
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,496,46,0.0930,16,415,59
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,571,77,0.1350,19,472,74
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,184,60,0.3260,4,158,20
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,392,45,0.1150,11,318,57
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,576,105,0.1820,15,476,77
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,293,101,0.3450,7,240,42
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,3317,149,0.0450,96,2736,427
ADAMS,0030,ADAMS COUNTY 14,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,3610,250,0.0690,103,2976,469
ADAMS,0040,SCHOOL DISTRICT 27J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL, 7,105,0,0.0000,3,46,49
ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL, 8,61,0,0.0000,1,25,32
ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,ALL,166,0,0.0000,4,71,81
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY, 7,8,0,0.0000,0,5,3
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY, 8,17,0,0.0000,0,9,7
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY, 9,34,0,0.0000,1,21,11
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,10,51,3,0.0590,2,30,19
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,11,62,13,0.2100,3,35,23
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,12,58,11,0.1900,2,33,22
ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,ALL,230,27,0.1170,8,133,85
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL, 9,591,1,0.0020,8,332,233
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,10,579,4,0.0070,4,327,228
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,11,510,8,0.0160,5,258,227
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,12,498,29,0.0580,3,272,206
ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,ALL,2178,42,0.0190,20,1189,894
ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL, 7,114,0,0.0000,0,34,70
ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL, 8,109,0,0.0000,0,30,74
ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,ALL,223,0,0.0000,0,64,144
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY, 9,12,0,0.0000,1,4,7
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,10,26,1,0.0380,0,8,17
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,11,14,3,0.2140,0,4,10
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,12,24,2,0.0830,0,6,17
ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,ALL,76,6,0.0790,1,22,51
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY, 9,179,0,0.0000,1,72,103
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,10,143,0,0.0000,3,46,84
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,11,115,1,0.0090,3,29,79
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,12,116,1,0.0090,0,39,68
ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,ALL,553,2,0.0040,7,186,334
ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY, 7,97,2,0.0210,1,28,66
ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY, 8,86,0,0.0000,2,18,61
ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,ALL,183,2,0.0110,3,46,127
ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION, 7,97,0,0.0000,4,29,55
ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION, 8,80,0,0.0000,5,22,49
ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,ALL,177,0,0.0000,9,51,104
ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL, 7,253,0,0.0000,1,151,91
ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL, 8,244,0,0.0000,1,139,94
ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,ALL,497,0,0.0000,2,290,185
ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL, 7,276,0,0.0000,10,108,134
ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL, 8,260,1,0.0040,5,115,125
ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,ALL,536,1,0.0020,15,223,259
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL, 9,679,7,0.0100,23,288,326
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,10,573,0,0.0000,19,249,259
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,11,533,20,0.0380,21,237,235
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,12,467,33,0.0710,16,182,220
ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,ALL,2252,60,0.0270,79,956,1040
ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL, 7,350,0,0.0000,5,150,166
ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL, 8,325,0,0.0000,3,147,148
ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,ALL,675,0,0.0000,8,297,314
ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL, 7,248,0,0.0000,5,153,78
ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL, 8,209,1,0.0050,3,127,70
ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,ALL,457,1,0.0020,8,280,148
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 7,7,0,0.0000,0,4,3
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,1461,2,0.0010,28,655,680
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,1468,2,0.0010,28,659,683
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 8,15,0,0.0000,0,9,5
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,1320,2,0.0020,20,595,629
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,1335,2,0.0010,20,604,634
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 9,28,0,0.0000,0,18,9
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,1393,8,0.0060,32,659,639
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,1421,8,0.0060,32,677,648
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,48,3,0.0630,2,27,19
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,1274,5,0.0040,25,606,568
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,1322,8,0.0060,27,633,587
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,57,13,0.2280,3,31,22
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,1133,32,0.0280,29,509,532
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,1190,45,0.0380,32,540,554
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,50,11,0.2200,2,27,20
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,1060,65,0.0610,18,481,487
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,1110,76,0.0680,20,508,507
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,205,27,0.1320,7,116,78
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,7641,114,0.0150,152,3505,3535
ADAMS,0040,SCHOOL DISTRICT 27J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,7846,141,0.0180,159,3621,3613
ADAMS,0050,BENNETT 29J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL, 7,107,0,0.0000,1,24,78
ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL, 8,81,0,0.0000,0,17,61
ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,ALL,188,0,0.0000,1,41,139
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL, 9,113,0,0.0000,0,25,85
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,10,96,1,0.0100,1,13,76
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,11,78,7,0.0900,0,18,54
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,12,68,7,0.1030,0,8,57
ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,ALL,355,15,0.0420,1,64,272
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,107,0,0.0000,1,24,78
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,107,0,0.0000,1,24,78
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,81,0,0.0000,0,17,61
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,81,0,0.0000,0,17,61
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,113,0,0.0000,0,25,85
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,113,0,0.0000,0,25,85
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,96,1,0.0100,1,13,76
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,96,1,0.0100,1,13,76
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,78,7,0.0900,0,18,54
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,78,7,0.0900,0,18,54
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,68,7,0.1030,0,8,57
ADAMS,0050,BENNETT 29J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,68,7,0.1030,0,8,57
ADAMS,0050,BENNETT 29J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0,0.0000,0,0,0
ADAMS,0050,BENNETT 29J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,543,15,0.0280,2,105,411
ADAMS,0050,BENNETT 29J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,543,15,0.0280,2,105,411
ADAMS,0060,STRASBURG 31J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,10,2,0,0.0000,0,0,2
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,11,4,0,0.0000,0,0,4
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,12,11,0,0.0000,0,0,11
ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,ALL,17,0,0.0000,0,0,17
ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL, 7,103,0,0.0000,2,12,87
ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL, 8,79,1,0.0130,0,9,68
ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,ALL,182,1,0.0050,2,21,155
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL, 9,86,0,0.0000,1,9,73
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,10,94,0,0.0000,0,7,87
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,11,99,2,0.0200,0,14,80
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,12,94,2,0.0210,1,11,80
ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,ALL,373,4,0.0110,2,41,320
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,103,0,0.0000,2,12,87
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,103,0,0.0000,2,12,87
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,79,1,0.0130,0,9,68
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,79,1,0.0130,0,9,68
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,86,0,0.0000,1,9,73
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,86,0,0.0000,1,9,73
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,2,0,0.0000,0,0,2
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,93,0,0.0000,0,7,86
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,95,0,0.0000,0,7,88
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,4,0,0.0000,0,0,4
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,99,2,0.0200,0,14,80
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,103,2,0.0190,0,14,84
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,11,0,0.0000,0,0,11
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,90,2,0.0220,1,11,76
ADAMS,0060,STRASBURG 31J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,101,2,0.0200,1,11,87
ADAMS,0060,STRASBURG 31J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,17,0,0.0000,0,0,17
ADAMS,0060,STRASBURG 31J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,550,5,0.0090,4,62,470
ADAMS,0060,STRASBURG 31J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,567,5,0.0090,4,62,487
ADAMS,0070,WESTMINSTER 50,0000,SUMMER SCHOOL, 9,2,2,1.0000,0,1,1
ADAMS,0070,WESTMINSTER 50,0000,SUMMER SCHOOL DROPOUTS,ALL,2,2,1.0000,0,1,1
ADAMS,0070,WESTMINSTER 50,2035,CROWN POINTE CHARTER ACADEMY, 7,63,0,0.0000,0,34,22
ADAMS,0070,WESTMINSTER 50,2035,CROWN POINTE CHARTER ACADEMY, 8,50,0,0.0000,0,29,19
ADAMS,0070,WESTMINSTER 50,2035,CROWN POINTE CHARTER ACADEMY,ALL,113,0,0.0000,0,63,41
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL, 9,25,0,0.0000,0,17,8
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,10,65,7,0.1080,1,46,17
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,11,110,8,0.0730,3,80,22
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,12,269,37,0.1380,2,197,59
ADAMS,0070,WESTMINSTER 50,3931,HIDDEN LAKE HIGH SCHOOL,ALL,469,52,0.1110,6,340,106
ADAMS,0070,WESTMINSTER 50,4334,COLORADO STEM ACADEMY, 7,63,0,0.0000,0,36,23
ADAMS,0070,WESTMINSTER 50,4334,COLORADO STEM ACADEMY,ALL,63,0,0.0000,0,36,23
ADAMS,0070,WESTMINSTER 50,5388,M. SCOTT CARPENTER MIDDLE SCHOOL, 7,238,3,0.0130,3,197,28
ADAMS,0070,WESTMINSTER 50,5388,M. SCOTT CARPENTER MIDDLE SCHOOL, 8,262,0,0.0000,3,215,20
ADAMS,0070,WESTMINSTER 50,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,ALL,500,3,0.0060,6,412,48
ADAMS,0070,WESTMINSTER 50,7305,IVER C. RANUM MIDDLE SCHOOL, 7,325,1,0.0030,1,265,37
