Org. Code,Organization Name,School Code,School Name,Grade Level,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,PK-12 Total
0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,007 (Full Day K),1,1,18,19,8,21,75
0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,010 (1st),1,0,20,30,14,23,95
0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,020 (2nd),0,0,24,27,15,9,78
0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,030 (3rd),3,0,24,15,13,17,76
0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,040 (4th),0,1,18,13,13,18,67
0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,050 (5th),0,2,25,21,11,12,77
0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,,5,4,129,125,74,100,468
0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,007 (Full Day K),2,2,28,24,8,5,72
0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,010 (1st),1,1,30,35,3,4,76
0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,020 (2nd),2,3,30,29,1,5,72
0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,030 (3rd),0,0,25,36,1,5,69
0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,040 (4th),3,2,31,29,6,1,75
0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,050 (5th),1,2,32,28,2,4,71
0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,,9,10,176,181,21,24,435
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,060 (6th),6,7,119,120,21,27,321
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,070 (7th),7,9,109,145,15,19,315
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,080 (8th),4,3,104,120,16,27,289
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,,17,19,332,385,52,73,925
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,090 (9th),9,8,135,170,49,59,454
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,100 (10th),7,11,153,131,57,66,454
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,110 (11th),11,8,169,150,63,56,494
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,120 (12th),5,7,107,101,42,40,327
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,,32,34,564,552,211,221,1729
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,090 (9th),5,7,95,82,144,154,516
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,100 (10th),5,6,82,66,156,167,524
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,110 (11th),7,6,86,86,147,157,528
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,120 (12th),6,4,52,52,135,143,423
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,,23,23,315,286,582,621,1991
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,7,4,10,9,32
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,007 (Full Day K),0,0,2,2,17,29,54
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,010 (1st),0,0,12,8,31,40,107
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,020 (2nd),0,0,11,7,26,34,90
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,030 (3rd),1,0,19,17,34,27,103
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,040 (4th),0,2,11,14,46,39,118
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,050 (5th),0,2,8,11,43,37,112
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,,1,4,70,63,207,215,616
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,060 (6th),0,6,72,67,91,82,341
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,070 (7th),6,4,64,59,78,91,323
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,080 (8th),3,3,68,64,80,96,339
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,,9,13,204,190,249,269,1003
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,007 (Full Day K),1,0,25,26,15,16,83
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,010 (1st),1,2,24,31,10,14,86
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,020 (2nd),1,0,18,23,6,9,57
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,030 (3rd),2,0,28,23,14,10,81
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,040 (4th),4,1,21,14,11,10,63
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,050 (5th),0,2,30,17,7,12,70
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,,9,5,146,134,63,71,440
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,007 (Full Day K),1,0,27,32,7,7,78
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,010 (1st),1,2,32,41,4,4,92
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,020 (2nd),1,2,26,31,0,3,67
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,030 (3rd),3,2,26,35,5,5,79
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,040 (4th),2,2,32,34,3,1,78
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,050 (5th),1,0,27,32,4,4,70
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,,9,8,170,205,23,24,464
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,060 (6th),0,4,61,94,26,53,255
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,070 (7th),7,7,76,86,40,46,282
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,080 (8th),6,9,82,98,41,45,297
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,,13,20,219,278,107,144,834
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,090 (9th),2,12,173,175,74,94,563
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,100 (10th),9,5,173,160,76,79,536
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,110 (11th),12,8,152,163,65,91,519
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,120 (12th),4,5,85,85,51,53,305
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,,27,30,583,583,266,317,1923
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,006 (1/2 Day K),0,0,3,2,18,15,44
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,007 (Full Day K),0,0,2,1,17,20,44
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,010 (1st),1,0,3,6,34,44,100
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,020 (2nd),1,0,7,2,35,44,100
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,030 (3rd),0,0,3,2,48,37,100
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,040 (4th),0,0,3,6,50,31,100
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,050 (5th),0,0,2,0,41,45,100
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,060 (6th),0,0,9,4,54,36,112
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,070 (7th),1,1,2,2,44,43,112
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,080 (8th),0,0,2,4,44,53,112
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,090 (9th),0,0,7,9,55,44,127
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,100 (10th),0,1,7,6,37,40,102
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,,3,2,50,44,477,452,1153
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,060 (6th),0,0,0,0,1,1,2
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,080 (8th),0,1,0,1,0,2,4
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,090 (9th),0,0,0,1,1,2,4
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,100 (10th),0,0,0,0,2,1,3
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,110 (11th),1,1,1,6,5,8,25
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,120 (12th),2,5,77,78,56,77,313
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,,3,7,78,86,65,91,351
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,4,2,11,4,24
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,007 (Full Day K),0,2,2,4,20,20,52
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,010 (1st),0,1,7,6,23,34,84
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,020 (2nd),1,0,7,5,38,29,91
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,030 (3rd),1,0,4,6,36,38,97
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,040 (4th),0,2,9,10,33,38,99
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,050 (5th),1,0,4,7,43,33,100
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,,3,5,37,40,204,196,547
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,006 (1/2 Day K),0,0,4,6,10,17,38
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,007 (Full Day K),0,0,1,4,22,24,55
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,010 (1st),2,0,8,3,34,28,86
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,020 (2nd),0,0,3,8,36,38,96
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,030 (3rd),0,1,8,6,47,35,105
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,040 (4th),0,2,5,6,44,44,113
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,050 (5th),1,4,13,5,50,40,122
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,,3,7,42,38,243,226,615
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,007 (Full Day K),2,0,4,2,14,12,42
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,010 (1st),0,1,6,2,25,13,50
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,020 (2nd),0,0,6,2,16,15,48
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,030 (3rd),1,1,4,4,25,9,49
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,040 (4th),1,2,6,0,19,15,50
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,050 (5th),0,0,11,3,18,7,43
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,,4,4,37,13,117,71,282
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,006 (1/2 Day K),1,0,7,12,14,19,62
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,007 (Full Day K),0,0,2,3,11,7,24
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,010 (1st),1,1,15,24,23,26,98
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,020 (2nd),1,0,27,26,21,33,119
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,030 (3rd),0,4,21,17,19,25,98
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,040 (4th),0,3,18,16,23,27,101
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,050 (5th),0,0,11,18,20,21,83
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,,3,8,101,116,131,158,585
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,007 (Full Day K),0,1,3,7,14,18,50
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,010 (1st),1,0,5,7,9,22,51
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,020 (2nd),0,1,3,1,15,27,50
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,030 (3rd),0,0,5,1,15,27,52
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,040 (4th),0,1,2,4,20,20,53
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,050 (5th),0,0,3,3,14,18,44
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,060 (6th),1,0,5,9,11,26,57
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,070 (7th),1,0,5,4,19,26,57
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,080 (8th),0,0,3,6,16,24,53
0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,,3,3,34,42,133,208,467
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,006 (1/2 Day K),0,0,9,9,3,4,25
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,007 (Full Day K),0,0,5,10,6,4,26
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,010 (1st),0,0,15,11,9,9,50
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,020 (2nd),0,0,17,17,3,9,51
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,030 (3rd),0,1,24,23,9,14,75
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,040 (4th),0,0,20,31,12,7,75
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,050 (5th),1,0,28,21,11,19,89
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,060 (6th),1,2,57,60,9,20,154
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,070 (7th),1,0,58,60,13,19,156
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,080 (8th),0,3,55,63,8,16,151
0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,,3,6,288,305,83,121,852
0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,007 (Full Day K),2,1,14,14,12,15,63
0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,010 (1st),2,2,19,25,11,21,86
0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,020 (2nd),1,0,18,21,7,20,68
0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,030 (3rd),0,3,19,22,12,11,70
0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,040 (4th),1,1,17,19,5,7,54
0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,050 (5th),2,0,19,23,11,10,70
0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,,8,7,106,124,58,84,411
0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,007 (Full Day K),3,2,18,18,10,7,61
0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,010 (1st),0,1,22,17,6,12,63
0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,020 (2nd),2,2,21,28,9,7,75
0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,030 (3rd),2,1,24,17,6,11,67
0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,040 (4th),0,1,17,20,6,14,64
0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,050 (5th),0,2,24,26,8,4,69
0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,,7,9,126,126,45,55,399
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,006 (1/2 Day K),0,0,0,1,5,6,13
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,007 (Full Day K),0,0,2,3,8,9,26
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,010 (1st),1,0,3,3,17,15,45
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,020 (2nd),1,0,5,4,15,21,48
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,030 (3rd),0,1,3,1,15,11,38
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,040 (4th),0,1,6,5,14,14,45
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,050 (5th),0,2,1,6,11,17,39
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,060 (6th),0,0,1,5,14,12,36
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,070 (7th),0,0,4,3,19,22,53
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,080 (8th),0,0,2,5,8,17,33
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,090 (9th),0,0,4,3,1,12,21
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,100 (10th),0,0,2,1,8,7,19
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,110 (11th),0,0,2,0,12,11,26
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,120 (12th),0,0,0,1,3,5,9
0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,,2,4,35,41,150,179,451
0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,060 (6th),0,4,50,46,122,127,383
0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,070 (7th),0,1,44,38,124,136,373
0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,080 (8th),0,3,47,43,116,136,382
0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,,0,8,141,127,362,399,1138
0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,006 (1/2 Day K),1,0,12,27,7,15,68
0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,010 (1st),0,1,13,16,13,19,71
0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,020 (2nd),0,3,17,17,12,20,76
0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,030 (3rd),0,0,14,17,12,12,64
0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,040 (4th),1,0,22,22,12,8,70
0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,050 (5th),0,0,13,28,16,11,72
