COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,NOT ELIGIBLE,FREE AND REDUCED,% FREE,% REDUCED,% FREE AND REDUCED
16,DENVER,0880,DENVER COUNTY 1,7241,ROCKY MOUNTAIN PREP CREEKSIDE,381,262,49,70,311,68.8%,12.9%,0.8163
16,DENVER,0880,DENVER COUNTY 1,7243,REACH CHARTER SCHOOL,59,16,7,34,23,27.1%,11.9%,0.3898
16,DENVER,0880,DENVER COUNTY 1,7246,RESPECT ACADEMY AT LINCOLN,107,74,8,25,82,69.2%,7.5%,0.7664
16,DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,119,86,2,26,88,72.3%,1.7%,0.7395
16,DENVER,0880,DENVER COUNTY 1,7471,ROCKY MOUNTAIN PREP SOUTHWEST,99,81,13,5,94,81.8%,13.1%,0.9495
16,DENVER,0880,DENVER COUNTY 1,7496,ROOTS ELEMENTARY,89,75,2,12,77,84.3%,2.2%,0.8652
16,DENVER,0880,DENVER COUNTY 1,7554,SABIN WORLD SCHOOL,653,385,92,176,477,59.0%,14.1%,0.7305
16,DENVER,0880,DENVER COUNTY 1,7578,SAMUELS ELEMENTARY SCHOOL,454,317,38,98,355,69.8%,8.4%,0.7819
16,DENVER,0880,DENVER COUNTY 1,7694,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,366,332,22,12,354,90.7%,6.0%,0.9672
16,DENVER,0880,DENVER COUNTY 1,7698,SCHMITT ELEMENTARY SCHOOL,360,315,30,14,345,87.5%,8.3%,0.9583
16,DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,615,345,61,206,406,56.1%,9.9%,0.6602
16,DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,690,58,5,627,63,8.4%,0.7%,0.0913
16,DENVER,0880,DENVER COUNTY 1,8006,SMITH RENAISSANCE SCHOOL,335,291,27,17,318,86.9%,8.1%,0.9493
16,DENVER,0880,DENVER COUNTY 1,8053,SOAR AT GREEN VALLEY RANCH,452,251,95,105,346,55.5%,21.0%,0.7655
16,DENVER,0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 6-8,659,500,70,86,570,75.9%,10.6%,0.8649
16,DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,359,291,36,32,327,81.1%,10.0%,0.9109
16,DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,1565,927,125,506,"1,052",59.2%,8.0%,0.6722
16,DENVER,0880,DENVER COUNTY 1,8131,OAKLAND ELEMENTARY,402,315,53,34,368,78.4%,13.2%,0.9154
16,DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,209,134,20,48,154,64.1%,9.6%,0.7368
16,DENVER,0880,DENVER COUNTY 1,8138,SOUTHMOOR ELEMENTARY SCHOOL,449,106,32,311,138,23.6%,7.1%,0.3073
16,DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,214,162,15,32,177,75.7%,7.0%,0.8271
16,DENVER,0880,DENVER COUNTY 1,8149,STEPHEN KNIGHT CENTER FOR EARLY EDUCATION,102,7,4,90,11,6.9%,3.9%,0.1078
16,DENVER,0880,DENVER COUNTY 1,8222,STECK ELEMENTARY SCHOOL,342,36,6,300,42,10.5%,1.8%,0.1228
16,DENVER,0880,DENVER COUNTY 1,8232,STEDMAN ELEMENTARY SCHOOL,239,197,16,26,213,82.4%,6.7%,0.8912
16,DENVER,0880,DENVER COUNTY 1,8242,STEELE ELEMENTARY SCHOOL,477,31,5,440,36,6.5%,1.0%,0.0755
16,DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,294,219,29,41,248,74.5%,9.9%,0.8435
16,DENVER,0880,DENVER COUNTY 1,8401,STRIVE PREP - RUBY HILL,261,197,34,30,231,75.5%,13.0%,0.8851
16,DENVER,0880,DENVER COUNTY 1,8422,SWANSEA ELEMENTARY SCHOOL,472,430,24,17,454,91.1%,5.1%,0.9619
16,DENVER,0880,DENVER COUNTY 1,8453,SWIGERT INTERNATIONAL SCHOOL,608,34,6,567,40,5.6%,1.0%,0.0658
16,DENVER,0880,DENVER COUNTY 1,8776,TELLER ELEMENTARY SCHOOL,451,117,19,315,136,25.9%,4.2%,0.3016
16,DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,1069,458,92,510,550,42.8%,8.6%,0.5145
16,DENVER,0880,DENVER COUNTY 1,8888,TRAYLOR ACADEMY,482,310,65,107,375,64.3%,13.5%,0.7780
16,DENVER,0880,DENVER COUNTY 1,8909,TREVISTA AT HORACE MANN,286,261,17,8,278,91.3%,5.9%,0.9720
16,DENVER,0880,DENVER COUNTY 1,8945,UNIVERSITY PREPARATORY SCHOOL,363,232,65,66,297,63.9%,17.9%,0.8182
16,DENVER,0880,DENVER COUNTY 1,8970,UNIVERSITY PARK ELEMENTARY SCHOOL,423,91,15,317,106,21.5%,3.5%,0.2506
16,DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,285,170,42,63,212,59.6%,14.7%,0.7439
16,DENVER,0880,DENVER COUNTY 1,9050,VALVERDE ELEMENTARY SCHOOL,270,233,30,7,263,86.3%,11.1%,0.9741
16,DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,328,259,34,33,293,79.0%,10.4%,0.8933
16,DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,61,35,7,11,42,57.4%,11.5%,0.6885
16,DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,365,305,32,28,337,83.6%,8.8%,0.9233
16,DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,362,305,22,32,327,84.3%,6.1%,0.9033
16,DENVER,0880,DENVER COUNTY 1,9425,WESTERLY CREEK ELEMENTARY,629,68,16,545,84,10.8%,2.5%,0.1335
16,DENVER,0880,DENVER COUNTY 1,9496,CASTRO ELEMENTARY SCHOOL,528,480,35,12,515,90.9%,6.6%,0.9754
16,DENVER,0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,280,229,25,26,254,81.8%,8.9%,0.9071
16,DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,797,126,24,644,150,15.8%,3.0%,0.1882
16,DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,501,370,61,67,431,73.9%,12.2%,0.8603
16,DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,746,643,60,28,703,86.2%,8.0%,0.9424
16,DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,690,598,60,25,658,86.7%,8.7%,0.9536
16,DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,379,225,56,97,281,59.4%,14.8%,0.7414
16,DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,355,271,34,46,305,76.3%,9.6%,0.8592
16,DENVER,0880,DENVER COUNTY 1,9739,WYATT ACADEMY,513,456,31,23,487,88.9%,6.0%,0.9493
17,DOLORES,0890,DOLORES COUNTY RE NO.2,0050,RICO ELEMENTARY SCHOOL,12,0,0,12,0,0.0%,0.0%,0.0000
17,DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,130,55,20,55,75,42.3%,15.4%,0.5769
17,DOLORES,0890,DOLORES COUNTY RE NO.2,7764,SEVENTH STREET ELEMENTARY SCHOOL,120,46,16,58,62,38.3%,13.3%,0.5167
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,728,31,17,680,48,4.3%,2.3%,0.0659
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0012,ACRES GREEN ELEMENTARY SCHOOL,660,118,34,507,152,17.9%,5.2%,0.2303
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,896,27,14,855,41,3.0%,1.6%,0.0458
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,158,4,0,127,4,2.5%,0.0%,0.0253
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,1782,72,27,"1,683",99,4.0%,1.5%,0.0556
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,1446,97,63,"1,285",160,6.7%,4.4%,0.1107
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0265,CLEAR SKY ELEMENTARY,807,105,41,660,146,13.0%,5.1%,0.1809
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0266,GOLD RUSH ELEMENTARY,639,25,13,600,38,3.9%,2.0%,0.0595
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,943,130,58,754,188,13.8%,6.2%,0.1994
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0354,ARROWWOOD ELEMENTARY SCHOOL,384,62,10,312,72,16.1%,2.6%,0.1875
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,0651,BEAR CANYON ELEMENTARY SCHOOL,532,40,14,478,54,7.5%,2.6%,0.1015
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1131,BUFFALO RIDGE ELEMENTARY SCHOOL,485,17,9,459,26,3.5%,1.9%,0.0536
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1270,EARLY CHILDHOOD CENTER,0,0,0,0,0,0.0%,0.0%,0.0000
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1362,CASTLE ROCK ELEMENTARY SCHOOL,362,72,46,244,118,19.9%,12.7%,0.3260
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,2050,170,73,"1,802",243,8.3%,3.6%,0.1185
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,2199,169,76,"1,941",245,7.7%,3.5%,0.1114
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1509,CANTRIL,0,0,0,0,0,0.0%,0.0%,0.0000
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,498,25,15,458,40,5.0%,3.0%,0.0803
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,352,0,0,352,0,0.0%,0.0%,0.0000
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1578,CHERRY VALLEY ELEMENTARY SCHOOL,52,16,1,35,17,30.8%,1.9%,0.3269
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,665,30,4,631,34,4.5%,0.6%,0.0511
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,651,0,0,651,0,0.0%,0.0%,0.0000
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1899,COPPER MESA ELEMENTARY SCHOOL,568,11,7,550,18,1.9%,1.2%,0.0317
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1925,COUGAR RUN ELEMENTARY SCHOOL,539,39,33,467,72,7.2%,6.1%,0.1336
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,1934,COYOTE CREEK ELEMENTARY SCHOOL,386,23,16,347,39,6.0%,4.1%,0.1010
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,914,115,35,764,150,12.6%,3.8%,0.1641
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,869,107,38,721,145,12.3%,4.4%,0.1669
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,1880,152,106,"1,611",258,8.1%,5.6%,0.1372
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2232,ROCK RIDGE ELEMENTARY SCHOOL,593,89,30,474,119,15.0%,5.1%,0.2007
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2233,CHEROKEE TRAIL ELEMENTARY SCHOOL,491,73,41,377,114,14.9%,8.4%,0.2322
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2234,EAGLE RIDGE ELEMENTARY SCHOOL,605,86,17,502,103,14.2%,2.8%,0.1702
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,138,2,1,134,3,1.4%,0.7%,0.0217
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2656,ELDORADO ELEMENTARY SCHOOL,493,32,12,449,44,6.5%,2.4%,0.0892
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2952,MAMMOTH HEIGHTS ELEMENTARY,719,62,40,617,102,8.6%,5.6%,0.1419
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2953,STONE MOUNTAIN ELEMENTARY,579,9,2,568,11,1.6%,0.3%,0.0190
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2954,ROXBOROUGH INTERMEDIATE,498,44,20,434,64,8.8%,4.0%,0.1285
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,2965,FLAGSTONE ELEMENTARY SCHOOL,538,44,26,468,70,8.2%,4.8%,0.1301
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3138,FOX CREEK ELEMENTARY SCHOOL,516,30,15,471,45,5.8%,2.9%,0.0872
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3172,FRANKTOWN ELEMENTARY SCHOOL,322,21,6,295,27,6.5%,1.9%,0.0839
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3241,FRONTIER VALLEY ELEMENTARY SCHOOL,618,46,15,557,61,7.4%,2.4%,0.0987
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3327,GLOBAL VILLAGE ACADEMY - DOUGLAS COUNTY,291,44,15,232,59,15.1%,5.2%,0.2027
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,530,367,30,133,397,69.2%,5.7%,0.7491
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3863,HOPE ONLINE LEARNING ACADEMY ELEMENTARY,1150,805,68,274,873,70.0%,5.9%,0.7591
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3928,HERITAGE ELEMENTARY SCHOOL,573,24,2,547,26,4.2%,0.3%,0.0454
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3968,HIGHLANDS RANCH HS PRE-K,0,0,0,0,0,0.0%,0.0%,0.0000
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3980,HIGHLANDS RANCH HIGH SCHOOL,1664,125,54,"1,477",179,7.5%,3.2%,0.1076
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,3995,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,458,296,21,141,317,64.6%,4.6%,0.6921
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,4271,LEGEND HIGH SCHOOL,2030,91,53,"1,881",144,4.5%,2.6%,0.0709
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,4292,IRON HORSE ELEMENTARY SCHOOL,421,60,16,345,76,14.3%,3.8%,0.1805
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,4980,LARKSPUR ELEMENTARY SCHOOL,241,31,4,206,35,12.9%,1.7%,0.1452
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5045,LEGACY POINT ELEMENTARY SCHOOL,468,49,28,391,77,10.5%,6.0%,0.1645
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5259,STEM MIDDLE & HIGH SCHOOL,1296,58,35,"1,201",93,4.5%,2.7%,0.0718
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5405,EDCSD: COLORADO CYBER SCHOOL,211,5,0,199,5,2.4%,0.0%,0.0237
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5607,SAGE CANYON ELEMENTARY,704,51,15,637,66,7.2%,2.1%,0.0938
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5745,MEADOW VIEW ELEMENTARY SCHOOL,470,43,9,418,52,9.1%,1.9%,0.1106
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5843,LONE TREE ELEMENTARY,482,22,10,450,32,4.6%,2.1%,0.0664
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,5997,DC MONTESSORI CHARTER SCHOOL,444,10,3,431,13,2.3%,0.7%,0.0293
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6019,ASPEN VIEW ACADEMY,847,33,32,782,65,3.9%,3.8%,0.0767
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,327,15,7,305,22,4.6%,2.1%,0.0673
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,1153,61,31,"1,061",92,5.3%,2.7%,0.0798
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6165,MOUNTAIN VISTA HIGH SCHOOL,2190,77,53,"2,050",130,3.5%,2.4%,0.0594
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6365,SKYVIEW ACADEMY,1239,63,28,"1,148",91,5.1%,2.3%,0.0734
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6396,NORTHEAST ELEMENTARY SCHOOL,402,31,7,364,38,7.7%,1.7%,0.0945
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6406,NORTHRIDGE ELEMENTARY SCHOOL,734,65,18,651,83,8.9%,2.5%,0.1131
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6772,SAGEWOOD MIDDLE SCHOOL,998,68,30,900,98,6.8%,3.0%,0.0982
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,972,123,56,793,179,12.7%,5.8%,0.1842
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6938,PINE GROVE ELEMENTARY SCHOOL,584,28,9,547,37,4.8%,1.5%,0.0634
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6940,PINE LANE ELEMENTARY,823,159,61,603,220,19.3%,7.4%,0.2673
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,6961,PIONEER ELEMENTARY SCHOOL,494,69,31,393,100,14.0%,6.3%,0.2024
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,607,1,0,603,1,0.2%,0.0%,0.0016
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7096,ROXBOROUGH ELEMENTARY SCHOOL,351,19,6,326,25,5.4%,1.7%,0.0712
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,1237,56,33,"1,144",89,4.5%,2.7%,0.0719
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7134,PRAIRIE CROSSING ELEMENTARY SCHOOL,602,38,18,546,56,6.3%,3.0%,0.0930
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7242,ROCK CANYON HS PRE-K,0,0,0,0,0,0.0%,0.0%,0.0000
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,960,58,25,877,83,6.0%,2.6%,0.0865
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7297,REDSTONE ELEMENTARY SCHOOL,605,10,7,588,17,1.7%,1.2%,0.0281
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7319,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,397,11,11,375,22,2.8%,2.8%,0.0554
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7435,ROCK CANYON HIGH SCHOOL,2071,39,22,"2,009",61,1.9%,1.1%,0.0295
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,1474,37,19,"1,417",56,2.5%,1.3%,0.0380
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7562,SADDLE RANCH ELEMENTARY SCHOOL,532,13,4,515,17,2.4%,0.8%,0.0320
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7610,SAND CREEK ELEMENTARY SCHOOL,507,47,24,435,71,9.3%,4.7%,0.1400
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,7718,SEDALIA ELEMENTARY SCHOOL,285,110,34,141,144,38.6%,11.9%,0.5053
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8106,SOARING HAWK ELEMENTARY SCHOOL,567,55,18,493,73,9.7%,3.2%,0.1287
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8126,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,463,200,34,229,234,43.2%,7.3%,0.5054
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8382,SUMMIT VIEW ELEMENTARY SCHOOL,551,22,8,521,30,4.0%,1.5%,0.0544
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8847,THUNDERRIDGE HIGH SCHOOL,2069,61,39,"1,961",100,2.9%,1.9%,0.0483
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,552,8,6,538,14,1.4%,1.1%,0.0254
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,440,21,17,402,38,4.8%,3.9%,0.0864
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,410,14,3,392,17,3.4%,0.7%,0.0415
18,DOUGLAS,0900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,602,28,9,565,37,4.7%,1.5%,0.0615
19,EAGLE,0910,EAGLE COUNTY RE 50,0037,RED HILL ELEMENTARY SCHOOL,354,114,37,203,151,32.2%,10.5%,0.4266
19,EAGLE,0910,EAGLE COUNTY RE 50,0038,BRUSH CREEK ELEMENTARY SCHOOL,392,39,15,338,54,9.9%,3.8%,0.1378
19,EAGLE,0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,371,149,45,177,194,40.2%,12.1%,0.5229
19,EAGLE,0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,174,81,26,65,107,46.6%,14.9%,0.6149
19,EAGLE,0910,EAGLE COUNTY RE 50,0471,AVON ELEMENTARY SCHOOL,273,169,41,63,210,61.9%,15.0%,0.7692
19,EAGLE,0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,861,251,85,524,336,29.2%,9.9%,0.3902
19,EAGLE,0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,384,162,58,164,220,42.2%,15.1%,0.5729
19,EAGLE,0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,346,8,3,335,11,2.3%,0.9%,0.0318
19,EAGLE,0910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,347,106,37,204,143,30.5%,10.7%,0.4121
19,EAGLE,0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,822,213,67,540,280,25.9%,8.2%,0.3406
19,EAGLE,0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,349,58,18,273,76,16.6%,5.2%,0.2178
19,EAGLE,0910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,302,107,39,155,146,35.4%,12.9%,0.4834
19,EAGLE,0910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,325,191,43,91,234,58.8%,13.2%,0.7200
19,EAGLE,0910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,290,174,48,68,222,60.0%,16.6%,0.7655
19,EAGLE,0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,525,195,55,275,250,37.1%,10.5%,0.4762
19,EAGLE,0910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,222,42,13,167,55,18.9%,5.9%,0.2477
19,EAGLE,0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),177,1,0,176,1,0.6%,0.0%,0.0056
19,EAGLE,0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,45,9,0,33,9,20.0%,0.0%,0.2000
20,ELBERT,0920,ELIZABETH C-1,2572,LEGACY ACADEMY,434,38,11,385,49,8.8%,2.5%,0.1129
20,ELBERT,0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,437,52,25,360,77,11.9%,5.7%,0.1762
20,ELBERT,0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,701,60,22,617,82,8.6%,3.1%,0.1170
20,ELBERT,0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,54,20,5,29,25,37.0%,9.3%,0.4630
20,ELBERT,0920,ELIZABETH C-1,7300,ELIZABETH RUNNING CREEK PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
20,ELBERT,0920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,332,80,30,222,110,24.1%,9.0%,0.3313
20,ELBERT,0920,ELIZABETH C-1,7924,SINGING HILLS PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
20,ELBERT,0920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,394,55,25,314,80,14.0%,6.3%,0.2030
20,ELBERT,0930,KIOWA C-2,4724,KIOWA ELEMENTARY SCHOOL,112,36,15,60,51,32.1%,13.4%,0.4554
20,ELBERT,0930,KIOWA C-2,4726,KIOWA MIDDLE SCHOOL,65,19,4,41,23,29.2%,6.2%,0.3538
20,ELBERT,0930,KIOWA C-2,4728,KIOWA HIGH SCHOOL,89,16,8,64,24,18.0%,9.0%,0.2697
20,ELBERT,0940,BIG SANDY 100J,7914,SIMLA ELEMENTARY SCHOOL,116,34,11,71,45,29.3%,9.5%,0.3879
20,ELBERT,0940,BIG SANDY 100J,7918,SIMLA JUNIOR HIGH SCHOOL,68,26,9,33,35,38.2%,13.2%,0.5147
20,ELBERT,0940,BIG SANDY 100J,7922,SIMLA HIGH SCHOOL,92,29,11,52,40,31.5%,12.0%,0.4348
20,ELBERT,0950,ELBERT 200,2570,ELBERT ELEMENTARY SCHOOL,69,20,0,49,20,29.0%,0.0%,0.2899
20,ELBERT,0950,ELBERT 200,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,128,27,16,84,43,21.1%,12.5%,0.3359
20,ELBERT,0960,AGATE 300,0044,AGATE ELEMENTARY SCHOOL,3,2,1,0,3,66.7%,33.3%,1.0000
21,EL PASO,0970,CALHAN RJ-1,1210,CALHAN ELEMENTARY SCHOOL,176,63,19,94,82,35.8%,10.8%,0.4659
21,EL PASO,0970,CALHAN RJ-1,1215,CALHAN MIDDLE SCHOOL,113,47,8,58,55,41.6%,7.1%,0.4867
21,EL PASO,0970,CALHAN RJ-1,1218,CALHAN HIGH SCHOOL,147,42,14,91,56,28.6%,9.5%,0.3810
21,EL PASO,0980,HARRISON 2,0469,ATLAS PREPARATORY SCHOOL,814,660,80,74,740,81.1%,9.8%,0.9091
21,EL PASO,0980,HARRISON 2,1000,BRICKER ELEMENTARY SCHOOL,378,293,28,57,321,77.5%,7.4%,0.8492
