County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
EL PASO,0980,HARRISON 2,0369,ATLAS PREPARATORY MIDDLE SCHOOL,347,1,0.0029,31,260,35
EL PASO,0980,HARRISON 2,0469,ATLAS PREPARATORY HIGH SCHOOL,522,6,0.0115,50,403,49
EL PASO,0980,HARRISON 2,1306,CARMEL MIDDLE SCHOOL,339,3,0.0088,63,154,72
EL PASO,0980,HARRISON 2,3522,FOX MEADOW MIDDLE SCHOOL,531,1,0.0019,77,250,141
EL PASO,0980,HARRISON 2,3806,HARRISON HIGH SCHOOL,1343,40,0.0298,261,665,272
EL PASO,0980,HARRISON 2,3870,CAREER READINESS ACADEMY,115,19,0.1652,13,58,29
EL PASO,0980,HARRISON 2,4378,JAMES IRWIN CHARTER HIGH SCHOOL,479,0,0.0000,49,206,160
EL PASO,0980,HARRISON 2,4379,JAMES IRWIN CHARTER MIDDLE SCHOOL,340,0,0.0000,26,145,128
EL PASO,0980,HARRISON 2,5763,MOUNTAIN VISTA HOMESCHOOL ACADEMY,154,0,0.0000,0,31,115
EL PASO,0980,HARRISON 2,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,225,0,0.0000,30,124,47
EL PASO,0980,HARRISON 2,6686,PANORAMA MIDDLE SCHOOL,504,3,0.0060,102,233,117
EL PASO,0980,HARRISON 2,7882,SIERRA HIGH SCHOOL,1076,39,0.0362,251,496,195
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),113,19,0.1681,13,56,29
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),5764,93,0.0161,928,2914,1311
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),5877,112,0.0191,941,2970,1340
EL PASO,0990,Widefield 3,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,0990,WIDEFIELD 3,4394,JANITELL JUNIOR HIGH SCHOOL,661,1,0.0015,59,200,301
EL PASO,0990,WIDEFIELD 3,5033,JAMES MADISON CHARTER ACADEMY SCHOOL,18,0,0.0000,3,7,5
EL PASO,0990,WIDEFIELD 3,5841,MESA RIDGE HIGH SCHOOL,1546,25,0.0162,174,483,703
EL PASO,0990,WIDEFIELD 3,8178,SPROUL JUNIOR HIGH SCHOOL,442,5,0.0113,40,137,207
EL PASO,0990,WIDEFIELD 3,9294,WATSON JUNIOR HIGH SCHOOL,638,1,0.0016,58,177,314
EL PASO,0990,WIDEFIELD 3,9560,DISCOVERY HIGH SCHOOL,113,17,0.1504,8,44,48
EL PASO,0990,WIDEFIELD 3,9566,WIDEFIELD HIGH SCHOOL,1597,41,0.0257,166,456,722
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),112,17,0.1518,8,44,47
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),4816,73,0.0152,493,1421,2224
EL PASO,0990,WIDEFIELD 3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),4928,90,0.0183,501,1465,2271
EL PASO,1000,Fountain 8,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1000,FOUNTAIN 8,0203,WELTE EDUCATION CENTER,206,8,0.0388,22,65,96
EL PASO,1000,FOUNTAIN 8,1332,CARSON MIDDLE SCHOOL,602,0,0.0000,104,137,270
EL PASO,1000,FOUNTAIN 8,3106,FOUNTAIN MIDDLE SCHOOL,823,1,0.0012,79,228,401
EL PASO,1000,FOUNTAIN 8,3110,FOUNTAIN-FORT CARSON HIGH SCHOOL,2241,8,0.0036,317,572,1051
EL PASO,1000,FOUNTAIN 8,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),194,8,0.0412,20,61,92
EL PASO,1000,FOUNTAIN 8,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),3602,9,0.0025,489,910,1699
EL PASO,1000,FOUNTAIN 8,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3796,17,0.0045,509,971,1791
EL PASO,1010,COLORADO SPRINGS 11,0000,SUMMER SCHOOL DROPOUTS,7,7,1.0000,1,4,2
EL PASO,1010,COLORADO SPRINGS 11,0269,ACHIEVE ONLINE,374,19,0.0508,13,97,233
EL PASO,1010,COLORADO SPRINGS 11,0517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,70,0,0.0000,0,7,54
EL PASO,1010,COLORADO SPRINGS 11,0871,THE BIJOU SCHOOL,202,11,0.0545,13,57,109
EL PASO,1010,COLORADO SPRINGS 11,1616,CIVA CHARTER ACADEMY,230,5,0.0217,8,39,160
EL PASO,1010,COLORADO SPRINGS 11,1870,CORONADO HIGH SCHOOL,1716,27,0.0157,83,450,1045
EL PASO,1010,COLORADO SPRINGS 11,1885,COMMUNITY PREP CHARTER SCHOOL,465,102,0.2194,30,194,198
EL PASO,1010,COLORADO SPRINGS 11,2202,DOHERTY HIGH SCHOOL,2486,40,0.0161,180,661,1359
EL PASO,1010,COLORADO SPRINGS 11,2400,ODYSSEY EARLY COLLEGE AND CAREER OPTIONS ,284,1,0.0035,14,77,151
EL PASO,1010,COLORADO SPRINGS 11,2528,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,342,26,0.0760,35,131,139
EL PASO,1010,COLORADO SPRINGS 11,3360,GALILEO SCHOOL OF MATH AND SCIENCE,449,3,0.0067,52,168,188
EL PASO,1010,COLORADO SPRINGS 11,4070,HOLMES MIDDLE SCHOOL,529,1,0.0019,18,86,388
EL PASO,1010,COLORADO SPRINGS 11,4090,MANN MIDDLE SCHOOL,414,1,0.0024,34,143,196
EL PASO,1010,COLORADO SPRINGS 11,4424,JENKINS MIDDLE SCHOOL,770,0,0.0000,47,152,502
EL PASO,1010,COLORADO SPRINGS 11,5146,EASTLAKE HIGH SCHOOL OF COLORADO SPRINGS,381,47,0.1234,50,167,124
EL PASO,1010,COLORADO SPRINGS 11,5948,MITCHELL HIGH SCHOOL,1864,79,0.0424,231,837,620
EL PASO,1010,COLORADO SPRINGS 11,6306,NORTH MIDDLE SCHOOL,548,3,0.0055,63,194,238
EL PASO,1010,COLORADO SPRINGS 11,6680,PALMER HIGH SCHOOL,1995,45,0.0226,216,688,915
EL PASO,1010,COLORADO SPRINGS 11,7523,RUSSELL MIDDLE SCHOOL,494,0,0.0000,42,151,246
EL PASO,1010,COLORADO SPRINGS 11,7556,SABIN MIDDLE SCHOOL,680,0,0.0000,58,212,312
EL PASO,1010,COLORADO SPRINGS 11,8457,JACK SWIGERT AEROSPACE ACADEMY,508,4,0.0079,66,267,137
EL PASO,1010,COLORADO SPRINGS 11,9404,WEST MIDDLE SCHOOL,257,0,0.0000,14,61,156
EL PASO,1010,COLORADO SPRINGS 11,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),1917,206,0.1075,148,669,895
EL PASO,1010,COLORADO SPRINGS 11,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12214,215,0.0176,1044,3822,6154
EL PASO,1010,COLORADO SPRINGS 11,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),14131,421,0.0298,1192,4491,7049
EL PASO,1020,Cheyenne Mountain 12,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1020,CHEYENNE MOUNTAIN 12,1588,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,699,0,0.0000,13,102,498
EL PASO,1020,CHEYENNE MOUNTAIN 12,1590,CHEYENNE MOUNTAIN HIGH SCHOOL,1437,3,0.0021,36,192,1059
EL PASO,1020,CHEYENNE MOUNTAIN 12,9051,THE VANGUARD SCHOOL (MIDDLE),241,0,0.0000,11,54,131
EL PASO,1020,CHEYENNE MOUNTAIN 12,9057,THE VANGUARD SCHOOL (HIGH),353,0,0.0000,19,83,203
EL PASO,1020,Cheyenne Mountain 12,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1020,CHEYENNE MOUNTAIN 12,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2722,3,0.0011,79,429,1886
EL PASO,1020,CHEYENNE MOUNTAIN 12,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),2722,3,0.0011,79,429,1886
EL PASO,1030,Manitou Springs 14,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1030,MANITOU SPRINGS 14,5464,MANITOU SPRINGS MIDDLE SCHOOL,308,1,0.0032,0,39,237
EL PASO,1030,MANITOU SPRINGS 14,5468,MANITOU SPRINGS HIGH SCHOOL,564,3,0.0053,4,47,476
EL PASO,1030,Manitou Springs 14,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1030,MANITOU SPRINGS 14,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),872,4,0.0046,4,86,713
EL PASO,1030,MANITOU SPRINGS 14,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),872,4,0.0046,4,86,713
EL PASO,1040,Academy 20,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1040,ACADEMY 20,0074,CHALLENGER MIDDLE SCHOOL,653,0,0.0000,20,69,466
EL PASO,1040,ACADEMY 20,0076,AIR ACADEMY HIGH SCHOOL,1536,8,0.0052,53,208,1104
EL PASO,1040,ACADEMY 20,0110,Academy Online,213,1,0.0047,7,14,178
EL PASO,1040,ACADEMY 20,0209,ASPEN VALLEY CAMPUS,177,2,0.0113,3,34,123
EL PASO,1040,ACADEMY 20,1629,THE CLASSICAL ACADEMY MIDDLE SCHOOL,431,0,0.0000,13,36,362
EL PASO,1040,ACADEMY 20,1630,THE CLASSICAL ACADEMY HIGH SCHOOL,667,1,0.0015,7,61,553
EL PASO,1040,ACADEMY 20,1901,JOURNEY K8,92,0,0.0000,2,15,65
EL PASO,1040,ACADEMY 20,1921,DISCOVERY CANYON CAMPUS MIDDLE SCHOOL,742,0,0.0000,14,108,530
EL PASO,1040,ACADEMY 20,2195,DISCOVERY CANYON CAMPUS HIGH SCHOOL,1315,7,0.0053,50,190,925
EL PASO,1040,ACADEMY 20,2358,EAGLEVIEW MIDDLE SCHOOL,751,1,0.0013,25,121,522
EL PASO,1040,ACADEMY 20,5126,LIBERTY HIGH SCHOOL,1792,10,0.0056,84,262,1250
EL PASO,1040,ACADEMY 20,6140,MOUNTAIN RIDGE MIDDLE SCHOOL,757,1,0.0013,32,123,475
EL PASO,1040,ACADEMY 20,6937,PINE CREEK HIGH SCHOOL,1756,4,0.0023,44,237,1249
EL PASO,1040,ACADEMY 20,7240,RAMPART HIGH SCHOOL,1843,16,0.0087,88,329,1191
EL PASO,1040,ACADEMY 20,8779,TCA COLLEGE PATHWAYS,572,0,0.0000,14,52,454
EL PASO,1040,ACADEMY 20,8851,TIMBERVIEW MIDDLE SCHOOL,913,0,0.0000,38,140,635
EL PASO,1040,ACADEMY 20,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),174,2,0.0115,3,34,121
EL PASO,1040,ACADEMY 20,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),13913,49,0.0035,485,1949,9877
EL PASO,1040,ACADEMY 20,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),14087,51,0.0036,488,1983,9998
EL PASO,1050,Ellicott 22,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1050,ELLICOTT 22,2640,ELLICOTT MIDDLE SCHOOL,202,0,0.0000,4,69,117
EL PASO,1050,ELLICOTT 22,2642,ELLICOTT SENIOR HIGH SCHOOL,344,7,0.0203,7,117,207
EL PASO,1050,Ellicott 22,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1050,ELLICOTT 22,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),546,7,0.0128,11,186,324
EL PASO,1050,ELLICOTT 22,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),546,7,0.0128,11,186,324
EL PASO,1060,Peyton 23 Jt,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1060,PEYTON 23 JT,6626,PEYTON ONLINE ACADEMY,58,2,0.0345,1,7,47
EL PASO,1060,PEYTON 23 JT,6900,PEYTON JUNIOR HIGH SCHOOL,100,0,0.0000,3,11,75
EL PASO,1060,PEYTON 23 JT,6902,PEYTON SENIOR HIGH SCHOOL,274,0,0.0000,2,23,233
EL PASO,1060,Peyton 23 Jt,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1060,PEYTON 23 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),423,2,0.0047,5,40,348
EL PASO,1060,PEYTON 23 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),423,2,0.0047,5,40,348
EL PASO,1070,Hanover 28,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1070,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,155,1,0.0065,5,54,92
EL PASO,1070,HANOVER 28,3941,HANOVER ONLINE ACADEMY,8,1,0.1250,0,1,7
EL PASO,1070,Hanover 28,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1070,HANOVER 28,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),163,2,0.0123,5,55,99
EL PASO,1070,HANOVER 28,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),163,2,0.0123,5,55,99
EL PASO,1080,Lewis-Palmer 38,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1080,LEWIS-PALMER 38,5093,MONUMENT CHARTER ACADEMY,247,0,0.0000,4,24,198
EL PASO,1080,LEWIS-PALMER 38,5098,LEWIS-PALMER MIDDLE SCHOOL,1005,0,0.0000,12,119,810
EL PASO,1080,LEWIS-PALMER 38,5100,LEWIS-PALMER HIGH SCHOOL,1259,5,0.0040,18,136,1010
EL PASO,1080,LEWIS-PALMER 38,6678,PALMER RIDGE HIGH SCHOOL,1315,2,0.0015,18,116,1083
EL PASO,1080,Lewis-Palmer 38,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1080,LEWIS-PALMER 38,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),3821,7,0.0018,52,394,3098
EL PASO,1080,LEWIS-PALMER 38,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3821,7,0.0018,52,394,3098
EL PASO,1110,District 49,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1110,DISTRICT 49,0555,BANNING LEWIS RANCH ACADEMY,493,1,0.0020,30,96,293
EL PASO,1110,DISTRICT 49,2877,SPRINGS STUDIO FOR ACADEMIC EXCELLENCE,437,2,0.0046,16,59,323
EL PASO,1110,DISTRICT 49,2906,FALCON MIDDLE SCHOOL,767,0,0.0000,43,160,511
EL PASO,1110,DISTRICT 49,2908,FALCON HIGH SCHOOL,1579,14,0.0089,69,310,1050
EL PASO,1110,DISTRICT 49,3475,GOAL ACADEMY,4911,989,0.2014,176,2368,2029
EL PASO,1110,DISTRICT 49,4102,HORIZON MIDDLE SCHOOL,640,0,0.0000,61,170,311
EL PASO,1110,DISTRICT 49,4251,Imagine Classical Academy,109,0,0.0000,7,29,64
EL PASO,1110,DISTRICT 49,5191,LIBERTY TREE ACADEMY,65,0,0.0000,0,3,54
EL PASO,1110,DISTRICT 49,6653,POWER TECHNICAL EARLY COLLEGE,284,0,0.0000,8,68,177
EL PASO,1110,DISTRICT 49,6810,PATRIOT HIGH SCHOOL,141,3,0.0213,10,30,90
EL PASO,1110,DISTRICT 49,6821,PIKES PEAK EARLY COLLEGE,186,0,0.0000,6,18,147
EL PASO,1110,DISTRICT 49,6935,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,103,0,0.0000,4,9,83
EL PASO,1110,DISTRICT 49,7463,ROCKY MOUNTAIN CLASSICAL ACADEMY,411,4,0.0097,14,71,272
EL PASO,1110,DISTRICT 49,7613,SAND CREEK HIGH SCHOOL,1449,22,0.0152,182,401,665
EL PASO,1110,DISTRICT 49,7960,SKYVIEW MIDDLE SCHOOL,930,0,0.0000,76,215,507
EL PASO,1110,DISTRICT 49,8791,VISTA RIDGE HIGH SCHOOL,1988,25,0.0126,151,480,1105
EL PASO,1110,DISTRICT 49,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),5043,992,0.1967,186,2396,2113
EL PASO,1110,DISTRICT 49,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9108,68,0.0075,641,2005,5378
EL PASO,1110,DISTRICT 49,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),14151,1060,0.0749,827,4401,7491
EL PASO,1120,Edison 54 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1120,EDISON 54 JT,2523,EDISON PREP,100,0,0.0000,1,10,85
EL PASO,1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,70,0,0.0000,0,7,61
EL PASO,1120,Edison 54 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),170,0,0.0000,1,17,146
EL PASO,1120,EDISON 54 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),170,0,0.0000,1,17,146
EL PASO,1130,Miami/Yoder 60 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
EL PASO,1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER MIDDLE/HIGH SCHOOL,165,3,0.0182,1,43,118
EL PASO,1130,Miami/Yoder 60 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),165,3,0.0182,1,43,118
EL PASO,1130,MIAMI/YODER 60 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),165,3,0.0182,1,43,118
FREMONT,1140,Canon City RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
FREMONT,1140,CANON CITY RE-1,1262,CANON CITY MIDDLE SCHOOL,315,4,0.0127,3,43,249
FREMONT,1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,1193,31,0.0260,5,191,953
FREMONT,1140,CANON CITY RE-1,3802,HARRISON SCHOOL,260,1,0.0038,0,34,212
FREMONT,1140,CANON CITY RE-1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,63,0,0.0000,0,9,51
FREMONT,1140,CANON CITY RE-1,7950,CANON EXPLORATORY SCHOOL,57,0,0.0000,0,11,42
FREMONT,1140,Canon City RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),1865,36,0.0193,8,285,1488
FREMONT,1140,CANON CITY RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),1865,36,0.0193,8,285,1488
FREMONT,1150,Fremont RE-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
FREMONT,1150,FREMONT RE-2,3002,Florence High School,404,10,0.0248,3,73,312
FREMONT,1150,FREMONT RE-2,3226,FREMONT MIDDLE SCHOOL,272,0,0.0000,2,38,215
FREMONT,1150,Fremont RE-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),676,10,0.0148,5,111,527
FREMONT,1150,FREMONT RE-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),676,10,0.0148,5,111,527
FREMONT,1160,Cotopaxi RE-3,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
FREMONT,1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,130,0,0.0000,0,12,113
FREMONT,1160,Cotopaxi RE-3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),130,0,0.0000,0,12,113
FREMONT,1160,COTOPAXI RE-3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),130,0,0.0000,0,12,113
GARFIELD,1180,Roaring Fork RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
GARFIELD,1180,ROARING FORK RE-1,0429,CARBONDALE COMMUNITY CHARTER SCHOOL,32,0,0.0000,0,4,27
GARFIELD,1180,ROARING FORK RE-1,0561,BASALT MIDDLE SCHOOL,266,0,0.0000,0,138,118
GARFIELD,1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,566,19,0.0336,0,327,219
GARFIELD,1180,ROARING FORK RE-1,1006,BRIDGES,115,18,0.1565,0,88,24
GARFIELD,1180,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,184,1,0.0054,1,109,71
GARFIELD,1180,ROARING FORK RE-1,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,324,0,0.0000,1,179,131
GARFIELD,1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,1109,17,0.0153,3,531,540
GARFIELD,1180,ROARING FORK RE-1,7298,RIVERVIEW SCHOOL,118,1,0.0085,0,60,48
GARFIELD,1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,436,6,0.0138,1,257,168
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),114,18,0.1579,0,87,24
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2923,44,0.0151,6,1530,1290
GARFIELD,1180,ROARING FORK RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3037,62,0.0204,6,1617,1314
GARFIELD,1195,Garfield Re-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
GARFIELD,1195,GARFIELD RE-2,0065,COAL RIDGE HIGH SCHOOL,638,9,0.0141,4,289,328
GARFIELD,1195,GARFIELD RE-2,7356,RIFLE MIDDLE SCHOOL,481,2,0.0042,3,252,211
GARFIELD,1195,GARFIELD RE-2,7360,RIFLE HIGH SCHOOL,848,29,0.0342,2,442,377
GARFIELD,1195,GARFIELD RE-2,7388,RIVERSIDE SCHOOL,346,2,0.0058,1,159,177
GARFIELD,1195,Garfield Re-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
GARFIELD,1195,GARFIELD RE-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2308,42,0.0182,10,1140,1091
GARFIELD,1195,GARFIELD RE-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),2308,42,0.0182,10,1140,1091
GARFIELD,1220,Garfield 16,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
GARFIELD,1220,GARFIELD 16,3586,GRAND VALLEY HIGH SCHOOL,393,10,0.0254,2,131,238
GARFIELD,1220,GARFIELD 16,8274,GRAND VALLEY MIDDLE SCHOOL,187,0,0.0000,3,71,107
GARFIELD,1220,Garfield 16,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
GARFIELD,1220,GARFIELD 16,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),580,10,0.0172,5,202,345
GARFIELD,1220,GARFIELD 16,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),580,10,0.0172,5,202,345
GILPIN,1330,Gilpin County RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
GILPIN,1330,GILPIN COUNTY RE-1,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,237,2,0.0084,3,32,190
GILPIN,1330,Gilpin County RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
GILPIN,1330,GILPIN COUNTY RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),237,2,0.0084,3,32,190
GILPIN,1330,GILPIN COUNTY RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),237,2,0.0084,3,32,190
GRAND,1340,West Grand 1-JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
GRAND,1340,WEST GRAND 1-JT,9420,WEST GRAND HIGH SCHOOL,160,4,0.0250,1,55,100
GRAND,1340,WEST GRAND 1-JT,9422,WEST GRAND ELEMENTARY  AND MIDDLE SCHOOL,66,1,0.0152,1,20,43
GRAND,1340,West Grand 1-JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,#DIV/0!,0,0,0
GRAND,1340,WEST GRAND 1-JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),226,5,0.0221,2,75,143
GRAND,1340,WEST GRAND 1-JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),226,5,0.0221,2,75,143
GRAND,1350,East Grand 2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,#DIV/0!,0,0,0
GRAND,1350,EAST GRAND 2,2376,EAST GRAND MIDDLE SCHOOL,226,0,0.0000,0,41,179
GRAND,1350,EAST GRAND 2,5864,MIDDLE PARK HIGH SCHOOL,448,5,0.0112,4,60,375
