COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME,PK-12 COUNT,FREE LUNCH,REDUCED LUNCH,NOT ELIGIBLE,FREE AND REDUCED,% FREE,% REDUCED,% FREE AND REDUCED
36,LAS ANIMAS,1580,TRINIDAD 1,2481,ECKHART ELEMENTARY SCHOOL,192,102,12,78,114,53.13%,6.25%,0.5938
36,LAS ANIMAS,1580,TRINIDAD 1,2944,FISHER'S PEAK ELEMENTARY SCHOOL,330,226,38,66,264,68.48%,11.52%,0.8000
36,LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,243,132,31,79,163,54.32%,12.76%,0.6708
36,LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7160,PRIMERO ELEMENTARY SCHOOL,90,40,10,36,50,44.44%,11.11%,0.5556
36,LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,107,42,5,60,47,39.25%,4.67%,0.4393
36,LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,363,82,39,241,121,22.59%,10.74%,0.3333
36,LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0058,AGUILAR ELEMENTARY SCHOOL,77,55,7,11,62,71.43%,9.09%,0.8052
36,LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,53,38,6,9,44,71.70%,11.32%,0.8302
36,LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,397,29,21,336,50,7.30%,5.29%,0.1259
36,LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL,53,31,4,18,35,58.49%,7.55%,0.6604
36,LAS ANIMAS,1760,KIM REORGANIZED 88,4690,KIM ELEMENTARY SCHOOL,31,19,1,11,20,61.29%,3.23%,0.6452
36,LAS ANIMAS,1760,KIM REORGANIZED 88,4694,KIM UNDIVIDED HIGH SCHOOL,17,7,3,7,10,41.18%,17.65%,0.5882
37,LINCOLN,1780,GENOA-HUGO C113,4158,GENOA-HUGO ELEMENTARY SCHOOL,97,37,16,36,53,38.14%,16.49%,0.5464
37,LINCOLN,1780,GENOA-HUGO C113,4160,GENOA-HUGO MIDDLE SCHOOL,35,15,5,15,20,42.86%,14.29%,0.5714
37,LINCOLN,1780,GENOA-HUGO C113,4162,GENOA-HUGO SENIOR HIGH SCHOOL,39,13,5,21,18,33.33%,12.82%,0.4615
37,LINCOLN,1790,LIMON RE-4J,5132,LIMON ELEMENTARY SCHOOL,230,72,18,140,90,31.30%,7.83%,0.3913
37,LINCOLN,1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,246,59,30,157,89,23.98%,12.20%,0.3618
37,LINCOLN,1810,KARVAL RE-23,4502,KARVAL ELEMENTARY SCHOOL,29,14,6,5,20,48.28%,20.69%,0.6897
37,LINCOLN,1810,KARVAL RE-23,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,16,8,4,4,12,50.00%,25.00%,0.7500
38,LOGAN,1828,VALLEY RE-1,0515,AYRES ELEMENTARY SCHOOL,445,186,59,200,245,41.80%,13.26%,0.5506
38,LOGAN,1828,VALLEY RE-1,1220,CALICHE ELEMENTARY SCHOOL,155,55,20,80,75,35.48%,12.90%,0.4839
38,LOGAN,1828,VALLEY RE-1,1224,CALICHE JUNIOR-SENIOR HIGH SCHOOL,136,47,18,71,65,34.56%,13.24%,0.4779
38,LOGAN,1828,VALLEY RE-1,1321,CAMPBELL ELEMENTARY SCHOOL,412,181,51,180,232,43.93%,12.38%,0.5631
38,LOGAN,1828,VALLEY RE-1,3729,HAGEN EARLY EDUCATION CENTER,158,45,14,98,59,28.48%,8.86%,0.3734
38,LOGAN,1828,VALLEY RE-1,8256,STERLING MIDDLE SCHOOL,422,145,53,224,198,34.36%,12.56%,0.4692
38,LOGAN,1828,VALLEY RE-1,8260,STERLING HIGH SCHOOL,544,145,44,355,189,26.65%,8.09%,0.3474
38,LOGAN,1850,FRENCHMAN RE-3,2980,FLEMING ELEMENTARY SCHOOL,106,21,19,66,40,19.81%,17.92%,0.3774
38,LOGAN,1850,FRENCHMAN RE-3,2988,FLEMING HIGH SCHOOL,92,23,7,62,30,25.00%,7.61%,0.3261
38,LOGAN,1860,BUFFALO RE-4J,5802,MERINO ELEMENTARY SCHOOL,166,25,19,122,44,15.06%,11.45%,0.2651
38,LOGAN,1860,BUFFALO RE-4J,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,149,21,15,113,36,14.09%,10.07%,0.2416
38,LOGAN,1870,PLATEAU RE-5,6834,PEETZ ELEMENTARY SCHOOL,85,22,11,51,33,25.88%,12.94%,0.3882
38,LOGAN,1870,PLATEAU RE-5,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,92,21,7,64,28,22.83%,7.61%,0.3043
39,MESA,1980,DE BEQUE 49JT,2122,DE BEQUE ELEMENTARY SCHOOL,97,43,4,50,47,44.33%,4.12%,0.4845
39,MESA,1980,DE BEQUE 49JT,2126,DE BEQUE UNDIVIDED HIGH SCHOOL,54,17,2,35,19,31.48%,3.70%,0.3519
39,MESA,1990,PLATEAU VALLEY 50,3582,GRAND MESA HIGH SCHOOL,135,1,0,134,1,0.74%,0.00%,0.0074
39,MESA,1990,PLATEAU VALLEY 50,7024,PLATEAU VALLEY ELEMENTARY SCHOOL,164,57,12,95,69,34.76%,7.32%,0.4207
39,MESA,1990,PLATEAU VALLEY 50,7028,PLATEAU VALLEY MIDDLE SCHOOL,79,27,5,47,32,34.18%,6.33%,0.4051
39,MESA,1990,PLATEAU VALLEY 50,7032,PLATEAU VALLEY HIGH SCHOOL,81,23,4,54,27,28.40%,4.94%,0.3333
39,MESA,2000,MESA COUNTY VALLEY 51,0262,APPLETON ELEMENTARY SCHOOL,388,92,24,272,116,23.71%,6.19%,0.2990
39,MESA,2000,MESA COUNTY VALLEY 51,0361,FRUITA 8/9 SCHOOL,721,152,61,507,213,21.08%,8.46%,0.2954
39,MESA,2000,MESA COUNTY VALLEY 51,0362,RIM ROCK ELEMENTARY SCHOOL,624,128,42,451,170,20.51%,6.73%,0.2724
39,MESA,2000,MESA COUNTY VALLEY 51,0363,PEAR PARK ELEMENTARY SCHOOL,497,246,59,189,305,49.50%,11.87%,0.6137
39,MESA,2000,MESA COUNTY VALLEY 51,0900,BOOKCLIFF MIDDLE SCHOOL,550,299,45,206,344,54.36%,8.18%,0.6255
39,MESA,2000,MESA COUNTY VALLEY 51,1046,BROADWAY ELEMENTARY SCHOOL,234,33,18,180,51,14.10%,7.69%,0.2179
39,MESA,2000,MESA COUNTY VALLEY 51,1450,CENTRAL HIGH SCHOOL,"1,473",526,126,821,652,35.71%,8.55%,0.4426
39,MESA,2000,MESA COUNTY VALLEY 51,1520,CHATFIELD ELEMENTARY SCHOOL,384,170,27,187,197,44.27%,7.03%,0.5130
39,MESA,2000,MESA COUNTY VALLEY 51,1619,CHIPETA ELEMENTARY SCHOOL,422,295,38,88,333,69.91%,9.00%,0.7891
39,MESA,2000,MESA COUNTY VALLEY 51,1686,CLIFTON ELEMENTARY SCHOOL,477,307,41,128,348,64.36%,8.60%,0.7296
39,MESA,2000,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,346,0,0,346,0,0.00%,0.00%,0.0000
39,MESA,2000,MESA COUNTY VALLEY 51,2224,DOS RIOS ELEMENTARY SCHOOL,402,282,36,84,318,70.15%,8.96%,0.7910
39,MESA,2000,MESA COUNTY VALLEY 51,2297,DUAL IMMERSION ACADEMY SCHOOL,297,146,16,135,162,49.16%,5.39%,0.5455
39,MESA,2000,MESA COUNTY VALLEY 51,2392,EAST MIDDLE SCHOOL,474,183,36,255,219,38.61%,7.59%,0.4620
39,MESA,2000,MESA COUNTY VALLEY 51,2724,NEW EMERSON SCHOOL AT COLUMBUS,141,9,3,129,12,6.38%,2.13%,0.0851
39,MESA,2000,MESA COUNTY VALLEY 51,3244,FRUITA MIDDLE SCHOOL,546,115,58,373,173,21.06%,10.62%,0.3168
39,MESA,2000,MESA COUNTY VALLEY 51,3262,FRUITVALE ELEMENTARY SCHOOL,482,261,48,168,309,54.15%,9.96%,0.6411
39,MESA,2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,29,6,1,22,7,20.69%,3.45%,0.2414
39,MESA,2000,MESA COUNTY VALLEY 51,3361,GRANDE RIVER VIRTUAL ACADEMY ELEMENTARY,39,8,1,30,9,20.51%,2.56%,0.2308
39,MESA,2000,MESA COUNTY VALLEY 51,3570,GRAND JUNCTION HIGH SCHOOL,"1,741",506,93,"1,142",599,29.06%,5.34%,0.3441
39,MESA,2000,MESA COUNTY VALLEY 51,3584,GRAND MESA MIDDLE SCHOOL,581,248,64,269,312,42.69%,11.02%,0.5370
39,MESA,2000,MESA COUNTY VALLEY 51,3604,GRANDE RIVER VIRTUAL ACADEMY SECONDARY,195,60,4,131,64,30.77%,2.05%,0.3282
39,MESA,2000,MESA COUNTY VALLEY 51,4084,LINCOLN PARK PRESCHOOL,20,11,0,8,11,55.00%,0.00%,0.5500
39,MESA,2000,MESA COUNTY VALLEY 51,4439,JUNIPER RIDGE COMMUNITY SCHOOL,204,35,1,168,36,17.16%,0.49%,0.1765
39,MESA,2000,MESA COUNTY VALLEY 51,5210,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,380,178,37,165,215,46.84%,9.74%,0.5658
39,MESA,2000,MESA COUNTY VALLEY 51,5244,LOMA ELEMENTARY SCHOOL,326,90,22,210,112,27.61%,6.75%,0.3436
39,MESA,2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY COMMUNITY SCHOOL,369,0,0,368,0,0.00%,0.00%,0.0000
39,MESA,2000,MESA COUNTY VALLEY 51,5842,MESA VIEW ELEMENTARY SCHOOL,404,145,35,221,180,35.89%,8.66%,0.4455
39,MESA,2000,MESA COUNTY VALLEY 51,6055,CAREER CENTER PRESCHOOL,21,12,0,9,12,57.14%,0.00%,0.5714
39,MESA,2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,"1,253",181,65,"1,007",246,14.45%,5.19%,0.1963
39,MESA,2000,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,602,344,49,209,393,57.14%,8.14%,0.6528
39,MESA,2000,MESA COUNTY VALLEY 51,6264,NISLEY ELEMENTARY SCHOOL,498,353,30,112,383,70.88%,6.02%,0.7691
39,MESA,2000,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,420,184,31,204,215,43.81%,7.38%,0.5119
39,MESA,2000,MESA COUNTY VALLEY 51,6562,ORCHARD MESA MIDDLE SCHOOL,515,230,39,246,269,44.66%,7.57%,0.5223
39,MESA,2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,"1,048",344,87,617,431,32.82%,8.30%,0.4113
39,MESA,2000,MESA COUNTY VALLEY 51,7110,POMONA ELEMENTARY SCHOOL,394,134,15,245,149,34.01%,3.81%,0.3782
39,MESA,2000,MESA COUNTY VALLEY 51,7236,R-5 HIGH SCHOOL,221,103,8,110,111,46.61%,3.62%,0.5023
39,MESA,2000,MESA COUNTY VALLEY 51,7281,REDLANDS MIDDLE SCHOOL,572,84,34,454,118,14.69%,5.94%,0.2063
39,MESA,2000,MESA COUNTY VALLEY 51,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,496,325,19,152,344,65.52%,3.83%,0.6935
39,MESA,2000,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,518,166,41,306,207,32.05%,7.92%,0.3996
39,MESA,2000,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,395,164,26,203,190,41.52%,6.58%,0.4810
39,MESA,2000,MESA COUNTY VALLEY 51,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,536,187,44,305,231,34.89%,8.21%,0.4310
39,MESA,2000,MESA COUNTY VALLEY 51,8876,TOPE ELEMENTARY SCHOOL,345,146,27,164,173,42.32%,7.83%,0.5014
39,MESA,2000,MESA COUNTY VALLEY 51,9406,WEST MIDDLE SCHOOL,404,127,17,260,144,31.44%,4.21%,0.3564
39,MESA,2000,MESA COUNTY VALLEY 51,9434,SCENIC ELEMENTARY SCHOOL,297,70,30,197,100,23.57%,10.10%,0.3367
39,MESA,2000,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,461,74,20,367,94,16.05%,4.34%,0.2039
40,MINERAL,2010,CREEDE SCHOOL DISTRICT,1966,CREEDE SCHOOL,77,27,19,29,46,35.06%,24.68%,0.5974
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1936,SANDROCK ELEMENTARY,273,112,27,128,139,41.03%,9.89%,0.5092
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1938,CRAIG MIDDLE SCHOOL,470,179,23,266,202,38.09%,4.89%,0.4298
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2373,EARLY CHILDHOOD CENTER,43,26,4,11,30,60.47%,9.30%,0.6977
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2374,EAST ELEMENTARY SCHOOL,274,128,37,106,165,46.72%,13.50%,0.6022
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,529,154,34,333,188,29.11%,6.43%,0.3554
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,7338,RIDGEVIEW ELEMENTARY SCHOOL,301,93,26,180,119,30.90%,8.64%,0.3953
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,8398,SUNSET ELEMENTARY SCHOOL,285,77,28,175,105,27.02%,9.82%,0.3684
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,0609,BATTLE ROCK CHARTER SCHOOL,31,23,5,3,28,74.19%,16.13%,0.9032
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,1888,CORTEZ MIDDLE SCHOOL,589,313,53,221,366,53.14%,9.00%,0.6214
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,2036,CHILDREN'S KIVA MONTESSORI SCHOOL,72,10,6,56,16,13.89%,8.33%,0.2222
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,356,219,30,107,249,61.52%,8.43%,0.6994
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,119,36,6,77,42,30.25%,5.04%,0.3529
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5436,MANAUGH ELEMENTARY SCHOOL,279,212,31,35,243,75.99%,11.11%,0.8710
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5836,MESA ELEMENTARY SCHOOL,375,242,40,93,282,64.53%,10.67%,0.7520
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,663,220,52,373,272,33.18%,7.84%,0.4103
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,7082,PLEASANT VIEW ELEMENTARY SCHOOL,26,8,5,13,13,30.77%,19.23%,0.5000
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,7430,BEECH STREET PRESCHOOL,109,51,16,42,67,46.79%,14.68%,0.6147
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,8133,SOUTHWEST OPEN CHARTER SCHOOL,168,105,9,54,114,62.50%,5.36%,0.6786
42,MONTEZUMA,2055,DOLORES RE-4A,2204,DOLORES ELEMENTARY SCHOOL,338,149,12,177,161,44.08%,3.55%,0.4763
42,MONTEZUMA,2055,DOLORES RE-4A,2206,DOLORES MIDDLE SCHOOL,182,69,19,94,88,37.91%,10.44%,0.4835
42,MONTEZUMA,2055,DOLORES RE-4A,2208,DOLORES HIGH SCHOOL,211,57,26,128,83,27.01%,12.32%,0.3934
42,MONTEZUMA,2055,DOLORES RE-4A,8500,TEDDY BEAR PRESCHOOL,65,16,6,6,22,24.62%,9.23%,0.3385
42,MONTEZUMA,2070,MANCOS RE-6,5446,MANCOS ELEMENTARY SCHOOL,206,102,31,73,133,49.51%,15.05%,0.6456
42,MONTEZUMA,2070,MANCOS RE-6,5450,MANCOS MIDDLE SCHOOL,106,47,12,47,59,44.34%,11.32%,0.5566
42,MONTEZUMA,2070,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,113,41,13,59,54,36.28%,11.50%,0.4779
42,MONTEZUMA,2070,MANCOS RE-6,6179,MANCOS EARLY LEARNING CENTER,30,22,0,0,22,73.33%,0.00%,0.7333
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,1392,CENTENNIAL MIDDLE SCHOOL,572,274,50,245,324,47.90%,8.74%,0.5664
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,1915,COTTONWOOD ELEMENTARY SCHOOL,437,110,22,304,132,25.17%,5.03%,0.3021
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,2942,EARLY CHILDHOOD CENTER,275,106,24,50,130,38.55%,8.73%,0.4727
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,4458,JOHNSON ELEMENTARY SCHOOL,514,273,58,183,331,53.11%,11.28%,0.6440
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6054,COLUMBINE MIDDLE SCHOOL,501,181,32,288,213,36.13%,6.39%,0.4251
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6058,MONTROSE HIGH SCHOOL,"1,353",401,63,887,464,29.64%,4.66%,0.3429
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,149,55,10,83,65,36.91%,6.71%,0.4362
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6366,NORTHSIDE ELEMENTARY SCHOOL,364,265,20,79,285,72.80%,5.49%,0.7830
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6466,OAK GROVE ELEMENTARY SCHOOL,386,173,35,176,208,44.82%,9.07%,0.5389
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6486,OLATHE ELEMENTARY SCHOOL,407,228,57,122,285,56.02%,14.00%,0.7002
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6490,OLATHE MIDDLE SCHOOL,241,118,32,91,150,48.96%,13.28%,0.6224
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6494,OLATHE HIGH SCHOOL,334,118,35,179,153,35.33%,10.48%,0.4581
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6807,PASSAGE CHARTER SCHOOL,17,14,0,3,14,82.35%,0.00%,0.8235
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,7106,POMONA ELEMENTARY SCHOOL,375,196,24,155,220,52.27%,6.40%,0.5867
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,9149,VISTA CHARTER SCHOOL,162,96,11,54,107,59.26%,6.79%,0.6605
43,MONTROSE,2190,WEST END RE-2,6196,NATURITA ELEMENTARY & MIDDLE SCHOOL,148,61,14,66,75,41.22%,9.46%,0.5068
43,MONTROSE,2190,WEST END RE-2,6436,NUCLA HIGH SCHOOL,58,19,6,33,25,32.76%,10.34%,0.4310
43,MONTROSE,2190,WEST END RE-2,6718,PARADOX VALLEY CHARTER SCHOOL,68,42,9,14,51,61.76%,13.24%,0.7500
44,MORGAN,2395,BRUSH RE-2(J),1094,BRUSH MIDDLE SCHOOL,345,156,58,131,214,45.22%,16.81%,0.6203
44,MORGAN,2395,BRUSH RE-2(J),1096,BRUSH HIGH SCHOOL,483,170,58,254,228,35.20%,12.01%,0.4720
44,MORGAN,2395,BRUSH RE-2(J),1438,BEAVER VALLEY ELEMENTARY SCHOOL,299,129,57,113,186,43.14%,19.06%,0.6221
44,MORGAN,2395,BRUSH RE-2(J),8832,THOMSON PRIMARY SCHOOL,391,140,59,178,199,35.81%,15.09%,0.5090
44,MORGAN,2405,FORT MORGAN RE-3,0492,BAKER CENTRAL SCHOOL,422,251,56,115,307,59.48%,13.27%,0.7275
44,MORGAN,2405,FORT MORGAN RE-3,1850,COLUMBINE ELEMENTARY SCHOOL,280,172,33,75,205,61.43%,11.79%,0.7321
44,MORGAN,2405,FORT MORGAN RE-3,3074,FORT MORGAN MIDDLE SCHOOL,462,248,59,155,307,53.68%,12.77%,0.6645
44,MORGAN,2405,FORT MORGAN RE-3,3078,FORT MORGAN HIGH SCHOOL,899,433,84,382,517,48.16%,9.34%,0.5751
44,MORGAN,2405,FORT MORGAN RE-3,3620,GREEN ACRES ELEMENTARY SCHOOL,288,150,50,88,200,52.08%,17.36%,0.6944
44,MORGAN,2405,FORT MORGAN RE-3,5180,LINCOLN HIGH SCHOOL,50,33,6,9,39,66.00%,12.00%,0.7800
44,MORGAN,2405,FORT MORGAN RE-3,6954,PIONEER ELEMENTARY SCHOOL,324,221,41,62,262,68.21%,12.65%,0.8086
44,MORGAN,2405,FORT MORGAN RE-3,7856,SHERMAN EARLY CHILDHOOD CENTER,475,260,58,92,318,54.74%,12.21%,0.6695
44,MORGAN,2505,WELDON VALLEY RE-20(J),9352,WELDON VALLEY ELEMENTARY SCHOOL,135,29,4,94,33,21.48%,2.96%,0.2444
44,MORGAN,2505,WELDON VALLEY RE-20(J),9356,WELDON VALLEY JUNIOR HIGH SCHOOL,42,13,5,24,18,30.95%,11.90%,0.4286
44,MORGAN,2505,WELDON VALLEY RE-20(J),9360,WELDON VALLEY HIGH SCHOOL,67,19,3,45,22,28.36%,4.48%,0.3284
44,MORGAN,2515,WIGGINS RE-50(J),9263,WIGGINS MIDDLE SCHOOL,111,41,16,54,57,36.94%,14.41%,0.5135
44,MORGAN,2515,WIGGINS RE-50(J),9576,WIGGINS ELEMENTARY SCHOOL,324,111,41,144,152,34.26%,12.65%,0.4691
44,MORGAN,2515,WIGGINS RE-50(J),9582,WIGGINS HIGH SCHOOL,140,48,13,79,61,34.29%,9.29%,0.4357
45,OTERO,2520,EAST OTERO R-1,4841,LA JUNTA INTERMEDIATE SCHOOL,442,330,41,71,371,74.66%,9.28%,0.8394
45,OTERO,2520,EAST OTERO R-1,4843,LA JUNTA PRIMARY SCHOOL,306,236,19,51,255,77.12%,6.21%,0.8333
45,OTERO,2520,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,561,297,50,214,347,52.94%,8.91%,0.6185
45,OTERO,2530,ROCKY FORD R-2,5114,JEFFERSON INTERMEDIATE SCHOOL,260,191,22,47,213,73.46%,8.46%,0.8192
45,OTERO,2530,ROCKY FORD R-2,7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,335,201,48,86,249,60.00%,14.33%,0.7433
45,OTERO,2530,ROCKY FORD R-2,9264,WASHINGTON PRIMARY SCHOOL,214,168,15,31,183,78.50%,7.01%,0.8551
45,OTERO,2535,MANZANOLA 3J,5498,MANZANOLA ELEMENTARY SCHOOL,80,54,9,17,63,67.50%,11.25%,0.7875
45,OTERO,2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,67,36,8,23,44,53.73%,11.94%,0.6567
45,OTERO,2540,FOWLER R-4J,0056,FOWLER ELEMENTARY SCHOOL,220,100,34,86,134,45.45%,15.45%,0.6091
45,OTERO,2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL,69,28,11,30,39,40.58%,15.94%,0.5652
45,OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,113,34,10,69,44,30.09%,8.85%,0.3894
45,OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL,229,86,52,91,138,37.55%,22.71%,0.6026
45,OTERO,2570,SWINK 33,8452,SWINK ELEMENTARY SCHOOL,195,69,23,103,92,35.38%,11.79%,0.4718
45,OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,156,46,14,96,60,29.49%,8.97%,0.3846
46,OURAY,2580,OURAY R-1,6596,OURAY ELEMENTARY SCHOOL,105,34,15,51,49,32.38%,14.29%,0.4667
46,OURAY,2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL,32,6,4,22,10,18.75%,12.50%,0.3125
46,OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,54,8,6,40,14,14.81%,11.11%,0.2593
46,OURAY,2590,RIDGWAY R-2,7342,RIDGWAY ELEMENTARY SCHOOL,157,28,23,98,51,17.83%,14.65%,0.3248
46,OURAY,2590,RIDGWAY R-2,7344,RIDGWAY MIDDLE SCHOOL,94,16,11,67,27,17.02%,11.70%,0.2872
46,OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,105,23,9,73,32,21.90%,8.57%,0.3048
47,PARK,2600,PLATTE CANYON 1,7042,DEER CREEK ELEMENTARY SCHOOL,476,110,22,311,132,23.11%,4.62%,0.2773
47,PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,303,77,16,207,93,25.41%,5.28%,0.3069
47,PARK,2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL,238,63,9,166,72,26.47%,3.78%,0.3025
47,PARK,2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL,39,27,0,12,27,69.23%,0.00%,0.6923
47,PARK,2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,119,50,18,43,68,42.02%,15.13%,0.5714
47,PARK,2610,PARK COUNTY RE-2,7891,SOUTH PARK MIDDLE SCHOOL,117,42,9,66,51,35.90%,7.69%,0.4359
47,PARK,2610,PARK COUNTY RE-2,8114,EDITH TETER ELEMENTARY SCHOOL,265,76,47,109,123,28.68%,17.74%,0.4642
47,PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,111,42,10,59,52,37.84%,9.01%,0.4685
48,PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,16,6,0,10,6,37.50%,0.00%,0.3750
48,PHILLIPS,2620,HOLYOKE RE-1J,4076,HOLYOKE ELEMENTARY SCHOOL,320,144,28,148,172,45.00%,8.75%,0.5375
48,PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,257,71,32,154,103,27.63%,12.45%,0.4008
48,PHILLIPS,2630,HAXTUN RE-2J,3846,HAXTUN ELEMENTARY SCHOOL,231,77,4,145,81,33.33%,1.73%,0.3506
48,PHILLIPS,2630,HAXTUN RE-2J,3850,HAXTUN HIGH SCHOOL,99,16,5,78,21,16.16%,5.05%,0.2121
49,PITKIN,2640,ASPEN 1,0042,ASPEN COMMUNITY CHARTER SCHOOL,129,0,0,129,0,0.00%,0.00%,0.0000
49,PITKIN,2640,ASPEN 1,0428,ASPEN ELEMENTARY SCHOOL,526,24,13,489,37,4.56%,2.47%,0.0703
49,PITKIN,2640,ASPEN 1,0430,ASPEN MIDDLE SCHOOL,486,17,10,459,27,3.50%,2.06%,0.0556
49,PITKIN,2640,ASPEN 1,0432,ASPEN HIGH SCHOOL,562,16,9,537,25,2.85%,1.60%,0.0445
49,PITKIN,2640,ASPEN 1,0447,ASPEN PRE-SCHOOL,53,0,0,42,0,0.00%,0.00%,0.0000
50,PROWERS,2650,GRANADA RE-1,3542,GRANADA ELEMENTARY SCHOOL,108,50,12,39,62,46.30%,11.11%,0.5741
50,PROWERS,2650,GRANADA RE-1,3546,GRANADA UNDIVIDED HIGH SCHOOL,94,37,20,37,57,39.36%,21.28%,0.6064
