COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME, K-12 COUNT , FREE LUNCH , REDUCED LUNCH , NOT ELIGIBLE , FREE AND REDUCED COUNT ,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE
21,EL PASO,990,Widefield 3,8178,Sproul Junior High School,580,263,60,257,323,45.30%,10.30%,0.557,50%-75%
21,EL PASO,990,Widefield 3,8392,Sunrise Elementary School,519,176,63,280,239,33.90%,12.10%,0.461,25%-50%
21,EL PASO,990,Widefield 3,9294,Watson Junior High School,531,233,53,245,286,43.90%,10.00%,0.539,50%-75%
21,EL PASO,990,Widefield 3,9334,Webster Elementary School,473,145,40,288,185,30.70%,8.50%,0.391,25%-50%
21,EL PASO,990,Widefield 3,9560,Discovery High School,63,38,5,20,43,60.30%,7.90%,0.683,50%-75%
21,EL PASO,990,Widefield 3,9562,Widefield Elementary School of the Arts,372,168,33,171,201,45.20%,8.90%,0.54,50%-75%
21,EL PASO,990,Widefield 3,9566,Widefield High School,1251,459,97,695,556,36.70%,7.80%,0.444,25%-50%
21,EL PASO,990,Widefield 3,9656,Widefield District 3 Preschool,0, * , * , * , * , * , * ,*, * 
21,EL PASO,1000,Fountain 8,203,Welte Education Center,111,63,8,40,71,56.80%,7.20%,0.64,50%-75%
21,EL PASO,1000,Fountain 8,1332,Carson Middle School,688,175,143,370,318,25.40%,20.80%,0.462,25%-50%
21,EL PASO,1000,Fountain 8,1334,Abrams Elementary School,428,126,99,203,225,29.40%,23.10%,0.526,50%-75%
21,EL PASO,1000,Fountain 8,1941,Conrad Early Learning Center,0, * , * , * , * , * , * ,*, * 
21,EL PASO,1000,Fountain 8,3027,Eagleside Elementary School,558,155,52,351,207,27.80%,9.30%,0.371,25%-50%
