year,mergecode,schoolcode,districtcode,droprate,black,white,hispanic,totalenroll
18,8001-1795,1795,8001,1.1,6.74,60.52,21.87,727
18,8001-2035,2035,8001,0.0,1.75,26.32,64.91,114
18,8001-2067,2067,8001,0.4,1.6,82.68,10.3,1126
18,8001-2196,2196,8001,0.9,2.22,77.78,9.74,585
18,8001-2837,2837,8001,3.3,1.01,26.77,63.64,396
18,8001-3326,3326,8001,4.3,17.39,30.43,32.61,46
18,8001-3399,3399,8001,0.0,0.0,66.67,33.33,15
18,8001-3439,3439,8001,0.0,9.09,31.4,57.85,121
18,8001-4277,4277,8001,0.0,14.29,85.71,0.0,14
18,8001-4699,4699,8001,24.6,0.87,6.74,90.43,460
18,8001-5147,5147,8001,8.8,2.5,78.75,13.75,80
18,8001-5453,5453,8001,0.0,0.0,88.46,9.23,130
18,8001-5851,5851,8001,0.0,0.0,68.97,20.69,58
18,8001-6219,6219,8001,30.7,13.38,3.98,71.5,628
18,8001-6266,6266,8001,27.6,20.69,3.45,71.03,145
18,8001-6913,6913,8001,0.3,1.08,15.32,77.42,372
18,8001-6914,6914,8001,1.0,0.82,15.65,78.75,607
18,8001-7278,7278,8001,1.4,0.0,1.41,98.59,71
18,8001-7512,7512,8001,0.0,0.0,75.0,22.5,40
18,8001-8061,8061,8001,0.0,0.0,94.12,0.0,17
18,8001-8821,8821,8001,0.0,1.3,68.83,24.68,77
18,8001-8929,8929,8001,2.5,16.46,50.63,31.01,158
18,8001-9785,9785,8001,0.0,14.29,21.43,57.14,14
18,9000-1924,1924,9000,1.5,5.3,42.42,40.91,132
18,9030-6134,6134,9030,4.5,2.25,55.06,40.45,89
18,9035-1607,1607,9035,30.6,1.61,47.31,48.92,186
18,9035-3997,3997,9035,10.9,0.0,47.83,45.65,46
18,9050-8121,8121,9050,0.0,1.56,70.31,20.31,64
18,9130-2840,2840,9130,0.0,2.74,74.89,13.24,219
18,9170-1550,1550,9170,10.9,5.82,64.05,21.4,1374
18,9170-6971,6971,9170,20.1,5.65,67.71,18.47,796
18,9170-7449,7449,9170,75.0,0.0,75.0,12.5,8
18,9170-7484,7484,9170,88.5,7.69,61.54,19.23,26
18,9175-6134,6134,9175,1.1,1.7,58.52,38.64,176
