,drop_ed_hybrid
2119,-0.14189981683831432
2120,0.0002212791911445884
2121,-0.00029153089172964636
2122,-0.00028752190587275734
2123,-0.0011811603007498513
2124,0.000169446128714058
2125,-0.0015853169736651316
2126,0.0004380306177856618
2127,-0.003015464161468655
2128,-1.3224219127369834e-06
2129,1.0423815320267619e-06
2130,2.7426682453586222e-06
2131,-4.462733932084213e-06
2132,-1.8427076351888555e-05
2133,-1.1565676913551394e-05
2134,-2.6352706264043503e-05
2135,4.978391098788241e-05
2136,-0.021415591021469317
2137,0.01043236096250131
2138,0.00633989571207497
2139,-0.014645517155598652
2140,-0.0018755257528795541
2141,0.00092523957682598
2142,0.000407997606333353
2143,-0.0012388972287902325
2144,7.905832343588137e-07
2145,6.647693648082326e-08
2146,-2.5588383560214466e-05
2147,-2.295941771567437e-05
2148,-3.739019860089246e-05
2149,-0.0002463471467884199
2150,6.996044002194912e-05
2151,-0.0004265771028271506
2152,-0.0004972332960463837
2153,0.00030040083250565473
2154,0.000124415661250651
2155,0.0008100188321632417
2156,0.00033831560703959844
2157,-0.00032914340021221726
2158,-8.433314263499245e-05
2159,-0.0002973776334694726
2160,-0.00017731957331499316
2161,0.00019838499272335165
2162,-2.8947109946161563e-05
2163,-3.033903322783935e-05
2164,9.387382902963187e-08
2165,-3.2415964048554704e-05
2166,-3.961433395709543e-05
2167,-0.00014601043900103742
2168,8.093083817101799e-06
2169,4.460885410925458e-05
2170,0.00013758183482283647
2171,0.0001281108456470066
2172,-8.780311633627523e-07
2173,-1.2317620926775514e-05
2174,2.5629749352878927e-05
2175,-7.91831209816591e-06
2176,-4.390209948518587e-06
2177,-3.16727241122001e-05
2178,1.4916397523056096e-05
2179,-8.750450978128593e-05
2180,5.3875494589268814e-05
2181,2.5166696118933756e-05
2182,1.2281852142774512e-05
2183,3.643213491208586e-05
2184,-4.669343503886987e-06
2185,3.524453026766728e-06
2186,7.424230598933143e-06
2187,1.9312078994919283e-05
2188,-5.950455812971998e-05
2189,-3.7835587710179924e-06
2190,-6.144251444801164e-07
2191,-8.517926118910679e-05
2192,-2.0999327933886125e-05
2193,-1.7665691788854745e-05
2194,-3.01498702029347e-05
2195,3.514785506619361e-05
2196,0.00037729893141128087
2197,-0.0009203703190645608
2198,0.0007154787995158773
2199,0.0001242589312982955
2200,-1.6770285223048336e-05
2201,1.575524714699691e-05
2202,4.559342061767053e-05
2203,1.1155315319622147e-05
2204,0.0028035046824528777
2205,0.004441491022097655
2206,0.004509312646628235
2207,0.037003382754505904
2208,0.0010980635568433135
2209,-0.0004980942897148134
2210,0.0006837629291272406
2211,0.003904418084517441
2212,-0.004111490150481362
2213,-0.001915985317778063
2214,0.0028128078830363043
2215,-0.007280935567381723
2216,0.00013311707267690297
2217,-0.0010511155679000293
2218,0.0006741435536372326
2219,-0.0010025271824329162
2220,2.953891315508624e-05
2221,0.00015974948379203214
2222,-2.7656760107361504e-05
2223,0.0005384636040446861
2224,0.001188312096817177
2225,0.003012728696719655
2226,0.0008921009358657896
2227,0.029342222449662118
2228,-0.0002041873204480503
2229,-0.00010959163331251068
2230,-0.00034513216035630603
2231,-0.0015840897301958895
2232,0.0001266002841136489
2233,-3.441198060969209e-05
2234,3.2578863603646916e-06
2235,0.0002685446225185411
2236,9.411461441526244e-06
2237,-6.330862916105399e-06
2238,-1.252663233484931e-05
2239,-9.686356585540595e-05
2240,-3.5172959627173524e-06
2241,-1.2342731713568928e-05
2242,1.5007492141879621e-05
2243,-3.007641835622161e-06
2244,-4.951486302961981e-06
2245,1.2369721611780897e-05
2246,4.430753151170023e-05
2247,8.473804621993088e-05
2248,-3.69044389553374e-06
2249,-7.325500089746364e-05
2250,6.084042265566071e-06
2251,-0.0002743328340799358
2252,-0.00023529079550021218
2253,-0.00010630507164621527
2254,2.510213353583645e-05
2255,-0.0008293195970678586
2256,5.181232467027279e-06
2257,9.543524653226289e-05
2258,8.821173071102185e-05
2259,0.00041482691861090965
2260,-8.86544253450125e-07
2261,6.335102405320218e-05
2262,2.333863660784034e-05
2263,0.0002665966097196473
2264,-0.00010849437979539585
2265,-0.00013438768827168902
2266,0.00013208324156883117
2267,-0.0003821654906717919
2268,0.00020115314949195164
2269,1.419744737214435e-05
2270,-1.9134721961848503e-05
2271,0.0004567917776118438
2272,0.00040539457465947674
2273,-8.244177873388743e-05
2274,-0.00018784613432116864
2275,5.251928475580301e-05
2276,-0.00018532949110149945
2277,7.515727453535855e-06
2278,-3.5708668121768045e-05
2279,-0.0006704467798583669
2280,0.0001217028258575716
2281,-0.0005017128795664363
2282,0.0012581644195044464
2283,0.002504007183912426
2284,-4.08629433418816e-05
2285,2.4820705034158848e-05
2286,-0.00012723814304132486
2287,-0.0004411637026986724
2288,-9.041664622268918e-05
2289,6.425243569220082e-05
2290,4.124456340501488e-05
2291,-0.0001356864514457062
2292,-2.7681428758930213e-05
2293,0.00041128967910353584
2294,-0.0007866598527903097
2295,-8.850830142070038e-05
2296,0.0013586926945730843
2297,-0.00047546408866977274
2298,-0.0006382378677716292
2299,0.0004954139986695073
2300,0.0003184397029701459
2301,-0.00016494005627889485
2302,0.00012349722943412307
2303,0.0006643474877924005
2304,-0.00038052310452260825
2305,-0.0004433811090387877
2306,-9.046041244220529e-05
2307,-0.0027246185999798486
2308,-3.4348856586789447e-07
2309,-6.706560907313819e-05
2310,0.00014286107780839873
2311,-8.408255225622998e-05
2312,0.0018888039079546157
2313,-0.0009612429454738125
2314,-0.0004997217171501227
2315,0.0011605255832929499
2316,0.0001951815569426488
2317,-0.0013472731775864954
2318,0.002127120994998841
2319,0.0026175215450056142
2320,-0.0008229447413717602
2321,0.0016514975104332098
2322,0.0006587884614906319
2323,0.004708524649266484
2324,-5.594262889031805e-05
2325,1.3594328896274111e-05
2326,2.729878937481434e-05
2327,-7.620798073781877e-05
2328,-1.6813019107215162e-05
2329,9.875911783970254e-07
2330,5.707319293661373e-06
2331,-2.6781798840348654e-05
2332,-7.797513318116878e-06
2333,3.962476912302536e-06
2334,-5.414832902057647e-05
2335,1.2151944474752514e-05
2336,-6.4490437374587125e-06
2337,-2.547905738328484e-05
2338,-8.518822507432685e-05
2339,-0.00010749835675045655
2340,0.0007135923644032282
2341,0.00022428872647677582
2342,-7.170390815047847e-05
2343,0.002213427514044975
2344,-0.00018428154919581714
2345,-2.9185723072280542e-06
2346,8.675880415606258e-06
2347,-0.0002477128749577047
2348,-0.0002533960496630925
2349,-0.00025582969856184027
2350,0.00016027776138347242
2351,-0.0007695013021841856
2352,-0.0001355526906289637
2353,-2.5064504670719686e-05
2354,-1.4872476257222754e-06
2355,-0.0003259896125906286
2356,0.0004278807054588418
2357,9.912171246032158e-05
2358,8.759208513662413e-05
2359,0.0020379558821168003
2360,-3.93210764785202e-05
2361,3.413573719666318e-05
2362,0.0004817531073564823
2363,0.00038940771421745187
2364,0.000125129931614859
2365,-1.434058234994293e-05
2366,-6.182617013747776e-05
2367,8.437481504343773e-05
2368,1.1375285637763986e-05
2369,3.897739644131549e-06
2370,2.219088364058104e-06
2371,3.608185851527047e-05
2372,-6.479908224081243e-05
2373,-6.011525834708764e-06
2374,3.2922450312886285e-05
2375,-3.4772348021279674e-05
2376,1.1825211946373878e-05
2377,-0.0005038813509168941
2378,-5.98115180950577e-05
2379,-0.0016108169768151747
2380,-0.0004721346433541476
2381,-0.0005328974256540152
2382,0.00011783093238141862
2383,-0.0024886768713338918
2384,0.0005816432230329684
2385,0.0001343799492250301
2386,-7.383253171706435e-05
2387,0.0006339699669069925
2388,-4.420547193805752e-05
2389,0.0002666307184513976
2390,-0.0003390461665958511
2391,-0.00044114452952577336
2392,0.00022195087591224185
2393,1.1777777526594328e-05
2394,-5.910103926499038e-06
2395,0.0007499695526037992
2396,8.248256597131975e-05
2397,1.2447839998363076e-06
2398,-2.919478099611046e-05
2399,3.6683570563497666e-06
2400,1.3406222796312654e-05
2401,8.543936293995267e-07
2402,-1.1701338111972192e-05
2403,1.0483008324856313e-05
2404,3.291297232258785e-05
2405,8.17509809398614e-05
2406,-0.00011432134189784842
2407,8.084869694074731e-05
2408,-0.0004409837121340656
2409,-0.00028078345479687746
2410,0.00046991113498253084
2411,-0.0012096133420052358
2412,-0.00014720816416521817
2413,-8.942719359247079e-05
2414,-0.0004176027562690893
2415,-0.002049339886916693
2416,-0.00014989069378637564
2417,-0.0008489570175511341
2418,0.0008448462626479098
2419,-0.0008248291917957415
2420,-0.00016757467529854894
2421,0.0003276162466856931
2422,-8.775798455716412e-05
2423,0.00014491137428244215
2424,0.00011235790753036545
2425,8.728795564998317e-05
2426,-0.00015701432456770013
2427,0.0011101553274258684
2428,0.000236624504307817
2429,-0.00010164870733604913
2430,-0.00013138904162386162
2431,-0.0004946303994462492
2432,-6.748054377022335e-05
2433,-3.199883846715608e-05
2434,6.909529387174096e-05
2435,-0.00016224511021857994
2436,-1.1855233343025594e-05
2437,-1.0919942924629399e-06
2438,6.767863119762903e-07
2439,-9.787234317719644e-06
2440,-3.190353036081192e-05
2441,9.195350740809337e-06
2442,2.9493201680253444e-05
2443,7.549115325233813e-05
2444,5.609652392371613e-05
2445,-2.0186445384615343e-06
2446,-2.6154437123231543e-05
2447,6.880710227891829e-05
2448,-1.3632400955536186e-05
2449,-1.5627135627190731e-06
2450,2.321977024301941e-07
2451,-2.217237888055647e-05
2452,3.170834392567129e-05
2453,-1.2621980831895975e-05
2454,1.7962168278293846e-06
2455,0.0001270774382526004
2456,-4.881313519993486e-06
2457,-9.94008601564629e-07
2458,1.2952200812821731e-06
2459,-1.2138328305728201e-05
2460,-6.644795040981687e-06
2461,6.643104441948273e-07
2462,-2.5172281254807404e-06
2463,1.0995309656496141e-06
2464,6.537106272274124e-06
2465,-1.3949092917519478e-05
2466,5.461350746482666e-06
2467,1.3910076944411941e-05
2468,4.325668233267075e-06
2469,-1.0049536150620894e-05
2470,4.3796735462741e-05
2471,0.00028051738881518137
2472,-0.0001933956112987749
2473,0.00013300186047489362
2474,9.693526095139682e-05
2475,0.0005984923881278729
2476,0.0002670760433931142
2477,-0.0002112241328290634
2478,0.0005290044019780941
2479,-0.0003993342530640454
2480,0.00029268453966199996
2481,0.00020232259651975553
2482,9.815832448932899e-05
2483,0.001784165989215606
2484,1.007511998026569e-05
2485,-0.00011659232873043004
2486,-5.3825708780301195e-05
2487,-0.00034125647885627284
2488,-0.0006496850804815446
2489,0.00010231079001322953
2490,-0.00035403555016784097
2491,0.0017635775089622724
2492,-8.929166144306871e-07
2493,-7.862538408728994e-07
2494,3.0424243562817194e-07
2495,-6.277373804263722e-06
2496,0.0019398554424539106
2497,0.0004318000330302365
2498,-0.0040128794976224715
2499,-0.005691495811168232
2500,-8.149050823096254e-05
2501,-4.273716401951859e-05
2502,7.382173136684505e-05
2503,-7.778591029842343e-05
2504,3.7042331266121415e-05
2505,0.00010074929399405209
2506,-6.359864319111388e-05
2507,0.0003335596979452505
2508,-8.473260899479595e-05
2509,7.005237629574283e-05
2510,-0.0002408581244153138
2511,2.580624793381474e-05
2512,1.5279610026629333e-05
2513,-6.594890675178825e-05
2514,-8.210906098447645e-06
2515,-0.00015614015063917275
2516,-3.6863563233214004e-05
2517,-2.1171617589022672e-05
2518,-1.2182093205350469e-05
2519,-2.4164753267913087e-05
2520,0.0016906079500620776
2521,0.0009415546080278349
2522,0.0008077391730876847
2523,0.010357469930758145
2524,0.0007218463418155174
2525,0.0006144643898729251
2526,-0.000141347069929238
2527,0.004194228239057448
2528,-0.0008036259767566584
2529,-0.020062636571119383
2530,0.007019366551111707
2531,-0.04042131931635375
2532,-0.0001395997715371441
2533,-2.0292226611664883e-05
2534,1.6048363245717425e-06
2535,-0.0002733661532156578
2536,0.0004852697533698589
2537,-0.0005944062277253242
2538,-0.0010436468959464807
2539,-0.0036942471125410267
2540,9.610247918956263e-05
2541,4.644960890440772e-05
2542,-2.820238808933239e-05
2543,-6.991504583864233e-05
2544,-0.00011164592338530417
2545,-0.000823615994218976
2546,6.283702786826096e-05
2547,-0.0026069344539065907
2548,-0.0010952017595234032
2549,0.00021947534165387415
2550,0.0003690477075195703
2551,-0.0017871543446056515
2552,-0.0016192812481190114
2553,0.0009640210855733281
2554,0.0010616208195526312
2555,0.0008731885185391131
2556,-6.979642370187845e-05
2557,-1.8313103723324013e-05
2558,-2.364602697734215e-05
2559,-0.0003544890197300564
2560,1.019772040908004e-05
2561,-9.603300375548101e-07
2562,7.738965719026027e-06
2563,-8.252091229017306e-06
2564,-1.8289925138532487e-05
2565,-1.5432156165196884e-05
2566,-7.262535306969732e-05
2567,1.9591409087603713e-05
2568,6.464415811528324e-06
2569,3.095876103480115e-07
2570,1.083256039756039e-05
2571,-6.211234775419899e-06
2572,-4.9959064591366775e-05
2573,-1.6935630095449574e-05
2574,-0.00010446613211364766
2575,-0.0006109484818329441
2576,8.923229266596884e-05
2577,-4.49490834938524e-05
2578,-0.00016493559820540685
2579,-2.347130670790867e-05
2580,2.3433338836606584e-05
2581,-1.1059485130574107e-05
2582,2.643511439719598e-06
2583,3.839437687240512e-05
2584,-1.8629584459758494e-05
2585,3.631663191323569e-05
2586,-1.663105291628076e-05
2587,-5.915968854442396e-05
2588,-0.00033909099628189044
2589,-9.542301003921598e-05
2590,0.0003466837347867984
2591,-0.00014517428090968207
2592,-1.5462833669012735e-05
2593,-1.692908353512675e-05
2594,2.481199038166081e-06
2595,1.3732729474705183e-05
2596,-7.4081196654840284e-06
2597,1.8824387555349173e-05
2598,-7.073229861175553e-05
2599,3.2349605709797662e-06
2600,3.6618717030781976e-06
2601,-3.997064944431264e-05
2602,-6.662572446299146e-05
2603,-0.0001540458050279965
2604,0.00021322609409434254
2605,9.841752750390662e-05
2606,-9.635666538212016e-06
2607,0.0004139922562496455
2608,1.5271490548221984e-05
2609,-0.00018639543418924853
2610,0.0001309505154628799
2611,-0.0017982141524863925
2612,-8.881482848549567e-06
2613,2.0012031778258927e-06
2614,1.6236173939823626e-05
2615,4.804451555210059e-05
2616,0.0004486371255651851
2617,1.650238674289277e-05
2618,5.643954198916553e-05
2619,0.0005424395559496362
2620,5.333363203683144e-05
2621,3.414652022443349e-06
2622,7.224657651770246e-05
2623,8.216492811838039e-06
2624,-0.0004055417320908641
2625,-0.00026453844999010966
2626,0.0006501666533513786
2627,-0.00024253074314488623
2628,-2.9448310638533373e-06
2629,3.9491605434186426e-05
2630,-1.266863100886563e-05
2631,-6.142566961308749e-05
2632,0.0006134947017236727
2633,0.00021736718366871337
2634,0.0005023837185508621
2635,0.003977702963314638
2636,2.2540862619148788e-05
2637,6.084067475282985e-06
2638,3.582452057102106e-05
2639,1.0023755478860669e-05
2640,-1.5692503571313346e-05
2641,-1.1744221349926095e-05
2642,-2.6531017039131964e-06
2643,-7.727397517166646e-05
2644,-4.436517667691025e-05
2645,1.9688295231367408e-05
2646,-6.763609902691397e-06
2647,-2.620088038124259e-05
2648,-0.00011883466912773438
2649,-3.4630997775507456e-07
2650,-1.725065736227806e-05
2651,9.152482340891133e-05
2652,1.1389092246991476e-05
2653,2.8780545663730724e-06
2654,-3.822442951886446e-05
2655,-2.0890532922044806e-05
2656,-1.5505535738955064e-06
2657,-8.559293198825537e-06
2658,-4.47910684398936e-06
2659,2.05633740743431e-05
2660,1.1644376530421072e-05
2661,-1.1374162096703194e-07
2662,5.343333360290621e-06
2663,-4.2334605419629055e-06
2664,-0.00024106065840600452
2665,-0.000149764513596926
2666,-0.00020497178555253204
2667,-0.0017782376912769122
2668,1.5987441962401915e-06
2669,-2.908033357270061e-06
2670,-3.5626928897427998e-06
2671,3.507135525339278e-06
2672,0.00010735396312889427
2673,-8.652615937813256e-05
2674,-2.02606634733319e-05
2675,-0.0001786885941734653
2676,4.588862447993183e-05
2677,5.054884611834124e-07
2678,-0.0002613503999841902
2679,-0.0005654166314659207
2680,-1.8426843638709157e-05
2681,-1.0883723466578202e-05
2682,-8.48346845781984e-06
2683,-1.178002140383383e-05
2684,5.908405617316159e-05
2685,-0.0003089124055647676
2686,0.0001474188453587831
2687,-0.000297063239028281
2688,8.982643904663179e-06
2689,9.108872130623895e-07
2690,1.3116656192406772e-05
2691,-2.2282841759772526e-06
2692,-9.969279116912499e-05
2693,-0.00010464553351077574
2694,-0.0005783400042366282
2695,0.0003133336318230682
2696,5.1094809399411375e-05
2697,3.572960487322491e-05
2698,9.914546547928555e-06
2699,1.921685058735412e-05
2700,-3.1294882430628e-05
2701,5.1661047418212056e-08
2702,2.783735316335843e-05
2703,-4.414082346469533e-06
2704,-5.007724478919613e-05
2705,1.0211941849078869e-05
2706,7.230615215265925e-05
2707,-6.805748506162806e-05
2708,-0.0004567896877623205
2709,-0.0002239568659344817
2710,0.00028385966479189023
2711,-0.0010724150176134237
2712,0.0002294030300176829
2713,-0.000499387741491582
2714,0.0018681011630017686
2715,0.004371389074422999
2716,0.0003446921149487488
2717,-0.0002100850188211276
2718,-0.00039928756956752635
2719,-0.0008893616317860686
2720,1.1855019643526715e-05
2721,3.6754992103179695e-06
2722,2.948590819844605e-06
2723,-4.015533734361761e-05
2724,-2.669845168702305e-06
2725,7.580562214545329e-07
2726,-1.7027737645976514e-07
2727,-3.6933551979943774e-06
2728,-1.4132440734808898e-05
2729,6.129093437378278e-07
2730,1.3713572103561821e-05
2731,2.2527599353084584e-05
2732,4.1944312790153996e-06
2733,2.0005322187083045e-05
2734,-7.610888333110632e-05
2735,3.685078704116442e-05
2736,-6.559603044858835e-05
2737,-1.2324702674527913e-05
2738,1.1654131545005963e-05
2739,-0.00014035144554784144
2740,0.00013136089559892287
2741,-3.156525661905398e-05
2742,1.608647272046447e-05
2743,0.0007769464035332377
2744,-5.4376412389783925e-05
2745,-3.9171945294706635e-05
2746,1.4793404887167647e-05
2747,-0.00031131885861691475
2748,0.0005242817728999597
2749,-3.1540500094975975e-05
2750,-0.0005529172510030915
2751,-5.572630760532128e-05
2752,0.00013712296372715
2753,2.7696263915779986e-06
2754,0.00016864963913715712
2755,-6.359655100504279e-05
2756,-2.2201575253997225e-05
2757,-1.046510594733816e-05
2758,3.0600575129636615e-05
2759,-7.471681233320966e-05
2760,4.444198218774428e-05
2761,-9.582506411681002e-05
2762,-3.149209492994163e-05
2763,-0.00019677334694608075
2764,7.376587121167314e-05
2765,-1.506303456210102e-05
2766,-1.958234695831962e-05
2767,5.174203595850922e-05
2768,-0.001078872413266424
2769,-0.0007968204458953924
2770,-6.530978005700072e-05
2771,-0.005739435041549737
2772,-0.00013927258051917517
2773,-0.00017320656572681535
2774,3.382531246880254e-05
2775,-0.0006038290999070316
2776,-0.0013706723546628573
2777,0.0013495010203083192
2778,6.793637874519196e-05
2779,-0.0005070626781529679
2780,0.0011029831405770952
2781,-0.000636288418969981
2782,-0.00018175729902710337
2783,0.0011301930608694057
2784,0.00013696644484384704
2785,-0.00015242849972338718
2786,-5.870040424484401e-05
2787,-0.0004583350494896594
2788,8.344163267018779e-06
2789,5.8094616498471024e-05
2790,-5.715091988024672e-05
2791,0.00010346676824412401
2792,5.120405616622433e-05
2793,7.925516710981642e-06
2794,-6.003563046152658e-05
2795,-0.00012127639773295145
2796,-5.8594954367437375e-05
2797,-7.98006810345304e-05
2798,-1.4075067296149158e-05
2799,-0.0003979313783981767
2800,1.248213737913989e-05
2801,5.964215089540897e-06
2802,-3.9348642935445585e-06
2803,1.992310446464193e-06
2804,-1.3690384080297386e-07
2805,-1.7783372900489797e-07
2806,1.1706007663452556e-06
2807,-4.2243253162084365e-06
2808,0.00023775912685132153
2809,-0.0005583711248934165
2810,0.000714524650492521
2811,0.0012957194564086187
2812,2.172136589437035e-05
2813,-2.4469061301901312e-05
2814,-6.147101189035798e-05
2815,-6.767080676590855e-05
2816,-8.193875060524798e-07
2817,3.640611353001744e-06
2818,4.705363290771411e-07
2819,2.8533077238220495e-07
2820,0.00023116682592219185
2821,-0.00023429239750420128
2822,2.3940177179662368e-05
2823,0.00011650039957988489
2824,0.00012478288833073873
2825,-1.5255395090398146e-05
2826,5.359356123206253e-06
2827,0.000425099587986515
2828,-3.4932527627916447e-06
2829,-1.0464370089438321e-06
2830,5.592260876711993e-06
2831,2.3195155407344888e-08
2832,0.00021981961569420065
2833,-0.00019353394382198242
2834,-0.00012075864247071897
2835,-0.00039319054010858906
2836,-1.1796621932786641e-05
2837,-8.690584748454314e-07
2838,5.7661233230823745e-06
2839,-2.022181905187639e-05
2840,2.0111536045511454e-05
2841,2.0301874799080744e-06
2842,1.405708761019636e-05
2843,7.6142803019735895e-06
2844,3.304388091287457e-05
2845,-0.0001332268163430936
2846,4.232418306780849e-05
2847,0.000208780197463272
2848,-2.5709708248215928e-05
2849,5.656824730686388e-06
2850,4.004872594877855e-05
2851,7.345886220116004e-05
2852,-9.275808943598108e-05
2853,0.00015958621894322493
2854,0.0003218469952644425
2855,0.0009736117339251866
2856,0.0003616256838894783
2857,0.0003549393156004721
2858,0.000255417236901917
2859,0.00021740710957044544
2860,1.4162176349227645e-05
2861,8.204776677907451e-07
2862,-1.376448681887309e-06
2863,2.9299103902437484e-05
2864,0.0024762482137444548
2865,0.000415743105527806
2866,-0.0016942674317580672
2867,0.00515220973260024
2868,1.4464444809177483e-05
2869,0.00010352600616010048
2870,-5.261834931247414e-06
2871,0.00036556172836225444
2872,-0.0001759730301889906
2873,9.013388168653144e-05
2874,0.00018341483327886623
2875,0.00015562594871290747
2876,-2.275178932413988e-05
2877,5.423794692575495e-06
2878,-2.699305334457735e-05
2879,2.4327980128782405e-05
2880,2.591671987781737e-08
2881,1.3644685146340185e-06
2882,1.069635574234941e-06
2883,4.331008821367416e-07
2884,-2.094896859182326e-06
2885,4.6134712477070894e-05
2886,2.1180290188014558e-07
2887,-2.76388235735077e-05
2888,0.0013276651534029483
2889,-3.5763153505511478e-06
2890,0.00012361099009367354
2891,0.0006199056591677766
2892,-0.0017267231723629873
2893,-6.065403841107529e-05
2894,0.00010397840461968796
2895,-0.004366300490991385
2896,0.0006815732246802884
2897,0.0003925307643698606
2898,0.00022796430255066672
2899,0.004162118004195764
2900,0.000517695413049795
2901,-0.0011394793073008268
2902,0.002070550065826837
2903,0.004275295330648174
2904,-0.000531469053624657
2905,0.0007540065764684247
2906,0.0039011820402932718
2907,0.013548100220727843
2908,1.2294323629977292e-05
2909,2.1281795619353713e-05
2910,-0.0002137255245651382
2911,-0.00022221702448441973
2912,-2.3575162215477654e-05
2913,0.00032319506395844956
2914,-0.0007335028353729654
2915,0.0003358625510241983
2916,-1.1163917930207769e-05
2917,4.037301424546392e-05
2918,0.00014344038029162818
2919,0.000154551562991575
2920,0.0015857582861022609
2921,-0.006340097050122845
2922,-0.0011923113320975525
2923,-0.01935043296217667
2924,-0.005597242664757547
2925,0.0019404088245669542
2926,-0.0009127419414293861
2927,-0.015970227939452984
2928,-0.0010221202595355613
2929,-0.010915144028117945
2930,-0.012730476841519756
2931,-0.08532988008566059
2932,-0.007019003917734542
2933,0.0032336367136581714
2934,-0.003169947659555087
2935,-0.022920292258450516
2936,0.001004613437358793
2937,0.002510898499103795
2938,0.000907511907236263
2939,0.01432167204434922
2940,0.007999165981288539
2941,0.005441702824315697
2942,-0.015972100118449278
2943,-0.008179897782042991
2944,-0.0026519238637912656
2945,-0.0001420505983170492
2946,0.0011821389510091856
2947,-0.005650267739027869
2948,2.9591493867904585e-05
2949,-8.773807631981465e-05
2950,-3.827176585524619e-05
2951,-0.00017171707298494946
2952,9.523313281058763e-05
2953,-9.23202600544244e-06
2954,7.1485919095706925e-06
2955,0.00020286901252120182
2956,-5.729571268793557e-05
2957,-1.840632107717977e-05
2958,-6.718196994101437e-05
2959,-0.0003908798752508667
2960,-0.00015770875976934417
2961,-0.0002826830148737165
2962,0.00023220003113341375
2963,-0.0008860829673155997
2964,-0.012229742164252783
2965,0.0007016162579051796
2966,-0.006826639465221079
2967,-0.055470202598987085
2968,0.00016341064477556528
2969,-8.786659074811595e-05
2970,-0.000492154234966408
2971,-0.001128939378086472
2972,2.2164494789513746e-05
2973,-0.00017570953630061776
2974,0.00015556822442635654
2975,0.00014821167116698184
2976,-0.002508163208859244
2977,0.00040370690766642936
2978,0.0017176917818647322
2979,-0.0016697529047475465
2980,-0.0010394069486949252
2981,-0.00239521805086065
2982,-0.00017094070095874996
2983,-0.011350022395263915
2984,-0.005768301266380493
2985,-0.0008083573285992926
2986,0.0015265594255577557
2987,-0.015164785338314547
2988,-0.0007194990091175763
2989,0.0012303252096156198
2990,-0.0050968157247055276
2991,-0.014694074787110985
2992,0.0006249210996211626
2993,-4.574595954842877e-05
2994,-8.861907948726976e-06
2995,0.0008299557507302365
2996,-9.497860389527595e-05
2997,-9.380921119570692e-06
2998,4.0469516298292986e-05
2999,-1.938661056684233e-06
3000,-0.00025860855928351296
3001,-0.00017329154183129826
3002,-1.680736327952737e-05
3003,6.651395155665803e-05
3004,0.0013350558323586548
3005,-0.0001438206665034736
3006,0.0002121920095095761
3007,0.002717850275242631
3008,-2.716655915982371e-05
3009,-9.771093815512508e-06
3010,-0.00023985287099171696
3011,-0.0006671114297334868
3012,-0.0004803368350245515
3013,0.00011164865432492759
3014,2.1121275189891663e-05
3015,-0.0002081125642035329
3016,-0.000522491117257374
3017,0.00017407238722372397
3018,0.00032019290628714403
3019,0.00045242789770210973
3020,3.714215325595029e-05
3021,-4.8556118534576124e-05
3022,2.147533958888364e-06
3023,0.0002432631000547622
3024,1.191418139739917e-06
3025,-4.886059413963705e-06
3026,0.0003206344946340219
3027,0.0003448879514885223
3028,3.7757223911824355e-05
3029,-5.989799910434654e-06
3030,8.160526948919054e-05
3031,0.0002014446779881072
3032,-7.01247833376128e-05
3033,4.019251332252901e-05
3034,-9.445569274124114e-05
3035,0.00013450089248282575
3036,2.4185382563796386e-05
3037,0.00011153694654016574
3038,0.00023495779990231346
3039,0.001206809935699166
3040,-0.001529393895198051
3041,-0.0004279874668094255
3042,-4.568304807247411e-05
3043,-0.0022737554677854164
3044,-1.2716636447526567e-05
3045,2.67467811944944e-05
3046,0.00036222885897912327
3047,0.000572431729730586
3048,-7.159116387415066e-07
3049,9.172341636568729e-06
3050,-5.2790753904656766e-06
3051,-5.0459316270092634e-05
3052,0.008901638944111804
3053,-0.004069964665251793
3054,-0.003939742148406274
3055,0.0044717624506503
3056,0.006367638380144028
3057,-0.003274480627312583
3058,0.0014829317951791175
3059,0.022446022939797715
3060,0.003041052598973975
3061,-0.0017178607640030016
3062,0.0025886338249110877
3063,0.012241284373205322
3064,0.0024387024853717728
3065,-0.002397831760935733
3066,-0.004920716538795599
3067,-0.015586222343318483
3068,0.00018169857611123868
3069,0.0024104731957257566
3070,-0.0018615768819877296
3071,0.0030867954231754363
3072,0.01662307389459418
3073,-0.0027415983305607815
3074,-0.0009483435152970699
3075,0.045389229742186364
3076,-0.0010877340583578395
3077,-0.0024019296060262254
3078,0.004329674524471951
3079,0.0010588349906540866
3080,0.0007927860631071641
3081,-0.0006237335628480898
3082,-0.002350767545787613
3083,-0.005388079201465876
3084,0.011589538923665325
3085,-0.007975523028993894
3086,-0.003385969995320879
3087,0.00014957652251173007
3088,0.006410265896780328
3089,-0.0008410519896509836
3090,-0.0026987566402612855
3091,0.010398307337630463
3092,-0.00026856817919064627
3093,0.0001618328525416985
3094,0.00035629310080040186
3095,0.0014052486846202802
3096,0.0006713900388912376
3097,-0.00044151413106795364
3098,0.0007621063501384144
3099,0.0032589006161956027
3100,-0.00016692649877521522
3101,0.0011407932011166413
3102,0.0002627759552039489
3103,0.004292231343443921
3104,0.0007589128228233738
3105,0.00011999790420161252
3106,7.56966912042366e-05
3107,0.002819542819213143
3108,0.0014880892529755816
3109,-0.0003610230504429557
3110,-1.598827907059658e-05
3111,0.003236994234143947
3112,0.0016460165314867215
