,drop_his_virtual
1112,0.00011893071032065604
1113,3.6749958394375115e-05
1114,0.00021964711563736113
1115,0.0010022070424461494
1116,-0.0009768252403487647
1117,-0.006668564593597546
1118,-0.0019391930089153638
1119,-0.033093590249424765
1120,-0.0022524478113045503
1121,0.004832163540585169
1122,0.0049581302847219975
1123,0.02533664168395377
1124,0.0004175383907979463
1125,-0.003464664848260201
1126,0.0006945877466476109
1127,-0.007406513656286222
1128,-0.005862238621375792
1129,-0.005469825664808925
1130,-0.001760832201730915
1131,-0.04531293770468728
1132,-0.0007110600416442261
1133,0.003907384051047287
1134,-0.0007535940284925923
1135,0.009211249049826117
1136,-1.6014127322981378e-05
1137,0.00016589461443983092
1138,-0.00016020615690742705
1139,0.0007556644362428128
1140,-0.022696508114323038
1141,-0.029188429122823625
1142,-0.003076555395604361
1143,-0.1969870371074339
1144,2.581076058813503e-05
1145,-0.00010485302314263231
1146,0.00037135572336495786
1147,0.0009167131173856616
1148,-6.932483514773706e-05
1149,-1.2634056734762374e-05
1150,-0.0002671805465636883
1151,4.0954645127516235e-05
1152,-0.00045233875584682864
1153,-0.0005941557562364937
1154,0.0002000760894504172
1155,-0.002639012056711053
1156,0.004342821360366165
1157,-0.0036346538461236645
1158,-6.028089465124564e-05
1159,0.003089713918339289
1160,0.0009784194018725527
1161,-0.004212754158512138
1162,-0.00019630853463163022
1163,-0.008430627710126485
1164,-0.00041254182588623537
1165,0.00011212048962748717
1166,0.0014352566095475392
1167,0.0026244025221631266
1168,-0.0012873895604754173
1169,0.002998095728092139
1170,-0.0037909447721265147
1171,-0.004533912117987526
1172,0.003665136546128691
1173,0.002232588694135605
1174,-0.0008923147790914666
1175,0.01641082309998573
1176,-0.001016823876585334
1177,-0.0007484603837478793
1178,0.00012243185573353717
1179,-0.0053496311752564705
1180,0.001248649109444276
1181,-0.0004851709821716453
1182,-0.004519150621050478
1183,-0.010418971957536728
1184,0.0013086718447687044
1185,0.0005445895619729624
1186,-9.74575252025199e-06
1187,0.0068454147883498
1188,-0.0020487520799542646
1189,-0.0010609481088769044
1190,0.002049192400179904
1191,-0.003736373467805221
1192,0.003186306125807596
1193,0.0017089914838580378
1194,-0.002677354486014354
1195,0.008533622777927453
1196,0.0002891401644661381
1197,0.00010414910285567598
1198,-4.416648539318257e-05
1199,-0.0001653246829044804
1200,0.0006591526714768378
1201,8.86649092491445e-05
1202,0.00020512937361005952
1203,0.0030816677097232413
1204,1.1824653204294008e-05
1205,0.00022079663338549343
1206,4.103883684527826e-05
1207,0.0002253780276258826
1208,3.0087799651011157e-05
1209,2.0646114781501295e-05
1210,-5.671623696242766e-05
1211,0.0002175057953010378
1212,0.0014674201696109298
1213,0.0004439857771399403
1214,-0.0006159220007875284
1215,0.0016116999198423309
1216,-0.0017063679227469365
1217,0.0016612607823824586
1218,-0.0075567580998601004
1219,-0.02281422307048108
1220,0.0031179419694935973
1221,-0.0005280547764358032
1222,-0.0002969291962664079
1223,0.008058047868449235
1224,-0.00011301667048482614
1225,-4.9592460306173774e-05
1226,0.0003428128717708049
1227,0.0006539247862544031
1228,0.0012267524441651491
1229,-0.0005052971521639467
1230,0.0005228802816392507
1231,0.0033784865112316594
1232,-1.9596293970987256e-05
1233,0.0002313598095601721
1234,-9.322701599075933e-05
1235,0.0003325439852019326
1236,-0.0005163865034159993
1237,0.0006202231179858589
1238,0.000785594613703419
1239,0.0029126696148517096
1240,0.00018886811486189216
1241,-0.00016190617489395963
1242,0.0008923700412870195
1243,0.002494130471644026
1244,0.004251923548876778
1245,-0.0007704870560821658
1246,-0.0033118662272843503
1247,0.0012214992689398893
1248,-0.00020712150317682104
1249,-2.5116864584766906e-05
1250,-1.9031804008521823e-05
1251,-0.00020699025719860318
1252,0.039440706368720456
1253,-0.0028169849436374215
1254,-0.043842183910522935
1255,-0.018992422483394115
1256,0.018355792182009483
1257,0.00277467541960537
1258,-0.027695675028833366
1259,-0.013763617262583646
1260,-6.796101015405199e-05
1261,-0.0002927274744015419
1262,0.0004330552286626629
1263,0.00029844859022749837
1264,0.0007600034542331325
1265,-0.001672224133459131
1266,0.0005949252072574113
1267,-0.000557263350893795
1268,0.036059551861800404
1269,0.016624739688453013
1270,-0.0022674202207477127
1271,0.1512930184701019
1272,-0.0007117774558788698
1273,0.0001459906253858633
1274,-0.00010782718296337966
1275,-0.002185493936640414
1276,0.00020591413071088409
1277,-7.81634023121992e-05
1278,6.492503346863362e-05
1279,0.0006147057915161605
1280,-1.3908037964734109e-05
1281,1.0488038115644684e-06
1282,-3.692196638825628e-05
1283,-2.9251152034923173e-05
1284,9.425918829678805e-05
1285,0.00010127797210424398
1286,-0.00030136051723148017
1287,8.555002834306476e-05
1288,-0.00028020367405939996
1289,7.892057338124156e-06
1290,-2.6128084566560936e-05
1291,3.708315240830686e-05
1292,-6.08786754914639e-07
1293,-0.0001350606799080017
1294,-0.00011175953810876754
1295,-0.0005600428913068615
1296,-0.0004915136585930176
1297,-0.0009952958475929236
1298,7.380282689923037e-05
1299,-0.0029496853307792387
1300,0.003972900215869528
1301,0.0042400339150122195
1302,0.0010670790148577817
1303,0.03076045547410027
1304,0.001014702595613134
1305,-0.000994750168663685
1306,0.0009105258647292807
1307,0.0031984373112508343
1308,0.0012973684860798466
1309,0.00015910673923874179
1310,-0.00014687414333366375
1311,0.0037934069934216297
1312,0.0012209240794688863
1313,0.00014484794584703232
1314,-0.0002625466887439744
1315,0.0032035494051764926
1316,-0.005065868914000041
1317,0.0014671385643577417
1318,0.0009589599185863082
1319,-0.009542062795164447
1320,-0.000694773565080665
1321,-0.00042210009843716295
1322,-0.0001531082363054486
1323,-0.0030061355861960176
1324,0.0007115209334671122
1325,0.0008091967193572178
1326,-0.00039009579875836633
1327,0.0035640308946436067
1328,-0.0008096732230883027
1329,0.0001583757870935932
1330,0.0006106141636741106
1331,0.0008592294346035706
1332,7.084907508182976e-05
1333,1.2171460324502258e-05
1334,0.00011456819332982561
1335,0.000506222311389012
1336,0.0007429759723979174
1337,-0.0004206316744971613
1338,-0.0003671726097384871
1339,-0.0004970239732904442
1340,0.0005331598778384593
1341,0.000271377787717763
1342,-0.0005586999330343701
1343,0.0013334941777823227
1344,0.0002362575189679416
1345,-9.322403363649409e-05
1346,7.475483270465174e-05
1347,0.00031636968458413113
1348,0.00014502551083841488
1349,-4.618742165003284e-05
1350,-3.4369815848542054e-05
1351,0.0002861870346097999
1352,-0.00011830069878539857
1353,0.0008218303436022662
1354,0.00031244729403124785
1355,0.00541125183020914
1356,-7.022021807820843e-06
1357,7.040530789766303e-05
1358,-0.0001646133037420609
1359,-0.00013969427658869872
1360,1.5302079648913017e-06
1361,0.0007767726083425114
1362,0.0009024037580227366
1363,0.006690676772858442
1364,-0.0005857913231513794
1365,-0.0006209548334644256
1366,-0.00021528703490152404
1367,-0.004172822415032147
1368,-0.0007342416517285232
1369,-0.0004055658930264284
1370,-0.0011402319859469406
1371,-0.006935503435981228
1372,-0.0013147870316907852
1373,0.0008676921546190894
1374,-0.0005368703244914101
1375,-0.003468114498015372
1376,-0.00029441000612234357
1377,0.0007355365585783062
1378,-0.0001448874115386416
1379,0.0001624789610367235
1380,-0.0025611611855434484
1381,0.00247867164689674
1382,0.0004467217571707098
1383,0.005898671716635979
1384,-0.00022480633955180923
1385,0.0008775603669478552
1386,0.0016510517834307386
1387,0.006671919238295945
1388,-0.00010098561640065152
1389,-0.00010221449500852952
1390,-6.411539955541185e-05
1391,-0.0008904062033342091
1392,-0.0019053582215295623
1393,0.0012968267370222766
1394,0.0017553020607821194
1395,0.003987127784470843
1396,-0.0041280028149274185
1397,-0.0024586136242323183
1398,-0.0009833792596739225
1399,-0.024784788478915562
1400,0.0023815488194797274
1401,0.0009895928925342276
1402,-0.0011154826804382052
1403,0.0070147204779089445
1404,0.00035709831275560866
1405,-0.0009846809718205586
1406,0.0007067036094252364
1407,0.0005880986724257445
1408,-9.749691925326024e-05
1409,-0.00013869436076178508
1410,-3.0257275751676703e-05
1411,-0.0008242495335341602
1412,0.0002406089669542333
1413,-0.0007510519820640505
1414,0.0005776061706904048
1415,0.0017940360386049811
1416,1.083485562453179e-05
1417,7.153355849382257e-06
1418,-6.032886687955767e-06
1419,2.1966069090637917e-05
1420,-0.0001100725504756578
1421,6.432220817653326e-05
1422,0.00018634589452798145
1423,0.00044363206394666666
1424,-0.00048437879401978286
1425,-0.00029839364081777123
1426,0.0016033819872425554
1427,0.002864289829686309
1428,-0.0004697897687804841
1429,-0.0007634376206925035
1430,0.00022863319423859795
1431,-0.0032299216651624856
1432,-0.00031241697888948324
1433,-0.00036708262372292283
1434,1.4577249216062203e-05
1435,0.00019878121881932364
1436,-2.0618178725652504e-05
1437,-9.18947143955945e-06
1438,3.2218433966703487e-06
1439,1.8098028916164077e-06
1440,0.0022696713365915914
1441,0.0004316255478199538
1442,-0.0003162103436339874
1443,0.00497715829829351
1444,0.00011718994286315045
1445,0.00044565947356086917
1446,-0.00016383216587174964
1447,0.00038722882121968333
1448,0.00026674079746819354
1449,-0.0002128125642408474
1450,2.2334504069550423e-05
1451,0.0003758614269595862
1452,0.0005789080008338651
1453,0.000184711993947223
1454,6.602483780755027e-05
1455,0.002674273076617846
1456,0.0032908529255441877
1457,0.0014644022648941067
1458,-0.003223420086525813
1459,0.0045551715657163785
1460,0.0008728182156478595
1461,0.00014188814859694473
1462,-0.00027010471037910104
1463,0.002433630013348326
1464,0.00033854263403664187
1465,-0.0008848826906385384
1466,0.0019957379955163478
1467,-0.0015197833320809394
1468,0.0005289148414757154
1469,0.001166793706405451
1470,0.0006632364156130924
1471,0.007158565318558134
1472,-0.0001310294732828743
1473,4.105286485886853e-06
1474,0.0006329980541699522
1475,0.0005914619069283749
1476,0.00033327216699646496
1477,0.0010046001706712875
1478,-0.0007425264454299232
1479,0.001990745206470181
1480,0.0002748418387682727
1481,-6.235767102888316e-05
1482,7.871460193200525e-07
1483,0.0006744891856356625
1484,0.0014592905341424267
1485,0.0004004702374616557
1486,-0.0009863630282852917
1487,0.0018534323346597215
1488,6.343932195138026e-05
1489,0.0002497272637431175
1490,-0.00014678232531793714
1491,0.000631297763301732
1492,-9.960574945502994e-06
1493,1.5844866964142034e-05
1494,-1.1679769664290478e-05
1495,-5.308794712013113e-05
1496,0.0010029188234661156
1497,-0.0025735693410092915
1498,-0.002297888286035955
1499,-0.012297122847494384
1500,7.134561252767378e-05
1501,5.283885451756467e-05
1502,-2.7112698635128757e-06
1503,0.000379856521382343
1504,-4.097258803959867e-05
1505,-0.00042168056926439757
1506,0.002917477249601616
1507,0.005231782313802914
1508,-0.0009385720866141206
1509,-0.001919899927041106
1510,0.0003575978649648247
1511,-0.009331529974434686
1512,-4.601256091620237e-05
1513,-3.315825088155417e-05
1514,-1.8654025122019426e-05
1515,-2.46271098885517e-05
1516,5.131010257152303e-06
1517,-6.894718040556978e-05
1518,0.000370155366885944
1519,0.0003300674133833434
1520,-0.00020114948002889922
1521,0.0001742467302532957
1522,0.00026593832820742235
1523,0.0005277016413700969
1524,0.00083769426820206
1525,-0.00017033054363639854
1526,0.0009346569877853736
1527,0.004013743871336977
1528,0.00011144493255384122
1529,-7.371213540428066e-05
1530,4.913413446961603e-05
1531,0.0002875980943961985
1532,-2.565842268884679e-05
1533,0.00026206970462961277
1534,-6.196693696446635e-06
1535,0.0008285176787693898
1536,6.146851875246533e-07
1537,-1.7876274118044133e-06
1538,-1.1498533235187348e-05
1539,1.8003106625503451e-06
1540,-0.0004555211708764341
1541,-2.921318114246269e-06
1542,-3.470189406576846e-05
1543,-0.000543571188827139
1544,-0.00017401461888571354
1545,4.712442741350884e-05
1546,8.77311046953223e-05
1547,-0.0005789869984757567
1548,2.5709881342176575e-05
1549,-1.8145444432479063e-05
1550,-4.398103160297601e-06
1551,-1.3163273422351244e-05
1552,-4.484685424166455e-06
1553,-1.7459814753475217e-07
1554,5.365653523015561e-06
1555,3.146580076498155e-05
1556,0.0003658798166470483
1557,-0.0009637215212984436
1558,-0.0016331518652803886
1559,-0.00381997458728335
1560,-4.580242968783258e-05
1561,4.9894577396965506e-05
1562,0.00011146937997839791
1563,-4.646559248221198e-06
1564,-4.6777430410995415e-05
1565,-0.00013117102431261116
1566,-5.788796784994829e-06
1567,8.273936802539984e-05
1568,7.022712854030704e-05
1569,5.2503280174272355e-05
1570,1.696109217874982e-05
1571,-2.405969475866488e-05
1572,-1.684310404244385e-05
1573,0.00018741346076870462
1574,-2.803358883245691e-05
1575,0.00011610827535041786
1576,8.303182772891968e-05
1577,-0.00012586440834237855
1578,2.5190652332613885e-05
1579,3.8066253256617262e-06
1580,5.3498699791069305e-05
1581,7.823516658950112e-06
1582,8.984181451643513e-06
1583,0.0002009623435023889
1584,-4.976203696840571e-05
1585,-0.0001390977760807747
1586,0.00014967882835133746
1587,0.0001496818506316511
1588,-4.553551617086644e-05
1589,2.700388784761365e-07
1590,1.123583320803059e-07
1591,-7.568027215301863e-06
1592,-7.253494285087301e-05
1593,-7.406066293992066e-05
1594,0.0001239082686099071
1595,-5.483458396184528e-06
1596,-2.719121066102664e-06
1597,0.0003487859126043303
1598,-3.2634992014607378e-06
1599,0.0005318128922532277
1600,0.00010700623563872358
1601,0.0002210768896113672
1602,3.543612173506049e-05
1603,0.0004926059062032659
1604,-7.508668132255484e-05
1605,0.00010675631985156619
1606,-2.564324133339182e-06
1607,0.0001468677533401992
1608,0.00017043467856367556
1609,0.0009751109769410055
1610,-0.0001375170649502827
1611,0.0023076585170391066
1612,4.988892747321047e-05
1613,-1.5786414818755392e-06
1614,-3.032977339516358e-05
1615,-8.500008362209199e-05
1616,-0.00018398538519860075
1617,-0.00021326455402593804
1618,0.0001310040875564408
1619,-0.0012571974815175973
1620,4.0060195790307365e-06
1621,-2.460303029497518e-05
1622,0.0003909697818721173
1623,0.0010834376354413252
1624,8.576912426349836e-05
1625,-0.0001771286891726168
1626,0.0004856518817611042
1627,0.0010854580275290041
1628,-0.00041735893954445184
1629,0.00036495822338140156
1630,-0.00022291993191613375
1631,-0.00044465610841664283
1632,-0.0007885458468616045
1633,-5.15549704512737e-05
1634,-8.750088161737556e-07
1635,-0.0025295184436357238
1636,0.0002952854431105649
1637,-2.190884137464391e-05
1638,-1.2014278821909694e-05
1639,0.0009103010719500059
1640,0.0001231591853312414
1641,-2.4913872025010256e-05
1642,0.00016929805495643352
1643,0.0008757894893166583
1644,-0.0004380607600284985
1645,0.0009737216134576906
1646,0.00011588537817919566
1647,0.002128987549514526
1648,-0.00028292249541033375
1649,-5.195693398546136e-05
1650,0.00016716086530517806
1651,-0.0005643119396932563
1652,3.589294412543809e-06
1653,3.1279301706154346e-05
1654,-1.1745284189695994e-05
1655,0.00016318614180170485
1656,1.810766212344868e-05
1657,-2.8059193021932673e-05
1658,-2.8772348801680594e-06
1659,-9.589692603152204e-06
1660,4.400668011024525e-06
1661,-1.782669577199946e-05
1662,2.3044150241259556e-05
1663,1.875055910352031e-05
1664,1.9142233748293058e-05
1665,-3.443197424727743e-05
1666,-4.389743969533302e-05
1667,-9.030759669018569e-05
1668,1.7411996929681555e-05
1669,-0.00013525216648568492
1670,1.1970135269104009e-05
1671,-1.5694925648738563e-05
1672,6.768708228531817e-05
1673,0.00013966195998908753
1674,-0.00011913286491060877
1675,0.00038916640098649616
1676,-4.350592135053039e-05
1677,-0.00016393173553835334
1678,4.944832021377705e-06
1679,-1.3399120529188543e-05
1680,-1.1353555621411232e-05
1681,2.244345586347756e-05
1682,1.1016922658920633e-06
1683,2.9442653378837254e-06
1684,0.0008637108408503044
1685,-0.00023569315372592715
1686,0.0005936611096522618
1687,0.0034114855782762426
1688,0.0015274194924308306
1689,-0.0018211738159780982
1690,0.0008233499573176356
1691,0.003400267016020881
1692,0.0010637087045080138
1693,0.0005244323460502337
1694,0.00017390766409991026
1695,0.0048007498218935445
1696,0.0002144497253477396
1697,-0.0007372866410731111
1698,-0.0005524886128969584
1699,-0.002592972405376845
1700,0.00011134753008122214
1701,0.0002708293977386114
1702,0.0003103799624400855
1703,0.0020257234325426077
1704,0.00041352573112783913
1705,0.00022207526292130855
1706,6.005189584318475e-07
1707,0.0018657465142667264
1708,-0.002145489336053238
1709,-0.0017515509248562282
1710,0.00146907473799273
1711,-0.008349190233157654
1712,-0.0038365816554606926
1713,-0.0009934656300277778
1714,-0.0015077508724557008
1715,-0.01942982489331895
1716,-7.01079180949456e-05
1717,0.0006099825384752795
1718,-0.0007044672899366205
1719,0.0005510346499275736
1720,-0.000665099728683732
1721,7.51635836489843e-05
1722,0.0009690076452206678
1723,0.0008297628572617095
1724,-0.00408152244309302
1725,3.2107741483228986e-05
1726,-0.0008931962242156779
1727,-0.002039702952927592
1728,-4.920737471841616e-05
1729,-1.9857313248948766e-05
1730,6.661280191413317e-06
1731,-0.00010647284894228064
1732,5.755188075007325e-05
1733,0.00016080895611489068
1734,0.0002347445297644064
1735,0.0013577498617592131
1736,-0.0001027182649248562
1737,-0.0003657575571930124
1738,-0.00035015460203120373
1739,-0.0027190378964335035
1740,-7.288266427047329e-05
1741,0.00019441686345551853
1742,0.00013935894597955344
1743,0.0009723315529051025
1744,-0.0009652212447861263
1745,-0.00011582639590074194
1746,0.0010953769849943414
1747,0.00031593647609489534
1748,0.00019232643257437298
1749,0.00011480252441317021
1750,3.934385364010619e-06
1751,0.0006992968844931276
1752,3.2449792063630362e-06
1753,-9.039867976497375e-05
1754,-0.0005193804691720341
1755,-0.0011643071917963555
1756,0.0025823017292346353
1757,0.0015155299428735857
1758,-0.0003186393964668112
1759,0.012258493337362177
1760,0.00014712924935839322
1761,4.871397038345866e-05
1762,7.004665943861873e-06
1763,0.000670054307594596
1764,-0.0004042275329771824
1765,0.00018857098523989555
1766,4.643813870679422e-05
1767,-8.384683118968664e-05
1768,-3.5988241176018137e-05
1769,4.427058730460733e-05
1770,-0.00011226479817632448
1771,-0.00027165492474436504
1772,-2.201932878404185e-05
1773,7.053674261007169e-05
1774,2.51720030462282e-05
1775,-7.689684255538557e-05
1776,0.0003591418999906081
1777,0.00024018080247825206
1778,0.000336972163279647
1779,0.002357952746337542
1780,-0.0008504266635021727
1781,0.0015237498867726566
1782,-0.0008089709460216339
1783,-0.0008662917995869566
1784,-0.002587630039580267
1785,-0.0002784776465893414
1786,-0.005125702291344787
1787,-0.024384626804775003
1788,0.0011749443234673885
1789,-0.0018566381917123403
1790,0.00042983215913567344
1791,-0.0028022961164282196
1792,-0.002364523370292667
1793,0.0009502814385202266
1794,0.0006849367132269043
1795,-0.005175101390784719
1796,-0.0010863943064311102
1797,0.00021172559590274597
1798,0.00024584756694419774
1799,0.0008122578833743718
1800,-8.049403730137425e-05
1801,8.329264086067323e-06
1802,-0.0001372283163346864
1803,2.6749327252392066e-05
1804,-0.000132882021821662
1805,-0.0009190341861711761
1806,0.0009625987276960956
1807,-0.0004162449749279065
1808,0.00026868716224876356
1809,-0.0005100271551127021
1810,0.0003744579317626751
1811,0.0006809376274943086
1812,-0.0019722126969469946
1813,0.001017133597443402
1814,0.0008512869030649791
1815,-0.00040786941496834283
1816,0.00047604073744983454
1817,0.0001144195915579671
1818,-0.0005311383712684885
1819,-6.714256433209901e-05
1820,0.00022154715369248186
1821,-0.00010000936463772783
1822,0.0010405012815508572
1823,0.003739361880853891
1824,-0.0009861246669592605
1825,0.0021048242720035698
1826,-0.0017787880452512922
1827,-0.0026726715714370116
1828,-0.0001078469974050857
1829,9.354115322953398e-05
1830,3.261215264309554e-05
1831,-9.855397285703582e-05
1832,-0.00037468508530133347
1833,0.0004994381752607989
1834,-5.9699594560545226e-05
1835,0.0007089532014836963
1836,0.00042314301143255717
1837,0.001349067660172729
1838,-0.001074292323133406
1839,0.0027751072426247035
1840,-0.00013626478230822575
1841,-0.000663215303026086
1842,0.00043595969157634803
1843,-0.001311492039645449
1844,-0.0007647118353835052
1845,-0.0008686621998051572
1846,-0.0002552908108220534
1847,-0.0034328407427925423
1848,0.001055027505845611
1849,-8.094027736237036e-05
1850,-0.002966471800398373
1851,-0.007145455872652996
1852,-0.0005005552452155495
1853,-0.0036346625450792537
1854,0.0013269277705590405
1855,-0.00946699824446438
1856,0.0005151462214332617
1857,0.0009232852092330547
1858,0.0005580516124955262
1859,0.004240349066228858
1860,-0.0013156528500674058
1861,0.0018096823402789044
1862,-0.000672346901624473
1863,-0.002237425785626751
1864,-0.0001606826212870435
1865,-0.0012443020164257042
1866,0.0015370729911048904
1867,0.00025103359977718756
1868,-0.0009851417579145613
1869,-6.277237269203129e-05
1870,-1.4831850506572072e-05
1871,-0.0022312568000797156
1872,0.0011088253271347628
1873,0.0008254497826484053
1874,-0.0021159112111068337
1875,0.001322968695732598
1876,-0.000460989649045342
1877,0.0012186251975224549
1878,0.00039439893284571356
1879,0.00346919274985886
1880,-0.00040202672740270615
1881,-0.0003992414212705888
1882,0.0005383512109523495
1883,-0.0011031575868040184
1884,0.0022329364746973995
1885,-0.0016622602293670582
1886,-0.00012393536273273075
1887,0.0009310975133483752
1888,-3.956732245719077e-05
1889,-4.616870964331691e-06
1890,2.4781157391239644e-05
1891,7.242383668269255e-05
1892,-0.0013404709494458365
1893,-0.0008565800408040224
1894,0.0016713466010140083
1895,-0.0018905839365234935
1896,-0.0003022929387868397
1897,-0.0008017217861945342
1898,0.000680062819444363
1899,-0.00133538578258431
1900,-0.001573820441263898
1901,0.0015173015347549619
1902,-8.991953327094299e-05
1903,-0.0004943780763893463
1904,-0.0004883945139345176
1905,-3.526915535588674e-05
1906,0.0001276175270765544
1907,-0.001137268084423027
1908,-0.0003395018714492772
1909,-0.0009078986952549066
1910,0.0004966667635544033
1911,-0.0023176627461896806
1912,-0.000241068794336438
1913,0.00010385943046656908
1914,0.00013479706157950945
1915,-0.0004665686847425321
1916,-0.0002588608568551788
1917,3.619151893597713e-05
1918,-0.0002855939701943332
1919,-0.0015039568909946503
1920,-8.127114839998005e-05
1921,-0.00015817099748382892
1922,-5.125033020430376e-05
1923,-0.0009593974525624589
1924,4.546667789762909e-06
1925,5.333981849380598e-07
1926,-2.58039222325911e-06
1927,8.820535638561072e-06
1928,-0.0005190286268450293
1929,0.00035290953108906936
1930,-0.00045826382299507746
1931,-0.0018525519280337274
1932,-0.0004421910806772048
1933,-0.00014477088219915665
1934,-8.1815615828174e-05
1935,-0.0019847858724674093
1936,-0.0007202276254022154
1937,-0.0002364084372103043
1938,0.0008715441199783793
1939,-0.000468125245029374
1940,0.00471646355729116
1941,-0.0016354773314223602
1942,-0.0009297439047657027
1943,0.004244258886540565
1944,0.0006447689931412188
1945,0.00033550428795688287
1946,-0.0007418348099618444
1947,0.0007489572407739484
1948,0.0016126462265997964
1949,-0.002151550900547381
1950,0.0007000529481069395
1951,0.00016544353041763091
1952,-9.796641286182401e-06
1953,-1.5270458240156203e-06
1954,1.2779240847517239e-05
1955,1.6149512355883157e-05
1956,-1.91557539431733e-06
1957,4.7048159378437e-07
1958,5.136576212264424e-06
1959,-4.959358104732174e-06
1960,-2.131026668742017e-06
1961,-2.2306976839457087e-07
1962,-1.9180249114185883e-05
1963,-2.466381798791876e-06
1964,-3.0572385734624775e-05
1965,-2.4647039690002336e-06
1966,8.242409080745012e-06
1967,-3.407564567051299e-05
1968,-4.180319976083075e-05
1969,1.2937493017976816e-06
1970,4.054185085074152e-05
1971,5.18274965581895e-05
1972,0.0011743297364191507
1973,0.0005892928130216
1974,0.00013747236351611288
1975,0.0062340863204502625
1976,0.002234608079645847
1977,0.0005905895389985339
1978,3.278834406544727e-05
1979,0.009410932843033088
1980,-0.00013041857325323927
1981,-0.0008432647811885532
1982,0.0005458013539483425
1983,-0.00029303659280909905
1984,0.00013145214372574268
1985,-2.245151275733902e-05
1986,7.828087951526486e-06
1987,0.0002876944272173588
1988,-0.00019153576709971077
1989,-0.0005815515896168442
1990,-0.00011826548534489342
1991,0.0001979444692949156
1992,0.00030221115343520794
1993,3.0792947494850515e-05
1994,-0.00024128525942996654
1995,-0.0006180638698133823
1996,0.0008070860663607632
1997,-0.00012073295957077497
1998,-0.00021743134114629215
1999,-0.0002853780168910399
2000,-0.0013144519817313062
2001,-0.0006579355250530589
2002,0.00015929720958670967
2003,-0.00633576422202157
2004,-0.00020692199843339046
2005,0.0002147216794411863
2006,0.00019139963061689063
2007,-2.0645404062860417e-05
2008,0.00045049476508792836
2009,5.402388874104134e-05
2010,0.00029142863484046545
2011,0.002285578132579503
2012,0.00010466583368088369
2013,8.669244092397137e-05
2014,-2.945746594092199e-05
2015,-0.001382924401465724
2016,-4.4626887257590494e-05
2017,0.00016506954340610993
2018,-5.2022225996810436e-05
2019,-0.00012655019618384913
2020,0.0005823286482322824
2021,-0.0004109044611359393
2022,-0.0001671147632785921
2023,-0.0008533541350196525
2024,5.16541738567356e-05
2025,2.1402887350318362e-05
2026,0.0001570197118061873
2027,0.0007099238561640522
2028,0.0002880764733558901
2029,-1.960810924997511e-05
2030,-0.0003924842616420144
2031,-0.00014112521437524333
2032,0.00020915327104266388
2033,0.0007071773736933529
2034,-0.000577335849340664
2035,0.0012732020919891413
2036,0.0002109768954360706
2037,0.00031546668221239625
2038,1.2989087771892275e-05
2039,0.0020296362712149425
2040,0.00023712933060210674
2041,-2.058716116110584e-05
2042,0.0002770922283688569
2043,0.001937366484566811
2044,-0.00024009069286043674
2045,0.00021461140084906322
2046,7.231006109290461e-05
2047,0.00018184415726896536
2048,-0.00036333385868242434
2049,0.001113629415294986
2050,0.00042127202689894974
2051,0.0036990962569188376
2052,4.464486609804921e-05
2053,3.1668865231741006e-05
2054,-6.627028338404216e-06
2055,0.00018074914151648672
2056,5.610604306402274e-05
2057,-1.608960921700472e-05
2058,-6.235859498416668e-06
2059,9.904696599310651e-05
2060,0.00016099264375012107
2061,-0.0001046774635049932
2062,-7.969014294404328e-05
2063,-0.00012467810500143469
2064,2.3321879518045808e-05
2065,1.5563374661456126e-05
2066,7.100178762723206e-05
2067,-6.666782173214616e-05
2068,5.232861997038406e-05
2069,5.185164496293047e-05
2070,-1.5938792474504647e-05
2071,0.0002959206597382091
2072,0.00022390246158177023
2073,5.468904276696116e-05
2074,-8.950764093709364e-05
2075,0.00027276213936632237
2076,0.0002480796708156436
2077,0.0001362578148790344
2078,-5.0666335588123275e-05
2079,0.000820651954987814
2080,0.0002739665248854826
2081,0.0001135485549896221
2082,0.00011503552525919418
2083,0.001478700642338467
2084,0.00021127473632402352
2085,6.164611030666686e-07
2086,-0.00013096634017147122
2087,0.0002827631921420033
2088,0.00024778635065135713
2089,-4.039341181757193e-05
2090,2.337719162211658e-05
2091,-8.857709580723236e-05
2092,1.045993073090315e-05
2093,2.2081833685194004e-05
2094,0.00013386756568411695
2095,0.0005210476669078892
2096,-0.00022041552443915536
2097,6.137870352957724e-05
2098,9.973047952084546e-05
2099,-6.527697119876701e-05
2100,4.1351861625374555e-05
2101,7.143576120960437e-05
2102,-0.00015607078046987163
2103,-0.00011034368047185189
2104,0.00029482454600534386
2105,-0.00010597087932277067
2106,7.70292726221484e-05
2107,0.0008171657781225003
2108,-8.715382661065765e-05
2109,7.363765532038239e-05
2110,-2.31929967948911e-05
2111,-0.0002199185891526998
2112,-0.00013888768890760913
2113,0.0002576346174690359
2114,-3.4066235802734024e-05
2115,0.00015418338601328631
2116,0.0030401207553246764
2117,0.0006995337604748361
2118,-0.007172622587361515
2119,0.015137837791151246
2120,-2.5172910597778383e-05
2121,-4.42101092690656e-05
2122,2.415439308051537e-06
2123,-9.175823978543138e-06
2124,-2.872238490301774e-05
2125,0.00027910898298799734
2126,-0.00012602146437084075
2127,0.0006455980133233304
2128,-8.948907859656346e-07
2129,-2.8831577512403743e-06
2130,2.048936045534035e-07
2131,-5.095909218880969e-06
