,mathpass_in_hybridper_inf
776,-4.396813390473494e-05
777,4.097037407425745e-05
778,7.317977310817404e-05
779,-1.5779001668587566e-05
780,-0.0001592141957800614
781,0.0002885852757643067
782,-5.730373304376324e-05
783,3.458406207012072e-05
784,-0.004480860300666158
785,0.0008996254003816139
786,-0.00017223727014372352
787,-0.010360443864686741
788,3.807069830916353e-05
789,-0.0005802503964989075
790,0.00023474528874758687
791,-0.0008366618284296198
792,-0.003083235774002959
793,-0.0015018270162042344
794,0.0024133813330076215
795,-0.0076632199759755935
796,-6.1516491242435e-06
797,1.24644746182017e-05
798,-0.00010301821573919045
799,-0.00012583314984478981
800,1.4299052630888412e-05
801,-9.447340815880316e-05
802,-3.787771461475424e-05
803,-0.00025996359793396514
