,drop_his_hybrid
3135,0.009917243687887847
3136,-0.0016881481069324503
3137,-0.0007741154201061716
3138,0.002454318777368067
3139,0.0009785249750205813
3140,0.0003429446605149193
3141,-0.0011720490823633224
3142,0.004596380478986717
3143,0.010146108483369531
3144,0.0016238060643540165
3145,-0.006306100340909183
3146,0.0130784831692326
3147,0.02759513950857311
3148,-0.002808727851486646
3149,6.0784731737110404e-05
3150,0.003152973112991722
3151,-0.00010357789515724305
3152,0.007125153761465386
3153,0.0003071638240113399
3154,0.0037391115574233894
3155,0.038905067685461904
3156,-1.4833826573972645e-05
3157,-0.0004909476491589695
3158,-7.889852143991393e-05
3159,-0.0016483274183367925
3160,-5.935409209108831e-05
3161,4.146592992666464e-05
3162,-2.1926005650021798e-05
3163,-0.00014859628840309166
3164,-4.872253365920306e-05
3165,0.00087498934964355
3166,-0.0001862403503800779
3167,0.0026427661452647403
3168,-0.0001467124083999352
3169,7.692610275672911e-06
3170,0.00013641678303517922
3171,-0.00011439207046082108
3172,-1.0061513531601282e-05
3173,-3.6353682808867345e-05
3174,0.00016941619559949215
3175,0.00025615411485345024
3176,-0.0005038587576496591
3177,3.319295706321584e-05
3178,0.00010406541976812857
3179,0.0006203923254109313
3180,4.691733521349305e-06
3181,0.00010992524176564132
3182,1.7408948172287725e-05
3183,0.0004337749861229443
3184,0.00024503591337682
3185,0.0015761198643794614
3186,-0.00010874319420552598
3187,0.005856326532035658
3188,-2.546037777321623e-06
3189,-0.00030304184705437785
3190,-0.0002750735086837685
3191,-0.0013049009023684045
3192,-2.0354503322439535e-05
3193,0.00033140800601162365
3194,-0.00038366438311387995
3195,-0.0012377820638631602
3196,0.0006017105887467671
3197,-0.00033526232452691377
3198,0.0006676638489266653
3199,0.0025761034833958396
3200,2.808707267130412e-05
3201,0.00023107101470306698
3202,-0.00011273794107675105
3203,3.893923648116749e-05
3204,-0.002699680050140699
3205,0.0005266785613024321
3206,0.00040550317499427746
3207,-0.0011426217948689225
3208,0.0002975616449864921
3209,-0.0002843669019454458
3210,0.000397949269785819
3211,0.0019780378350073443
3212,4.6744459403693606e-05
3213,0.0006880888474502929
3214,-0.0001344771789419117
3215,0.0020164788565544146
3216,0.003091905081274521
3217,-0.0021469354193398
3218,0.0014460193836782647
3219,0.0077452171676419745
3220,-0.00021703271766855314
3221,0.00023558962889566837
3222,0.00029460308511865697
3223,-0.0003635477295502853
3224,-0.0006667994336035707
3225,0.00044892260513622963
3226,0.0008805095441751752
3227,0.00042953876998716033
3228,-0.0011914046062900864
3229,-0.0020044900463280463
3230,0.0003213987990844957
3231,-0.009553891647315831
3232,-0.0001502499161991764
3233,7.455574368402064e-06
3234,5.918301178544393e-06
3235,-0.00026787259295413815
3236,-0.0003712179506410331
3237,-0.0010907061857180964
3238,-0.00040498472014064254
3239,-0.023408871868879015
3240,0.001365483712658296
3241,0.0042341074639144025
3242,-0.00028297432056092033
3243,0.003805265098545477
3244,-0.0016090903802860545
3245,-0.00039299073390255084
3246,0.0007235273090734388
3247,9.519884476137928e-05
3248,-0.0010568689778698399
3249,0.0010730041387426422
3250,0.0010135560061992012
3251,0.0034825650833341945
3252,-3.352832777323164e-05
3253,0.00024843007259008477
3254,-0.000134604661546937
3255,-0.0007256720598029747
3256,0.0006276420624391644
3257,-0.00040067838621251636
3258,-0.0001710959585638015
3259,-0.00015599874755011894
3260,0.002613026701619813
3261,-0.0018902129589475013
3262,0.001742444583503761
3263,0.008289099676358807
3264,0.0013663617350398187
3265,0.00359993708897471
3266,0.002465352678332128
3267,0.024541884804662396
3268,0.0018561948342442952
3269,0.0020282862034512153
3270,0.0031887601199322353
3271,0.021860134925356607
3272,-0.001955869712646368
3273,0.0035845287043091596
3274,0.0017296477541112883
3275,0.014060541619800785
3276,-0.0007641216640276806
3277,5.173666625548668e-06
3278,-3.5171991345491996e-05
3279,-0.0009149703480088026
3280,0.00017575004512400424
3281,-1.3944978878246245e-06
3282,7.726078673058792e-05
3283,-0.0016023528891729037
3284,0.00015004316438404475
3285,-0.0001693002345815712
3286,0.0003064792602739489
3287,0.0007159893433623027
3288,-0.0025862875126895844
3289,0.001987276178978717
3290,0.000719638567481589
3291,-0.0033147492055499586
3292,-0.00024963632101374046
3293,0.0011603112857142342
3294,0.00012026429270016208
3295,0.003691604293488837
3296,0.0006398030927469969
3297,-0.002269779044828883
3298,-0.00244428926879448
3299,-0.012135014769062149
3300,0.0009061818231850645
3301,0.0016195779029622836
3302,0.002580349286681951
3303,0.015610360204503888
3304,-0.0008279824069264812
3305,-0.0008930647684931398
3306,0.0008169817678165681
3307,-0.003049989944012887
3308,-3.289209485544808e-05
3309,-0.00015818081495113357
3310,-8.599461728058516e-05
3311,-0.00032416926476933153
3312,-7.889221634128497e-06
3313,-9.055953674926692e-05
3314,6.337320647325905e-05
3315,-0.0002331451054825104
3316,0.0004153888203335987
3317,5.1136144652862225e-05
3318,-0.0001356998080365705
3319,0.0007284428065981579
3320,0.00025652605538914404
3321,-0.0007042532031058784
3322,-0.00035076570518726525
3323,-0.0032637855598525757
3324,-9.181223353852803e-07
3325,-4.226297693680407e-05
3326,0.00028363318843751243
3327,8.790992093152489e-05
3328,0.0006478843350078967
3329,0.0012058927146564359
3330,-0.00029791918973791343
3331,0.005117850864331767
3332,-8.075925262954654e-05
3333,0.0004401305382633503
3334,-0.00015079835086177925
3335,0.000608409607496421
3336,-0.00014262285825352873
3337,7.527781752193181e-05
3338,6.740266459624781e-06
3339,7.639650471905914e-05
3340,-5.910430598536113e-05
3341,-1.1375090141090576e-05
3342,-0.00026029605254711925
3343,-7.116293147930384e-05
3344,-7.614724424219238e-05
3345,-8.160848812754203e-05
3346,1.368312366072731e-05
3347,-0.00010919248111786914
3348,-2.2368106439214308e-05
3349,6.7829827706993655e-06
3350,8.639510736692601e-05
3351,-0.00022384567301969889
3352,-3.037211482833741e-06
3353,3.901923656847821e-05
3354,-5.616063851244852e-05
3355,-4.8396401844595667e-05
3356,0.004403349395532888
3357,-0.004421842744787463
3358,-0.0046399638715355586
3359,-0.014159664687308421
3360,-9.163055766046137e-06
3361,-0.000218766780082525
3362,0.0009581833539384198
3363,0.001982067862461363
3364,-0.0030973160696114144
3365,0.0013771592917376215
3366,0.0020459959453737976
3367,0.00366516552167798
3368,-6.345979050650614e-05
3369,-0.00013177571119143633
3370,0.0008374662266144911
3371,0.0007398396481363282
3372,-0.00022336462944383607
3373,0.00015083900834792884
3374,-0.0005360102293873838
3375,0.000691816412115017
3376,8.564248054940717e-05
3377,-0.0003594020791274245
3378,-0.0004267864195609391
3379,-0.004518047735202815
3380,-0.00344193745704453
3381,0.005446319561765239
3382,-0.003458922140105129
3383,-0.010297383966738852
3384,5.398145576009253e-05
3385,-4.978765744343047e-05
3386,8.360334182449723e-05
3387,0.00020571571315543052
3388,-0.0027873054862996354
3389,-0.00010898016507322785
3390,0.0006943535846722559
3391,-0.000503872257439563
3392,0.00046210249487507976
3393,0.00011075178075254238
3394,7.515508032247843e-05
3395,0.00032170476052176424
3396,-0.0005356175915972995
3397,-0.0008253195477985784
3398,-0.006955777278482011
3399,-0.02297237706128594
3400,-0.0024520287652747734
3401,0.00040543217330957123
3402,0.0017073425817737942
3403,0.004185906607689117
3404,0.0001370178517343345
3405,0.0007580333363537275
3406,-0.0010415237166383508
3407,0.0015575947658885464
3408,-0.0002726367732684021
3409,7.482573381696917e-06
3410,-8.661377144813614e-05
3411,0.00025724693620651654
3412,-1.7606763285267247e-05
3413,-2.5590624719485775e-06
3414,8.404331380752793e-05
3415,4.193764311517443e-05
3416,4.204859485914018e-05
3417,-5.863602963570206e-06
3418,-0.00015895118111391564
3419,0.0002846617636909754
3420,-0.0010926754920329155
3421,0.0024243809736222365
3422,-0.000816515151989495
3423,0.0015770835786454507
3424,-0.00012670357744359
3425,-0.0002364135902100932
3426,-1.023919228061487e-06
3427,-0.00013148900147047323
3428,0.0001207039971576344
3429,5.5577381292403806e-05
3430,0.0007777380541485644
3431,0.0025170511677246148
3432,2.562805183842055e-05
3433,-0.00015860985880803642
3434,4.2528980633798905e-05
3435,0.000516142542427827
3436,-4.072090116884252e-05
3437,3.053346130133178e-05
3438,9.412179892583024e-05
3439,0.00020185161577951515
3440,-0.002174826598413409
3441,-2.0570348114591638e-05
3442,-3.2136517093842767e-06
3443,-0.003679210445103608
3444,-2.156251706596306e-06
3445,0.00014981918434437682
3446,0.00015864853506672742
3447,0.0007659181833595495
3448,-0.001093920017599593
3449,0.0015959458469258765
3450,0.0014260342281144172
3451,0.005832098964760906
3452,-0.001020743631984538
3453,0.0007229067791985678
3454,-0.0003767753736763315
3455,-0.0015323109414364883
3456,0.023627105346738987
3457,0.010893524167341729
3458,-0.009886546685205451
3459,0.0707748368458709
3460,0.0002810528915830753
3461,-0.0006138868851891309
3462,0.0023412544619437954
3463,0.0048413664573248106
3464,0.00027348494520147373
3465,0.0008759894693962616
3466,0.00033803001948801576
3467,0.0006768964766132791
3468,0.0003021018933544467
3469,-0.0003296596272077924
3470,-5.835584776182088e-05
3471,-0.0005021958962188153
3472,-1.920214669852905e-05
3473,-4.688174209823254e-05
3474,-2.572785902002254e-05
3475,-0.00026834824817047924
3476,-0.0003088788830502038
3477,-1.4030733009674029e-05
3478,0.0021052293671124855
3479,-0.0007193163554732937
3480,-4.5064885024990313e-07
3481,-0.0007617255686716343
3482,7.164704046839884e-05
3483,-0.0008485311079729368
3484,0.00026842205003770823
3485,0.0001805158583890557
3486,5.560007333676037e-05
3487,0.0019420563738474096
3488,-0.00041896706882987107
3489,6.863729204201977e-05
3490,0.00028068537538422536
3491,0.00021319804562926206
3492,-0.0001359672115864852
3493,-1.4617594764177767e-05
3494,6.447598031711675e-06
3495,-0.0003146998655862843
3496,-0.0002410010669199954
3497,-0.002810655751424359
3498,0.0043800031542276015
3499,0.010432394158335948
3500,-0.00033502592915562464
3501,-0.0011445378779093183
3502,-3.759297385674205e-05
3503,-0.004161252975497652
3504,-0.001583611749606092
3505,0.0015553795975684812
3506,6.873717807872538e-05
3507,0.00020367222349840895
3508,2.331436973310109e-05
3509,-0.00032984281707630343
3510,0.0013313701532655983
3511,0.0014748381448858143
3512,0.00026904741259498315
3513,-4.6058844146740165e-07
3514,1.9557636919032505e-05
3515,-1.4048784230325902e-05
3516,0.001339409926077671
3517,0.00021717896111805087
3518,0.0018138926991543383
3519,-8.124309700576915e-05
3520,0.00048464828031321265
3521,-0.0001098793017252126
3522,0.0005978729134624846
3523,0.0033075342148111302
3524,-8.712259403263799e-05
3525,-2.5130487704206845e-05
3526,-0.0008955828227521252
3527,-0.0004740420862291914
3528,-2.332614979840891e-06
3529,8.368763047224539e-06
3530,3.779957719726239e-05
3531,0.00015041908125895174
3532,0.0003275664762563217
3533,7.392992724432512e-05
3534,-3.47772905960823e-06
3535,0.0020441570053524455
3536,0.00029376239497972507
3537,0.0005798655929802642
3538,0.0009499032271536008
3539,0.005840822650319969
3540,0.0001432488811041187
3541,5.180688801361543e-05
3542,0.00017962039279421026
3543,0.0012676487041721426
3544,-2.2395873058372753e-05
3545,5.6483308428322996e-05
3546,-3.232012890542335e-05
3547,-7.555764247247113e-05
3548,0.000777738676347381
3549,5.327243072058169e-05
3550,-0.00016476653201431588
3551,0.0012403238389291286
3552,1.81707727917881e-05
3553,-0.00046985276597347517
3554,-0.00012411884365762729
3555,-0.0011700320413544707
3556,-3.907857941524131e-05
3557,-5.9328212440308334e-06
3558,0.00020192742717889026
3559,0.00023554498218505263
3560,0.0005391297657783494
3561,-0.0005308909645233601
3562,-0.0002457466116462917
3563,-0.00040301716968598096
3564,2.0710075955607536e-05
3565,-0.0011610993723289208
3566,0.0007149496174276525
3567,0.0004887985470430123
3568,0.00029831889164103547
3569,-0.00029504816430578736
3570,-0.0008622980805919186
3571,-0.00271273175284253
3572,0.00017557406229785978
3573,6.178660696503617e-05
3574,-7.432606471376993e-05
3575,7.163102122476225e-06
3576,4.728835354187327e-05
3577,0.00016638476723264653
3578,-0.0004108254836467569
3579,-0.0002538614724588
3580,-0.00013735164840278
3581,-0.00021274452466965246
3582,5.582612786192322e-05
3583,6.104382112724724e-05
3584,-0.00014740067772410598
3585,-5.944649569171671e-05
3586,0.0003362522948065629
3587,0.0001748082054334364
3588,7.935728533476496e-05
3589,2.95605594513991e-06
3590,-0.00016678894758565986
3591,-0.0001294964560148124
3592,0.0001332348168661802
3593,-2.1293173648597598e-05
3594,-1.2864933538646286e-05
3595,-0.00015774109568093136
3596,0.00012824153561334967
3597,-7.389201138620333e-06
3598,-0.0001763541403469325
3599,-0.0006358492794173994
3600,5.765633342400652e-05
3601,3.2750183242579696e-05
3602,0.0002172883517490302
3603,0.000971734001998776
3604,-4.810085172894582e-05
3605,0.00019217110162700535
3606,-0.0011240063540567016
3607,-2.520921460140439e-05
3608,-4.461575601596533e-05
3609,4.970771375131627e-05
3610,-8.225640412785594e-05
3611,0.00019572556329202926
3612,-8.144077107784378e-05
3613,-0.00025155513112145764
3614,-4.016212690970317e-05
3615,-0.0010599819809705927
3616,0.00197096150432596
3617,-0.002690731110855989
3618,0.006040047833256953
3619,0.015756179370738567
3620,-0.0007021755181188544
3621,-0.0002191956197669588
3622,0.000282262472475929
3623,-0.002074435608630315
3624,0.00013137062658116928
3625,-0.00010823115192316101
3626,-1.1533428411994547e-05
3627,-0.00011159474063394593
3628,0.0037500341718077657
3629,-0.0007804762109520964
3630,-0.0031210937040335525
3631,-0.0003935065229096546
3632,-0.002100613463478828
3633,9.986692562896972e-05
3634,0.0003507624724510201
3635,-0.0002856263954489917
3636,-0.0004872824297410462
3637,-5.2858582151480126e-05
3638,7.185557339782726e-05
3639,-0.0012512996653357839
3640,-0.000576348523055778
3641,-9.077187071190862e-05
3642,-3.442885108987708e-07
3643,-0.000748410074330397
3644,-0.00015344221907897794
3645,0.0001761018859883805
3646,0.0002837405448112263
3647,0.00036657351067288996
3648,0.0009078683409277002
3649,-0.0014945282456806425
3650,0.0010482731190593934
3651,0.0018932273499337922
3652,0.00018919636457786812
3653,0.00010038588259488523
3654,-0.00026887265626984925
3655,0.000965693476833609
3656,0.000972489508780447
3657,0.0003978611990261381
3658,-2.309409576280821e-05
3659,0.004326679185640006
3660,1.2084092636239057e-05
3661,-6.317949127972553e-05
3662,2.782147885303598e-05
3663,1.150372731477448e-05
3664,0.0004932703833336575
3665,-0.0010006882757060522
3666,-0.00015296022707676096
3667,-0.001027681005355288
3668,0.005469866503658408
3669,-0.0009804048881249566
3670,-0.00526117944960242
3671,-0.002523028188164522
3672,0.002095118263659613
3673,0.0001267466725430695
3674,0.00027368529216450615
3675,0.00854777695899701
3676,0.0014822113211229295
3677,-0.00012264680316242816
3678,0.00239993806482911
3679,0.013017746521910529
3680,-0.0008616783793397493
3681,-0.000751137128395957
3682,-0.0014019117469757933
3683,-0.008718923624282868
3684,-0.00025903366941825394
3685,8.969026739466508e-05
3686,0.00028312111566059514
3687,9.538374516339417e-05
3688,-7.4860789619021845e-06
3689,0.0004612629764617803
3690,0.0018883035916499823
3691,0.006014609303639963
3692,0.0018292659872552338
3693,-0.0008952324971197392
3694,-0.0011583331391911411
3695,-0.001833439173670271
3696,0.00016100914021571178
3697,-8.287261083141998e-05
3698,0.000258486794050003
3699,-1.526062171887742e-05
3700,-5.8381950575340456e-05
3701,9.966344094657233e-06
3702,-0.00018055115766767534
3703,-0.00013392127988863203
3704,2.9359164796382674e-05
3705,-0.0001441572877864269
3706,-8.518113013898272e-05
3707,-0.0007160663197189997
3708,-7.894596879329285e-05
3709,-2.3663387950545058e-05
3710,0.00029635775939171387
3711,0.00014975106133854085
3712,-0.0006306851981192827
3713,0.0002019115736199008
3714,0.0003081232819159998
3715,0.0019551797075167297
3716,-0.001013673343024046
3717,0.001400014788326207
3718,0.0008565820968419414
3719,0.0038316559188898707
3720,-0.00022944460743825747
3721,0.0014711335971815216
3722,-0.00045872672558736435
3723,-0.0007201476368438711
3724,0.0009255261822139256
3725,0.0022120652752644692
3726,-0.001274057598244422
3727,0.002995231090530165
3728,-0.0002289291219967545
3729,0.0020674426109356116
3730,-0.0007447753422223001
3731,0.003254788897270703
3732,0.0034794540530610125
3733,0.003659023354077439
3734,-0.006494580572508398
3735,0.0015037846578640375
3736,0.0016717043378358903
3737,0.002194567634742729
3738,-0.0022676054458232527
3739,0.0045405817790377286
3740,-0.00027104597780797964
3741,0.00040739879486122166
3742,-0.000882217357342467
3743,-0.003106986734487249
3744,-0.0018124683442658238
3745,0.0013009938173384743
3746,-0.0005206490946157039
3747,-0.003672802733652869
3748,-0.00015260568259210707
3749,3.487901856251293e-07
3750,0.00033754579336535575
3751,-3.2500336605433824e-05
3752,-1.7682161221067185e-05
3753,0.0003008350649318021
3754,-0.0004224790559683968
3755,-0.0007417697402137917
3756,-1.9821899528177424e-05
3757,0.0001921339107817297
3758,-2.9499595961414624e-05
3759,0.00041182586261212214
3760,-1.3415826093502089e-05
3761,4.0708270613721824e-05
3762,0.0007042245936554598
3763,0.0033681985421233486
3764,-0.0004858772732190582
3765,6.688920018408726e-05
3766,1.6742324508833328e-05
3767,0.00046162834063592556
3768,-0.0001907578111487911
3769,0.0002988377323948041
3770,-0.00021073063853771086
3771,4.8943991873814137e-05
3772,0.0004952521640425998
3773,0.00018968695247059615
3774,-4.5084314989188355e-05
3775,0.001214541789284699
3776,0.002064026044590764
3777,0.00023045810078640142
3778,-0.001748265970687345
3779,0.0014483732942868273
3780,0.0016781537436171136
3781,0.0028126331773107934
3782,-0.00025865787511833476
3783,0.013040599601044842
3784,0.005014028743850491
3785,-0.0027850083449431633
3786,0.001152474720626579
3787,0.01157833282119878
3788,-9.524728570709856e-05
3789,8.223390722892962e-06
3790,-0.00017165387840203914
3791,0.0004296415821136713
3792,0.00018536492771028404
3793,0.00017899473459481318
3794,3.033768736413678e-05
3795,0.0012713619082048528
3796,-0.000433873647996239
3797,-0.0002400136313061718
3798,0.0003698201749516849
3799,-0.001589535984110698
3800,-0.0007432128159092626
3801,-9.246004204148838e-05
3802,0.0002963088025237886
3803,-0.0001624829541436833
3804,0.00016584075623367082
3805,3.975828928807046e-05
3806,2.9636111611687878e-05
3807,-1.7424539345293744e-06
3808,-0.0006246915641138653
3809,6.901131585303708e-06
3810,8.798244533311369e-05
3811,-0.00015326956002859513
3812,6.266005752724241e-05
3813,2.9767472801487385e-05
3814,0.0003207471686710246
3815,0.0011284550174547989
3816,6.068728826601957e-05
3817,1.2701496189904044e-06
3818,-0.0002268602532519199
3819,-0.0005062601028947182
3820,4.333615402004533e-05
3821,-0.0001249188680059516
3822,8.175703903104079e-06
3823,0.00026293048824544297
3824,1.6862263209775477e-05
3825,-5.921887933668336e-06
3826,0.00019595942739078772
3827,4.702782899866291e-05
3828,-9.188676114193913e-05
3829,-1.0279212114873879e-05
3830,-4.216130797493508e-05
3831,-4.4592609838325356e-05
3832,0.0009474994909959597
3833,-0.0008571946617186065
3834,0.0011330934404324504
3835,-9.584417885694894e-05
3836,0.00011999040981110495
3837,-0.00015387893229883577
3838,0.0005899623278710788
3839,7.136298446546879e-05
3840,-0.0034960212464170584
3841,-0.005383073677360471
3842,0.011226777647496019
3843,0.007014815371466012
3844,0.003018800855697527
3845,-0.002997764962741293
3846,-0.0032062687055082703
3847,-0.009740405701945105
3848,0.0009737179678441015
3849,-0.001731532876579759
3850,0.002479215367380829
3851,0.004617097915030532
3852,-0.00289464465179851
3853,0.0004387742562171729
3854,0.001750679546923106
3855,-0.0013149978253232562
3856,-1.7641908372761707e-05
3857,0.00041489529147923417
3858,-0.000583887697188172
3859,-0.00010354808541209548
3860,-0.0016950097682557873
3861,0.003530608655697735
3862,0.00010945070370024623
3863,0.006645264231233484
3864,0.0009530179089376751
3865,-0.0003889483317761879
3866,-0.0008473356423652531
3867,-0.0007692309070557563
3868,-0.006680582777726012
3869,-0.0012186902549054628
3870,0.0022391437706606593
3871,-0.016485621014932093
3872,0.00019521506348539554
3873,-0.00044558834790138697
3874,0.0007086204396096516
3875,0.0012726287875274487
3876,0.0007667417367390256
3877,0.0008806060546331598
3878,0.001949098080782497
3879,0.010740128954207126
3880,-0.00018347787358642402
3881,-0.0005460008300000513
3882,-0.00019419372532288476
3883,-0.0029452159373502514
3884,-0.001067219198188658
3885,-0.0011001876205015324
3886,0.0002536401494256394
3887,-0.007220565938611358
3888,0.00238656696833413
3889,-0.008361834056334476
3890,0.00044259062461808325
3891,-0.016381851704268157
3892,-0.0006416592421565847
3893,1.0743929150202259e-05
3894,-0.0001668522446719165
3895,-0.0015402357046060706
3896,-1.4202699243781243e-05
3897,-0.0002212967859193955
3898,9.475287311169335e-07
3899,6.575488087087575e-05
3900,-0.0007874338156182741
3901,-0.0007619764318774085
3902,0.0005699081805509962
3903,-0.0028898808048545737
3904,-0.0005525988223001936
3905,0.0008367876619641766
3906,6.504894755616116e-05
3907,0.001376576137827926
3908,0.00454599632137697
3909,-0.0005706423655894511
3910,-0.004248446236042801
3911,0.0026279960106574927
3912,-0.001144260046433801
3913,0.003220197233584577
3914,0.0006410186214819663
3915,0.010459762407039474
3916,-0.0019318236031069518
3917,-0.0024644583415374005
3918,-0.0008703537772508791
3919,0.0027215429489884733
3920,-0.012365913448186598
3921,0.021410521775202557
3922,0.000834905508428326
3923,0.047637763499650966
3924,-0.0013188911735862766
3925,-0.00459123210841053
3926,0.012231245124042079
3927,0.02159957974821415
3928,-0.0010129696608819582
3929,-0.0005321962189097152
3930,-0.00028679728305691036
3931,-0.00011781142830015184
3932,-0.001227062901137149
3933,3.487846830279755e-05
3934,5.4771398246552294e-05
3935,-0.001123166064617072
3936,3.471152018805917e-05
3937,9.170640193585312e-06
3938,-1.1147769778458148e-05
3939,6.294872474802292e-05
3940,7.127411521102486e-07
3941,-5.332257745341e-07
3942,-6.071927988838682e-05
3943,-5.222170966389536e-05
3944,0.00021240367629209088
3945,-0.0002704819367792848
3946,8.180847993932952e-05
3947,-0.0003026236342853928
3948,0.0006350177796363376
3949,-0.001062066325424333
3950,-0.00032195581023629295
3951,-0.0021249900454160175
3952,3.92830552983604e-05
3953,1.5031765427713734e-05
3954,-5.4937658122691746e-05
3955,-3.9580621457246866e-05
3956,9.499894733733484e-06
3957,2.937728095088947e-05
3958,-9.146663354299433e-05
3959,-6.0988259046602155e-05
3960,3.736903980186295e-05
3961,3.334609171256904e-05
3962,0.0008947762451060505
3963,0.0019044598112948243
3964,-0.000678526991335867
3965,-0.000121729224732036
3966,0.0010455306210352784
3967,0.00015186489474101927
3968,0.0003789059851671244
3969,-0.00042150175216754387
3970,0.0005603847867392956
3971,0.0016617040685851438
3972,-1.0781700854429433e-05
3973,3.912063473883952e-06
3974,3.0239492658646574e-06
3975,6.689205987271477e-05
3976,1.3949977603322374e-05
3977,-5.7815851721788354e-05
3978,-1.8599580057990155e-05
3979,-0.0002064325049416204
3980,0.000419319961543176
3981,0.00030792751792818054
3982,3.368019836774128e-05
3983,-8.03099594629564e-05
3984,2.7881722151393287e-05
3985,9.729440534277266e-06
3986,2.4551314883303828e-05
3987,-9.56647034361321e-07
3988,-1.4879120643120385e-05
3989,1.573451642625405e-05
3990,-2.224450169097697e-05
3991,-0.00010669984098191914
3992,-7.796899106333067e-05
3993,-1.4359154388332248e-05
3994,1.3854369715220552e-05
3995,-0.00014015634238464655
3996,1.429765504367617e-05
3997,2.983526404124411e-05
3998,6.774912249110616e-06
3999,3.9903285144380195e-05
4000,-0.0001590072271058429
4001,0.00021870155951366898
4002,3.2663233421244616e-05
4003,0.0002070012513308624
4004,6.534445534045712e-05
4005,7.403632705900743e-07
4006,2.884117632870342e-05
4007,0.00020024030650978237
4008,-1.003423032707333e-05
4009,0.0001265249547211784
4010,-6.984189214821465e-05
4011,-0.00015790148904731936
4012,-7.731436014791111e-05
4013,1.6690606251817263e-05
4014,3.987571197745109e-05
4015,1.451942660228325e-05
4016,2.9849789160420204e-06
4017,-1.9942713840526098e-05
4018,1.9895595437303117e-05
4019,1.3328144024679022e-05
4020,0.00016270219553234826
4021,2.3670995319675324e-05
4022,-0.00011429053833524096
4023,0.0011789663485631723
4024,-4.1467090202222585e-05
4025,-2.2464717296130882e-06
4026,-6.986877883992829e-05
4027,-0.00034869722061735666
4028,4.490425255063655e-07
4029,2.2011448269876978e-05
4030,5.289301067765684e-06
4031,8.83360193902254e-05
4032,-0.0001941457901963928
4033,5.233956580092877e-05
4034,0.00015198307660575005
4035,-8.653803618692875e-06
4036,8.05546086405068e-07
4037,-8.254489150616018e-06
4038,-6.06215674179277e-06
4039,-0.00011055361733942656
4040,0.0010289396186254698
4041,-0.000148876336623615
4042,-0.00019234882819220487
4043,0.001251397121612608
4044,-1.5371643338674396e-05
4045,8.44434318392631e-05
4046,6.554380720371679e-06
4047,0.0002115577860839712
4048,1.4083164930426776e-05
4049,6.37666956410704e-06
4050,2.5557469676635115e-07
4051,6.425648426144986e-05
4052,3.5908238280262225e-06
4053,7.711530464302258e-06
4054,8.905366706111733e-06
4055,9.29016526451303e-05
4056,3.089032383949144e-06
4057,1.0245124478638917e-06
4058,-2.329199380214249e-06
4059,7.633855553722543e-06
4060,-2.8487696975647366e-05
4061,0.0002081216687948178
4062,-0.0001458771465856205
4063,-0.00045500340538644495
4064,-0.00037817521080081
4065,7.0241979777811145e-06
4066,-1.454933163400653e-06
4067,-0.0004138853506394446
4068,0.00039745561939345933
4069,0.0003377244511242074
4070,0.0002897473071642012
4071,0.0029604514022038633
4072,-1.8334899217354515e-06
4073,1.1849496814349806e-05
4074,-3.6174062405916504e-05
4075,-8.479286045942139e-05
4076,9.999741924041021e-05
4077,-3.590616492969507e-05
4078,-2.4938957482842345e-05
4079,-1.7571960644071227e-05
4080,-1.0985757010632108e-05
4081,8.218971027627797e-06
4082,-1.9771813368009075e-05
4083,-5.4773840232701184e-05
4084,-6.166783420696326e-05
4085,2.6751068350916715e-05
4086,3.522018240897856e-06
4087,5.584344859824706e-05
4088,0.0004868200094847526
4089,-0.0002414765562609803
4090,0.0001497551156643166
4091,0.0010500083816117015
4092,-0.0003650852616324681
4093,0.00021248163886685874
4094,-3.4984945731945355e-05
4095,-0.00042519469183585043
4096,2.453427811544501e-05
4097,0.00011440047773585652
4098,0.0008769548473206287
4099,0.002857494807863115
4100,-2.9622257189835362e-05
4101,1.002119978117724e-05
4102,1.8524915332169964e-05
4103,4.027587841988728e-06
4104,2.0793476379223072e-05
4105,1.6040183326162269e-06
4106,-7.294594971570736e-06
4107,4.274503027201034e-05
4108,-1.3267928009156952e-06
4109,5.759725806072836e-06
4110,3.349098749080241e-06
4111,1.9553182321118683e-05
4112,-1.5983357339292497e-06
4113,-1.103902125878107e-05
4114,2.8643715605147506e-05
4115,-4.410170892257627e-05
4116,-4.5351896508094425e-05
4117,3.295498003773656e-05
4118,-6.1148826756213305e-06
4119,-2.446643362228529e-05
4120,0.00030310575690354117
4121,-0.0002247560768363423
4122,-4.340426506897447e-05
4123,6.772151692234355e-05
4124,5.8966154261141395e-05
4125,-0.00015158665217729808
4126,2.7904927258397946e-05
4127,-0.0001120478610179484
4128,-5.252843391120666e-05
4129,3.4301402990862525e-05
4130,4.581388574776304e-06
4131,-7.63852125002163e-05
4132,-0.00023733862042493888
4133,3.7937093258788725e-05
4134,4.1770076944035665e-06
4135,-0.0001122499529645849
4136,-3.633735373604113e-05
4137,4.18093790444236e-05
4138,1.062882611854139e-06
4139,-1.381350171567637e-05
4140,9.428568070940217e-05
4141,8.184972892423545e-05
4142,0.00020764844728404474
4143,0.0013185937925645913
4144,0.0010229126659745571
4145,-0.0006628441099331083
4146,-0.002419081120112553
4147,-0.005458180924472248
4148,7.80318720369326e-05
4149,7.040343369790381e-06
4150,1.2902145489135451e-06
4151,0.00016634752979031918
