,ed_elapass_hybridper_inf
3116,0.001297834740577169
3117,0.002662415947981398
3118,-0.0009078976849094628
3119,0.009912334640181463
3120,0.006789709739868166
3121,-0.00393836211256561
3122,-0.010347402309970243
3123,-0.028017797140357216
3124,0.00034998425465763435
3125,-0.0006566322214037963
3126,-0.0004798280830871599
3127,-0.0021221801617966017
3128,-0.000668454852555771
3129,-0.00010256738723505437
3130,-0.00018434630555912097
3131,-0.002914553349315218
3132,-0.003875459118214256
3133,0.005494170135390567
3134,-0.00010946203398589083
3135,0.005318486745543558
3136,0.002505198304470721
3137,0.0011352917537581408
3138,-0.0003486645250474845
3139,0.012433924074839056
3140,6.76595220844748e-05
3141,-2.5936474376440565e-05
3142,2.9098572999986125e-05
3143,0.00017523896893276478
3144,9.643263609063436e-05
3145,-0.00011521764588040213
3146,0.000212625687864083
3147,0.000377823487734056
3148,-0.002561810669916162
3149,0.004121089031938757
3150,-0.0046930507173149364
3151,-0.011394149714529121
3152,0.0024201002343418937
3153,0.0017808607516826844
3154,-0.005433268038194825
3155,-0.00700874504926014
3156,6.928373248594768e-06
3157,0.00025425853649808656
3158,-9.953041586482565e-05
3159,0.0004419009534427865
3160,-0.0008961139381107999
3161,-0.0006509984385963503
3162,0.00010128741810756286
3163,-0.00041125018362099145
3164,0.003123996615980872
3165,0.0015619042967526412
3166,-0.0014775891185339226
3167,0.008917315192713847
3168,0.0026740118623666577
3169,0.0013311633201131831
3170,-0.0018647027086530672
3171,0.0036668681587543996
3172,0.00016034864046317383
3173,-0.0010776937323828985
3174,0.00020143644104350818
3175,-0.002329335647756854
3176,0.010077051382586424
3177,0.0018917927521242502
3178,-0.00442489046301116
3179,0.020214513407153422
3180,-0.00011225575386440013
3181,0.0007566512400725695
3182,-0.00291089813646731
3183,-0.004828571976707268
3184,-0.00010450426349807358
3185,-1.7697888910444245e-05
3186,2.8645148380864986e-05
3187,0.0007798992610220826
3188,-0.0014425475115395308
3189,0.0007246584506798647
3190,0.0005159213688281602
3191,0.0008107992263653346
3192,-9.052423017602946e-05
3193,5.617288746640264e-05
3194,0.00017415006773692626
3195,0.0005959760022133533
3196,-0.0007427058261669868
3197,1.4688699922945886e-05
3198,0.00012675130582136593
3199,-0.00016868885847827418
3200,0.0009016328528705253
3201,-0.0006769980374433464
3202,-0.0002633709779467297
3203,-0.000172242250019294
3204,0.0006973520745146361
3205,0.00017482323097736305
3206,6.708908161776897e-05
3207,0.0006605584732618895
3208,-0.0016801915339366132
3209,0.0011319937174983112
3210,-0.004731769106634939
3211,-0.01712248999829948
3212,0.0020683235525828366
3213,0.0027173207903275266
3214,-0.003867672001815214
3215,0.001899957407225073
3216,0.01485491189967043
3217,-0.0035673262314519284
3218,-0.010705495961437073
3219,0.00042126838536863347
3220,4.642148774521781e-06
3221,0.0001040415554219736
3222,0.00014638068700279798
3223,-0.00013533615774681226
3224,-0.0024034973877674224
3225,-0.00032429687649479933
3226,0.00021522778521307484
3227,-0.007501610129059452
3228,-1.8000074071500554e-05
3229,0.00010632714703679513
3230,3.3491733914779855e-05
3231,-0.0015140814788687307
3232,-0.005133028602553554
3233,0.0015086595383864065
3234,0.004485526178528952
3235,0.0031586384987229957
3236,-0.0011395742363360445
3237,0.00012154702254020437
3238,5.641745053023024e-05
3239,-0.0006955286706753831
3240,-0.0001324461331154233
3241,-0.00012760783482628898
3242,1.4382382119511965e-05
3243,0.0004161158565585115
3244,-0.0010804655461474683
3245,0.0010702946664268799
3246,-0.000534495635480446
3247,0.00019066573413229553
3248,-1.0382861542470064e-05
3249,-0.00012337057738753072
3250,1.8154628239306298e-06
3251,-0.00039508925636709113
3252,-0.0003306344812549372
3253,-0.0009180765239371142
3254,0.0005614727755872249
3255,-0.001971593607298388
3256,0.00021832056746285292
3257,-0.00042392549052064566
3258,-8.809699650405937e-05
3259,-8.057557091910758e-05
3260,-0.0009491344943480845
3261,-6.392221895965061e-05
3262,4.0071002450255246e-05
3263,-0.0019259646159023888
3264,-0.00021768600172191377
3265,0.0002959358252981025
3266,-0.00045012868550424755
3267,-0.001316895557656132
3268,-0.00011379337149930139
3269,0.00047377380961273225
3270,-5.9376546532065917e-05
3271,0.0008343470714097499
3272,0.00782241430798443
3273,-0.0035490351628307344
3274,-0.0033520186481441716
3275,0.004619135026716271
3276,0.003497262148308056
3277,-0.0016817471048551976
3278,-0.0020309337159164324
3279,0.0006395123212581212
3280,0.0016062772020745077
3281,0.000488630167126929
3282,-0.0011276888379408137
3283,0.0034702631784671012
3284,0.00022819304007045248
3285,-0.0006682756439244101
3286,0.00027349286622179104
3287,0.0004602096025891242
3288,0.0004420332044736839
3289,0.000267904740601943
3290,-0.00018549695836737824
3291,0.0014767064429010246
3292,-0.0001855665145602373
3293,0.0019604893941746714
3294,-0.0006371348550913538
3295,0.0020654794844197116
3296,0.0006907005227356202
3297,-0.001228072897828733
3298,-0.0019784955547241093
3299,-0.007506522807873631
3300,-0.0007735321357186498
3301,0.0037104462648736127
3302,0.006833222643065213
3303,0.033057756378181875
3304,-1.206347602690348e-05
3305,6.843327651739758e-05
3306,1.3166879159148451e-05
3307,0.0005052114628788336
3308,-0.0004953563936123763
3309,0.00031761111225568893
3310,0.0005143474020961455
3311,0.0014291860260197793
3312,0.0016370726451302488
3313,-0.0017494469298575661
3314,-0.0015213464342564089
3315,-0.006093253082500958
3316,-0.0021221485532072018
3317,-0.002807460134496036
3318,-0.0002818393915007416
3319,-0.01590213283900124
3320,-0.004474770705965255
3321,-0.007754019083695166
3322,0.007695366279036403
3323,-0.016651735223678996
3324,0.0005179379714429766
3325,-0.002933698489704748
3326,0.004831993134422402
3327,0.007623139960721639
3328,0.0015450080244624345
3329,-0.0008884552747503249
3330,0.0013075719163252377
3331,0.004800968831681768
3332,0.0042636607250173455
3333,0.00174030695916924
3334,-0.004900951999555371
3335,0.0033119270931957693
3336,0.00021941378306043066
3337,0.002491196718030902
3338,-0.0011391565821599133
3339,0.0044173365489212114
3340,-0.00016390974879459337
3341,-3.334648640951924e-05
3342,-7.470741101851377e-05
3343,-0.0010036334124090768
3344,-0.003144527334480801
3345,0.0009938176733051774
3346,0.00016358957130385143
3347,-0.005500001730220271
3348,-0.004635899340586511
3349,0.00022297112875522139
3350,-0.0017366872891443716
3351,-0.019443164462339544
3352,0.0020460088763837414
3353,0.0012776413378214656
3354,-0.001176388563810986
3355,0.00724656720583435
3356,-0.006675825806452806
3357,0.002437874826667183
3358,-0.003355751731805821
3359,-0.02283752850353015
3360,-0.0030221555656671033
3361,0.0007499391844044089
3362,0.0005373439207134635
3363,-0.0012557724982813396
3364,-0.002069565170257417
3365,0.0010565854349012355
3366,-1.9516554278252688e-05
3367,-0.0033706691263242048
3368,0.0022283827022259698
3369,-0.0008171282446481536
3370,0.0008721642018533745
3371,0.007586572190798713
3372,-0.0025662382957311936
3373,0.002365454215818188
3374,0.0005899420132321617
3375,0.0015828090713992022
3376,0.0028276880691843107
3377,0.0034526444030488134
3378,-0.0008031123624016674
3379,0.016911931509362686
3380,-0.00854764765585252
3381,0.004690170113573506
3382,-0.0017064418576539576
3383,-0.015371688667750029
3384,-0.00020878296077777946
3385,0.0019900232203225337
3386,-0.001058012155240491
3387,0.002391229314832727
3388,-0.019183159170610635
3389,0.011104859969425566
3390,-0.002354565280777696
3391,-0.03247143374039551
3392,0.00031825163795051075
3393,-0.0004918126193147873
3394,-0.0002052288899811189
3395,-0.001561611681596838
3396,-0.0004104071364056517
3397,0.0002801833350864676
3398,-0.0003440793348947394
3399,-0.001947933283692096
3400,0.0006666317989094117
3401,-0.00018191914942103387
3402,-0.0009488469190361558
3403,-0.002286982600627738
3404,0.000728137922612349
3405,0.0011400029575159537
3406,0.00013326786450728014
3407,0.006100961670608872
3408,-0.0007789633658238553
3409,-0.0013989133930676432
3410,-0.0005322408803696162
3411,-0.008016571349584445
3412,-0.0006474269430593359
3413,-1.8267152448315453e-05
3414,0.00042032075075734894
3415,-0.0007968513028181058
3416,5.437734660919723e-05
3417,2.5586030398770552e-06
3418,-6.876963754206379e-06
3419,0.00012909339717102244
3420,-0.00018787460825951547
3421,2.8235204519983143e-05
3422,9.58014908613774e-05
3423,-0.00016977498237903208
3424,1.6706990017122446e-05
3425,-8.93053368106062e-05
3426,0.00042422950642817287
3427,0.0014050080641150626
3428,7.873135655901147e-05
3429,0.0010420253216935633
3430,-0.00046313913355396097
3431,0.0004738639769384603
3432,0.00017281585060264785
3433,0.0005996747515357876
3434,0.000190207741811906
3435,0.0034102171573129427
3436,0.0005131018674976722
3437,-0.0008932549979804339
3438,-0.0008343210666716173
3439,-0.003010919718034171
3440,-0.0003678114811763085
3441,0.0006348932604501145
3442,6.660563215376127e-05
3443,-0.0004019544990393728
3444,0.00019752042147619498
3445,-0.00042249090213138297
3446,0.00012236293069942458
3447,-0.0004025723980037964
3448,0.0032988293045311504
3449,-0.003209587542769137
3450,-0.004962798150314133
3451,-0.012808987608637173
3452,0.0011142599771448217
3453,-0.0009310627487787237
3454,0.0014465843440692333
3455,0.005204139066040389
3456,-0.0009710308464543938
3457,0.0008677388639663326
3458,0.0005343851668334473
3459,0.0010304277660262318
3460,-0.0004911280012694189
3461,-0.00026494911601465627
3462,0.0007838937121048651
3463,-0.000847558266997389
3464,-4.910282435153119e-05
3465,-0.0004485528539885468
3466,0.0011761054377481467
3467,0.0007396880357012419
3468,-3.4803961079344674e-05
3469,0.0003602907585721536
3470,0.00010351709398229823
3471,0.0010326297812701419
3472,0.0011262239240489621
3473,-5.962614673978921e-06
3474,-0.0003065134161972107
3475,0.0010965590958259472
3476,-0.0001609016333879327
3477,0.0002352518680988528
3478,-0.00036949724478886733
3479,-0.000885361336282264
3480,-0.00017980925547126094
3481,0.0001868640801515119
3482,0.00026937632286529265
3483,-0.0009712900218013261
3484,3.5534607505370054e-05
3485,0.0013374503971602346
3486,-0.0017071730772719718
3487,-0.0019984818463212677
3488,-1.1378703334214059e-06
3489,-0.00027758217164857384
3490,-6.342003466543242e-05
3491,-0.0009260529972993888
3492,-0.0019485425410313835
3493,-0.001692793888376477
3494,-0.001258165558351861
3495,-0.014148644756171355
3496,0.002696984563494515
3497,0.00015794186991911616
3498,-0.0024717146103235906
3499,-0.0025340961527288495
3500,3.3967024139490125e-06
3501,0.00013697016981493147
3502,0.00010707204556942716
3503,0.0004923651100716371
3504,0.002956337484273128
3505,-0.002231463845061294
3506,0.0019665342457686635
3507,0.0077764576059964315
3508,6.548303351845523e-05
3509,-6.43075959980774e-05
3510,-3.717899384509959e-05
3511,4.931452443918515e-05
3512,-0.0008498249810589868
3513,-0.00032312561151792203
3514,-0.0001880944756609413
3515,-0.00506963396197293
3516,-0.00031721301728961413
3517,-0.00032116895388118984
3518,0.00041525035055152713
3519,-0.00068289397440463
3520,-0.0007517576106445676
3521,0.0001754220740028006
3522,0.00018092293034631594
3523,-0.001296397306258625
3524,0.0010583142549056947
3525,-0.0031219813887332845
3526,0.0019241018810008783
3527,-0.00028141954046935285
3528,-0.0008792335493336063
3529,0.000981963004691301
3530,0.00010039076610406294
3531,8.58288338909485e-05
3532,-0.006866409270081971
3533,-0.0003493926188737135
3534,0.0037168104353034422
3535,-0.01292577663553
3536,0.0016239323820956325
3537,-0.0004746984930757483
3538,-0.0013405436227581543
3539,0.00029559306353513866
3540,2.8392743494576406e-05
3541,-0.003202128467157805
3542,0.0012461918308434505
3543,-0.006506717265689238
3544,-2.5801237861379338e-05
3545,-0.000714787764616947
3546,4.8297073022615226e-05
3547,-0.0017453739524104811
3548,0.0002882116846279821
3549,0.00010445525505964836
3550,0.00011087214099586573
3551,7.792961893818341e-06
3552,0.001932865079621415
3553,0.0015292752593184468
3554,-0.001742545937265564
3555,0.00509568944188975
3556,-0.004196895692019583
3557,0.0008827136001954033
3558,0.005898775650010055
3559,0.007455063547726715
3560,0.0027885264554863443
3561,-0.004291412384283486
3562,0.000981023343869541
3563,-0.0020769583502362665
3564,0.004431353720847293
3565,0.00015084954712199825
3566,-0.003223924569513764
3567,0.0013160577737623288
3568,0.001347359815486981
3569,-0.0014801075543192052
3570,6.067807594908269e-05
3571,-2.862179611316838e-05
3572,-0.0008132365553872739
3573,-4.327087818693898e-05
3574,0.00015632458797039172
3575,-0.00010810950351819981
3576,0.009560958719148369
3577,-0.0033615647695597155
3578,-0.003107091410067075
3579,0.008568360466148478
3580,-0.0009951173853164276
3581,-1.2125176258979109e-05
3582,0.00014976867752748962
3583,-0.0020426945078748904
3584,-5.436434796729494e-05
3585,0.00011688477679182052
3586,-0.0003485076125049637
3587,-0.00105786059069262
3588,0.0006254578801584631
3589,3.7853323571799005e-05
3590,0.0006402191966211599
3591,0.004494698335407383
3592,0.0004668315312010692
3593,-0.00010162848587103099
3594,0.0005405010628069955
3595,0.0031713254370275327
3596,0.001481464743313824
3597,0.002421130125918129
3598,-0.001999675358341716
3599,0.007583261483210572
3600,0.006432413435011784
3601,-0.0010358213946564019
3602,-0.0035820966299750104
3603,0.005794995063809252
3604,0.001761600126523017
3605,0.002618171058498589
3606,-0.0009355658887653774
3607,0.014706223385450627
3608,0.0010670148239142656
3609,-0.0023952050173631782
3610,-0.0011215117925544363
3611,-0.009406060099840158
3612,0.0005704978226490722
3613,-0.0015876189472713133
3614,0.0013889920888741445
3615,0.0012813197413970784
3616,0.00047243150742932283
3617,-9.576329344266596e-05
3618,-0.00090052392380763
3619,0.00021454371826448864
3620,0.0020748853318650323
3621,0.002930230381896139
3622,-0.0016747149904391097
3623,0.010956867371890186
3624,-0.0017351742845925567
3625,0.0005316630214055723
3626,0.002099052323383521
3627,0.0028080276281911955
3628,8.402074660401528e-05
3629,0.0008172671293875584
3630,0.0012972133820016612
3631,0.0069203239911716785
3632,0.0016022233962040076
3633,-0.001552617420148541
3634,-6.152838707896774e-05
3635,0.0005096234293616654
3636,5.4361982165418436e-05
3637,-7.829030996762773e-05
3638,-8.26300669903812e-05
3639,0.0002549404263685537
3640,0.0010381419108820647
3641,-0.0003909276671756079
3642,-0.0011603161039895936
3643,-0.0018859378872269105
3644,0.0004221762512114067
3645,0.0002597032358338293
3646,-9.329160897905475e-05
3647,0.0017688881138786972
3648,-4.906800691599508e-06
3649,2.078178625556923e-05
3650,4.536596164627139e-05
3651,-0.0001314182214058082
3652,-0.004117748955020928
3653,0.0028003589679553146
3654,0.002998524763476196
3655,0.004080162352455696
3656,-0.0003196440276600819
3657,0.0001198503139607419
3658,0.0001395283947416295
3659,0.0006888425725262549
3660,0.0009103603869828209
3661,-2.8043988451525686e-05
3662,-0.0030231198487019944
3663,-0.006643019843560837
3664,0.0029232576237176768
3665,0.0034881798015826927
3666,-0.007969615035533782
3667,-0.004135132130336519
3668,0.0063059939360729424
3669,-0.0042300526976043916
3670,0.001741766511780015
3671,0.01085554937702666
3672,0.0003524131326797572
3673,-7.96066255016706e-05
3674,-0.0005095231489057306
3675,-0.0005323655805355435
3676,0.00045316262159360825
3677,-1.633241674051986e-05
3678,-2.9162197876206414e-05
3679,0.0013336827927668351
3680,-6.7516135730246816e-06
3681,0.0001456904982198451
3682,-5.336353624507681e-06
3683,-4.698580379709948e-05
3684,-7.979868857283173e-05
3685,-0.0006919230578221224
3686,0.0005973594661405093
3687,-0.0003327835219665014
3688,-0.00042878688775760415
3689,0.00016972565983598798
3690,-2.4023948389587233e-06
3691,-0.00037628527654559433
3692,0.0009193808997074889
3693,2.8146063262541803e-05
3694,0.00010716681514344398
3695,0.0010487952186159302
3696,0.001123477585300311
3697,0.0001588706620378836
3698,-0.0011786836897232534
3699,0.00017468912980377917
3700,3.55094719717087e-05
3701,0.00025839558042264123
3702,-0.0001863072636108594
3703,0.0004280240686549399
3704,-1.4780855004258216e-05
3705,-0.00021098213533082632
3706,7.160978016687862e-05
3707,-1.5913034135964226e-05
3708,-0.0004413820928167576
3709,0.003077830042867537
3710,-0.0006298281228044722
3711,0.004138791046025502
3712,-0.002963672740872138
3713,0.0008342080154040215
3714,0.003356755974292369
3715,0.007482828104839966
3716,-8.299143810748207e-05
3717,0.0005189186299663796
3718,-0.0002995106194882355
3719,0.00025902750109700216
3720,-0.0007977762326842401
3721,-0.00013890532455699544
3722,0.0023334804592731037
3723,0.004198220106464653
3724,0.0023749571200108784
3725,-0.000759923424011958
3726,0.001619456827475669
3727,0.010187609842633422
3728,-5.354104030890432e-05
3729,-0.00025970466528357555
3730,0.00039338529560258234
3731,0.0007399484596308198
3732,-0.0008836661022209421
3733,6.227051661491485e-05
3734,0.00031823705102016023
3735,0.0004505213420749497
3736,2.9778397045119793e-05
3737,0.001965370823068125
3738,-0.00038228950096547463
3739,0.005303286716404784
3740,-4.0088356674488685e-06
3741,-3.5220028967000875e-05
3742,-1.6533416385808695e-05
3743,2.2815423567639307e-05
3744,0.0014520892958564207
3745,-0.0008353649109873696
3746,4.758743673223768e-05
3747,0.0029537883840784576
3748,-0.0004797499016041658
3749,0.00028129498690998263
3750,0.0001070374782009293
3751,-0.00011830480855461333
3752,0.0061587365317763805
3753,-0.0009237291203938196
3754,-0.0043236543491047665
3755,0.003445370372315711
3756,-5.932666964142489e-05
3757,4.1922238977078955e-07
3758,0.00010365471762710056
3759,0.00023606722060412504
3760,-0.000442132036774546
3761,-7.962366037798118e-08
3762,0.0005649603197214789
3763,0.00043594461108477465
3764,0.0007470612106365533
3765,0.000943500673678893
3766,-6.106438279748753e-06
3767,0.003366363244121144
3768,-0.0005886548299961729
3769,-0.001990949155850494
3770,0.00193018324179277
3771,-0.000837272113207751
3772,0.000370287257336189
3773,2.1141416663983487e-05
3774,-5.171796553580598e-06
3775,0.0005479982656832597
3776,3.491320588593407e-05
3777,-6.66614349297205e-05
3778,-3.1725504971383897e-06
3779,-0.0005687526358360954
3780,-0.00020378738617792536
3781,-2.9562775097082225e-06
3782,4.518046365523476e-06
3783,9.258996074684634e-05
3784,0.0003977558645277482
3785,-0.0010510248795719676
3786,0.0008688796905233947
3787,0.0008577543732933062
3788,9.695333082545356e-05
3789,3.331923166951283e-06
3790,0.00014138838764455718
3791,4.1504087696461886e-08
3792,0.0001310608743792348
3793,-0.0006581802149686513
3794,-0.00018274313136229173
3795,-2.8720837644812514e-05
3796,6.605657258930105e-05
3797,-6.394260919225589e-05
3798,-5.364691213887568e-05
3799,-0.0003540309503549764
3800,0.0006865558897846715
3801,-0.00011521945710256849
3802,-0.0003512987885909872
3803,0.0007484251024718621
3804,2.2561627468423897e-07
3805,-9.578691141778179e-05
3806,0.0001487934845052215
3807,0.0004437339505682529
3808,-0.0067821710556195125
3809,0.0008895103706835041
3810,0.005399566900361846
3811,-0.0054360413550104385
3812,0.004757838802337041
3813,-0.0004527708367093164
3814,-0.001574844169854542
3815,0.0058516384142221715
3816,-0.002399569006585485
3817,0.0005608074689918255
3818,0.0011911696641750398
3819,-0.002010650329788494
3820,0.0005718187147706751
3821,-0.0014954209984954494
3822,0.0026876226188740308
3823,0.0027714951349764837
3824,-0.0006905798583224607
3825,7.43612179324717e-05
3826,9.158298247039394e-05
3827,-0.0016893406611817026
3828,0.00013771371993657132
3829,-0.0008552697430392396
3830,0.0009961673703625645
3831,0.00042451926671109537
3832,0.0038183123973635075
3833,0.0008628872793641481
3834,-0.003652632027009117
3835,0.0049208467212911245
3836,-0.0016037372066432405
3837,0.0024839015093034017
3838,-0.0013246094368344608
3839,-0.002918936614079305
3840,-0.0013539483835907336
3841,0.0011286343991922208
3842,-0.0009962972870229043
3843,-0.0037384456829022738
3844,-0.000755668709806837
3845,-0.00048294881430599495
3846,0.0014695621400178298
3847,0.0013217519205249305
3848,0.00543483060279057
3849,-0.0013867955013397637
3850,0.007315600349511848
3851,0.033350760979453185
3852,-0.00044166503727318063
3853,1.5168369968409242e-05
3854,0.00012611352065424857
3855,-0.00048263651718587664
3856,0.0005191730402942193
3857,-0.0029493681937486417
3858,0.0033753122540270963
3859,0.004599103856254798
3860,-0.0009212387450933339
3861,-0.001560769574558434
3862,0.007855455201631514
3863,0.017821566663924253
3864,-0.00031237776619797206
3865,-0.00022492154824501367
3866,0.00010392913200523166
3867,-0.0012425084442221133
3868,-0.00016985862792570912
3869,-0.00019474264266671525
3870,0.00028125368265907356
3871,0.0010702044978763764
3872,9.614525250803988e-06
3873,1.2766991758304249e-05
3874,-6.498561204521296e-05
3875,0.00020209948843186433
3876,0.00021997747798618776
3877,-0.0001325102391358206
3878,-0.0004346763099525187
3879,-0.0003070408566877089
3880,0.0001780453439479458
3881,-3.963071950512946e-05
3882,-0.00029325400002440377
3883,0.00019791715528045436
3884,0.004123711376944478
3885,-0.004635254842583186
3886,0.0005450856759213536
3887,-0.0005943463700314903
3888,-0.001852938972358461
3889,0.001717053430200582
3890,0.00024438877420585844
3891,0.0036588919446770922
3892,-0.0001515610665663782
3893,0.00020134514884445878
3894,-0.00025899308205399273
3895,-0.0009839446551768642
3896,-0.003316951297197004
3897,0.001205328876749684
3898,0.0021611879180190195
3899,0.0010445171611475187
3900,-0.0004888289744380552
3901,-4.129912268020316e-05
3902,-7.783169495030232e-05
3903,-0.00198266850404801
3904,0.0003414783276023243
3905,-3.351626568935574e-05
3906,4.291956861992313e-05
3907,0.001344809635744054
3908,0.0009109947870092896
3909,-0.00030703534548590913
3910,-0.0011891282328800002
3911,-0.0012539526861111926
3912,-0.0016447015701443453
3913,0.0010753055217834482
3914,-0.0004597755676375774
3915,-0.003109117380912935
3916,3.4027614846944304e-05
3917,-0.0018828427289595063
3918,-0.0004603435275518495
3919,-0.005183417506320316
3920,-0.017105009289073842
3921,0.0024135186675448006
3922,0.01949052151121121
3923,0.014443719522549848
3924,0.0003440021057580032
3925,-9.306742398533322e-06
3926,0.0001393896565637024
3927,-1.6201162575014726e-05
3928,-0.0010038779179010401
3929,-0.003103201350391833
3930,-0.0004736018626435931
3931,-0.014002925984887343
3932,0.00013552357666986474
3933,-0.00017850312939603072
3934,0.0001503083146541249
3935,0.0003927981835141042
3936,-0.0006925296831791899
3937,0.00035166644745683666
3938,4.719838030874012e-05
3939,-0.0007582499594577312
3940,-0.0006190899208103986
3941,0.0001006324203307196
3942,0.0005654831360359246
3943,-0.00021371564457787066
3944,9.573860577561925e-05
3945,0.0003196109217297467
3946,0.0001954029403303623
3947,0.0015927492749286004
3948,0.0013145912316943518
3949,-0.001793693240229262
3950,5.581224649185296e-05
3951,-0.001197476395521832
3952,0.0002211055734446291
3953,-0.00021139068787344917
3954,-6.583439298729145e-05
3955,-0.00039761910691485597
3956,0.0003377902925218094
3957,-1.2876391353317118e-05
3958,1.366257270085214e-05
3959,0.0007541730306461011
3960,0.0001714893280773257
3961,2.169175307582176e-06
3962,0.0001913229422730508
3963,0.0007216388861388828
3964,0.0005322278717812721
3965,0.0014352020332875374
3966,-0.000926799972000953
3967,0.0021605261731657745
3968,-2.0129006255652578e-05
3969,2.3604864129802124e-05
3970,7.139992485492606e-06
3971,2.154130887708098e-05
3972,-0.004567534641190016
3973,-0.0014513879619923128
3974,0.0035736655766216065
3975,-0.006616999457168907
3976,0.0012291869876044235
3977,6.71285325647508e-05
3978,-0.003402482816607947
3979,-0.00774205238295524
3980,0.0020066874607794095
3981,-0.0052654926699808825
3982,0.004330474988289369
3983,-6.0174736934114e-05
3984,0.0006334121527305853
3985,-0.001189560997632426
3986,-0.0008007509782608659
3987,-0.0044113186114932
3988,5.121405133840332e-05
3989,-5.4415837143999304e-05
3990,0.000674562311537605
3991,0.0018340976233813466
3992,-7.3558269826678226e-06
3993,0.00030473953447177624
3994,8.663223322405962e-05
3995,0.0011578056254314554
3996,-0.000673399100858327
3997,0.0005966062076655295
3998,-0.0005251993073273726
3999,-0.0036810983713436683
4000,4.3193033712344925e-05
4001,8.930156027742567e-05
4002,0.00013565624351060627
4003,7.013333654248202e-05
4004,-0.00036976711178241575
4005,-0.0002155307581220213
4006,-0.0005166713853589241
4007,2.6512909841223046e-05
4008,0.0008068751898051823
4009,0.00023581093154594385
4010,-0.0012104421693754943
4011,-0.0013580733849654209
4012,-0.001358234710963618
4013,8.610735115091452e-05
4014,0.00016959525876454547
4015,-0.0026213018310722504
4016,-0.00017302868939526994
4017,-0.0004769603124139906
4018,-0.0012028281834792617
4019,-0.00502061903012681
4020,2.8085739210534675e-05
4021,0.00047752181446404646
4022,0.00029638352525355603
4023,0.002747227478494189
4024,-0.0011930759452229759
4025,0.0011122456885496997
4026,0.0007646081995436894
4027,0.0026803299368176408
4028,0.0007375101450334411
4029,0.00041856050639648774
4030,-0.0006981341770166766
4031,0.0013523995142102716
4032,-0.0017576454540210698
4033,0.02151326189283742
4034,-0.012578830207485084
4035,0.025952813306961746
4036,-6.128152551492827e-06
4037,8.669176826068921e-05
4038,-0.00025958715654296845
4039,0.00034575443031131017
4040,-7.09183379080217e-05
4041,0.00013158880750277946
4042,-9.57023122062808e-05
4043,-0.00014376397457032989
4044,-0.0010947903084294107
4045,3.691743367722598e-05
4046,0.004704523433733254
4047,0.012040527680604561
4048,0.019480018990151546
4049,-0.009914432140832619
4050,-0.014421147049698416
4051,-0.015309248416889968
4052,0.0004951996694430107
4053,0.0029830539114994487
4054,0.005185702192083662
4055,0.025247836961798574
4056,-0.0006300635518118635
4057,6.88163853552443e-05
4058,-8.786686980308794e-05
4059,-0.0020725771912477268
4060,-0.0003582603956775098
4061,0.00027136315835926304
4062,-9.741477074966823e-05
4063,0.0009310690798699622
4064,-0.000529589643536104
4065,0.0014390130169346157
4066,-0.0006469427209915926
4067,0.00014316832015922476
4068,0.000710439778430526
4069,-6.579558488807862e-06
4070,-0.00018356603088561833
4071,0.0011279836496362482
4072,-2.8997273505824455e-05
4073,-7.315216977559455e-06
4074,-7.30328089478439e-05
4075,0.00018814716461353732
4076,0.0007881135556205624
4077,-0.002241458760668739
4078,0.00012072222365888102
4079,-0.0027241452017470608
4080,0.0007659264830513407
4081,-0.0023716471606267378
4082,-0.0010327280888649997
4083,-0.009324664702163433
4084,-1.213660877658488e-05
4085,1.617016207855323e-05
4086,7.047211183734146e-05
4087,0.00028932951363779355
4088,-0.00011380291104795509
4089,9.773734144451322e-05
4090,3.118567695072961e-05
4091,0.00035198011239775365
4092,3.8646220503421887e-05
4093,0.0001233162065872468
4094,2.2829269073157995e-05
4095,0.001417146135747405
4096,-0.0002756038944353127
4097,6.663838693473525e-06
4098,0.002563725131570978
4099,0.004391911193783588
4100,0.003117455401522524
4101,-0.004855955117186114
4102,-0.0006997380922669338
4103,-0.007367696646372951
4104,0.0003001217294624143
4105,2.107797915411656e-05
4106,-2.4188312063671304e-05
4107,-1.0175638478175503e-06
4108,-0.00012790340616336394
4109,4.3846192420212596e-05
4110,-5.635707012823976e-05
4111,-0.0004605879173503411
4112,-0.00044449515338420957
4113,-1.0290684394806385e-06
4114,0.00028987954524040816
4115,0.0008485428572082586
4116,0.0001518777012686754
4117,-2.3967196824371647e-05
4118,-3.8196112456415285e-05
4119,0.00021707650490686354
4120,8.816229435262027e-06
4121,-3.3725973125993183e-06
4122,-2.8644346917980446e-05
4123,0.000421645958216413
4124,-2.4643569863803767e-05
4125,1.289934739664442e-05
4126,-2.774088929520369e-05
4127,-0.0001720155057895439
4128,-3.5201396801787714e-05
4129,0.0005929704141442943
4130,8.218405391170839e-05
4131,0.001607871262932106
4132,0.00046161690666250016
4133,9.56940277967052e-05
4134,-5.418780134965778e-05
4135,0.0012616784999899462
4136,-0.0001246922830903461
4137,-2.8188671807228933e-06
4138,1.4632917610960579e-05
4139,-0.0001735106095657757
4140,-5.973386750906685e-05
4141,3.8789328152963133e-05
4142,-3.720680268558979e-05
4143,0.00010353544866935204
4144,2.458609773110446e-05
4145,2.9772038911021316e-05
4146,0.00010138440568426239
4147,1.8570864540517505e-06
4148,4.682639304077405e-07
4149,-6.148707625653984e-05
4150,0.00010278398829918932
