,mathpass_wi_hybridper_inf
702,-0.0003920542576846261
703,0.0010231634585971263
704,-0.0025103752460142186
705,-0.00038211480694882316
706,0.0013171303924919679
707,-0.006294298586172043
708,-0.002259750655063484
709,0.0006407405356779312
710,-0.0009111345751558767
711,-0.004690926981185078
712,0.003696665779231474
713,0.00044905341375990084
714,-0.0009580157468906623
715,0.0008858385421937536
716,-0.00361205451796912
717,-2.3630840522822207e-05
718,-0.00032492040869061545
719,-0.013222909178198673
720,0.0007351518859582196
721,-0.00012238342569016996
722,9.678750737451753e-05
723,0.00013099051454847383
724,-0.0002340995153728288
725,-9.076326885469905e-05
726,-0.0007510955542705464
727,-0.00415759536012933
728,0.0003541578916537169
729,-0.0001524185465004117
730,-0.004939766615101416
731,-0.0010458806867688023
732,3.551096903671416e-05
733,-0.0006840351140001182
734,0.001943348985769448
735,0.001513684180241963
736,-7.724168773981604e-05
737,-2.6170600314651957e-05
738,-0.0003036863901282992
739,-0.0007539332406597917
740,0.0014320857201895558
741,4.971434858000151e-06
742,0.00011039041957478134
743,0.0002424982171842278
744,0.0003070558646855081
745,0.0007021861706110415
746,-3.9584460759232017e-05
747,0.0001516271608120698
748,-0.0007712464505372789
749,0.00043882403693014073
750,4.792014714458816e-07
751,0.0003837832367367693
752,-0.0010235112341716774
753,-0.0002091736296637428
754,0.00015825267462297326
755,-0.0024252463470909808
756,0.00039584777253721655
757,0.000512504245957539
758,0.00043994985446256713
759,-8.652879792314326e-05
760,-1.7661270968106808e-05
761,-0.0002521098865779974
762,7.847952027650344e-05
763,-0.00010496899657344
764,0.0006370533800046505
765,-0.00018324094407787015
766,3.1628697577095754e-05
767,0.0004234483569383049
768,-3.161211278938227e-07
769,7.0882218029898235e-06
770,-2.138131140377837e-06
771,7.27111624656187e-05
772,0.0002932858160169536
773,-0.0003144679035185743
774,-0.00019046044511830196
775,0.0006371568374053962
776,-0.0005198348200955778
777,4.153276858648457e-05
778,-1.904100694132686e-06
779,-0.0007088437706632547
780,-0.0003338095785613841
781,-0.00025750749740509284
782,-3.798363648134241e-05
783,1.783948422401751e-05
784,0.00028288599089346626
785,-6.066886123677285e-05
786,2.4622288417918084e-05
787,0.0009580251092187296
788,-9.462343624343886e-06
789,0.00022033866224195362
790,-0.00013484034272966098
791,0.00033854166333153796
792,0.0018039246260334164
793,0.0011154706949285745
794,-0.0016851021973942966
795,0.005146259490422527
796,0.00016928226394509086
797,-0.00013725314854857984
798,-4.949885249973251e-05
799,0.0005605116090595608
800,0.00010296663441513119
801,3.7711009013902253e-05
802,-1.4617726482490216e-05
803,0.00023325186448589424
804,-0.00024287312605644244
805,4.6772579075072634e-05
806,-0.0005249461049914459
807,-0.0003938333250567111
808,-0.0009814796921560531
809,0.00034501197316057637
810,-0.00024526758558012375
811,-0.0001864356785568805
812,-0.0010902653022981002
813,0.0005811693707270059
814,9.229069750570253e-05
815,0.000510899963019488
816,-0.0015593175359206815
817,-9.536980365587469e-05
818,8.737657908831715e-05
819,-0.0016449071569555741
820,0.0001308764584027594
821,-0.00011519801595325417
822,-5.765723431120921e-05
823,0.00012523785613940323
824,-0.001571123867443814
825,-2.87820349424469e-05
826,0.0006688595507298426
827,-0.0011321809264998334
828,-0.001341607352532761
829,-0.0005675996569481211
830,0.0003120465685104176
831,-0.0043911635592988885
832,-2.42060237951378e-05
833,-6.367454161500202e-05
834,-5.351700081516889e-05
835,-0.0011387058024691866
836,-0.0006248835844202343
837,7.720064330553062e-06
838,0.00031131759138115924
839,-0.0003832692649079345
840,0.0005111514176552588
841,2.849601377199315e-05
842,-9.38185763990352e-05
843,-0.00031876413076547367
844,1.190352256289607e-05
845,0.0003400908134942376
846,-0.00042108048866831306
847,0.0027364231255489905
848,-0.00021045876243329405
849,2.2865089652780837e-05
850,-0.00041438755479848965
851,0.00010754155049674112
852,0.00053657099404588
853,2.2499679236878374e-05
854,5.5959317090707076e-05
855,-0.0005582114956501019
856,0.00024802400819314864
857,-9.699352129725467e-06
858,-0.000819609900536799
859,-0.0006069739880106584
860,-5.964340890291305e-05
861,-0.0004155562411743193
862,-6.805140270710071e-05
863,-0.00029504178605655205
864,-1.5930236943460881e-06
865,-1.629837456137417e-05
866,0.00017059066466997678
867,-7.948581072603255e-06
868,-0.0004371301558717543
869,2.7784894854406412e-05
870,-0.00016177043079653318
871,-0.0020323900740888984
872,-0.0005789511405365648
873,-8.727430454678583e-06
874,0.00031877154153478346
875,0.00027683506539548234
876,-7.247050641691122e-05
877,3.0445025688428954e-06
878,4.340181874350305e-05
879,-0.0001292441174370239
880,0.0003285189694978986
881,-0.00019967470919256134
882,1.2525104490769967e-06
883,-0.00021842830581439077
884,-0.00024156805808868024
885,1.554276281835634e-05
886,0.0001492963252367779
887,-0.00040881292842105845
888,3.0845885141808875e-05
889,-0.00016378782352945907
890,-0.0005112133225972158
891,-0.002233768921950515
892,-5.0340179410304554e-05
893,3.482200202029415e-05
894,0.0001235506878218136
895,-0.0001910078256850158
896,-7.935549523266906e-05
897,3.237455084827175e-06
898,-3.53793227449081e-05
899,-0.0004323970066757545
900,-0.00020644329260634906
901,-9.345862391378476e-05
902,6.271725764614814e-05
903,-0.0004145671106470816
904,2.2322633771652276e-05
905,0.000214969341799521
906,-0.0003894494650678179
907,-0.00018305676793934858
908,0.000824876896043397
909,-0.00012424770925229236
910,-0.0001207470913982326
911,0.00016043874438278393
912,-3.607123839222517e-05
913,-0.00029128909177048983
914,0.00034349120005662244
915,0.0001397011471834155
916,-0.001427508583470911
917,-0.00046002395825852494
918,-2.563644523942954e-05
919,-0.003493494770545705
920,0.0009711450954888104
921,-0.0002660899944419445
922,-0.00039935126911260887
923,0.0008986029655460509
924,-0.004961398311394031
925,0.00014155003773844437
926,-0.0001800467557187441
927,-0.008925577082677733
928,0.001687744847370176
929,2.0659970404925693e-05
930,0.00013608941147456687
931,0.002513464614893613
932,0.00011585704416890661
933,-0.00015033043456535335
934,-0.00019347737040371056
935,2.0004253249565754e-06
936,-0.00017568012767188703
937,8.621862434035919e-05
938,0.00042494132627305135
939,0.0008330896234116066
940,-0.00048592538850566325
941,-2.435700579453261e-05
942,-3.1226829012331347e-06
943,-1.120452016575403e-05
944,2.5653206250184883e-05
945,2.950790941368904e-05
946,-0.00010767907515285262
947,-0.00014544194359030247
948,-0.0004900643056210879
949,7.425301193915094e-05
950,0.0004791700067034556
951,-0.0008814944902184031
952,0.00014082654919593456
953,2.5581125119248974e-05
954,-4.5941360739168164e-05
955,0.00018339174452442836
956,-8.235737059091046e-05
957,-0.0004978989493210769
958,0.0001481461492020992
959,-0.002246494444676991
960,-0.00017419858379751248
961,6.738493643935679e-06
962,-9.645969771843359e-05
963,-3.962676256471345e-06
964,-0.00010414391604582272
965,9.955440769474632e-05
966,-1.4014622728407199e-05
967,0.0002805885190809497
968,-4.311279476997053e-05
969,1.9806314279526902e-05
970,-0.00010287932634415827
971,0.0015839694164550761
972,0.0009189348764812679
973,0.0004136784697198023
974,-0.0001297869339457014
975,0.0027552659707388346
976,-0.00014898607230530496
977,7.181041474634675e-06
978,-2.1371961613459803e-06
979,0.00012874113774954564
980,-0.0009318423924555185
981,0.00016814856754082674
982,1.9890359867972537e-05
983,0.00011032946781636148
984,-0.0007896329847610768
985,5.174149089062398e-05
986,0.0002227130814496234
987,-2.571554755160622e-05
988,-0.0005324442617577985
989,-6.3776186202958135e-06
990,-5.305336031658253e-05
991,-5.135047399057305e-05
992,-0.0009805627959064477
993,0.0005740429948611677
994,-3.342991549097068e-05
995,0.0004167169214381103
996,-0.001988897858330567
997,1.1124722135162845e-05
998,0.0007987163111008043
999,0.0008405844772028245
1000,-0.0003917951613506486
1001,0.0001394154836572085
1002,-3.0525628548720975e-05
1003,6.517021929766264e-05
1004,0.0011445228117397148
1005,0.000541434337818495
1006,-0.0015262423259064539
1007,-0.0012115540372358226
1008,-0.0021820463653032043
1009,0.0012363366169626357
1010,-0.00025667210437309637
1011,-0.005333543790033737
1012,-0.00010680644175572668
1013,-0.0005764392086598111
1014,0.00018583236475287404
1015,-2.2652729040069932e-06
1016,-0.00016070036410714895
1017,0.00010468540832928376
1018,0.0001672621458683774
1019,0.0002690853678917108
1020,1.3582557280282852e-05
1021,2.8068309243638858e-05
1022,-9.214446290600056e-05
1023,-0.001063216450255586
1024,0.0004630952308771851
1025,0.0003150137610215897
1026,-0.00030600228738888763
1027,-0.0005339273080594293
1028,-0.00010928249042114254
1029,-7.431364553984888e-05
1030,-1.0822630338081397e-05
1031,-0.000601915507991758
1032,-0.00014355114258944428
1033,0.0003896429640117487
1034,-0.0005548290877895521
1035,-9.381931247789639e-05
1036,-0.00018981811862131223
1037,0.00012340062993842154
1038,-4.199201261220415e-05
1039,-0.0004306704502423164
1040,-0.0005149443322299835
1041,-5.3046161684300686e-05
1042,6.294474002832982e-05
1043,-0.0011414055989920984
1044,-0.0009973581277411597
1045,0.00033542376358826646
1046,0.0001675134283438874
1047,-0.002277588588398731
1048,-6.264715102565888e-05
1049,0.00013860525524084878
1050,-7.177613651107099e-05
1051,-7.78350993786366e-05
1052,0.0011943730019761216
1053,0.0003399263838469449
1054,2.2985906274018797e-05
1055,-9.274679287491936e-05
1056,0.0010014262576482774
1057,-0.00023641895689941462
1058,-0.000504464021907246
1059,0.003196819798438701
1060,0.0004845430639240527
1061,-0.0001651845183051855
1062,-0.00039188129372359813
1063,0.0015548580870624613
1064,0.00042280843280812896
1065,0.0005321934306837848
1066,-2.8270648227937187e-05
1067,-0.0006338908079477035
1068,-0.0004180382327462833
1069,-3.629753409121748e-05
1070,-1.2125933687442821e-05
1071,3.931456672362191e-05
1072,-8.886809294708425e-05
1073,-3.532831896084323e-05
1074,-2.123945542173276e-06
1075,-0.00037263143540258373
1076,-0.0006121941326144956
1077,7.541886364354214e-05
