LEA Name,LEA Entity ID,School Name,School Entity ID,SchoolCTDS,Subgroup,EthnicAsian,EthnicAmericanIndianAlaskaNative,EthnicBlackAfricanAmerican,EthnicHispanicLatino,EthnicWhite,EthnicNativeHawaiianOthPacIslan,Missing_Ethnicity,Total
"STEP UP Schools, Inc.",4313,STEP UP SCHOOL,91788,78634202,All Students,*,*,11,65,13,*,*,96
"STEP UP Schools, Inc.",4313,STEP UP SCHOOL,91788,78634202,English Language Learners,*,*,*,*,*,*,*,*
"STEP UP Schools, Inc.",4313,STEP UP SCHOOL,91788,78634202,Free and Reduced Lunch,*,*,*,60,11,*,*,88
"STEP UP Schools, Inc.",4313,STEP UP SCHOOL,91788,78634202,Students With Disabilities,*,*,*,12,*,*,*,13
Sacaton Elementary District,4449,,_,_,All Students,*,515,*,25,*,*,*,549
Sacaton Elementary District,4449,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Sacaton Elementary District,4449,,_,_,Free and Reduced Lunch,*,296,*,19,*,*,*,319
Sacaton Elementary District,4449,,_,_,Students With Disabilities,*,138,*,*,*,*,*,146
Sacaton Elementary District,4449,Sacaton Elementary,5943,110418001,All Students,*,301,*,*,*,*,*,324
Sacaton Elementary District,4449,Sacaton Elementary,5943,110418001,English Language Learners,*,*,*,*,*,*,*,*
Sacaton Elementary District,4449,Sacaton Elementary,5943,110418001,Free and Reduced Lunch,*,296,*,*,*,*,*,319
Sacaton Elementary District,4449,Sacaton Elementary,5943,110418001,Students With Disabilities,*,85,*,*,*,*,*,90
Sacaton Elementary District,4449,Sacaton Middle School,5944,110418002,All Students,*,214,*,*,*,*,*,225
Sacaton Elementary District,4449,Sacaton Middle School,5944,110418002,English Language Learners,*,*,*,*,*,*,*,*
Sacaton Elementary District,4449,Sacaton Middle School,5944,110418002,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Sacaton Elementary District,4449,Sacaton Middle School,5944,110418002,Students With Disabilities,*,53,*,*,*,*,*,56
Saddle Mountain Unified School District,4254,,_,_,All Students,*,*,80,584,785,*,28,1507
Saddle Mountain Unified School District,4254,,_,_,English Language Learners,*,*,*,73,24,*,*,97
Saddle Mountain Unified School District,4254,,_,_,Free and Reduced Lunch,*,*,58,505,489,*,18,1086
Saddle Mountain Unified School District,4254,,_,_,Students With Disabilities,*,*,11,64,136,*,*,221
Saddle Mountain Unified School District,4254,Ruth Fisher Elementary School,5192,70290101,All Students,*,*,11,256,375,*,*,661
Saddle Mountain Unified School District,4254,Ruth Fisher Elementary School,5192,70290101,English Language Learners,*,*,*,60,23,*,*,83
Saddle Mountain Unified School District,4254,Ruth Fisher Elementary School,5192,70290101,Free and Reduced Lunch,*,*,11,235,300,*,*,561
Saddle Mountain Unified School District,4254,Ruth Fisher Elementary School,5192,70290101,Students With Disabilities,*,*,*,30,87,*,*,129
Saddle Mountain Unified School District,4254,Tartesso Elementary School,89596,70290102,All Students,*,*,40,120,210,*,13,392
Saddle Mountain Unified School District,4254,Tartesso Elementary School,89596,70290102,English Language Learners,*,*,*,*,*,*,*,*
Saddle Mountain Unified School District,4254,Tartesso Elementary School,89596,70290102,Free and Reduced Lunch,*,*,31,86,77,*,*,207
Saddle Mountain Unified School District,4254,Tartesso Elementary School,89596,70290102,Students With Disabilities,*,*,*,14,16,*,*,35
Saddle Mountain Unified School District,4254,Tonopah Valley High School,85819,70290002,All Students,*,*,29,208,200,*,*,454
Saddle Mountain Unified School District,4254,Tonopah Valley High School,85819,70290002,English Language Learners,*,*,*,*,*,*,*,*
Saddle Mountain Unified School District,4254,Tonopah Valley High School,85819,70290002,Free and Reduced Lunch,*,*,16,184,112,*,*,318
Saddle Mountain Unified School District,4254,Tonopah Valley High School,85819,70290002,Students With Disabilities,*,*,*,20,33,*,*,57
Safford Unified District,4218,,_,_,All Students,*,20,41,1593,1432,*,39,3135
Safford Unified District,4218,,_,_,English Language Learners,*,*,*,22,*,*,*,25
Safford Unified District,4218,,_,_,Free and Reduced Lunch,*,14,25,976,644,*,24,1687
Safford Unified District,4218,,_,_,Students With Disabilities,*,*,12,205,165,*,*,395
Safford Unified District,4218,Dorothy Stinson School,4881,50201100,All Students,*,*,*,381,291,*,*,683
Safford Unified District,4218,Dorothy Stinson School,4881,50201100,English Language Learners,*,*,*,*,*,*,*,*
Safford Unified District,4218,Dorothy Stinson School,4881,50201100,Free and Reduced Lunch,*,*,*,260,148,*,*,414
Safford Unified District,4218,Dorothy Stinson School,4881,50201100,Students With Disabilities,*,*,*,55,35,*,*,93
Safford Unified District,4218,Lafe Nelson School,4882,50201101,All Students,*,*,*,263,236,*,17,535
Safford Unified District,4218,Lafe Nelson School,4882,50201101,English Language Learners,*,*,*,*,*,*,*,*
Safford Unified District,4218,Lafe Nelson School,4882,50201101,Free and Reduced Lunch,*,*,*,185,147,*,12,359
Safford Unified District,4218,Lafe Nelson School,4882,50201101,Students With Disabilities,*,*,*,27,23,*,*,57
Safford Unified District,4218,Mt Graham High School,4885,50201201,All Students,*,*,*,60,64,*,*,130
Safford Unified District,4218,Mt Graham High School,4885,50201201,English Language Learners,*,*,*,*,*,*,*,*
Safford Unified District,4218,Mt Graham High School,4885,50201201,Free and Reduced Lunch,*,*,*,31,26,*,*,59
Safford Unified District,4218,Mt Graham High School,4885,50201201,Students With Disabilities,*,*,*,*,*,*,*,19
Safford Unified District,4218,Ruth Powell Elementary School,79780,50201103,All Students,*,*,*,252,302,*,*,573
Safford Unified District,4218,Ruth Powell Elementary School,79780,50201103,English Language Learners,*,*,*,*,*,*,*,*
Safford Unified District,4218,Ruth Powell Elementary School,79780,50201103,Free and Reduced Lunch,*,*,*,157,140,*,*,309
Safford Unified District,4218,Ruth Powell Elementary School,79780,50201103,Students With Disabilities,*,*,*,29,32,*,*,64
Safford Unified District,4218,Safford High School,4884,50201200,All Students,*,*,*,411,339,*,*,770
Safford Unified District,4218,Safford High School,4884,50201200,English Language Learners,*,*,*,*,*,*,*,*
Safford Unified District,4218,Safford High School,4884,50201200,Free and Reduced Lunch,*,*,*,191,94,*,*,295
Safford Unified District,4218,Safford High School,4884,50201200,Students With Disabilities,*,*,*,59,43,*,*,107
Safford Unified District,4218,Safford Middle School,4883,50201102,All Students,*,*,*,226,200,*,*,444
Safford Unified District,4218,Safford Middle School,4883,50201102,English Language Learners,*,*,*,*,*,*,*,*
Safford Unified District,4218,Safford Middle School,4883,50201102,Free and Reduced Lunch,*,*,*,152,89,*,*,251
Safford Unified District,4218,Safford Middle School,4883,50201102,Students With Disabilities,*,*,*,25,24,*,*,55
"Sage Academy, Inc.",89414,,_,_,All Students,*,*,23,28,94,*,*,160
"Sage Academy, Inc.",89414,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"Sage Academy, Inc.",89414,,_,_,Free and Reduced Lunch,*,*,14,16,24,*,*,55
"Sage Academy, Inc.",89414,,_,_,Students With Disabilities,*,*,*,*,11,*,*,14
"Sage Academy, Inc.",89414,Sage Academy,89415,78688101,All Students,*,*,23,28,94,*,*,160
"Sage Academy, Inc.",89414,Sage Academy,89415,78688101,English Language Learners,*,*,*,*,*,*,*,*
"Sage Academy, Inc.",89414,Sage Academy,89415,78688101,Free and Reduced Lunch,*,*,14,16,24,*,*,55
"Sage Academy, Inc.",89414,Sage Academy,89415,78688101,Students With Disabilities,*,*,*,*,11,*,*,14
Sahuarita Unified District,4411,,_,_,All Students,70,48,168,3136,2439,20,135,6016
Sahuarita Unified District,4411,,_,_,English Language Learners,*,*,*,114,*,*,*,123
Sahuarita Unified District,4411,,_,_,Free and Reduced Lunch,13,19,47,1191,564,13,27,1874
Sahuarita Unified District,4411,,_,_,Students With Disabilities,*,*,20,319,266,*,15,638
Sahuarita Unified District,4411,Anza Trail,88387,100230106,All Students,16,*,54,723,560,*,28,1393
Sahuarita Unified District,4411,Anza Trail,88387,100230106,English Language Learners,*,*,*,21,*,*,*,25
Sahuarita Unified District,4411,Anza Trail,88387,100230106,Free and Reduced Lunch,*,*,13,234,132,*,*,395
Sahuarita Unified District,4411,Anza Trail,88387,100230106,Students With Disabilities,*,*,*,61,50,*,*,121
Sahuarita Unified District,4411,Copper View Elementary School,91338,100230104,All Students,11,*,18,290,266,*,13,602
Sahuarita Unified District,4411,Copper View Elementary School,91338,100230104,English Language Learners,*,*,*,*,*,*,*,*
Sahuarita Unified District,4411,Copper View Elementary School,91338,100230104,Free and Reduced Lunch,*,*,*,82,52,*,*,142
Sahuarita Unified District,4411,Copper View Elementary School,91338,100230104,Students With Disabilities,*,*,*,47,51,*,*,109
Sahuarita Unified District,4411,Sahuarita High School,5843,100230204,All Students,*,13,28,483,317,*,19,869
Sahuarita Unified District,4411,Sahuarita High School,5843,100230204,English Language Learners,*,*,*,*,*,*,*,*
Sahuarita Unified District,4411,Sahuarita High School,5843,100230204,Free and Reduced Lunch,*,*,*,206,81,*,*,302
Sahuarita Unified District,4411,Sahuarita High School,5843,100230204,Students With Disabilities,*,*,*,54,32,*,*,95
Sahuarita Unified District,4411,Sahuarita Intermediate School,79014,100230105,All Students,*,*,11,327,312,*,32,699
Sahuarita Unified District,4411,Sahuarita Intermediate School,79014,100230105,English Language Learners,*,*,*,*,*,*,*,*
Sahuarita Unified District,4411,Sahuarita Intermediate School,79014,100230105,Free and Reduced Lunch,*,*,*,151,81,*,*,256
Sahuarita Unified District,4411,Sahuarita Intermediate School,79014,100230105,Students With Disabilities,*,*,*,33,35,*,*,77
Sahuarita Unified District,4411,Sahuarita Middle School,5842,100230103,All Students,*,*,18,380,284,*,13,709
Sahuarita Unified District,4411,Sahuarita Middle School,5842,100230103,English Language Learners,*,*,*,*,*,*,*,13
Sahuarita Unified District,4411,Sahuarita Middle School,5842,100230103,Free and Reduced Lunch,*,*,*,164,77,*,*,251
Sahuarita Unified District,4411,Sahuarita Middle School,5842,100230103,Students With Disabilities,*,*,*,47,36,*,*,87
Sahuarita Unified District,4411,Sahuarita Primary School,5840,100230101,All Students,*,*,13,339,293,*,*,669
Sahuarita Unified District,4411,Sahuarita Primary School,5840,100230101,English Language Learners,*,*,*,30,*,*,*,33
Sahuarita Unified District,4411,Sahuarita Primary School,5840,100230101,Free and Reduced Lunch,*,*,*,134,58,*,*,207
Sahuarita Unified District,4411,Sahuarita Primary School,5840,100230101,Students With Disabilities,*,*,*,38,36,*,*,79
Sahuarita Unified District,4411,Sopori Elementary School,5841,100230102,All Students,*,*,*,136,44,*,*,182
Sahuarita Unified District,4411,Sopori Elementary School,5841,100230102,English Language Learners,*,*,*,*,*,*,*,22
Sahuarita Unified District,4411,Sopori Elementary School,5841,100230102,Free and Reduced Lunch,*,*,*,102,23,*,*,126
Sahuarita Unified District,4411,Sopori Elementary School,5841,100230102,Students With Disabilities,*,*,*,16,*,*,*,21
Sahuarita Unified District,4411,Walden Grove High School,90824,100230205,All Students,14,*,26,458,363,*,22,893
Sahuarita Unified District,4411,Walden Grove High School,90824,100230205,English Language Learners,*,*,*,*,*,*,*,*
Sahuarita Unified District,4411,Walden Grove High School,90824,100230205,Free and Reduced Lunch,*,*,*,118,60,*,*,195
Sahuarita Unified District,4411,Walden Grove High School,90824,100230205,Students With Disabilities,*,*,*,23,21,*,*,49
Salome Consolidated Elementary District,4514,,_,_,All Students,*,*,*,99,28,*,*,130
Salome Consolidated Elementary District,4514,,_,_,English Language Learners,*,*,*,*,*,*,*,43
Salome Consolidated Elementary District,4514,,_,_,Free and Reduced Lunch,*,*,*,89,28,*,*,119
Salome Consolidated Elementary District,4514,,_,_,Students With Disabilities,*,*,*,20,*,*,*,23
Salome Consolidated Elementary District,4514,Salome Elementary School,6202,150430101,All Students,*,*,*,99,28,*,*,130
Salome Consolidated Elementary District,4514,Salome Elementary School,6202,150430101,English Language Learners,*,*,*,*,*,*,*,43
Salome Consolidated Elementary District,4514,Salome Elementary School,6202,150430101,Free and Reduced Lunch,*,*,*,89,28,*,*,119
Salome Consolidated Elementary District,4514,Salome Elementary School,6202,150430101,Students With Disabilities,*,*,*,20,*,*,*,23
Salt River Pima-Maricopa  Community Schools,4320,,_,_,All Students,*,228,*,33,*,*,*,264
Salt River Pima-Maricopa  Community Schools,4320,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Salt River Pima-Maricopa  Community Schools,4320,,_,_,Free and Reduced Lunch,*,82,*,14,*,*,*,98
Salt River Pima-Maricopa  Community Schools,4320,,_,_,Students With Disabilities,*,52,*,*,*,*,*,56
Salt River Pima-Maricopa  Community Schools,4320,Salt River Accelerated Learning Academy,90159,78656002,All Students,*,41,*,*,*,*,*,44
Salt River Pima-Maricopa  Community Schools,4320,Salt River Accelerated Learning Academy,90159,78656002,English Language Learners,*,*,*,*,*,*,*,*
Salt River Pima-Maricopa  Community Schools,4320,Salt River Accelerated Learning Academy,90159,78656002,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Salt River Pima-Maricopa  Community Schools,4320,Salt River Accelerated Learning Academy,90159,78656002,Students With Disabilities,*,*,*,*,*,*,*,*
Salt River Pima-Maricopa  Community Schools,4320,Salt River High School,5489,78656001,All Students,*,187,*,31,*,*,*,220
Salt River Pima-Maricopa  Community Schools,4320,Salt River High School,5489,78656001,English Language Learners,*,*,*,*,*,*,*,*
Salt River Pima-Maricopa  Community Schools,4320,Salt River High School,5489,78656001,Free and Reduced Lunch,*,76,*,12,*,*,*,89
Salt River Pima-Maricopa  Community Schools,4320,Salt River High School,5489,78656001,Students With Disabilities,*,43,*,*,*,*,*,47
San Carlos Unified District,4210,,_,_,All Students,*,1559,*,*,*,*,*,1575
San Carlos Unified District,4210,,_,_,English Language Learners,*,59,*,*,*,*,*,60
San Carlos Unified District,4210,,_,_,Free and Reduced Lunch,*,1031,*,*,*,*,*,1038
San Carlos Unified District,4210,,_,_,Students With Disabilities,*,190,*,*,*,*,*,193
San Carlos Unified District,4210,Rice Elementary School,5989,40220104,All Students,*,988,*,*,*,*,*,999
San Carlos Unified District,4210,Rice Elementary School,5989,40220104,English Language Learners,*,42,*,*,*,*,*,43
San Carlos Unified District,4210,Rice Elementary School,5989,40220104,Free and Reduced Lunch,*,731,*,*,*,*,*,737
San Carlos Unified District,4210,Rice Elementary School,5989,40220104,Students With Disabilities,*,134,*,*,*,*,*,135
San Carlos Unified District,4210,San Carlos Secondary,4863,40220103,All Students,*,529,*,*,*,*,*,534
San Carlos Unified District,4210,San Carlos Secondary,4863,40220103,English Language Learners,*,*,*,*,*,*,*,17
San Carlos Unified District,4210,San Carlos Secondary,4863,40220103,Free and Reduced Lunch,*,300,*,*,*,*,*,301
San Carlos Unified District,4210,San Carlos Secondary,4863,40220103,Students With Disabilities,*,55,*,*,*,*,*,57
San Carlos Unified District,4210,San Carlos Unified School District #20 Alternative Center,89776,40220203,All Students,*,*,*,*,*,*,*,42
San Carlos Unified District,4210,San Carlos Unified School District #20 Alternative Center,89776,40220203,English Language Learners,*,*,*,*,*,*,*,*
San Carlos Unified District,4210,San Carlos Unified School District #20 Alternative Center,89776,40220203,Free and Reduced Lunch,*,*,*,*,*,*,*,*
San Carlos Unified District,4210,San Carlos Unified School District #20 Alternative Center,89776,40220203,Students With Disabilities,*,*,*,*,*,*,*,*
San Fernando Elementary District,4414,,_,_,All Students,*,*,*,18,*,*,*,20
San Fernando Elementary District,4414,,_,_,English Language Learners,*,*,*,*,*,*,*,14
San Fernando Elementary District,4414,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
San Fernando Elementary District,4414,,_,_,Students With Disabilities,*,*,*,*,*,*,*,*
San Fernando Elementary District,4414,San Fernando Elementary School,5853,100335001,All Students,*,*,*,18,*,*,*,20
San Fernando Elementary District,4414,San Fernando Elementary School,5853,100335001,English Language Learners,*,*,*,*,*,*,*,14
San Fernando Elementary District,4414,San Fernando Elementary School,5853,100335001,Free and Reduced Lunch,*,*,*,*,*,*,*,*
San Fernando Elementary District,4414,San Fernando Elementary School,5853,100335001,Students With Disabilities,*,*,*,*,*,*,*,*
San Simon Unified District,4172,,_,_,All Students,*,*,*,68,*,*,*,113
San Simon Unified District,4172,,_,_,English Language Learners,*,*,*,*,*,*,*,12
San Simon Unified District,4172,,_,_,Free and Reduced Lunch,*,*,*,52,*,*,*,71
San Simon Unified District,4172,,_,_,Students With Disabilities,*,*,*,*,*,*,*,11
San Simon Unified District,4172,San Simon School,4760,20218001,All Students,*,*,*,68,*,*,*,113
San Simon Unified District,4172,San Simon School,4760,20218001,English Language Learners,*,*,*,*,*,*,*,12
San Simon Unified District,4172,San Simon School,4760,20218001,Free and Reduced Lunch,*,*,*,52,*,*,*,71
San Simon Unified District,4172,San Simon School,4760,20218001,Students With Disabilities,*,*,*,*,*,*,*,11
"San Tan Montessori School, Inc.",89798,,_,_,All Students,35,*,21,89,449,*,35,637
"San Tan Montessori School, Inc.",89798,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"San Tan Montessori School, Inc.",89798,,_,_,Free and Reduced Lunch,*,*,*,16,69,*,*,104
"San Tan Montessori School, Inc.",89798,,_,_,Students With Disabilities,*,*,*,13,38,*,*,60
"San Tan Montessori School, Inc.",89798,San Tan Charter School,89799,78539101,All Students,35,*,21,89,449,*,35,637
"San Tan Montessori School, Inc.",89798,San Tan Charter School,89799,78539101,English Language Learners,*,*,*,*,*,*,*,*
"San Tan Montessori School, Inc.",89798,San Tan Charter School,89799,78539101,Free and Reduced Lunch,*,*,*,16,69,*,*,104
"San Tan Montessori School, Inc.",89798,San Tan Charter School,89799,78539101,Students With Disabilities,*,*,*,13,38,*,*,60
Sanders Unified District,4156,,_,_,All Students,*,725,*,17,*,*,*,761
Sanders Unified District,4156,,_,_,English Language Learners,*,*,*,*,*,*,*,46
Sanders Unified District,4156,,_,_,Free and Reduced Lunch,*,485,*,*,*,*,*,504
Sanders Unified District,4156,,_,_,Students With Disabilities,*,93,*,*,*,*,*,96
Sanders Unified District,4156,Sanders Elementary School,4722,10218001,All Students,*,267,*,*,*,*,*,282
Sanders Unified District,4156,Sanders Elementary School,4722,10218001,English Language Learners,*,*,*,*,*,*,*,32
Sanders Unified District,4156,Sanders Elementary School,4722,10218001,Free and Reduced Lunch,*,161,*,*,*,*,*,169
Sanders Unified District,4156,Sanders Elementary School,4722,10218001,Students With Disabilities,*,27,*,*,*,*,*,28
Sanders Unified District,4156,Sanders Middle School,4723,10218002,All Students,*,216,*,*,*,*,*,223
Sanders Unified District,4156,Sanders Middle School,4723,10218002,English Language Learners,*,*,*,*,*,*,*,14
Sanders Unified District,4156,Sanders Middle School,4723,10218002,Free and Reduced Lunch,*,159,*,*,*,*,*,162
Sanders Unified District,4156,Sanders Middle School,4723,10218002,Students With Disabilities,*,25,*,*,*,*,*,27
Sanders Unified District,4156,Valley High School,4724,10218003,All Students,*,242,*,*,*,*,*,256
Sanders Unified District,4156,Valley High School,4724,10218003,English Language Learners,*,*,*,*,*,*,*,*
Sanders Unified District,4156,Valley High School,4724,10218003,Free and Reduced Lunch,*,165,*,*,*,*,*,173
Sanders Unified District,4156,Valley High School,4724,10218003,Students With Disabilities,*,*,*,*,*,*,*,41
Santa Cruz County Sheriffs Office,79473,,_,_,All Students,*,*,*,*,*,*,*,*
Santa Cruz County Sheriffs Office,79473,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Santa Cruz County Sheriffs Office,79473,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Santa Cruz County Sheriffs Office,79473,,_,_,Students With Disabilities,*,*,*,*,*,*,*,*
Santa Cruz County Sheriffs Office,79473,Jail-Santa Cruz County Sheriffs Office,79474,126013001,All Students,*,*,*,*,*,*,*,*
Santa Cruz County Sheriffs Office,79473,Jail-Santa Cruz County Sheriffs Office,79474,126013001,English Language Learners,*,*,*,*,*,*,*,*
Santa Cruz County Sheriffs Office,79473,Jail-Santa Cruz County Sheriffs Office,79474,126013001,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Santa Cruz County Sheriffs Office,79473,Jail-Santa Cruz County Sheriffs Office,79474,126013001,Students With Disabilities,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,,_,_,All Students,*,*,*,287,*,*,*,300
Santa Cruz Elementary District,4459,,_,_,English Language Learners,*,*,*,*,*,*,*,36
Santa Cruz Elementary District,4459,,_,_,Free and Reduced Lunch,*,*,*,64,*,*,*,65
Santa Cruz Elementary District,4459,,_,_,Students With Disabilities,*,*,*,19,*,*,*,20
Santa Cruz Elementary District,4459,Little Red Schoolhouse,5967,120328101,All Students,*,*,*,217,*,*,*,226
Santa Cruz Elementary District,4459,Little Red Schoolhouse,5967,120328101,English Language Learners,*,*,*,*,*,*,*,33
Santa Cruz Elementary District,4459,Little Red Schoolhouse,5967,120328101,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Little Red Schoolhouse,5967,120328101,Students With Disabilities,*,*,*,*,*,*,*,15
Santa Cruz Elementary District,4459,Nogales High School,5962,120201210,All Students,*,*,*,62,*,*,*,63
Santa Cruz Elementary District,4459,Nogales High School,5962,120201210,English Language Learners,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Nogales High School,5962,120201210,Free and Reduced Lunch,*,*,*,62,*,*,*,63
Santa Cruz Elementary District,4459,Nogales High School,5962,120201210,Students With Disabilities,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Patagonia Union High School,5971,120520201,All Students,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Patagonia Union High School,5971,120520201,English Language Learners,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Patagonia Union High School,5971,120520201,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Patagonia Union High School,5971,120520201,Students With Disabilities,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Pierson Vocational High School,5961,120201209,All Students,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Pierson Vocational High School,5961,120201209,English Language Learners,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Pierson Vocational High School,5961,120201209,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Santa Cruz Elementary District,4459,Pierson Vocational High School,5961,120201209,Students With Disabilities,*,*,*,*,*,*,*,*
"Santa Cruz Valley Opportunities in Education, Inc.",79066,,_,_,All Students,*,*,*,24,22,*,*,49
"Santa Cruz Valley Opportunities in Education, Inc.",79066,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"Santa Cruz Valley Opportunities in Education, Inc.",79066,,_,_,Free and Reduced Lunch,*,*,*,12,*,*,*,15
"Santa Cruz Valley Opportunities in Education, Inc.",79066,,_,_,Students With Disabilities,*,*,*,*,*,*,*,*
"Santa Cruz Valley Opportunities in Education, Inc.",79066,Montessori De Santa Cruz - St. Ann's Hall,79110,128726101,All Students,*,*,*,24,22,*,*,49
"Santa Cruz Valley Opportunities in Education, Inc.",79066,Montessori De Santa Cruz - St. Ann's Hall,79110,128726101,English Language Learners,*,*,*,*,*,*,*,*
"Santa Cruz Valley Opportunities in Education, Inc.",79066,Montessori De Santa Cruz - St. Ann's Hall,79110,128726101,Free and Reduced Lunch,*,*,*,12,*,*,*,15
"Santa Cruz Valley Opportunities in Education, Inc.",79066,Montessori De Santa Cruz - St. Ann's Hall,79110,128726101,Students With Disabilities,*,*,*,*,*,*,*,*
Santa Cruz Valley Unified District,4458,,_,_,All Students,20,*,*,3317,118,*,*,3469
Santa Cruz Valley Unified District,4458,,_,_,English Language Learners,*,*,*,*,*,*,*,311
Santa Cruz Valley Unified District,4458,,_,_,Free and Reduced Lunch,20,*,*,3317,118,*,*,3469
Santa Cruz Valley Unified District,4458,,_,_,Students With Disabilities,*,*,*,332,17,*,*,350
Santa Cruz Valley Unified District,4458,Calabasas School,5965,120235130,All Students,*,*,*,853,17,*,*,876
Santa Cruz Valley Unified District,4458,Calabasas School,5965,120235130,English Language Learners,*,*,*,*,*,*,*,121
Santa Cruz Valley Unified District,4458,Calabasas School,5965,120235130,Free and Reduced Lunch,*,*,*,853,17,*,*,876
Santa Cruz Valley Unified District,4458,Calabasas School,5965,120235130,Students With Disabilities,*,*,*,95,*,*,*,98
Santa Cruz Valley Unified District,4458,Coatimundi Middle School,89775,120235140,All Students,*,*,*,377,19,*,*,400
Santa Cruz Valley Unified District,4458,Coatimundi Middle School,89775,120235140,English Language Learners,*,*,*,*,*,*,*,15
Santa Cruz Valley Unified District,4458,Coatimundi Middle School,89775,120235140,Free and Reduced Lunch,*,*,*,377,19,*,*,400
Santa Cruz Valley Unified District,4458,Coatimundi Middle School,89775,120235140,Students With Disabilities,*,*,*,42,*,*,*,45
Santa Cruz Valley Unified District,4458,Mountain View School,5964,120235120,All Students,*,*,*,428,11,*,*,446
Santa Cruz Valley Unified District,4458,Mountain View School,5964,120235120,English Language Learners,*,*,*,*,*,*,*,87
Santa Cruz Valley Unified District,4458,Mountain View School,5964,120235120,Free and Reduced Lunch,*,*,*,428,11,*,*,446
Santa Cruz Valley Unified District,4458,Mountain View School,5964,120235120,Students With Disabilities,*,*,*,27,*,*,*,29
Santa Cruz Valley Unified District,4458,Rio Rico High School,5966,120235200,All Students,*,*,*,1126,42,*,*,1182
Santa Cruz Valley Unified District,4458,Rio Rico High School,5966,120235200,English Language Learners,*,*,*,*,*,*,*,21
Santa Cruz Valley Unified District,4458,Rio Rico High School,5966,120235200,Free and Reduced Lunch,*,*,*,1126,42,*,*,1182
Santa Cruz Valley Unified District,4458,Rio Rico High School,5966,120235200,Students With Disabilities,*,*,*,113,*,*,*,119
Santa Cruz Valley Unified District,4458,San Cayetano Elementary School,5963,120235110,All Students,*,*,*,533,29,*,*,565
Santa Cruz Valley Unified District,4458,San Cayetano Elementary School,5963,120235110,English Language Learners,*,*,*,*,*,*,*,67
Santa Cruz Valley Unified District,4458,San Cayetano Elementary School,5963,120235110,Free and Reduced Lunch,*,*,*,533,29,*,*,565
Santa Cruz Valley Unified District,4458,San Cayetano Elementary School,5963,120235110,Students With Disabilities,*,*,*,55,*,*,*,59
Santa Cruz Valley Union High School District,4454,,_,_,All Students,*,11,36,391,29,*,*,470
Santa Cruz Valley Union High School District,4454,,_,_,English Language Learners,*,*,*,11,*,*,*,13
Santa Cruz Valley Union High School District,4454,,_,_,Free and Reduced Lunch,*,*,30,302,17,*,*,357
Santa Cruz Valley Union High School District,4454,,_,_,Students With Disabilities,*,*,*,46,*,*,*,54
Santa Cruz Valley Union High School District,4454,Santa Cruz Center for Success,90415,110540002,All Students,*,*,*,18,*,*,*,23
Santa Cruz Valley Union High School District,4454,Santa Cruz Center for Success,90415,110540002,English Language Learners,*,*,*,*,*,*,*,*
Santa Cruz Valley Union High School District,4454,Santa Cruz Center for Success,90415,110540002,Free and Reduced Lunch,*,*,*,17,*,*,*,21
Santa Cruz Valley Union High School District,4454,Santa Cruz Center for Success,90415,110540002,Students With Disabilities,*,*,*,*,*,*,*,*
Santa Cruz Valley Union High School District,4454,Santa Cruz Valley Union High School,5951,110540001,All Students,*,11,34,373,26,*,*,447
Santa Cruz Valley Union High School District,4454,Santa Cruz Valley Union High School,5951,110540001,English Language Learners,*,*,*,11,*,*,*,13
Santa Cruz Valley Union High School District,4454,Santa Cruz Valley Union High School,5951,110540001,Free and Reduced Lunch,*,*,28,285,15,*,*,336
Santa Cruz Valley Union High School District,4454,Santa Cruz Valley Union High School,5951,110540001,Students With Disabilities,*,*,*,44,*,*,*,52
"Satori, Inc.",85454,,_,_,All Students,*,*,*,40,96,*,23,172
"Satori, Inc.",85454,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"Satori, Inc.",85454,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
"Satori, Inc.",85454,,_,_,Students With Disabilities,*,*,*,*,*,*,*,11
