year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
18,4375,100,0.0,68.09,30.74,68.09,4375-100
18,4389,20,4.0,33.33,1.78,85.33,4389-20
18,4389,60,4.18,23.9,1.86,88.17,4389-60
18,4389,80,3.41,36.14,2.5,86.36,4389-80
18,4389,120,4.42,39.3,2.79,84.88,4389-120
18,4459,20,0.71,33.57,12.14,85.71,4459-20
18,4459,40,0.63,42.77,6.29,92.45,4459-40
18,4473,40,1.12,27.72,5.99,87.64,4473-40
18,4473,50,1.99,21.93,4.98,89.7,4473-50
18,4473,60,0.0,29.97,8.75,86.53,4473-60
18,4473,100,1.4,13.74,4.96,89.19,4473-100
18,4473,120,1.47,24.43,7.17,85.34,4473-120
18,4501,90,2.64,37.83,7.33,84.16,4501-90
18,4501,100,0.0,26.6,5.32,94.68,4501-100
18,4501,110,4.03,40.94,8.05,85.23,4501-110
18,4501,120,3.45,48.28,20.69,73.56,4501-120
18,4501,140,2.28,56.16,10.5,80.37,4501-140
18,4501,160,4.67,38.6,8.98,82.41,4501-160
18,4501,180,2.16,26.18,4.83,89.71,4501-180
18,4508,40,0.88,28.95,5.26,88.6,4508-40
18,4508,60,1.75,38.01,1.17,90.06,4508-60
18,4508,80,4.92,39.34,1.64,89.34,4508-80
18,4515,40,2.49,21.88,4.71,83.93,4515-40
18,4515,60,1.54,19.75,4.63,90.12,4515-60
18,4515,100,3.52,15.4,4.7,88.25,4515-100
18,4515,120,2.25,21.72,4.12,88.39,4515-120
18,4515,140,3.13,21.9,6.53,85.17,4515-140
18,4515,180,1.13,17.51,8.47,81.36,4515-180
18,4522,40,1.19,64.29,5.95,82.14,4522-40
18,4522,100,0.0,37.5,5.0,86.25,4522-100
18,4529,20,2.7,36.49,2.03,92.57,4529-20
18,4529,40,0.84,28.57,0.84,97.48,4529-40
18,4529,200,2.94,41.18,1.47,94.12,4529-200
18,4536,20,0.0,17.81,1.37,95.89,4536-20
18,4536,60,1.34,19.46,2.91,92.62,4536-60
18,4536,80,0.31,19.27,2.45,94.5,4536-80
18,4536,100,0.42,22.36,2.95,96.2,4536-100
18,4543,10,0.44,62.83,0.88,91.59,4543-10
18,4543,60,1.17,47.66,3.22,92.69,4543-60
18,4543,150,0.46,64.38,4.11,91.32,4543-150
18,4543,280,1.29,60.65,1.29,95.48,4543-280
18,4543,300,0.61,54.27,2.44,94.51,4543-300
18,4543,800,0.0,50.0,10.71,89.29,4543-800
18,4557,20,0.92,37.33,1.84,96.77,4557-20
18,4557,30,0.0,28.26,3.26,96.74,4557-30
18,4557,40,0.0,30.85,2.13,93.62,4557-40
18,4571,20,0.0,50.0,0.0,95.0,4571-20
18,4571,40,1.2,51.81,3.61,92.77,4571-40
18,4571,60,0.69,31.25,2.08,96.53,4571-60
18,4571,200,0.98,42.16,2.94,95.1,4571-200
18,4571,9100,0.0,0.0,0.0,100.0,4571-9100
18,4578,40,0.56,18.52,2.59,89.26,4578-40
18,4578,60,0.25,15.0,2.25,93.0,4578-60
18,4578,80,0.91,17.07,5.79,87.8,4578-80
18,4578,100,0.0,0.0,1.06,93.62,4578-100
18,4606,40,0.0,34.94,5.68,92.61,4606-40
18,4613,20,0.0,26.45,6.45,91.61,4613-20
18,4613,40,0.54,28.39,3.04,90.18,4613-40
18,4613,50,1.17,18.95,5.54,77.84,4613-50
18,4613,60,0.0,14.79,1.17,93.39,4613-60
18,4613,100,0.83,17.25,3.6,90.13,4613-100
18,4613,120,0.63,7.55,0.84,96.23,4613-120
18,4613,200,0.72,17.83,2.53,91.93,4613-200
18,4620,101,10.0,30.91,20.91,65.45,4620-101
18,4620,106,18.59,37.18,16.67,58.33,4620-106
18,4620,111,25.34,78.2,44.96,19.35,4620-111
18,4620,112,6.4,36.03,14.93,72.07,4620-112
18,4620,113,40.0,55.0,25.0,15.0,4620-113
18,4620,114,36.43,69.77,27.13,25.58,4620-114
18,4620,118,23.23,78.71,38.06,27.53,4620-118
18,4620,119,6.35,23.56,13.35,74.26,4620-119
18,4620,121,48.63,77.4,18.84,25.0,4620-121
18,4620,122,40.28,78.47,23.26,25.0,4620-122
18,4620,130,30.65,89.52,51.61,11.69,4620-130
18,4620,132,16.6,40.38,23.77,48.11,4620-132
18,4620,134,24.14,63.98,18.01,45.59,4620-134
18,4620,136,30.67,78.1,38.29,23.81,4620-136
18,4620,138,50.94,85.44,18.6,18.6,4620-138
18,4620,148,24.2,72.1,46.91,23.95,4620-148
18,4620,150,34.43,71.8,20.33,36.39,4620-150
18,4620,154,25.75,76.95,32.04,29.34,4620-154
18,4620,162,27.93,75.59,42.47,20.57,4620-162
18,4620,164,39.81,72.13,20.84,31.62,4620-164
18,4620,166,14.26,50.43,19.15,57.23,4620-166
18,4620,174,15.45,49.21,22.77,53.14,4620-174
18,4620,280,34.17,79.61,41.17,18.45,4620-280
18,4620,282,24.2,63.71,27.22,42.34,4620-282
18,4620,284,29.71,65.9,26.48,38.1,4620-284
18,4620,286,30.58,66.49,35.22,28.87,4620-286
18,4620,288,37.28,74.37,29.03,27.42,4620-288
18,4620,390,61.81,75.88,20.1,17.09,4620-390
18,4620,491,25.41,48.59,24.37,44.18,4620-491
18,4620,492,24.91,58.71,31.74,39.9,4620-492
18,4620,494,35.12,64.11,31.15,29.27,4620-494
18,4620,499,8.95,25.71,17.33,65.9,4620-499
18,4620,720,37.35,86.76,50.99,7.31,4620-720
18,4620,800,14.39,33.08,21.46,56.31,4620-800
18,4627,20,0.87,23.09,4.76,91.77,4627-20
18,4634,20,1.85,36.77,10.85,84.13,4634-20
18,4634,40,0.0,20.12,8.88,87.57,4634-40
18,4641,20,1.67,28.03,5.44,90.79,4641-20
18,4641,60,0.39,29.92,8.66,88.98,4641-60
18,4641,80,0.69,25.26,6.92,91.0,4641-80
18,4686,20,0.73,7.77,8.74,86.41,4686-20
18,4690,20,1.08,8.6,3.23,93.55,4690-20
18,4753,20,1.52,42.42,3.03,93.94,4753-20
18,4753,40,0.0,45.28,1.89,98.11,4753-40
18,4753,80,0.55,31.94,7.68,88.14,4753-80
18,4753,100,1.34,41.04,5.53,89.45,4753-100
18,4753,140,2.23,48.66,4.46,88.39,4753-140
18,4753,150,0.98,38.24,4.9,89.22,4753-150
18,4753,160,2.64,44.53,14.34,79.62,4753-160
18,4753,180,1.87,43.03,5.95,88.1,4753-180
18,4760,20,0.0,24.88,16.59,81.11,4760-20
18,4760,40,1.05,17.89,8.42,89.47,4760-40
18,4760,60,1.26,28.93,9.43,88.68,4760-60
18,4781,20,0.0,47.62,6.67,89.52,4781-20
18,4781,40,2.89,50.48,1.29,90.35,4781-40
18,4781,60,1.06,50.66,3.71,89.92,4781-60
18,4781,90,1.8,45.2,3.4,91.0,4781-90
18,4781,140,3.27,49.67,1.63,90.52,4781-140
18,4781,180,1.03,30.59,2.31,93.19,4781-180
18,4795,60,0.69,34.03,4.17,94.44,4795-60
18,4795,80,0.98,31.37,5.88,92.16,4795-80
18,4795,100,1.69,40.08,7.59,89.03,4795-100
18,4802,25,0.61,52.93,5.45,87.88,4802-25
18,4802,60,0.0,34.83,3.37,93.26,4802-60
18,4802,80,0.39,37.45,8.11,84.17,4802-80
18,4802,110,0.0,0.0,11.76,82.35,4802-110
18,4802,140,0.16,38.1,3.73,90.98,4802-140
18,4802,180,0.72,27.77,4.89,87.77,4802-180
18,4802,450,0.0,35.56,2.22,95.56,4802-450
18,4820,20,0.37,6.64,2.58,94.1,4820-20
18,4820,40,0.0,7.63,1.69,93.22,4820-40
18,4851,30,0.87,59.83,5.49,92.2,4851-30
18,4851,240,8.05,75.84,10.07,77.85,4851-240
18,4851,260,1.63,53.66,7.32,82.93,4851-260
18,4851,280,2.85,52.22,7.59,87.03,4851-280
18,4851,320,1.59,51.59,6.35,89.95,4851-320
18,4851,450,0.0,52.38,0.0,100.0,4851-450
18,4865,20,2.2,38.46,2.75,93.96,4865-20
18,4865,40,0.88,40.09,0.44,93.83,4865-40
18,4872,100,1.1,48.9,12.09,82.42,4872-100
18,4872,110,0.76,41.29,9.85,85.61,4872-110
18,4872,120,0.85,24.68,8.94,85.11,4872-120
18,4872,130,0.0,28.24,9.92,87.02,4872-130
18,4872,140,0.81,34.15,7.72,89.02,4872-140
18,4872,170,0.0,26.21,6.9,88.28,4872-170
18,4872,200,0.0,21.05,6.77,91.73,4872-200
18,4872,440,0.0,21.67,16.67,81.67,4872-440
18,4893,20,1.23,20.99,5.68,87.41,4893-20
18,4893,40,2.22,24.61,4.43,85.81,4893-40
18,4893,60,1.93,21.31,2.95,90.24,4893-60
18,4893,80,2.55,12.62,2.76,90.35,4893-80
18,4893,100,2.5,18.86,3.64,89.55,4893-100
18,4893,110,0.0,13.5,3.68,90.8,4893-110
18,4893,130,2.75,18.13,3.3,91.21,4893-130
18,4893,410,5.88,76.47,5.88,67.65,4893-410
18,4904,20,0.98,41.95,4.88,90.24,4904-20
18,4904,40,0.0,44.38,4.73,92.31,4904-40
18,4904,80,0.0,39.18,2.92,94.15,4904-80
18,4956,25,1.63,22.28,4.35,93.48,4956-25
18,4956,30,0.0,20.25,10.13,88.61,4956-30
18,4956,50,1.57,13.48,3.13,94.98,4956-50
18,4956,60,0.0,8.33,3.07,95.18,4956-60
18,4956,80,0.43,19.05,3.46,96.1,4956-80
18,4956,400,0.0,0.0,0.0,100.0,4956-400
18,4963,20,0.0,19.92,6.1,92.28,4963-20
18,4963,40,0.0,20.44,2.76,95.58,4963-40
18,4963,60,0.0,24.22,2.34,97.66,4963-60
18,4970,30,1.8,26.26,3.03,81.48,4970-30
18,4970,35,1.13,24.39,3.4,80.23,4970-35
18,4970,50,1.06,28.12,5.92,81.61,4970-50
18,4970,60,0.0,21.57,10.78,86.27,4970-60
18,4970,70,0.38,19.92,2.07,83.46,4970-70
18,4970,80,5.06,41.15,4.37,74.02,4970-80
18,4970,120,3.15,56.96,8.35,49.72,4970-120
18,4970,130,1.07,34.33,5.36,77.25,4970-130
18,4970,190,1.04,15.36,7.03,83.33,4970-190
18,4970,200,1.78,34.13,4.88,76.22,4970-200
18,4970,400,0.0,18.31,5.63,94.37,4970-400
18,5019,40,0.0,47.06,3.53,95.29,5019-40
18,5019,60,0.29,29.28,2.03,93.04,5019-60
18,5019,70,1.36,34.06,1.91,94.01,5019-70
18,5019,80,0.65,25.0,0.65,96.43,5019-80
18,5026,20,6.78,42.94,23.73,64.12,5026-20
18,5026,40,9.04,45.02,28.78,52.77,5026-40
18,5026,80,3.17,38.89,21.03,61.9,5026-80
18,5054,20,0.83,15.73,8.7,86.49,5054-20
18,5068,20,2.27,34.19,8.68,85.85,5068-20
18,5100,30,1.33,25.0,9.07,85.62,5100-30
18,5100,100,1.82,32.73,2.73,94.55,5100-100
18,5100,120,0.12,26.75,9.88,86.99,5100-120
18,5100,140,1.44,26.56,10.56,83.36,5100-140
18,5100,150,1.05,23.95,8.22,87.76,5100-150
18,5100,160,0.0,47.96,23.53,75.11,5100-160
18,5124,28,0.0,66.15,1.54,96.92,5124-28
18,5124,60,2.07,48.97,2.07,95.86,5124-60
18,5124,80,1.09,55.43,1.09,92.39,5124-80
18,5130,10,0.0,17.14,14.29,82.86,5130-10
18,5130,20,0.4,25.81,8.47,89.92,5130-20
18,5130,30,0.0,25.98,8.66,88.98,5130-30
18,5130,40,0.52,23.44,10.42,86.46,5130-40
18,5138,20,0.48,21.85,2.85,93.59,5138-20
18,5138,60,0.29,34.59,5.35,73.08,5138-60
18,5138,80,0.25,32.43,2.21,78.38,5138-80
18,5138,100,0.71,23.71,3.0,80.71,5138-100
18,5258,20,0.72,55.04,22.3,74.82,5258-20
18,5264,70,0.56,47.78,5.28,62.5,5264-70
18,5264,110,3.77,24.53,1.89,75.47,5264-110
18,5264,150,1.11,54.72,3.61,63.06,5264-150
18,5264,230,0.27,42.32,4.31,69.0,5264-230
18,5264,280,1.52,37.37,3.91,72.47,5264-280
18,5271,20,0.0,0.0,19.09,72.73,5271-20
18,5271,40,2.65,0.0,18.87,51.32,5271-40
18,5271,60,8.84,0.0,19.65,49.71,5271-60
18,5271,93,3.29,98.52,16.12,54.93,5271-93
18,5271,100,8.02,0.0,18.4,47.64,5271-100
18,5271,105,6.16,0.0,12.32,71.56,5271-105
18,5271,110,5.18,0.0,24.96,51.81,5271-110
18,5271,120,8.25,0.0,9.84,60.0,5271-120
18,5271,140,8.86,0.0,17.45,27.98,5271-140
18,5271,150,0.23,0.0,17.48,68.07,5271-150
18,5271,170,4.76,0.0,4.76,76.19,5271-170
18,5271,180,3.14,0.0,6.95,70.85,5271-180
18,5271,190,2.16,0.0,9.73,80.54,5271-190
18,5271,200,16.21,0.0,20.18,37.0,5271-200
18,5271,220,2.82,0.0,11.27,78.87,5271-220
18,5271,240,4.28,0.0,18.72,50.8,5271-240
18,5271,250,6.38,0.0,19.15,64.89,5271-250
18,5271,280,3.16,0.0,15.65,60.04,5271-280
18,5271,300,1.09,0.0,9.78,67.39,5271-300
18,5271,320,2.63,0.0,74.81,16.54,5271-320
18,5271,340,6.73,0.0,23.37,49.33,5271-340
18,5271,360,4.76,0.0,16.43,54.32,5271-360
18,5271,400,3.08,0.0,12.12,50.38,5271-400
18,5271,440,5.43,0.0,15.5,76.74,5271-440
18,5271,450,9.77,0.0,33.95,50.23,5271-450
18,5271,451,5.93,0.0,16.3,74.07,5271-451
18,5278,20,2.67,27.3,4.3,86.05,5278-20
18,5278,40,1.82,20.85,4.05,90.28,5278-40
18,5278,60,1.75,28.07,8.19,85.77,5278-60
18,5306,10,0.51,56.06,3.54,87.88,5306-10
18,5306,20,0.0,52.97,0.99,92.57,5306-20
18,5306,40,0.0,50.67,2.35,88.26,5306-40
18,5348,20,0.61,31.11,9.29,88.28,5348-20
18,5348,40,0.45,27.35,8.07,90.13,5348-40
18,5355,20,8.62,15.41,8.62,66.61,5355-20
18,5355,40,8.89,12.99,8.89,67.01,5355-40
18,5355,60,12.87,14.85,5.28,68.98,5355-60
18,5355,80,17.64,14.88,7.82,63.65,5355-80
18,5355,400,19.05,38.1,9.52,66.67,5355-400
18,5362,28,0.0,34.94,7.23,92.77,5362-28
18,5362,60,0.0,38.92,11.98,88.02,5362-60
18,5362,80,0.0,25.64,8.55,88.03,5362-80
18,5369,20,1.04,37.29,6.67,88.75,5369-20
18,5376,20,0.0,69.06,3.14,65.92,5376-20
18,5376,40,0.78,53.52,3.52,68.36,5376-40
18,5390,10,0.7,15.62,3.96,93.01,5390-10
18,5390,20,0.64,13.51,3.97,91.73,5390-20
18,5390,60,1.01,13.26,5.04,92.22,5390-60
18,5390,80,0.66,8.62,3.69,92.14,5390-80
18,5390,100,1.88,6.69,3.97,91.84,5390-100
18,5397,800,0.37,44.24,0.37,94.42,5397-800
18,5432,20,0.78,21.74,3.73,93.17,5432-20
18,5432,40,1.52,16.09,4.78,90.43,5432-40
18,5432,60,1.15,19.4,5.31,90.07,5432-60
18,5439,10,6.5,47.74,19.21,70.9,5439-10
18,5439,20,5.02,48.86,19.63,72.15,5439-20
18,5439,40,8.86,65.51,20.25,63.61,5439-40
18,5439,80,5.57,57.02,20.49,66.59,5439-80
18,5439,100,5.61,50.07,21.71,66.32,5439-100
18,5439,120,5.3,43.22,21.13,68.35,5439-120
18,5457,20,0.4,40.68,6.21,90.18,5457-20
18,5457,40,0.0,38.5,6.64,91.15,5457-40
18,5457,220,0.98,27.36,1.95,96.42,5457-220
18,5460,40,0.0,36.36,0.0,100.0,5460-40
18,5460,80,1.69,60.76,23.63,65.82,5460-80
18,5460,110,4.12,47.94,8.76,81.44,5460-110
18,5460,120,0.4,50.0,20.8,74.0,5460-120
18,5460,130,1.18,44.71,14.12,80.59,5460-130
18,5460,140,2.38,45.15,17.23,75.25,5460-140
18,5460,150,1.98,49.56,14.32,78.85,5460-150
18,5460,160,1.91,36.61,10.46,82.78,5460-160
18,5460,170,0.0,29.82,4.09,94.15,5460-170
18,5460,200,3.33,13.33,5.0,90.0,5460-200
18,5460,410,2.08,41.67,4.17,87.5,5460-410
18,5460,800,0.0,45.83,12.5,83.33,5460-800
18,5467,20,0.59,40.41,4.72,92.63,5467-20
18,5467,40,0.82,37.77,2.99,93.21,5467-40
18,5474,40,0.53,58.24,2.39,90.96,5474-40
18,5474,80,0.28,45.83,2.22,90.56,5474-80
18,5474,100,0.83,51.25,2.77,88.64,5474-100
18,5474,120,0.0,40.38,0.0,100.0,5474-120
18,5523,20,2.06,36.08,2.06,91.75,5523-20
18,5523,100,1.81,28.88,2.17,93.5,5523-100
18,5523,110,1.62,24.83,1.86,93.97,5523-110
18,5523,120,0.63,34.38,6.31,90.22,5523-120
18,5523,160,0.82,27.05,2.46,95.08,5523-160
18,5586,60,0.25,29.46,0.0,99.01,5586-60
18,5586,70,0.0,21.34,0.61,96.95,5586-70
18,5586,80,0.0,17.87,0.48,99.03,5586-80
18,5593,20,0.0,39.34,1.64,96.72,5593-20
18,5593,80,1.32,47.35,3.31,92.72,5593-80
18,5593,100,0.83,52.07,2.07,93.39,5593-100
18,5593,120,0.84,55.35,1.89,93.29,5593-120
18,5607,10,1.71,33.5,6.09,82.7,5607-10
18,5607,50,0.25,21.08,4.9,86.03,5607-50
18,5607,100,3.17,55.2,8.14,66.74,5607-100
18,5607,110,2.65,24.56,5.75,80.97,5607-110
18,5607,140,2.33,50.78,6.98,71.71,5607-140
18,5607,160,1.74,38.26,10.43,84.35,5607-160
18,5607,190,0.5,46.25,11.75,77.75,5607-190
18,5607,200,2.16,31.81,5.66,76.01,5607-200
18,5607,240,1.87,34.58,5.45,82.55,5607-240
18,5607,250,1.53,39.39,8.97,77.68,5607-250
18,5607,260,1.53,38.07,11.82,72.65,5607-260
18,5607,270,1.47,31.09,6.87,82.79,5607-270
18,5607,280,2.67,34.52,6.46,81.96,5607-280
18,5607,290,2.06,26.8,6.19,79.38,5607-290
18,5607,310,7.58,65.15,16.67,69.7,5607-310
18,5607,320,0.0,0.0,0.0,100.0,5607-320
18,5607,350,0.0,48.28,6.9,89.66,5607-350
18,5607,360,0.0,50.0,0.0,93.75,5607-360
18,5614,20,0.0,18.45,0.97,97.09,5614-20
18,5614,40,0.0,15.15,1.52,95.45,5614-40
18,5614,200,0.0,35.9,5.13,94.87,5614-200
18,5621,60,9.66,36.08,6.53,75.0,5621-60
18,5621,100,3.78,23.75,4.99,85.78,5621-100
18,5621,120,3.86,22.44,6.69,82.02,5621-120
18,5621,140,2.82,17.99,5.23,86.72,5621-140
18,5621,160,3.11,30.83,9.07,79.79,5621-160
18,5621,9803,0.0,27.27,0.0,95.45,5621-9803
18,5628,25,0.0,17.12,6.7,91.56,5628-25
18,5628,40,0.31,11.38,3.08,94.15,5628-40
18,5628,230,0.0,16.24,4.06,94.92,5628-230
18,5628,9100,0.0,0.0,0.0,100.0,5628-9100
18,5642,10,2.32,31.96,8.76,84.54,5642-10
18,5642,50,1.84,44.7,10.14,80.65,5642-50
18,5642,70,2.84,51.06,12.06,73.05,5642-70
18,5642,80,2.26,37.97,7.52,83.83,5642-80
18,5642,120,6.62,55.15,8.82,77.21,5642-120
18,5656,20,11.59,32.95,10.23,59.77,5656-20
18,5656,40,7.25,20.5,8.28,73.71,5656-40
18,5656,60,6.6,24.72,7.92,73.02,5656-60
18,5656,70,4.37,12.57,6.74,67.03,5656-70
18,5656,100,10.19,19.68,7.78,68.0,5656-100
18,5656,140,21.96,45.65,14.57,45.22,5656-140
18,5656,150,4.05,13.16,5.26,61.34,5656-150
18,5656,180,13.04,28.73,9.64,43.29,5656-180
18,5656,190,7.18,18.04,5.43,64.27,5656-190
18,5656,200,10.74,25.54,9.0,55.15,5656-200
18,5656,210,11.02,27.76,10.34,65.58,5656-210
18,5656,220,8.48,22.73,9.88,68.01,5656-220
18,5656,410,34.09,60.23,15.91,37.5,5656-410
18,5656,9803,5.26,31.58,0.0,78.95,5656-9803
18,5663,40,1.41,46.89,1.69,91.81,5663-40
18,5663,60,4.12,44.9,1.85,86.3,5663-60
18,5663,110,0.45,28.7,2.24,94.62,5663-110
18,5663,115,4.82,63.62,3.32,76.25,5663-115
18,5663,120,1.9,46.92,2.37,89.1,5663-120
18,5663,130,4.42,38.12,4.42,77.9,5663-130
18,5663,260,1.99,47.15,1.99,88.59,5663-260
18,5663,280,2.22,37.66,2.22,89.0,5663-280
18,5663,300,3.55,39.69,2.66,84.7,5663-300
18,5670,60,0.0,58.63,2.01,88.76,5670-60
18,5670,80,0.0,50.85,3.39,86.44,5670-80
18,5726,20,1.41,46.14,4.92,91.57,5726-20
18,5726,40,0.53,35.83,1.07,96.79,5726-40
18,5733,40,0.0,34.65,0.99,98.02,5733-40
18,5733,60,1.09,38.8,1.09,96.17,5733-60
18,5733,80,1.35,34.46,0.68,96.62,5733-80
18,5733,300,0.0,30.0,1.25,97.5,5733-300
18,5740,20,0.0,59.52,1.59,89.68,5740-20
18,5740,40,0.0,54.46,0.99,94.06,5740-40
18,5747,20,2.33,46.51,0.0,97.67,5747-20
18,5747,40,1.86,34.57,6.26,82.6,5747-40
18,5747,60,2.96,58.89,8.15,78.15,5747-60
18,5747,100,0.76,47.35,4.17,87.88,5747-100
18,5747,110,1.75,29.82,10.53,84.21,5747-110
18,5747,120,0.0,42.55,4.26,91.49,5747-120
18,5747,140,2.35,56.47,2.35,89.41,5747-140
18,5747,160,1.71,39.19,4.67,84.29,5747-160
18,5747,180,2.43,29.43,4.63,87.37,5747-180
18,5747,220,0.83,39.17,0.83,95.0,5747-220
18,5747,240,0.0,54.33,3.15,72.44,5747-240
18,5747,800,0.0,58.54,4.88,82.93,5747-800
18,5747,9100,3.45,41.38,6.9,89.66,5747-9100
18,5754,180,1.05,37.08,2.28,92.97,5754-180
18,5754,200,0.27,21.81,0.53,96.54,5754-200
18,5754,220,0.33,33.33,2.31,93.73,5754-220
18,5757,40,0.0,45.18,1.81,97.59,5757-40
18,5757,50,0.0,44.44,1.59,98.41,5757-50
18,5757,120,0.36,51.61,1.79,96.77,5757-120
18,5780,20,0.19,33.08,11.78,85.23,5780-20
18,5810,20,0.0,61.33,3.11,89.78,5810-20
18,5810,30,0.0,43.82,5.62,88.76,5810-30
18,5810,40,1.63,41.46,2.44,86.99,5810-40
18,5810,810,0.0,0.0,0.0,100.0,5810-810
18,5810,9410,0.0,0.0,0.0,85.71,5810-9410
18,5817,20,0.3,48.06,13.13,82.39,5817-20
18,5824,40,2.61,67.91,8.96,70.9,5824-40
18,5824,50,2.33,45.35,7.56,82.56,5824-50
18,5824,80,2.2,36.12,6.83,85.68,5824-80
18,5824,110,1.61,41.61,5.29,85.06,5824-110
18,5824,810,1.47,20.59,2.94,85.29,5824-810
18,5852,20,0.4,12.35,7.67,88.35,5852-20
18,5859,20,1.76,24.75,5.78,90.33,5859-20
18,5866,40,0.0,18.25,5.56,91.27,5866-40
18,5866,60,0.57,14.49,4.55,94.03,5866-60
18,5866,80,0.0,15.91,3.79,93.94,5866-80
18,5901,50,7.86,27.42,19.38,61.79,5901-50
18,5901,60,12.53,37.05,20.33,50.14,5901-60
18,5901,70,4.33,17.07,10.1,73.56,5901-70
18,5901,80,6.49,42.37,31.49,53.05,5901-80
18,5901,90,14.44,33.48,15.32,56.02,5901-90
18,5901,100,6.4,25.0,18.48,64.41,5901-100
18,5901,110,0.0,0.0,36.36,45.45,5901-110
18,5901,120,9.21,33.78,25.72,58.73,5901-120
18,5901,130,0.85,20.78,22.32,73.08,5901-130
18,5901,140,0.81,7.32,4.07,88.62,5901-140
18,5901,150,2.06,8.25,7.22,62.89,5901-150
18,5901,160,3.97,0.0,12.64,72.92,5901-160
18,5901,410,18.42,32.89,9.21,61.84,5901-410
18,5960,20,0.33,49.83,3.3,93.73,5960-20
18,5960,60,0.84,50.21,0.84,94.94,5960-60
18,5960,9407,100.0,0.0,0.0,0.0,5960-9407
18,5985,140,0.0,26.67,3.81,94.29,5985-140
18,5985,180,0.74,39.85,2.48,91.58,5985-180
18,5985,220,1.88,39.5,1.88,94.98,5985-220
18,5985,230,1.97,40.46,0.99,92.11,5985-230
18,5985,410,0.0,31.82,2.27,97.73,5985-410
18,5985,9407,0.0,0.0,0.0,100.0,5985-9407
18,5992,60,0.43,60.0,5.22,58.7,5992-60
18,5992,80,0.0,52.33,2.33,82.56,5992-80
18,6013,20,1.06,39.11,22.83,70.4,6013-20
18,6013,9401,0.0,0.0,0.0,100.0,6013-9401
18,6022,20,0.82,53.89,33.2,59.63,6022-20
18,6027,10,1.34,41.95,2.01,83.56,6027-10
18,6027,20,1.15,37.93,5.75,77.01,6027-20
18,6027,40,0.6,23.81,2.98,74.4,6027-40
18,6069,20,0.0,35.56,2.22,91.11,6069-20
18,6069,40,8.33,37.5,4.17,75.0,6069-40
18,6083,20,1.0,8.91,4.18,93.18,6083-20
18,6104,20,1.11,12.78,3.89,90.56,6104-20
18,6113,10,1.37,13.46,3.57,92.03,6113-10
18,6113,15,0.92,14.22,5.73,88.76,6113-15
18,6113,100,0.38,25.38,3.79,88.64,6113-100
18,6113,110,0.23,13.57,4.98,91.4,6113-110
18,6118,20,0.96,41.35,26.92,66.99,6118-20
18,6118,40,0.79,26.38,25.2,69.69,6118-40
18,6118,100,1.68,38.66,24.37,72.27,6118-100
18,6118,300,1.68,36.13,25.21,66.39,6118-300
18,6125,40,2.25,41.44,11.49,80.86,6125-40
18,6125,60,0.0,33.33,3.17,88.89,6125-60
18,6125,80,0.68,53.42,13.7,78.08,6125-80
18,6125,90,2.64,40.88,18.62,73.96,6125-90
18,6125,100,0.97,67.86,41.88,51.95,6125-100
18,6125,140,1.94,28.54,12.93,82.05,6125-140
18,6125,160,3.19,38.72,16.4,76.99,6125-160
18,6125,430,0.0,15.56,6.67,91.11,6125-430
18,6174,20,5.5,45.03,53.49,29.6,6174-20
18,6174,60,2.5,30.25,32.95,61.66,6174-60
18,6174,80,4.17,66.67,72.44,18.59,6174-80
18,6174,100,6.34,30.24,24.12,62.51,6174-100
18,6174,110,3.14,25.85,20.05,61.11,6174-110
18,6174,120,7.07,28.57,19.66,68.32,6174-120
18,6174,150,8.22,43.84,16.44,67.12,6174-150
18,6174,160,10.93,60.13,22.83,55.95,6174-160
18,6174,180,13.39,48.12,24.27,53.14,6174-180
18,6174,190,2.46,54.43,56.4,34.98,6174-190
18,6174,200,2.11,13.6,6.95,76.44,6174-200
18,6174,210,7.19,46.68,34.33,51.97,6174-210
18,6174,260,11.52,42.38,17.1,63.94,6174-260
18,6174,280,1.98,7.59,7.59,84.82,6174-280
18,6174,290,5.53,26.72,19.23,69.53,6174-290
18,6174,360,6.33,27.67,11.0,75.67,6174-360
18,6174,400,1.28,9.69,9.31,73.6,6174-400
18,6174,410,1.5,5.81,3.75,90.26,6174-410
18,6174,415,6.67,22.22,8.89,75.56,6174-415
18,6174,430,3.24,11.89,15.68,70.81,6174-430
18,6174,450,3.45,22.76,31.03,60.69,6174-450
18,6174,460,8.03,41.75,34.78,50.63,6174-460
18,6174,470,5.06,24.05,12.18,75.32,6174-470
18,6174,480,3.04,17.4,10.98,78.72,6174-480
18,6174,490,13.16,47.37,36.84,42.98,6174-490
18,6174,540,27.27,75.6,22.01,37.8,6174-540
18,6174,560,2.73,11.52,9.81,82.59,6174-560
18,6174,800,100.0,0.0,0.0,0.0,6174-800
18,6181,20,0.85,5.77,6.45,87.27,6181-20
18,6181,40,0.93,5.49,4.79,89.49,6181-40
18,6181,60,1.07,5.63,3.04,91.63,6181-60
18,6181,80,2.44,14.18,6.85,85.82,6181-80
18,6181,100,1.36,9.0,4.58,87.1,6181-100
18,6181,110,0.22,2.88,3.1,89.38,6181-110
18,6181,150,0.38,4.2,3.82,88.93,6181-150
18,6195,60,2.04,35.71,7.14,90.82,6195-60
18,6195,70,1.42,46.38,5.03,90.25,6195-70
