year,mergecode,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,totaltest,mathpass,elapass,totalenroll,droprate,districtcode,black,lowincome,hispanic,white,year_21,state
17,147-450wisconsin,550039002724,0.0,0.0,1.0,0.0,28,28.57,35.71,103,0.0,147wisconsin,2.86,16.19,2.86,86.67,0,wisconsin
18,147-450wisconsin,550039002724,0.0,0.0,1.0,0.0,24,62.5,58.33,94,0.0,147wisconsin,4.17,25.0,4.17,87.5,0,wisconsin
19,147-450wisconsin,550039002724,0.0,0.0,1.0,0.0,21,19.05,57.14,86,0.0,147wisconsin,7.69,23.08,6.59,83.52,0,wisconsin
21,147-450wisconsin,550039002724,0.3,0.4,0.3,0.55,21,14.29,33.33,77,0.0,147wisconsin,13.58,20.99,4.94,76.54,1,wisconsin
17,147-460wisconsin,550039003341,0.0,0.0,1.0,0.0,11,36.36,72.73,67,1.49,147wisconsin,0.0,17.39,1.45,94.2,0,wisconsin
18,147-460wisconsin,550039003341,0.0,0.0,1.0,0.0,11,36.36,63.64,69,2.9,147wisconsin,0.0,13.43,1.49,94.03,0,wisconsin
19,147-460wisconsin,550039003341,0.0,0.0,1.0,0.0,10,30.0,60.0,64,0.0,147wisconsin,0.0,16.67,3.03,93.94,0,wisconsin
21,147-460wisconsin,550039003341,0.55,0.45,0.0,0.73,12,16.67,50.0,67,0.0,147wisconsin,1.49,25.37,1.49,91.04,1,wisconsin
17,147-490wisconsin,550039002964,0.0,0.0,1.0,0.0,22,13.64,18.18,64,1.56,147wisconsin,1.45,34.78,13.04,82.61,0,wisconsin
18,147-490wisconsin,550039002964,0.0,0.0,1.0,0.0,14,7.14,14.29,75,0.0,147wisconsin,5.19,28.57,14.29,77.92,0,wisconsin
19,147-490wisconsin,550039002964,0.0,0.0,1.0,0.0,23,0.0,4.35,80,0.0,147wisconsin,3.85,37.18,10.26,82.05,0,wisconsin
21,147-490wisconsin,550039002964,0.6,0.4,0.0,0.7,17,0.0,5.88,64,0.0,147wisconsin,1.49,37.31,11.94,83.58,1,wisconsin
17,1491-40wisconsin,550381000396,0.0,0.0,1.0,0.0,22,45.45,36.36,121,2.48,1491wisconsin,1.71,55.56,1.71,92.31,0,wisconsin
18,1491-40wisconsin,550381000396,0.0,0.0,1.0,0.0,27,37.04,29.63,114,0.0,1491wisconsin,1.74,50.43,1.74,93.04,0,wisconsin
19,1491-40wisconsin,550381000396,0.0,0.0,1.0,0.0,21,19.05,28.57,114,0.88,1491wisconsin,1.72,59.48,2.59,87.07,0,wisconsin
21,1491-40wisconsin,550381000396,0.33,0.11,0.56,0.28,19,31.58,21.05,116,0.86,1491wisconsin,0.88,51.33,1.77,91.15,1,wisconsin
17,1499-40wisconsin,550384000136,0.0,0.0,1.0,0.0,76,46.05,46.05,403,0.25,1499wisconsin,1.88,27.71,1.88,94.17,0,wisconsin
18,1499-40wisconsin,550384000136,0.0,0.0,1.0,0.0,70,42.86,40.0,400,1.5,1499wisconsin,1.95,29.5,3.47,91.76,0,wisconsin
19,1499-40wisconsin,550384000136,0.0,0.0,1.0,0.0,53,35.85,39.62,406,0.25,1499wisconsin,1.65,32.78,3.09,93.2,0,wisconsin
21,1499-40wisconsin,550384000136,0.0,0.09,0.91,0.09,71,28.17,28.17,432,0.23,1499wisconsin,0.4,41.3,5.26,90.69,1,wisconsin
17,1526-90wisconsin,550386000406,0.0,0.0,1.0,0.0,102,36.27,40.2,406,0.74,1526wisconsin,0.25,35.63,4.67,91.65,0,wisconsin
18,1526-90wisconsin,550386000406,0.0,0.0,1.0,0.0,94,30.85,44.68,391,0.26,1526wisconsin,0.51,30.33,3.6,92.29,0,wisconsin
19,1526-90wisconsin,550386000406,0.0,0.0,1.0,0.0,95,28.42,45.26,381,0.52,1526wisconsin,0.52,37.01,3.94,89.5,0,wisconsin
21,1526-90wisconsin,550386000406,0.0,0.0,1.0,0.0,94,28.72,37.23,381,0.26,1526wisconsin,0.54,47.72,3.75,91.15,1,wisconsin
17,154-40wisconsin,550042000068,0.0,0.0,1.0,0.0,88,25.0,29.55,354,1.13,154wisconsin,0.56,48.31,35.11,64.04,0,wisconsin
18,154-40wisconsin,550042000068,0.0,0.0,1.0,0.0,90,25.56,30.0,368,1.63,154wisconsin,0.55,49.86,41.87,57.3,0,wisconsin
19,154-40wisconsin,550042000068,0.0,0.0,1.0,0.0,87,11.49,21.84,381,1.31,154wisconsin,0.54,56.87,49.06,50.13,0,wisconsin
21,154-40wisconsin,550042000068,0.0,0.0,1.0,0.0,95,8.42,12.63,402,1.49,154wisconsin,0.26,68.12,59.9,39.59,1,wisconsin
17,1540-40wisconsin,550402000410,0.0,0.0,1.0,0.0,133,34.59,45.11,587,0.68,1540wisconsin,0.51,16.3,5.83,90.39,0,wisconsin
18,1540-40wisconsin,550402000410,0.0,0.0,1.0,0.0,152,40.13,36.18,603,0.33,1540wisconsin,1.0,16.53,5.18,91.49,0,wisconsin
19,1540-40wisconsin,550402000410,0.0,0.0,1.0,0.0,144,29.86,36.81,593,0.51,1540wisconsin,1.17,19.97,4.36,91.61,0,wisconsin
21,1540-40wisconsin,550402000410,0.0,0.0,1.0,0.0,126,32.54,37.3,540,0.37,1540wisconsin,1.48,21.03,4.61,91.33,1,wisconsin
17,1554-340wisconsin,550405000429,0.0,0.0,1.0,0.0,422,52.84,57.82,1709,0.7,1554wisconsin,2.49,23.0,4.0,83.55,0,wisconsin
18,1554-340wisconsin,550405000429,0.0,0.0,1.0,0.0,373,46.38,48.79,1722,0.58,1554wisconsin,2.01,20.8,4.48,82.3,0,wisconsin
19,1554-340wisconsin,550405000429,0.0,0.0,1.0,0.0,380,47.11,48.68,1626,0.43,1554wisconsin,1.62,24.48,4.8,82.78,0,wisconsin
21,1554-340wisconsin,550405000429,1.0,0.0,0.0,0.5,373,46.65,56.3,1535,0.39,1554wisconsin,2.88,27.4,6.96,79.69,1,wisconsin
17,1554-400wisconsin,550405000431,0.0,0.0,1.0,0.0,299,36.45,43.14,1339,1.12,1554wisconsin,3.36,36.12,3.28,75.97,0,wisconsin
18,1554-400wisconsin,550405000431,0.0,0.0,1.0,0.0,299,28.76,31.1,1333,0.75,1554wisconsin,3.97,33.28,3.75,75.24,0,wisconsin
19,1554-400wisconsin,550405000431,0.0,0.0,1.0,0.0,322,28.88,25.47,1373,0.44,1554wisconsin,3.69,38.78,2.63,75.78,0,wisconsin
21,1554-400wisconsin,550405000431,1.0,0.0,0.0,0.5,351,33.33,40.46,1527,0.98,1554wisconsin,2.56,43.19,3.83,76.74,1,wisconsin
17,1561-40wisconsin,550408000441,0.0,0.0,1.0,0.0,37,35.14,37.84,192,0.0,1561wisconsin,1.57,21.99,0.52,96.34,0,wisconsin
18,1561-40wisconsin,550408000441,0.0,0.0,1.0,0.0,49,26.53,32.65,176,0.57,1561wisconsin,2.27,26.14,0.0,96.02,0,wisconsin
19,1561-40wisconsin,550408000441,0.0,0.0,1.0,0.0,49,16.33,26.53,191,0.52,1561wisconsin,1.59,21.16,0.0,95.77,0,wisconsin
21,1561-40wisconsin,550408000441,0.0,0.0,1.0,0.0,40,17.5,20.0,179,1.68,1561wisconsin,0.0,24.57,1.14,96.0,1,wisconsin
17,1568-80wisconsin,550411000443,0.0,0.0,1.0,0.0,138,23.19,36.96,533,0.19,1568wisconsin,1.49,24.02,6.89,89.76,0,wisconsin
18,1568-80wisconsin,550411000443,0.0,0.0,1.0,0.0,126,38.89,46.83,544,0.92,1568wisconsin,2.05,22.16,8.01,88.27,0,wisconsin
19,1568-80wisconsin,550411000443,0.0,0.0,1.0,0.0,117,20.51,47.01,523,0.0,1568wisconsin,1.36,27.52,8.14,88.18,0,wisconsin
21,1568-80wisconsin,550411000443,0.55,0.09,0.36,0.36,109,19.27,24.77,514,0.19,1568wisconsin,0.79,31.63,9.04,87.23,1,wisconsin
17,1582-40wisconsin,550417000448,0.0,0.0,1.0,0.0,23,4.35,30.43,96,1.04,1582wisconsin,0.0,48.45,0.0,88.66,0,wisconsin
18,1582-40wisconsin,550417000448,0.0,0.0,1.0,0.0,18,16.67,38.89,28,3.57,1582wisconsin,0.0,35.56,1.11,84.44,0,wisconsin
19,1582-40wisconsin,550417000448,0.0,0.0,1.0,0.0,19,26.32,26.32,80,0.0,1582wisconsin,0.0,46.34,1.22,86.59,0,wisconsin
21,1582-40wisconsin,550417000448,0.1,0.0,0.9,0.05,19,31.58,5.26,85,0.0,1582wisconsin,0.0,48.86,1.14,92.05,1,wisconsin
17,1600-60wisconsin,550420000450,0.0,0.0,1.0,0.0,47,36.17,36.17,274,0.36,1600wisconsin,1.47,31.25,6.99,90.44,0,wisconsin
18,1600-60wisconsin,550420000450,0.0,0.0,1.0,0.0,40,45.0,37.5,264,0.0,1600wisconsin,1.17,30.74,9.34,87.94,0,wisconsin
19,1600-60wisconsin,550420000450,0.0,0.0,1.0,0.0,43,37.21,32.56,180,0.0,1600wisconsin,1.69,32.58,9.55,87.08,0,wisconsin
21,1600-60wisconsin,550420000450,0.0,0.0,1.0,0.0,49,18.37,20.41,167,0.0,1600wisconsin,0.0,39.76,10.24,89.16,1,wisconsin
17,161-40wisconsin,550045000070,0.0,0.0,1.0,0.0,26,53.85,53.85,146,0.68,161wisconsin,0.0,27.27,4.24,93.94,0,wisconsin
18,161-40wisconsin,550045000070,0.0,0.0,1.0,0.0,26,23.08,15.38,103,0.0,161wisconsin,1.01,27.27,3.03,92.93,0,wisconsin
19,161-40wisconsin,550045000070,0.0,0.0,1.0,0.0,28,32.14,32.14,96,1.04,161wisconsin,0.0,32.29,2.08,94.79,0,wisconsin
21,161-40wisconsin,550045000070,0.0,0.1,0.9,0.1,27,14.81,40.74,79,0.0,161wisconsin,0.0,40.0,6.25,92.5,1,wisconsin
17,1631-40wisconsin,550426000456,0.0,0.0,1.0,0.0,30,53.33,53.33,151,0.0,1631wisconsin,0.0,26.67,0.67,96.0,0,wisconsin
18,1631-40wisconsin,550426000456,0.0,0.0,1.0,0.0,35,42.86,34.29,136,0.0,1631wisconsin,0.0,24.24,2.27,93.94,0,wisconsin
19,1631-40wisconsin,550426000456,0.0,0.0,1.0,0.0,34,26.47,32.35,142,0.0,1631wisconsin,0.0,23.94,2.82,90.14,0,wisconsin
21,1631-40wisconsin,550426000456,0.0,0.0,1.0,0.0,40,55.0,62.5,138,0.0,1631wisconsin,0.7,20.42,4.93,88.03,1,wisconsin
17,1638-40wisconsin,550429000459,0.0,0.0,1.0,0.0,215,48.37,52.09,875,0.11,1638wisconsin,1.24,26.24,13.46,81.79,0,wisconsin
18,1638-40wisconsin,550429000459,0.0,0.0,1.0,0.0,187,41.18,44.92,920,0.11,1638wisconsin,1.28,23.4,13.57,80.77,0,wisconsin
19,1638-40wisconsin,550429000459,0.0,0.0,1.0,0.0,216,31.94,44.91,960,0.0,1638wisconsin,1.33,27.04,13.67,80.71,0,wisconsin
21,1638-40wisconsin,550429000459,0.0,0.0,1.0,0.0,231,37.23,39.83,963,0.0,1638wisconsin,1.03,29.64,14.15,81.23,1,wisconsin
17,1645-40wisconsin,550423000453,0.0,0.0,1.0,0.0,86,44.19,38.37,322,0.62,1645wisconsin,0.32,17.35,1.58,92.74,0,wisconsin
18,1645-40wisconsin,550423000453,0.0,0.0,1.0,0.0,86,50.0,38.37,349,0.57,1645wisconsin,0.58,22.48,2.02,90.78,0,wisconsin
19,1645-40wisconsin,550423000453,0.0,0.0,1.0,0.0,76,43.42,44.74,342,0.0,1645wisconsin,0.58,27.54,1.16,91.88,0,wisconsin
21,1645-40wisconsin,550423000453,0.0,0.0,1.0,0.0,81,29.63,39.51,364,0.27,1645wisconsin,0.55,35.46,3.05,89.47,1,wisconsin
17,1659-40wisconsin,550432000464,0.0,0.0,1.0,0.0,124,30.65,41.13,487,0.62,1659wisconsin,0.61,23.63,1.22,95.52,0,wisconsin
18,1659-40wisconsin,550432000464,0.0,0.0,1.0,0.0,117,47.86,44.44,476,0.63,1659wisconsin,1.05,19.92,1.89,94.97,0,wisconsin
19,1659-40wisconsin,550432000464,0.0,0.0,1.0,0.0,118,36.44,41.53,485,0.41,1659wisconsin,0.61,23.16,2.87,94.26,0,wisconsin
21,1659-40wisconsin,550432000464,0.0,0.18,0.82,0.18,130,30.77,48.46,498,0.8,1659wisconsin,0.4,27.4,2.8,93.2,1,wisconsin
17,1666-40wisconsin,550435000471,0.0,0.0,1.0,0.0,10,20.0,30.0,86,2.33,1666wisconsin,0.0,19.35,3.23,95.7,0,wisconsin
18,1666-40wisconsin,550435000471,0.0,0.0,1.0,0.0,17,23.53,41.18,74,1.35,1666wisconsin,0.0,23.29,2.74,97.26,0,wisconsin
19,1666-40wisconsin,550435000471,0.0,0.0,1.0,0.0,23,39.13,47.83,87,1.15,1666wisconsin,1.15,39.08,5.75,93.1,0,wisconsin
21,1666-40wisconsin,550435000471,0.0,0.0,1.0,0.0,21,14.29,23.81,99,2.02,1666wisconsin,1.0,48.0,8.0,87.0,1,wisconsin
17,1673-60wisconsin,550438000474,0.0,0.0,1.0,0.0,41,21.95,36.59,146,2.05,1673wisconsin,0.67,38.26,2.68,92.62,0,wisconsin
18,1673-60wisconsin,550438000474,0.0,0.0,1.0,0.0,33,24.24,21.21,237,0.42,1673wisconsin,0.42,49.79,3.77,89.12,0,wisconsin
19,1673-60wisconsin,550438000474,0.0,0.0,1.0,0.0,32,6.25,28.12,226,0.0,1673wisconsin,0.43,56.65,3.0,89.7,0,wisconsin
21,1673-60wisconsin,550438000474,0.0,0.0,1.0,0.0,38,7.89,10.53,229,0.0,1673wisconsin,0.0,62.18,3.36,89.5,1,wisconsin
17,1694-40wisconsin,550444000478,0.0,0.0,1.0,0.0,138,36.96,39.13,541,0.18,1694wisconsin,1.46,20.04,5.1,91.44,0,wisconsin
18,1694-40wisconsin,550444000478,0.0,0.0,1.0,0.0,129,31.78,30.23,545,0.92,1694wisconsin,1.65,21.88,5.7,91.54,0,wisconsin
19,1694-40wisconsin,550444000478,0.0,0.0,1.0,0.0,133,23.31,34.59,551,0.54,1694wisconsin,1.63,23.69,4.52,92.95,0,wisconsin
21,1694-40wisconsin,550444000478,0.55,0.0,0.45,0.27,139,30.94,48.92,535,0.75,1694wisconsin,1.65,26.06,6.79,88.44,1,wisconsin
17,170-20wisconsin,550051000073,0.0,0.0,1.0,0.0,171,30.99,23.39,643,0.93,170wisconsin,0.47,46.77,1.89,72.6,0,wisconsin
18,170-20wisconsin,550051000073,0.0,0.0,1.0,0.0,141,24.82,24.11,668,1.65,170wisconsin,0.61,50.3,1.82,72.12,0,wisconsin
19,170-20wisconsin,550051000073,0.0,0.0,1.0,0.0,153,17.65,33.33,650,3.08,170wisconsin,1.11,58.16,2.06,70.68,0,wisconsin
21,170-20wisconsin,550051000073,1.0,0.0,0.0,0.5,137,7.3,18.25,627,0.48,170wisconsin,0.94,63.21,3.46,66.51,1,wisconsin
17,1729-40wisconsin,550450000481,0.0,0.0,1.0,0.0,65,40.0,40.0,260,0.38,1729wisconsin,1.18,23.14,2.35,93.33,0,wisconsin
18,1729-40wisconsin,550450000481,0.0,0.0,1.0,0.0,74,35.14,31.08,269,0.37,1729wisconsin,0.37,28.52,3.7,94.07,0,wisconsin
19,1729-40wisconsin,550450000481,0.0,0.0,1.0,0.0,55,32.73,41.82,263,2.28,1729wisconsin,0.38,26.32,3.01,93.98,0,wisconsin
21,1729-40wisconsin,550450000481,0.8,0.0,0.2,0.4,56,44.64,53.57,227,0.88,1729wisconsin,0.0,22.27,2.62,95.2,1,wisconsin
17,1736-40wisconsin,550453000484,0.0,0.0,1.0,0.0,29,37.93,51.72,188,0.53,1736wisconsin,1.76,33.04,7.05,86.78,0,wisconsin
18,1736-40wisconsin,550453000484,0.0,0.0,1.0,0.0,31,22.58,12.9,200,0.0,1736wisconsin,0.82,28.4,5.35,90.12,0,wisconsin
19,1736-40wisconsin,550453000484,0.0,0.0,1.0,0.0,33,9.09,21.21,203,0.0,1736wisconsin,0.82,28.69,6.56,89.34,0,wisconsin
21,1736-40wisconsin,550453000484,0.55,0.09,0.36,0.36,39,23.08,35.9,215,0.0,1736wisconsin,0.76,33.71,7.2,87.12,1,wisconsin
17,1813-40wisconsin,550459000486,0.0,0.0,1.0,0.0,62,33.87,48.39,249,0.8,1813wisconsin,0.8,38.15,4.02,93.57,0,wisconsin
18,1813-40wisconsin,550459000486,0.0,0.0,1.0,0.0,61,42.62,62.3,246,0.81,1813wisconsin,0.0,37.25,4.05,93.93,0,wisconsin
19,1813-40wisconsin,550459000486,0.0,0.0,1.0,0.0,66,36.36,43.94,239,0.0,1813wisconsin,0.0,36.44,5.51,91.95,0,wisconsin
21,1813-40wisconsin,550459000486,0.22,0.0,0.78,0.11,54,31.48,42.59,216,0.0,1813wisconsin,0.0,37.9,4.57,91.78,1,wisconsin
17,182-20wisconsin,550054000081,0.0,0.0,1.0,0.0,249,47.79,43.78,1026,0.39,182wisconsin,2.98,22.94,6.43,78.79,0,wisconsin
18,182-20wisconsin,550054000081,0.0,0.0,1.0,0.0,238,44.54,37.39,986,0.3,182wisconsin,2.58,25.45,6.56,77.63,0,wisconsin
19,182-20wisconsin,550054000081,0.0,0.0,1.0,0.0,238,43.7,40.76,1002,1.1,182wisconsin,3.03,31.41,8.02,75.24,0,wisconsin
21,182-20wisconsin,550054000081,0.1,0.3,0.6,0.35,252,34.13,31.35,962,0.83,182wisconsin,3.83,35.58,9.17,72.78,1,wisconsin
17,1855-60wisconsin,550465000490,0.0,0.0,1.0,0.0,17,23.53,29.41,105,0.0,1855wisconsin,2.83,0.0,0.94,94.34,0,wisconsin
18,1855-60wisconsin,550465000490,0.0,0.0,1.0,0.0,29,27.59,34.48,109,0.0,1855wisconsin,1.9,41.9,1.9,94.29,0,wisconsin
19,1855-60wisconsin,550465000490,0.0,0.0,1.0,0.0,26,34.62,53.85,113,2.65,1855wisconsin,2.63,48.25,1.75,94.74,0,wisconsin
21,1855-60wisconsin,550465000490,0.8,0.0,0.2,0.4,22,18.18,27.27,112,0.0,1855wisconsin,0.9,54.95,2.7,95.5,1,wisconsin
17,1862-140wisconsin,550468000498,0.0,0.0,1.0,0.0,494,28.34,31.78,2136,2.72,1862wisconsin,4.42,33.92,9.8,79.69,0,wisconsin
18,1862-140wisconsin,550468000498,0.0,0.0,1.0,0.0,490,35.71,31.02,2085,1.58,1862wisconsin,5.92,34.95,10.34,78.06,0,wisconsin
19,1862-140wisconsin,550468000498,0.0,0.0,1.0,0.0,464,33.62,31.68,2022,1.68,1862wisconsin,5.7,38.62,11.41,76.38,0,wisconsin
21,1862-140wisconsin,550468000498,0.6,0.0,0.4,0.3,481,31.39,36.8,2008,1.29,1862wisconsin,6.67,43.7,14.34,71.43,1,wisconsin
17,1883-80wisconsin,550474000510,0.0,0.0,1.0,0.0,220,38.64,40.91,924,3.14,1883wisconsin,1.32,27.8,12.53,84.73,0,wisconsin
18,1883-80wisconsin,550474000510,0.0,0.0,1.0,0.0,212,33.02,41.04,911,2.2,1883wisconsin,1.11,25.88,15.04,81.97,0,wisconsin
19,1883-80wisconsin,550474000510,0.0,0.0,1.0,0.0,211,22.75,31.75,957,0.73,1883wisconsin,1.05,35.41,15.6,80.19,0,wisconsin
21,1883-80wisconsin,550474000510,0.3,0.1,0.6,0.25,253,26.09,35.18,978,0.61,1883wisconsin,1.43,35.62,11.36,83.11,1,wisconsin
17,1900-60wisconsin,550483000522,0.0,0.0,1.0,0.0,353,44.48,56.09,1514,0.2,1900wisconsin,2.05,11.17,8.59,76.6,0,wisconsin
18,1900-60wisconsin,550483000522,0.0,0.0,1.0,0.0,392,51.79,60.2,1552,0.58,1900wisconsin,1.75,10.28,9.37,75.31,0,wisconsin
19,1900-60wisconsin,550483000522,0.0,0.0,1.0,0.0,360,32.78,53.06,1555,0.39,1900wisconsin,1.28,14.07,9.65,73.72,0,wisconsin
21,1900-60wisconsin,550483000522,0.0,0.0,1.0,0.0,388,46.39,67.78,1546,0.19,1900wisconsin,1.62,16.82,9.83,74.39,1,wisconsin
17,1939-40wisconsin,550486000526,0.0,0.0,1.0,0.0,34,23.53,11.76,193,1.55,1939wisconsin,3.9,51.22,0.98,91.22,0,wisconsin
18,1939-40wisconsin,550486000526,0.0,0.0,1.0,0.0,22,31.82,31.82,166,1.2,1939wisconsin,3.81,54.29,0.0,92.86,0,wisconsin
19,1939-40wisconsin,550486000526,0.0,0.0,1.0,0.0,26,30.77,46.15,179,0.56,1939wisconsin,3.45,57.14,0.49,93.1,0,wisconsin
21,1939-40wisconsin,550486000526,0.0,0.0,1.0,0.0,24,8.33,25.0,186,0.54,1939wisconsin,2.76,59.91,1.84,89.86,1,wisconsin
17,1945-60wisconsin,550489000530,0.0,0.0,1.0,0.0,43,39.53,39.53,226,0.0,1945wisconsin,0.87,14.41,2.18,92.58,0,wisconsin
18,1945-60wisconsin,550489000530,0.0,0.0,1.0,0.0,61,24.59,45.9,231,0.43,1945wisconsin,1.3,16.96,3.48,92.61,0,wisconsin
19,1945-60wisconsin,550489000530,0.0,0.0,1.0,0.0,60,16.67,38.33,243,0.41,1945wisconsin,1.63,21.95,3.66,92.68,0,wisconsin
21,1945-60wisconsin,550489000530,0.0,0.0,1.0,0.0,65,20.0,43.08,218,0.46,1945wisconsin,0.92,29.49,4.61,90.78,1,wisconsin
17,1953-60wisconsin,550492000533,0.0,0.0,1.0,0.0,138,42.03,38.41,537,1.3,1953wisconsin,0.0,17.01,2.08,92.25,0,wisconsin
18,1953-60wisconsin,550492000533,0.0,0.0,1.0,0.0,141,46.81,35.46,540,0.19,1953wisconsin,0.0,14.53,2.05,93.3,0,wisconsin
19,1953-60wisconsin,550492000533,0.0,0.0,1.0,0.0,122,38.52,46.72,532,0.38,1953wisconsin,0.37,14.02,1.87,93.08,0,wisconsin
21,1953-60wisconsin,550492000533,0.0,0.0,1.0,0.0,133,30.08,36.09,530,0.0,1953wisconsin,0.19,19.59,2.43,91.79,1,wisconsin
17,196-40wisconsin,550057000087,0.0,0.0,1.0,0.0,47,25.53,31.91,192,0.52,196wisconsin,0.0,18.03,3.83,92.9,0,wisconsin
18,196-40wisconsin,550057000087,0.0,0.0,1.0,0.0,41,34.15,29.27,181,0.55,196wisconsin,0.0,19.23,3.3,93.41,0,wisconsin
19,196-40wisconsin,550057000087,0.0,0.0,1.0,0.0,48,22.92,33.33,165,2.42,196wisconsin,0.0,24.22,5.59,91.93,0,wisconsin
21,196-40wisconsin,550057000087,0.0,0.0,1.0,0.0,27,37.04,40.74,136,0.0,196wisconsin,0.0,29.08,6.38,92.2,1,wisconsin
17,2009-40wisconsin,550496000536,0.0,0.0,1.0,0.0,106,26.42,26.42,415,0.72,2009wisconsin,0.0,18.0,2.19,93.67,0,wisconsin
18,2009-40wisconsin,550496000536,0.0,0.0,1.0,0.0,102,41.18,44.12,430,0.23,2009wisconsin,0.24,17.81,1.66,94.54,0,wisconsin
19,2009-40wisconsin,550496000536,0.0,0.0,1.0,0.0,95,29.47,28.42,438,0.23,2009wisconsin,0.23,23.04,1.15,93.55,0,wisconsin
21,2009-40wisconsin,550496000536,0.91,0.09,0.0,0.55,107,28.97,27.1,444,0.0,2009wisconsin,0.45,27.5,1.82,92.73,1,wisconsin
17,2016-120wisconsin,550498000543,0.0,0.0,1.0,0.0,32,34.38,9.38,157,7.01,2016wisconsin,1.35,44.59,7.43,87.16,0,wisconsin
18,2016-120wisconsin,550498000543,0.0,0.0,1.0,0.0,37,32.43,27.03,142,3.52,2016wisconsin,2.13,51.06,9.22,83.69,0,wisconsin
19,2016-120wisconsin,550498000543,0.0,0.0,1.0,0.0,29,17.24,20.69,145,0.0,2016wisconsin,1.36,66.67,6.12,89.8,0,wisconsin
21,2016-120wisconsin,550498000543,0.7,0.0,0.3,0.35,35,14.29,17.14,143,2.1,2016wisconsin,1.36,69.39,6.12,90.48,1,wisconsin
17,203-60wisconsin,550060000091,0.0,0.0,1.0,0.0,60,38.33,45.0,366,0.0,203wisconsin,0.47,24.88,1.88,96.24,0,wisconsin
18,203-60wisconsin,550060000091,0.0,0.0,1.0,0.0,64,35.94,39.06,375,0.0,203wisconsin,0.22,21.7,2.46,95.75,0,wisconsin
19,203-60wisconsin,550060000091,0.0,0.0,1.0,0.0,60,28.33,36.67,344,0.29,203wisconsin,0.23,29.44,2.57,95.79,0,wisconsin
21,203-60wisconsin,550060000091,0.0,0.0,1.0,0.0,49,12.24,18.37,342,0.88,203wisconsin,0.51,26.01,5.3,92.42,1,wisconsin
17,2058-180wisconsin,550516000557,0.0,0.0,1.0,0.0,334,56.89,60.18,1386,0.51,2058wisconsin,4.28,12.77,4.85,81.95,0,wisconsin
18,2058-180wisconsin,550516000557,0.0,0.0,1.0,0.0,330,60.0,56.06,1361,0.37,2058wisconsin,3.58,13.5,5.55,82.04,0,wisconsin
19,2058-180wisconsin,550516000557,0.0,0.0,1.0,0.0,321,50.47,56.39,1326,0.3,2058wisconsin,3.32,16.05,5.43,81.39,0,wisconsin
21,2058-180wisconsin,550516000557,0.5,0.0,0.5,0.25,302,44.7,45.03,1341,0.07,2058wisconsin,4.44,17.85,5.56,79.48,1,wisconsin
17,2114-120wisconsin,550522000561,0.0,0.0,1.0,0.0,45,31.11,60.0,193,0.0,2114wisconsin,0.0,21.99,4.71,93.72,0,wisconsin
18,2114-120wisconsin,550522000561,0.0,0.0,1.0,0.0,41,29.27,48.78,173,2.31,2114wisconsin,0.56,23.6,6.18,88.76,0,wisconsin
19,2114-120wisconsin,550522000561,0.0,0.0,1.0,0.0,44,25.0,65.91,172,0.0,2114wisconsin,0.0,35.26,10.4,83.82,0,wisconsin
21,2114-120wisconsin,550522000561,0.0,0.45,0.55,0.45,41,39.02,56.1,176,0.0,2114wisconsin,0.0,42.31,14.84,80.77,1,wisconsin
17,2128-20wisconsin,550525000564,0.0,0.0,1.0,0.0,45,28.89,37.78,147,1.36,2128wisconsin,1.31,42.48,4.58,87.58,0,wisconsin
18,2128-20wisconsin,550525000564,0.0,0.0,1.0,0.0,26,34.62,19.23,157,0.0,2128wisconsin,1.89,42.77,4.4,84.91,0,wisconsin
19,2128-20wisconsin,550525000564,0.0,0.0,1.0,0.0,32,9.38,18.75,151,2.65,2128wisconsin,1.35,41.22,8.11,83.78,0,wisconsin
21,2128-20wisconsin,550525000564,0.0,0.0,1.0,0.0,36,16.67,22.22,186,1.08,2128wisconsin,0.0,47.25,4.95,86.81,1,wisconsin
17,2135-60wisconsin,550528000568,0.0,0.0,1.0,0.0,28,32.14,7.14,167,1.2,2135wisconsin,0.0,51.18,1.18,98.24,0,wisconsin
18,2135-60wisconsin,550528000568,0.0,0.0,1.0,0.0,22,18.18,22.73,158,0.63,2135wisconsin,0.57,53.71,1.71,96.57,0,wisconsin
19,2135-60wisconsin,550528000568,0.0,0.0,1.0,0.0,32,37.5,43.75,148,1.35,2135wisconsin,0.0,57.67,0.61,96.93,0,wisconsin
21,2135-60wisconsin,550528000568,0.0,0.0,1.0,0.0,21,4.76,23.81,139,0.72,2135wisconsin,0.76,60.61,2.27,94.7,1,wisconsin
17,2142-60wisconsin,550537000574,0.0,0.0,1.0,0.0,7,14.29,14.29,45,0.0,2142wisconsin,0.0,26.09,0.0,95.65,0,wisconsin
18,2142-60wisconsin,550537000574,0.0,0.0,1.0,0.0,13,23.08,15.38,45,0.0,2142wisconsin,0.0,32.61,0.0,95.65,0,wisconsin
19,2142-60wisconsin,550537000574,0.0,0.0,1.0,0.0,12,33.33,33.33,56,0.0,2142wisconsin,0.0,33.93,0.0,94.64,0,wisconsin
21,2142-60wisconsin,550537000574,0.0,0.0,1.0,0.0,13,38.46,15.38,51,0.0,2142wisconsin,0.0,45.28,0.0,96.23,1,wisconsin
