year,mergecode,white,black,hispanic,lowincome,elapass,totalenroll,totaltest,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
17,050162030170001,84.9,0.6,3.8,3.5,87.8,2960,953,172820002975,0.0,0.0,1.0,0.0,0,05016203017il,il,0
18,050162030170001,83.8,0.6,3.7,3.7,79.9,2934,896,172820002975,0.0,0.0,1.0,0.0,0,05016203017il,il,0
19,050162030170001,79.9,0.6,4.9,4.2,81.7,2963,1000,172820002975,0.0,0.0,1.0,0.0,0,05016203017il,il,0
21,050162030170001,78.0,0.4,6.9,3.9,80.2,2998,978,172820002975,0.73,0.27,0.0,0.64,0,05016203017il,il,1
17,050162070170001,36.6,4.7,22.7,46.1,40.3,1854,438,172409005030,0.0,0.0,1.0,0.0,0,05016207017il,il,0
18,050162070170001,36.9,4.5,20.9,43.7,33.7,1830,442,172409005030,0.0,0.0,1.0,0.0,0,05016207017il,il,0
19,050162070170001,38.3,5.0,20.4,41.6,35.3,1852,447,172409005030,0.0,0.0,1.0,0.0,0,05016207017il,il,0
21,050162070170001,40.0,4.5,21.3,27.5,31.4,1834,450,172409005030,0.7,0.3,0.0,0.65,0,05016207017il,il,1
17,050162070170003,84.0,0.5,8.4,7.6,65.5,2401,568,172409005031,0.0,0.0,1.0,0.0,0,05016207017il,il,0
18,050162070170003,85.0,0.6,8.1,7.3,64.7,2397,631,172409005031,0.0,0.0,1.0,0.0,0,05016207017il,il,0
19,050162070170003,85.5,0.6,8.2,6.4,63.5,2391,599,172409005031,0.0,0.0,1.0,0.0,0,05016207017il,il,0
21,050162070170003,85.8,0.6,8.3,5.2,56.9,2356,578,172409005031,0.7,0.3,0.0,0.65,0,05016207017il,il,1
17,050162070170004,45.5,2.9,38.0,38.0,41.7,1995,514,172409005032,0.0,0.0,1.0,0.0,0,05016207017il,il,0
18,050162070170004,45.2,2.9,38.0,34.9,38.0,2059,505,172409005032,0.0,0.0,1.0,0.0,0,05016207017il,il,0
19,050162070170004,43.3,3.4,39.7,31.9,34.3,2078,487,172409005032,0.0,0.0,1.0,0.0,0,05016207017il,il,0
21,050162070170004,42.0,3.5,42.1,23.1,27.1,1969,496,172409005032,0.7,0.3,0.0,0.65,0,05016207017il,il,1
17,050162110170001,50.6,3.8,16.4,27.2,56.2,2313,593,173045003165,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170001,48.2,4.9,16.8,26.9,50.8,2349,573,173045003165,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170001,46.9,4.3,17.5,27.9,49.6,2334,576,173045003165,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170001,45.9,3.6,18.2,26.8,49.2,2375,591,173045003165,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170002,60.5,1.9,9.3,15.3,69.5,2687,661,173045003168,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170002,55.5,2.3,10.7,15.0,68.5,2594,635,173045003168,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170002,54.1,2.5,10.4,15.1,61.7,2576,661,173045003168,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170002,50.8,3.1,10.3,16.6,63.1,2583,670,173045003168,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170003,41.0,4.8,44.1,53.5,40.2,2626,625,173045003166,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170003,38.7,5.2,45.3,55.0,37.1,2587,574,173045003166,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170003,38.3,5.0,46.1,55.0,37.7,2566,645,173045003166,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170003,36.5,5.2,47.5,56.2,29.5,2569,592,173045003166,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170004,51.6,5.6,21.9,33.2,49.3,2147,553,173045003167,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170004,49.8,5.6,22.4,31.6,48.7,2116,481,173045003167,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170004,48.5,5.5,23.3,32.8,43.3,2095,532,173045003167,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170004,47.4,5.6,24.6,33.7,40.3,2187,535,173045003167,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170006,33.7,12.2,30.2,49.6,46.5,1855,494,173045003164,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170006,32.6,11.9,31.3,49.6,38.8,1907,441,173045003164,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170006,31.3,11.9,32.4,50.6,37.6,1959,460,173045003164,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170006,30.0,12.5,31.3,49.6,37.5,1967,494,173045003164,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162140170002,42.9,2.9,42.3,34.5,41.6,1918,450,170417000111,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170002,41.2,2.3,43.7,28.2,42.7,1935,503,170417000111,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170002,40.9,1.9,44.0,28.7,36.6,1944,463,170417000111,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170002,39.5,2.2,45.7,40.6,32.9,1898,458,170417000111,0.2,0.3,0.5,0.4,0,05016214017il,il,1
17,050162140170004,72.1,1.6,13.8,12.4,78.0,1895,478,170417000113,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170004,70.6,1.5,14.3,11.5,72.9,1864,432,170417000113,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170004,70.9,1.6,14.4,11.6,65.2,1898,486,170417000113,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170004,69.9,1.3,15.7,16.5,64.0,1966,490,170417000113,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162140170005,75.8,1.1,12.1,9.4,68.8,2152,541,170417000114,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170005,75.0,1.2,13.0,7.5,70.5,2150,579,170417000114,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170005,74.8,1.2,13.1,6.8,65.4,2133,528,170417000114,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170005,73.1,1.6,14.3,13.2,61.0,2130,540,170417000114,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162140170006,31.1,2.5,59.4,41.2,43.2,1726,407,170417000117,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170006,28.0,2.4,62.3,38.7,36.1,1718,423,170417000117,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170006,26.7,2.5,63.1,36.6,30.2,1739,432,170417000117,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170006,25.3,2.5,64.5,46.9,31.0,1708,409,170417000117,0.2,0.6,0.2,0.7,0,05016214017il,il,1
17,050162140170007,52.6,2.9,35.8,26.4,54.3,1925,476,170417000115,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170007,51.0,2.6,36.3,20.3,52.3,1900,449,170417000115,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170007,50.5,3.1,36.3,20.7,44.4,1863,481,170417000115,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170007,49.8,3.1,36.5,31.2,41.8,1932,464,170417000115,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162140170008,59.3,1.7,26.5,18.2,61.7,1968,473,170417000110,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170008,58.0,1.6,28.1,16.3,53.2,2004,534,170417000110,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170008,57.8,1.9,28.2,15.5,48.7,1981,468,170417000110,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170008,54.0,1.8,31.0,24.1,46.7,1942,485,170417000110,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162190170002,39.6,9.7,12.5,31.8,56.3,2030,502,172853002986,0.0,0.0,1.0,0.0,0,05016219017il,il,0
18,050162190170002,38.5,9.2,12.8,31.8,47.2,2059,483,172853002986,0.0,0.0,1.0,0.0,0,05016219017il,il,0
19,050162190170002,38.0,8.6,13.9,32.0,47.8,2068,459,172853002986,0.0,0.0,1.0,0.0,0,05016219017il,il,0
21,050162190170002,36.6,7.8,16.1,21.5,46.4,2021,456,172853002986,0.3,0.7,0.0,0.85,0,05016219017il,il,1
17,050162190170003,44.9,3.9,16.0,31.5,56.4,2486,594,172853002988,0.0,0.0,1.0,0.0,0,05016219017il,il,0
18,050162190170003,43.8,4.4,15.2,30.6,47.9,2435,617,172853002988,0.0,0.0,1.0,0.0,0,05016219017il,il,0
19,050162190170003,43.3,4.7,14.3,30.1,46.3,2464,632,172853002988,0.0,0.0,1.0,0.0,0,05016219017il,il,0
21,050162190170003,43.7,5.2,13.4,20.9,43.5,2478,587,172853002988,0.3,0.7,0.0,0.85,0,05016219017il,il,1
17,050162250170001,77.2,0.5,4.7,6.1,77.8,2010,465,172901003042,0.0,0.0,1.0,0.0,0,05016225017il,il,0
18,050162250170001,74.9,0.7,4.8,5.8,75.9,1988,474,172901003042,0.0,0.0,1.0,0.0,0,05016225017il,il,0
19,050162250170001,56.0,0.3,3.9,4.8,71.1,2023,506,172901003042,0.0,0.0,1.0,0.0,0,05016225017il,il,0
21,050162250170001,71.4,0.5,5.4,4.7,67.6,1978,497,172901003042,0.91,0.09,0.0,0.55,0,05016225017il,il,1
17,050162250170002,63.7,1.7,12.5,19.9,67.1,2972,769,172901003043,0.0,0.0,1.0,0.0,0,05016225017il,il,0
18,050162250170002,62.8,1.6,13.2,19.9,67.5,3067,715,172901003043,0.0,0.0,1.0,0.0,0,05016225017il,il,0
19,050162250170002,47.7,1.1,10.3,18.0,65.2,3078,772,172901003043,0.0,0.0,1.0,0.0,0,05016225017il,il,0
21,050162250170002,60.9,1.3,13.8,16.7,63.1,3074,726,172901003043,0.73,0.27,0.0,0.64,0,05016225017il,il,1
17,060162000130001,53.9,22.5,11.3,19.2,65.8,3294,822,172928003070,0.0,0.0,1.0,0.0,0,06016200013il,il,0
18,060162000130001,53.5,21.4,12.1,21.5,62.4,3370,826,172928003070,0.0,0.0,1.0,0.0,0,06016200013il,il,0
19,060162000130001,55.6,19.7,11.9,19.2,65.8,3398,782,172928003070,0.0,0.0,1.0,0.0,0,06016200013il,il,0
21,060162000130001,56.4,18.1,13.1,16.0,62.4,3364,778,172928003070,1.0,0.0,0.0,0.5,0,06016200013il,il,1
17,060162010170001,1.5,1.7,96.2,92.3,9.7,3456,1147,172688002871,0.0,0.0,1.0,0.0,0,06016201017il,il,0
18,060162010170001,1.1,1.4,97.0,92.2,13.3,3485,1123,172688002871,0.0,0.0,1.0,0.0,0,06016201017il,il,0
19,060162010170001,1.2,1.5,95.9,90.9,12.4,3476,1125,172688002871,0.0,0.0,1.0,0.0,0,06016201017il,il,0
21,060162010170001,1.7,1.5,95.6,90.9,11.3,3186,1063,172688002871,1.0,0.0,0.0,0.5,0,06016201017il,il,1
17,060162010170002,10.1,6.8,80.6,82.6,16.9,3518,817,172688002872,0.0,0.0,1.0,0.0,0,06016201017il,il,0
18,060162010170002,9.4,6.6,81.3,81.2,16.2,3539,817,172688002872,0.0,0.0,1.0,0.0,0,06016201017il,il,0
19,060162010170002,8.5,7.0,81.5,80.5,17.7,3569,814,172688002872,0.0,0.0,1.0,0.0,0,06016201017il,il,0
21,060162010170002,5.2,4.4,88.4,80.2,16.7,3357,748,172688002872,1.0,0.0,0.0,0.5,0,06016201017il,il,1
17,060162040170001,72.8,4.0,19.1,14.2,64.7,3980,963,172388002601,0.0,0.0,1.0,0.0,0,06016204017il,il,0
18,060162040170001,72.9,3.7,19.3,12.2,59.6,4000,999,172388002601,0.0,0.0,1.0,0.0,0,06016204017il,il,0
19,060162040170001,72.0,3.5,20.2,11.8,59.9,4050,928,172388002601,0.0,0.0,1.0,0.0,0,06016204017il,il,0
21,060162040170001,69.6,3.1,22.5,11.1,54.2,3975,1001,172388002601,0.8,0.2,0.0,0.6,0,06016204017il,il,1
17,060162080170001,55.5,5.7,34.2,20.0,57.8,1619,399,173402003496,0.0,0.0,1.0,0.0,0,06016208017il,il,0
18,060162080170001,52.8,5.6,36.4,14.4,50.6,1615,395,173402003496,0.0,0.0,1.0,0.0,0,06016208017il,il,0
19,060162080170001,53.0,5.2,36.6,11.7,53.6,1636,376,173402003496,0.0,0.0,1.0,0.0,0,06016208017il,il,0
21,060162080170001,52.0,4.6,37.5,9.4,45.5,1624,402,173402003496,1.0,0.0,0.0,0.5,0,06016208017il,il,1
17,060162090170001,1.8,44.0,52.2,62.8,8.1,1622,272,173291003406,0.0,0.0,1.0,0.0,0,06016209017il,il,0
18,060162090170001,2.1,41.5,54.1,45.0,5.0,1620,333,173291003406,0.0,0.0,1.0,0.0,0,06016209017il,il,0
19,060162090170001,1.4,40.8,55.9,45.8,6.1,1660,367,173291003406,0.0,0.0,1.0,0.0,0,06016209017il,il,0
21,060162090170001,1.7,36.9,60.1,39.4,3.1,1559,386,173291003406,0.5,0.5,0.0,0.75,0,06016209017il,il,1
17,060162090170002,2.6,47.1,44.3,24.6,10.7,1850,352,173291003407,0.0,0.0,1.0,0.0,0,06016209017il,il,0
18,060162090170002,2.1,47.2,47.8,17.9,6.5,1797,472,173291003407,0.0,0.0,1.0,0.0,0,06016209017il,il,0
19,060162090170002,1.8,43.1,53.1,25.3,6.2,1852,426,173291003407,0.0,0.0,1.0,0.0,0,06016209017il,il,0
21,060162090170002,0.9,39.8,57.1,31.9,10.0,1792,282,173291003407,0.3,0.7,0.0,0.85,0,06016209017il,il,1
17,060162090170003,5.3,28.7,61.2,38.7,83.4,742,163,173291005781,0.0,0.0,1.0,0.0,0,06016209017il,il,0
18,060162090170003,5.1,25.5,62.9,23.9,81.7,792,208,173291005781,0.0,0.0,1.0,0.0,0,06016209017il,il,0
19,060162090170003,5.2,23.0,65.3,30.7,71.5,822,165,173291005781,0.0,0.0,1.0,0.0,0,06016209017il,il,0
21,060162090170003,5.2,19.8,69.3,17.8,50.8,863,193,173291005781,0.4,0.6,0.0,0.8,0,06016209017il,il,1
17,060162120160001,40.2,1.4,52.5,53.2,29.2,1781,426,172274002520,0.0,0.0,1.0,0.0,0,06016212016il,il,0
18,060162120160001,40.0,1.4,52.7,51.4,27.5,1824,455,172274002520,0.0,0.0,1.0,0.0,0,06016212016il,il,0
19,060162120160001,40.7,1.3,51.5,53.8,29.5,1813,450,172274002520,0.0,0.0,1.0,0.0,0,06016212016il,il,0
21,060162120160001,38.1,1.4,55.5,41.0,25.8,1772,364,172274002520,0.4,0.6,0.0,0.8,0,06016212016il,il,1
17,060162120160002,15.4,1.9,78.6,58.2,23.8,1513,351,172274002522,0.0,0.0,1.0,0.0,0,06016212016il,il,0
18,060162120160002,15.6,1.8,78.3,61.5,26.6,1575,358,172274002522,0.0,0.0,1.0,0.0,0,06016212016il,il,0
19,060162120160002,14.3,1.9,79.9,60.9,24.1,1606,397,172274002522,0.0,0.0,1.0,0.0,0,06016212016il,il,0
21,060162120160002,12.7,1.5,82.3,45.8,16.2,1649,366,172274002522,0.4,0.6,0.0,0.8,0,06016212016il,il,1
17,060162340160001,70.3,0.4,22.2,32.4,39.3,846,224,173372003469,0.0,0.0,1.0,0.0,0,06016234016il,il,0
18,060162340160001,69.3,0.0,22.7,25.0,35.6,860,191,173372003469,0.0,0.0,1.0,0.0,0,06016234016il,il,0
19,060162340160001,68.2,0.0,23.5,30.4,31.6,839,209,173372003469,0.0,0.0,1.0,0.0,0,06016234016il,il,0
21,060162340160001,64.7,0.0,24.9,31.6,30.1,811,199,173372003469,1.0,0.0,0.0,0.5,0,06016234016il,il,1
17,060164010260001,45.7,2.7,48.0,48.1,39.0,890,215,171410001761,0.0,0.0,1.0,0.0,0,06016401026il,il,0
18,060164010260001,45.0,2.6,49.0,43.1,22.5,931,222,171410001761,0.0,0.0,1.0,0.0,0,06016401026il,il,0
19,060164010260001,41.7,2.4,52.0,45.8,27.5,952,210,171410001761,0.0,0.0,1.0,0.0,0,06016401026il,il,0
21,060164010260001,36.3,2.3,57.0,44.2,28.1,967,242,171410001761,0.55,0.45,0.0,0.73,0,06016401026il,il,1
17,070162050170001,0.5,78.7,19.5,9.6,11.3,1848,416,173897003955,0.0,0.0,1.0,0.0,0,07016205017il,il,0
18,070162050170001,0.0,77.2,21.5,53.6,10.6,1738,377,173897003955,0.0,0.0,1.0,0.0,0,07016205017il,il,0
19,070162050170001,0.2,73.6,24.4,64.1,10.0,1649,437,173897003955,0.0,0.0,1.0,0.0,0,07016205017il,il,0
21,070162050170001,0.0,67.4,29.4,87.7,6.4,1475,314,173897003955,0.0,1.0,0.0,1.0,0,07016205017il,il,1
17,070162050170002,0.6,96.8,2.1,7.1,8.1,1208,292,173897003954,0.0,0.0,1.0,0.0,0,07016205017il,il,0
18,070162050170002,0.0,95.9,2.9,55.7,7.9,1172,253,173897003954,0.0,0.0,1.0,0.0,0,07016205017il,il,0
19,070162050170002,0.4,96.1,3.0,97.3,5.6,1089,260,173897003954,0.0,0.0,1.0,0.0,0,07016205017il,il,0
21,070162050170002,0.0,94.7,4.1,77.4,7.2,999,180,173897003954,0.0,1.0,0.0,1.0,0,07016205017il,il,1
17,070162050170003,2.7,83.4,11.5,8.5,11.9,1796,391,173897003956,0.0,0.0,1.0,0.0,0,07016205017il,il,0
18,070162050170003,3.0,83.2,11.6,61.8,8.0,1730,449,173897003956,0.0,0.0,1.0,0.0,0,07016205017il,il,0
19,070162050170003,1.7,83.0,12.7,99.2,12.0,1780,432,173897003956,0.0,0.0,1.0,0.0,0,07016205017il,il,0
21,070162050170003,1.1,82.3,13.1,75.0,9.5,1838,368,173897003956,0.0,1.0,0.0,1.0,0,07016205017il,il,1
17,070162060170001,4.1,44.5,47.5,85.7,19.0,1654,351,170642000312,0.0,0.0,1.0,0.0,0,07016206017il,il,0
18,070162060170001,3.7,43.1,49.0,85.9,16.9,1681,325,170642000312,0.0,0.0,1.0,0.0,0,07016206017il,il,0
19,070162060170001,2.9,40.1,51.5,86.2,18.8,1642,392,170642000312,0.0,0.0,1.0,0.0,0,07016206017il,il,0
21,070162060170001,2.6,37.2,55.4,73.8,7.9,1631,265,170642000312,0.9,0.1,0.0,0.55,0,07016206017il,il,1
17,070162060170002,17.6,58.1,17.8,74.6,18.6,1295,266,170642000313,0.0,0.0,1.0,0.0,0,07016206017il,il,0
18,070162060170002,16.0,55.7,20.9,77.4,19.6,1266,220,170642000313,0.0,0.0,1.0,0.0,0,07016206017il,il,0
19,070162060170002,13.6,53.7,23.8,78.2,18.5,1225,269,170642000313,0.0,0.0,1.0,0.0,0,07016206017il,il,0
21,070162060170002,12.0,53.7,27.2,69.9,11.3,1151,194,170642000313,0.8,0.2,0.0,0.6,0,07016206017il,il,1
17,070162100170001,81.7,1.3,10.5,12.6,61.7,1360,370,172250002508,0.0,0.0,1.0,0.0,0,07016210017il,il,0
18,070162100170001,80.8,0.9,11.4,13.1,60.2,1404,326,172250002508,0.0,0.0,1.0,0.0,0,07016210017il,il,0
19,070162100170001,81.1,1.0,11.0,11.9,57.2,1373,317,172250002508,0.0,0.0,1.0,0.0,0,07016210017il,il,0
21,070162100170001,80.7,0.7,11.3,13.4,47.8,1390,319,172250002508,0.8,0.0,0.2,0.4,0,07016210017il,il,1
17,070162150170001,2.2,64.4,32.0,85.1,10.5,1358,346,173894003952,0.0,0.0,1.0,0.0,0,07016215017il,il,0
18,070162150170001,2.4,67.8,28.0,99.6,11.6,1452,345,173894003952,0.0,0.0,1.0,0.0,0,07016215017il,il,0
19,070162150170001,1.8,66.5,30.0,70.7,13.6,1312,337,173894003952,0.0,0.0,1.0,0.0,0,07016215017il,il,0
21,070162150170001,2.0,63.2,31.2,73.7,10.9,1259,264,173894003952,0.18,0.82,0.0,0.91,0,07016215017il,il,1
17,070162150170002,11.8,64.5,18.5,66.4,18.8,1740,453,173894003953,0.0,0.0,1.0,0.0,0,07016215017il,il,0
18,070162150170002,12.8,63.1,19.9,95.2,17.9,1880,464,173894003953,0.0,0.0,1.0,0.0,0,07016215017il,il,0
19,070162150170002,11.3,62.7,21.7,65.1,17.6,1821,446,173894003953,0.0,0.0,1.0,0.0,0,07016215017il,il,0
21,070162150170002,9.9,61.0,24.0,47.2,14.5,1840,462,173894003953,0.18,0.82,0.0,0.91,0,07016215017il,il,1
17,070162170160001,38.4,13.3,40.8,41.6,25.4,1831,408,170402000088,0.0,0.0,1.0,0.0,0,07016217016il,il,0
18,070162170160001,33.7,12.2,50.3,65.4,23.9,1909,444,170402000088,0.0,0.0,1.0,0.0,0,07016217016il,il,0
19,070162170160001,34.0,11.7,45.9,64.0,25.4,1922,467,170402000088,0.0,0.0,1.0,0.0,0,07016217016il,il,0
21,070162170160001,32.7,10.6,52.0,52.3,20.2,1869,451,170402000088,0.5,0.5,0.0,0.75,0,07016217016il,il,1
17,070162180160001,8.1,31.9,57.7,99.6,16.3,1792,410,170654000342,0.0,0.0,1.0,0.0,0,07016218016il,il,0
18,070162180160001,7.3,32.1,58.3,86.4,17.6,1813,397,170654000342,0.0,0.0,1.0,0.0,0,07016218016il,il,0
19,070162180160001,8.4,30.1,59.7,84.0,12.9,1809,447,170654000342,0.0,0.0,1.0,0.0,0,07016218016il,il,0
21,070162180160001,6.9,27.0,63.2,82.5,13.7,1757,379,170654000342,1.0,0.0,0.0,0.5,0,07016218016il,il,1
17,070162180160004,46.2,27.9,20.9,99.4,28.6,1575,415,170654000343,0.0,0.0,1.0,0.0,0,07016218016il,il,0
18,070162180160004,46.9,26.2,21.8,59.5,27.8,1624,382,170654000343,0.0,0.0,1.0,0.0,0,07016218016il,il,0
19,070162180160004,45.2,25.4,23.8,62.7,18.8,1640,409,170654000343,0.0,0.0,1.0,0.0,0,07016218016il,il,0
21,070162180160004,45.2,24.1,25.1,60.9,20.6,1588,402,170654000343,1.0,0.0,0.0,0.5,0,07016218016il,il,1
17,070162180160007,49.3,24.3,23.0,99.5,32.0,1723,423,170654000339,0.0,0.0,1.0,0.0,0,07016218016il,il,0
18,070162180160007,45.7,24.4,26.2,58.1,30.4,1744,422,170654000339,0.0,0.0,1.0,0.0,0,07016218016il,il,0
19,070162180160007,42.3,25.1,28.7,62.8,30.7,1755,428,170654000339,0.0,0.0,1.0,0.0,0,07016218016il,il,0
21,070162180160007,42.9,22.2,31.1,61.7,27.2,1777,433,170654000339,1.0,0.0,0.0,0.5,0,07016218016il,il,1
17,070162200170001,64.6,2.1,25.4,49.7,28.6,1779,443,173327003446,0.0,0.0,1.0,0.0,0,07016220017il,il,0
18,070162200170001,42.4,1.4,51.6,51.8,26.7,1797,431,173327003446,0.0,0.0,1.0,0.0,0,07016220017il,il,0
19,070162200170001,56.9,1.6,36.9,40.6,24.7,1841,434,173327003446,0.0,0.0,1.0,0.0,0,07016220017il,il,0
21,070162200170001,36.8,1.5,57.0,47.6,21.6,1956,443,173327003446,0.0,1.0,0.0,1.0,0,07016220017il,il,1
17,070162270170002,1.7,93.0,4.0,74.8,17.1,1046,262,173342003458,0.0,0.0,1.0,0.0,0,07016227017il,il,0
18,070162270170002,1.8,93.6,3.7,76.0,9.9,1045,278,173342003458,0.0,0.0,1.0,0.0,0,07016227017il,il,0
19,070162270170002,1.5,92.6,4.1,74.0,10.3,1053,258,173342003458,0.0,0.0,1.0,0.0,0,07016227017il,il,0
21,070162270170002,1.5,85.2,9.5,99.7,11.1,2430,521,173342003458,0.55,0.45,0.0,0.73,0,07016227017il,il,1
17,070162280160001,19.9,25.5,49.4,41.4,18.7,1425,335,170705000364,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160001,17.7,23.2,54.0,33.0,17.1,1405,346,170705000364,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160001,15.6,22.9,55.8,36.8,14.9,1417,373,170705000364,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160001,12.8,23.7,59.6,32.3,12.8,1376,314,170705000364,0.6,0.3,0.1,0.6,0,07016228016il,il,1
17,070162280160002,47.2,26.1,18.5,31.9,35.2,1100,286,170705000367,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160002,43.9,26.7,19.6,25.9,32.3,1049,244,170705000367,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160002,45.3,24.6,20.5,28.9,33.3,970,257,170705000367,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160002,41.4,26.3,22.7,25.7,26.4,1025,261,170705000367,0.6,0.4,0.0,0.7,0,07016228016il,il,1
17,070162280160003,0.8,89.0,4.8,56.1,15.4,1110,277,170705000365,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160003,0.0,90.3,4.5,48.4,9.8,1183,295,170705000365,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160003,0.4,90.4,4.6,55.6,6.1,1146,286,170705000365,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160003,0.0,91.3,4.5,61.5,4.9,1179,247,170705000365,0.9,0.1,0.0,0.55,0,07016228016il,il,1
17,070162280160004,61.3,8.9,20.2,28.9,40.2,1324,333,170705000366,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160004,59.1,10.3,21.2,27.8,33.3,1290,315,170705000366,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160004,54.7,13.9,22.5,28.5,37.2,1362,296,170705000366,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160004,50.1,12.9,27.2,27.3,27.7,1438,314,170705000366,0.7,0.3,0.0,0.65,0,07016228016il,il,1
17,070162290160001,64.4,6.6,26.7,38.5,25.1,1724,383,172922003059,0.0,0.0,1.0,0.0,0,07016229016il,il,0
18,070162290160001,62.5,6.9,28.7,36.3,24.0,1823,446,172922003059,0.0,0.0,1.0,0.0,0,07016229016il,il,0
19,070162290160001,59.0,6.5,31.9,39.6,25.0,1841,449,172922003059,0.0,0.0,1.0,0.0,0,07016229016il,il,0
21,070162290160001,55.5,5.8,35.9,37.1,21.3,1815,420,172922003059,1.0,0.0,0.0,0.5,0,07016229016il,il,1
17,070162300130001,77.0,4.8,9.7,11.9,48.2,3001,797,170840000459,0.0,0.0,1.0,0.0,0,07016230013il,il,0
18,070162300130001,76.6,4.7,10.3,12.4,53.5,2865,703,170840000459,0.0,0.0,1.0,0.0,0,07016230013il,il,0
19,070162300130001,75.4,5.5,10.5,12.4,50.1,2816,757,170840000459,0.0,0.0,1.0,0.0,0,07016230013il,il,0
21,070162300130001,72.3,5.8,12.8,17.3,46.0,2787,703,170840000459,0.9,0.1,0.0,0.55,0,07016230013il,il,1
17,070162300130002,75.3,4.3,15.7,28.3,38.3,2286,617,170840000458,0.0,0.0,1.0,0.0,0,07016230013il,il,0
18,070162300130002,74.6,5.1,15.7,29.0,37.1,2257,527,170840000458,0.0,0.0,1.0,0.0,0,07016230013il,il,0
19,070162300130002,74.0,4.2,16.9,33.4,39.3,2272,566,170840000458,0.0,0.0,1.0,0.0,0,07016230013il,il,0
21,070162300130002,72.5,3.4,18.2,36.6,35.0,2436,616,170840000458,0.9,0.1,0.0,0.55,0,07016230013il,il,1
17,070162300130003,77.6,4.6,11.4,17.7,41.8,2137,498,170840000460,0.0,0.0,1.0,0.0,0,07016230013il,il,0
18,070162300130003,76.7,4.5,12.0,17.2,40.7,2142,526,170840000460,0.0,0.0,1.0,0.0,0,07016230013il,il,0
19,070162300130003,74.4,4.7,12.7,17.6,44.7,2211,548,170840000460,0.0,0.0,1.0,0.0,0,07016230013il,il,0
