year,mergecode,mathpass,elapass,totaltest,totalenroll,white,black,hispanic,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,districtcode,state,year_21
18,260343160260001,20.4,33.4,54,199,95.5,0.0,0.0,28.1,0.5,174089004102,0.0,0.0,1.0,0.0,26034316026il,il,0
19,260343160260001,18.4,36.9,38,192,92.7,0.0,1.6,17.7,7.9,174089004102,0.0,0.0,1.0,0.0,26034316026il,il,0
21,260343160260001,13.3,35.5,45,194,95.4,0.0,0.0,13.9,4.1,174089004102,0.2,0.0,0.8,0.1,26034316026il,il,1
17,260343280240001,25.5,23.4,132,258,93.4,0.4,1.9,36.4,1.7,171806002084,0.0,0.0,1.0,0.0,26034328024il,il,0
18,260343280240001,22.6,22.6,31,251,92.4,0.0,0.0,39.4,0.0,171806002084,0.0,0.0,1.0,0.0,26034328024il,il,0
19,260343280240001,21.4,28.6,42,242,93.0,0.4,0.4,41.7,3.6,171806002084,0.0,0.0,1.0,0.0,26034328024il,il,0
21,260343280240001,6.7,40.0,30,229,91.7,0.0,0.0,36.2,7.6,171806002084,0.6,0.1,0.3,0.4,26034328024il,il,1
17,260343370260001,13.8,17.2,113,207,97.6,0.0,0.0,53.1,1.6,173661003771,0.0,0.0,1.0,0.0,26034337026il,il,0
18,260343370260001,32.1,39.2,28,217,96.3,0.0,0.0,61.8,2.8,173661003771,0.0,0.0,1.0,0.0,26034337026il,il,0
19,260343370260001,23.1,33.3,40,217,94.5,0.0,0.9,60.4,3.8,173661003771,0.0,0.0,1.0,0.0,26034337026il,il,0
21,260343370260001,10.3,10.3,29,193,95.3,0.0,0.0,60.1,5.1,173661003771,0.3,0.2,0.5,0.35,26034337026il,il,1
17,260621030260001,20.5,45.5,44,163,96.9,0.6,0.6,52.1,0.6,170031405701,0.0,0.0,1.0,0.0,26062103026il,il,0
18,260621030260001,25.0,50.0,32,164,98.2,0.0,0.0,46.3,0.6,170031405701,0.0,0.0,1.0,0.0,26062103026il,il,0
19,260621030260001,16.2,32.4,37,158,98.7,0.0,0.6,50.6,3.1,170031405701,0.0,0.0,1.0,0.0,26062103026il,il,0
21,260621030260001,10.3,24.1,29,158,98.1,0.0,0.0,44.3,3.1,170031405701,0.4,0.1,0.5,0.3,26062103026il,il,1
17,260621700260001,23.4,31.3,64,226,95.6,0.0,0.4,45.1,1.8,170795000401,0.0,0.0,1.0,0.0,26062170026il,il,0
18,260621700260001,27.1,11.9,59,222,95.5,0.0,0.0,45.9,2.7,170795000401,0.0,0.0,1.0,0.0,26062170026il,il,0
19,260621700260001,17.8,13.3,46,203,97.0,0.0,1.0,43.3,9.8,170795000401,0.0,0.0,1.0,0.0,26062170026il,il,0
21,260621700260001,7.5,17.5,40,189,95.8,0.0,0.0,32.8,4.2,170795000401,0.5,0.1,0.4,0.35,26062170026il,il,1
17,260621850260001,55.3,51.2,125,582,80.9,8.6,3.6,38.1,1.0,172392002611,0.0,0.0,1.0,0.0,26062185026il,il,0
18,260621850260001,36.4,47.0,132,592,80.1,6.8,4.2,32.6,1.2,172392002611,0.0,0.0,1.0,0.0,26062185026il,il,0
19,260621850260001,37.5,43.0,148,610,78.7,7.4,5.7,33.9,5.3,172392002611,0.0,0.0,1.0,0.0,26062185026il,il,0
21,260621850260001,26.4,37.5,144,583,77.9,7.5,5.7,32.6,4.5,172392002611,1.0,0.0,0.0,0.5,26062185026il,il,1
17,260850050260001,12.3,16.0,83,355,93.8,4.5,1.4,48.5,0.6,170033205812,0.0,0.0,1.0,0.0,26085005026il,il,0
18,260850050260001,13.3,17.3,75,344,94.2,3.8,0.0,41.9,1.8,170033205812,0.0,0.0,1.0,0.0,26085005026il,il,0
19,260850050260001,19.1,27.4,86,329,93.0,3.3,0.3,41.6,4.0,170033205812,0.0,0.0,1.0,0.0,26085005026il,il,0
21,260850050260001,18.8,29.7,64,279,92.1,0.0,0.0,43.7,3.3,170033205812,0.6,0.0,0.4,0.3,26085005026il,il,1
17,280061030220001,50.0,43.8,17,119,13.4,0.0,84.9,97.5,10.9,171209001459,0.0,0.0,1.0,0.0,28006103022il,il,0
18,280061030220001,2.9,5.9,34,122,13.9,0.0,82.0,82.0,3.3,171209001459,0.0,0.0,1.0,0.0,28006103022il,il,0
19,280061030220001,4.2,8.4,24,116,13.8,0.0,83.6,80.2,6.1,171209001459,0.0,0.0,1.0,0.0,28006103022il,il,0
21,280061030220001,7.4,11.1,27,105,14.3,0.0,82.9,71.4,7.5,171209001459,0.27,0.73,0.0,0.86,28006103022il,il,1
17,280063030260001,34.8,26.1,23,92,92.4,1.1,5.4,39.1,1.1,172168002434,0.0,0.0,1.0,0.0,28006303026il,il,0
18,280063030260001,45.0,45.0,20,84,88.1,0.0,0.0,46.4,6.0,172168002434,0.0,0.0,1.0,0.0,28006303026il,il,0
19,280063030260001,22.2,11.1,27,74,86.5,1.4,9.5,35.1,1.3,172168002434,0.0,0.0,1.0,0.0,28006303026il,il,0
21,280063030260001,21.1,31.6,19,60,90.0,0.0,0.0,46.7,3.5,172168002434,0.7,0.3,0.0,0.65,28006303026il,il,1
17,280063400260001,30.5,32.9,85,330,95.8,0.0,2.7,41.5,0.6,170012501425,0.0,0.0,1.0,0.0,28006340026il,il,0
18,280063400260001,16.9,26.5,83,351,96.0,0.0,0.0,44.2,2.3,170012501425,0.0,0.0,1.0,0.0,28006340026il,il,0
19,280063400260001,26.6,35.5,91,341,93.5,0.0,3.2,42.5,1.4,170012501425,0.0,0.0,1.0,0.0,28006340026il,il,0
21,280063400260001,13.9,22.8,79,326,93.6,0.0,3.4,32.2,3.0,170012501425,0.8,0.1,0.1,0.5,28006340026il,il,1
17,280065000150001,34.6,42.1,108,504,90.9,1.6,3.0,32.7,3.0,173270003392,0.0,0.0,1.0,0.0,28006500015il,il,0
18,280065000150001,22.6,42.2,128,529,90.2,0.0,3.8,36.7,3.2,173270003392,0.0,0.0,1.0,0.0,28006500015il,il,0
19,280065000150001,25.0,35.2,129,556,90.8,0.9,4.1,34.5,2.4,173270003392,0.0,0.0,1.0,0.0,28006500015il,il,0
21,280065000150001,26.2,33.3,126,531,90.4,0.0,5.5,35.6,2.8,173270003392,0.8,0.0,0.2,0.4,28006500015il,il,1
17,280065020170001,24.0,26.7,76,415,67.5,1.4,24.6,47.7,1.9,171803002082,0.0,0.0,1.0,0.0,28006502017il,il,0
18,280065020170001,28.5,29.4,109,437,67.5,0.0,25.6,46.2,3.2,171803002082,0.0,0.0,1.0,0.0,28006502017il,il,0
19,280065020170001,28.2,31.0,104,455,68.1,1.1,25.1,49.2,3.9,171803002082,0.0,0.0,1.0,0.0,28006502017il,il,0
21,280065020170001,19.1,18.0,89,414,69.3,0.0,24.4,50.0,3.6,171803002082,0.3,0.6,0.1,0.75,28006502017il,il,1
17,280372230260001,57.1,50.0,70,344,93.9,0.3,4.1,17.4,1.7,173020003120,0.0,0.0,1.0,0.0,28037223026il,il,0
18,280372230260001,51.1,40.6,96,341,92.7,0.0,4.4,14.1,0.9,173020003120,0.0,0.0,1.0,0.0,28037223026il,il,0
19,280372230260001,48.8,38.8,80,353,93.5,0.6,4.0,19.5,2.4,173020003120,0.0,0.0,1.0,0.0,28037223026il,il,0
21,280372230260001,40.3,32.5,77,318,93.1,0.0,4.4,14.8,2.5,173020003120,0.7,0.0,0.3,0.35,28037223026il,il,1
17,280372240260001,32.6,37.2,111,249,93.6,2.8,2.0,45.0,3.4,171614001939,0.0,0.0,1.0,0.0,28037224026il,il,0
18,280372240260001,15.4,23.1,39,230,95.7,0.0,0.0,46.1,1.8,171614001939,0.0,0.0,1.0,0.0,28037224026il,il,0
19,280372240260001,14.6,24.4,41,212,96.2,0.0,1.9,45.3,4.2,171614001939,0.0,0.0,1.0,0.0,28037224026il,il,0
21,280372240260001,8.3,25.0,24,202,95.0,0.0,0.0,43.1,7.6,171614001939,0.7,0.0,0.3,0.35,28037224026il,il,1
17,280372250260001,28.6,32.1,119,197,95.4,0.0,1.0,37.1,1.0,170366000058,0.0,0.0,1.0,0.0,28037225026il,il,0
18,280372250260001,23.1,26.9,26,199,96.0,0.0,0.0,40.2,0.9,170366000058,0.0,0.0,1.0,0.0,28037225026il,il,0
19,280372250260001,19.0,19.0,21,167,94.6,0.6,1.2,40.7,2.7,170366000058,0.0,0.0,1.0,0.0,28037225026il,il,0
21,280372250260001,20.0,40.0,30,164,91.5,0.0,0.0,33.5,0.9,170366000058,0.9,0.0,0.1,0.45,28037225026il,il,1
17,280372260260001,37.0,51.9,27,104,90.4,0.0,3.8,29.8,0.0,170381000069,0.0,0.0,1.0,0.0,28037226026il,il,0
18,280372260260001,16.0,24.0,25,108,89.8,0.0,0.0,38.9,0.0,170381000069,0.0,0.0,1.0,0.0,28037226026il,il,0
19,280372260260001,44.0,32.0,25,102,88.2,0.0,3.9,32.4,2.7,170381000069,0.0,0.0,1.0,0.0,28037226026il,il,0
21,280372260260001,22.7,13.6,22,92,91.3,0.0,0.0,19.6,3.0,170381000069,0.2,0.0,0.8,0.1,28037226026il,il,1
17,280372270260002,20.5,46.2,105,215,96.3,0.0,0.5,44.2,3.4,170816000429,0.0,0.0,1.0,0.0,28037227026il,il,0
18,280372270260002,35.3,52.9,34,207,95.7,0.0,0.0,42.0,1.4,170816000429,0.0,0.0,1.0,0.0,28037227026il,il,0
19,280372270260002,16.7,33.3,30,224,96.4,0.0,0.9,45.5,4.8,170816000429,0.0,0.0,1.0,0.0,28037227026il,il,0
21,280372270260002,15.6,28.1,32,226,96.0,0.0,0.0,46.9,1.4,170816000429,0.0,0.0,1.0,0.0,28037227026il,il,1
17,280372280260001,41.7,48.3,214,812,92.2,0.1,5.2,21.1,0.2,171635001948,0.0,0.0,1.0,0.0,28037228026il,il,0
18,280372280260001,35.9,40.1,192,843,92.9,0.0,5.1,18.4,0.2,171635001948,0.0,0.0,1.0,0.0,28037228026il,il,0
19,280372280260001,34.6,40.8,191,828,92.4,0.0,5.0,20.0,1.7,171635001948,0.0,0.0,1.0,0.0,28037228026il,il,0
21,280372280260001,35.2,43.8,185,862,92.5,0.0,4.8,19.5,1.5,171635001948,1.0,0.0,0.0,0.5,28037228026il,il,1
17,280372290260001,32.0,30.4,137,551,68.4,11.8,18.3,67.3,4.0,172100002383,0.0,0.0,1.0,0.0,28037229026il,il,0
18,280372290260001,16.5,26.9,114,561,69.5,10.3,18.5,65.2,5.5,172100002383,0.0,0.0,1.0,0.0,28037229026il,il,0
19,280372290260001,10.3,12.0,118,552,70.5,10.1,16.5,72.8,7.7,172100002383,0.0,0.0,1.0,0.0,28037229026il,il,0
21,280372290260001,6.4,16.3,110,565,66.9,7.3,22.5,68.0,7.0,172100002383,1.0,0.0,0.0,0.5,28037229026il,il,1
17,280372300260002,29.3,36.2,148,270,77.4,2.2,13.0,35.9,1.7,174206004205,0.0,0.0,1.0,0.0,28037230026il,il,0
18,280372300260002,10.0,32.5,40,274,74.8,0.0,15.3,39.1,2.2,174206004205,0.0,0.0,1.0,0.0,28037230026il,il,0
19,280372300260002,16.3,37.3,45,247,76.1,2.4,14.2,38.5,2.3,174206004205,0.0,0.0,1.0,0.0,28037230026il,il,0
21,280372300260002,13.9,22.2,36,220,74.1,0.0,15.0,44.5,2.7,174206004205,0.8,0.0,0.2,0.4,28037230026il,il,1
17,280881000260001,23.5,35.3,68,264,88.6,0.4,5.3,33.0,3.4,173749003979,0.0,0.0,1.0,0.0,28088100026il,il,0
18,280881000260001,31.5,31.5,54,247,90.7,0.0,4.5,35.6,3.6,173749003979,0.0,0.0,1.0,0.0,28088100026il,il,0
19,280881000260001,17.4,23.9,46,214,93.0,0.5,2.8,36.4,5.8,173749003979,0.0,0.0,1.0,0.0,28088100026il,il,0
21,280881000260001,23.4,23.4,47,214,94.9,0.0,0.0,32.7,3.3,173749003979,0.3,0.0,0.7,0.15,28088100026il,il,1
17,300020010220001,0.0,12.5,98,168,6.5,84.5,1.2,99.4,2.1,170807000420,0.0,0.0,1.0,0.0,30002001022il,il,0
18,300020010220001,5.3,0.0,19,170,0.0,87.1,0.0,100.0,0.0,170807000420,0.0,0.0,1.0,0.0,30002001022il,il,0
19,300020010220001,0.0,0.0,14,127,6.3,83.5,0.8,99.2,8.9,170807000420,0.0,0.0,1.0,0.0,30002001022il,il,0
21,300020010220001,0.0,0.0,14,123,0.0,89.4,0.0,100.0,3.3,170807000420,0.7,0.3,0.0,0.65,30002001022il,il,1
17,300020050260001,7.4,18.5,27,114,85.1,13.2,0.9,100.0,4.4,171359001657,0.0,0.0,1.0,0.0,30002005026il,il,0
18,300020050260001,0.0,12.0,25,103,84.5,13.6,0.0,100.0,2.9,171359001657,0.0,0.0,1.0,0.0,30002005026il,il,0
19,300020050260001,9.5,14.3,21,96,76.0,21.9,1.0,97.9,8.5,171359001657,0.0,0.0,1.0,0.0,30002005026il,il,0
21,300020050260001,15.8,26.3,19,105,81.0,15.2,0.0,100.0,3.8,171359001657,1.0,0.0,0.0,0.5,30002005026il,il,1
17,300391650160001,37.0,42.0,243,988,52.9,28.3,10.6,58.6,1.2,170837000454,0.0,0.0,1.0,0.0,30039165016il,il,0
18,300391650160001,42.2,40.0,220,990,53.5,28.6,10.8,57.9,2.7,170837000454,0.0,0.0,1.0,0.0,30039165016il,il,0
19,300391650160001,35.1,36.7,248,991,53.1,28.6,10.9,60.6,5.6,170837000454,0.0,0.0,1.0,0.0,30039165016il,il,0
21,300391650160001,26.8,36.1,205,947,49.6,29.9,10.8,57.9,5.6,170837000454,0.0,0.0,1.0,0.0,30039165016il,il,1
17,300391760260001,20.9,23.9,68,292,95.9,0.0,2.4,39.4,2.1,170825000437,0.0,0.0,1.0,0.0,30039176026il,il,0
18,300391760260001,16.9,17.0,59,313,93.3,0.0,5.4,47.3,1.0,170825000437,0.0,0.0,1.0,0.0,30039176026il,il,0
19,300391760260001,18.7,25.3,76,308,92.9,0.6,5.2,53.2,5.4,170825000437,0.0,0.0,1.0,0.0,30039176026il,il,0
21,300391760260001,16.4,25.4,67,248,95.6,0.0,4.0,41.5,5.1,170825000437,0.8,0.0,0.2,0.4,30039176026il,il,1
17,300391860260001,27.0,28.4,147,625,73.0,14.7,6.1,99.0,0.5,172761002925,0.0,0.0,1.0,0.0,30039186026il,il,0
18,300391860260001,23.7,29.5,139,599,73.1,14.7,5.7,99.3,0.5,172761002925,0.0,0.0,1.0,0.0,30039186026il,il,0
19,300391860260001,20.6,31.3,152,599,70.1,14.2,8.2,99.0,2.9,172761002925,0.0,0.0,1.0,0.0,30039186026il,il,0
21,300391860260001,15.3,18.9,111,581,67.6,16.0,7.9,95.2,4.0,172761002925,1.0,0.0,0.0,0.5,30039186026il,il,1
17,300391960260001,21.4,28.6,29,120,94.2,0.8,3.3,43.3,0.0,171386001732,0.0,0.0,1.0,0.0,30039196026il,il,0
18,300391960260001,18.2,33.3,33,118,94.1,0.0,0.0,48.3,1.7,171386001732,0.0,0.0,1.0,0.0,30039196026il,il,0
19,300391960260001,23.1,34.6,26,116,95.7,3.4,0.9,51.7,6.1,171386001732,0.0,0.0,1.0,0.0,30039196026il,il,0
21,300391960260001,12.5,20.8,24,118,93.2,0.0,0.0,49.2,7.2,171386001732,0.4,0.0,0.6,0.2,30039196026il,il,1
17,300731010160001,39.7,34.5,116,444,97.5,0.9,0.2,34.2,0.5,173162003326,0.0,0.0,1.0,0.0,30073101016il,il,0
18,300731010160001,38.0,28.0,100,447,97.8,0.0,0.0,37.8,1.4,173162003326,0.0,0.0,1.0,0.0,30073101016il,il,0
19,300731010160001,29.3,29.3,92,454,98.2,0.7,0.0,34.8,3.1,173162003326,0.0,0.0,1.0,0.0,30073101016il,il,0
21,300731010160001,19.5,18.6,113,459,95.2,0.0,0.0,36.8,2.5,173162003326,0.2,0.0,0.8,0.1,30073101016il,il,1
17,300733000260001,28.4,34.9,114,498,85.3,3.4,3.2,52.8,1.2,171276001530,0.0,0.0,1.0,0.0,30073300026il,il,0
18,300733000260001,25.8,24.7,89,538,84.8,3.3,3.3,51.9,0.9,171276001530,0.0,0.0,1.0,0.0,30073300026il,il,0
19,300733000260001,28.0,30.0,100,530,83.2,4.2,4.0,51.7,4.3,171276001530,0.0,0.0,1.0,0.0,30073300026il,il,0
21,300733000260001,18.5,25.0,108,526,81.4,6.1,2.9,57.8,3.7,171276001530,0.8,0.0,0.2,0.4,30073300026il,il,1
17,300771000260001,13.3,16.7,114,207,73.9,18.8,0.5,59.9,0.0,173963004003,0.0,0.0,1.0,0.0,30077100026il,il,0
18,300771000260001,8.0,12.0,25,226,81.9,12.8,0.0,59.7,0.0,173963004003,0.0,0.0,1.0,0.0,30077100026il,il,0
19,300771000260001,2.9,20.0,35,221,82.8,12.2,0.5,51.6,0.8,173963004003,0.0,0.0,1.0,0.0,30077100026il,il,0
21,300771000260001,0.0,20.7,29,192,80.7,12.5,0.0,61.5,3.3,173963004003,1.0,0.0,0.0,0.5,30077100026il,il,1
17,300771010260001,10.3,10.3,33,116,22.4,65.5,0.0,100.0,1.7,172697002873,0.0,0.0,1.0,0.0,30077101026il,il,0
18,300771010260001,3.7,7.4,27,125,25.6,59.2,0.0,99.2,0.8,172697002873,0.0,0.0,1.0,0.0,30077101026il,il,0
19,300771010260001,0.0,6.6,32,111,26.1,64.0,0.0,100.0,7.0,172697002873,0.0,0.0,1.0,0.0,30077101026il,il,0
21,300771010260001,0.0,0.0,28,139,34.5,56.1,0.0,100.0,6.5,172697002873,0.0,0.0,1.0,0.0,30077101026il,il,1
17,300910170220001,41.5,36.6,42,173,67.6,0.0,31.8,60.7,0.6,171057001274,0.0,0.0,1.0,0.0,30091017022il,il,0
18,300910170220001,24.4,22.2,45,181,67.4,0.0,31.5,59.7,1.1,171057001274,0.0,0.0,1.0,0.0,30091017022il,il,0
19,300910170220001,35.7,37.5,56,181,68.5,0.0,31.5,59.1,3.1,171057001274,0.0,0.0,1.0,0.0,30091017022il,il,0
21,300910170220001,22.0,22.0,41,175,66.3,0.0,32.6,28.0,3.4,171057001274,0.3,0.2,0.5,0.35,30091017022il,il,1
17,300910810160001,30.0,33.8,130,515,95.0,1.2,1.9,43.7,0.6,170378000067,0.0,0.0,1.0,0.0,30091081016il,il,0
18,300910810160001,16.3,26.7,135,510,93.9,0.0,2.0,44.5,1.0,170378000067,0.0,0.0,1.0,0.0,30091081016il,il,0
19,300910810160001,22.7,34.0,111,519,90.0,1.3,5.0,40.5,2.3,170378000067,0.0,0.0,1.0,0.0,30091081016il,il,0
21,300910810160001,13.9,19.4,129,508,88.6,0.0,7.5,44.5,4.3,170378000067,1.0,0.0,0.0,0.5,30091081016il,il,1
17,300910840260001,25.0,14.3,28,97,96.9,3.1,0.0,100.0,3.1,174299004313,0.0,0.0,1.0,0.0,30091084026il,il,0
18,300910840260001,8.7,13.0,23,93,96.8,0.0,0.0,100.0,3.2,174299004313,0.0,0.0,1.0,0.0,30091084026il,il,0
19,300910840260001,25.0,43.8,16,88,94.3,3.4,0.0,96.6,6.0,174299004313,0.0,0.0,1.0,0.0,30091084026il,il,0
21,300910840260001,5.6,5.6,18,84,95.2,0.0,0.0,69.0,5.9,174299004313,0.8,0.2,0.0,0.6,30091084026il,il,1
17,310450460220001,20.3,21.5,592,2564,11.8,6.0,73.6,75.8,4.4,171371001674,0.0,0.0,1.0,0.0,31045046022il,il,0
18,310450460220001,22.5,21.0,550,2582,10.0,6.9,74.2,74.5,3.0,171371001674,0.0,0.0,1.0,0.0,31045046022il,il,0
19,310450460220001,17.3,18.3,578,2592,9.6,6.3,75.0,74.9,5.6,171371001674,0.0,0.0,1.0,0.0,31045046022il,il,0
21,310450460220001,15.0,15.2,567,2620,9.0,5.1,76.5,65.9,3.2,171371001674,0.55,0.27,0.18,0.55,31045046022il,il,1
17,310450460220002,12.2,21.4,488,2087,16.3,9.2,67.4,74.6,4.6,171371001690,0.0,0.0,1.0,0.0,31045046022il,il,0
18,310450460220002,17.7,19.9,442,2079,16.1,9.2,68.4,73.4,5.1,171371001690,0.0,0.0,1.0,0.0,31045046022il,il,0
19,310450460220002,11.7,13.2,438,2045,14.7,9.4,70.4,74.8,6.5,171371001690,0.0,0.0,1.0,0.0,31045046022il,il,0
21,310450460220002,8.8,14.1,330,2097,12.7,9.0,73.2,69.5,3.5,171371001690,0.64,0.27,0.09,0.59,31045046022il,il,1
17,310450460220003,18.8,19.3,450,1983,23.8,8.2,57.0,66.1,1.3,171371001703,0.0,0.0,1.0,0.0,31045046022il,il,0
18,310450460220003,18.0,18.5,482,1955,21.8,8.3,59.0,66.5,1.2,171371001703,0.0,0.0,1.0,0.0,31045046022il,il,0
19,310450460220003,23.3,26.8,464,1936,20.8,8.5,59.7,67.8,3.7,171371001703,0.0,0.0,1.0,0.0,31045046022il,il,0
21,310450460220003,18.4,26.6,343,1754,18.5,8.2,64.1,64.5,2.8,171371001703,0.7,0.3,0.0,0.65,31045046022il,il,1
17,310450460220004,44.4,50.7,601,2487,44.6,4.3,31.8,37.7,1.0,171371002108,0.0,0.0,1.0,0.0,31045046022il,il,0
18,310450460220004,43.8,45.9,596,2422,42.8,4.0,32.7,37.6,0.6,171371002108,0.0,0.0,1.0,0.0,31045046022il,il,0
19,310450460220004,31.7,36.1,535,2417,41.9,3.2,33.5,38.4,2.5,171371002108,0.0,0.0,1.0,0.0,31045046022il,il,0
21,310450460220004,31.9,35.1,497,2377,38.7,3.2,34.9,36.0,2.1,171371002108,0.55,0.27,0.18,0.55,31045046022il,il,1
17,310450460220005,39.7,39.1,686,2732,50.8,6.1,28.8,33.6,1.1,171371005611,0.0,0.0,1.0,0.0,31045046022il,il,0
18,310450460220005,33.9,33.9,622,2673,50.8,5.8,28.6,32.4,0.7,171371005611,0.0,0.0,1.0,0.0,31045046022il,il,0
19,310450460220005,35.1,37.5,655,2666,49.7,4.9,29.7,32.7,3.3,171371005611,0.0,0.0,1.0,0.0,31045046022il,il,0
21,310450460220005,32.9,34.2,673,2789,47.0,4.2,32.9,35.1,1.3,171371005611,0.55,0.27,0.18,0.55,31045046022il,il,1
17,310451010220001,59.9,62.2,489,1929,82.0,2.9,9.8,13.4,0.2,170522000202,0.0,0.0,1.0,0.0,31045101022il,il,0
18,310451010220001,60.2,55.6,459,1899,81.1,2.9,10.0,15.0,0.2,170522000202,0.0,0.0,1.0,0.0,31045101022il,il,0
19,310451010220001,58.0,51.9,466,1942,80.0,3.3,10.7,17.2,1.3,170522000202,0.0,0.0,1.0,0.0,31045101022il,il,0
21,310451010220001,49.3,45.3,521,1898,78.6,3.0,11.2,17.2,1.1,170522000202,0.8,0.0,0.2,0.4,31045101022il,il,1
17,310451290220001,20.2,26.4,803,3724,26.5,11.5,56.3,54.5,2.8,170471000174,0.0,0.0,1.0,0.0,31045129022il,il,0
18,310451290220001,21.8,26.5,878,3665,25.9,11.5,57.1,51.5,2.6,170471000174,0.0,0.0,1.0,0.0,31045129022il,il,0
19,310451290220001,19.4,21.1,939,3680,25.8,10.9,57.9,47.6,3.5,170471000174,0.0,0.0,1.0,0.0,31045129022il,il,0
21,310451290220001,20.2,23.5,779,3488,24.9,10.1,59.5,47.6,2.3,170471000174,0.4,0.6,0.0,0.8,31045129022il,il,1
17,310451310220001,17.6,17.8,761,3848,2.8,7.7,87.0,68.9,4.4,170468000143,0.0,0.0,1.0,0.0,31045131022il,il,0
18,310451310220001,13.5,12.3,886,3904,2.4,7.4,87.8,65.1,6.0,170468000143,0.0,0.0,1.0,0.0,31045131022il,il,0
19,310451310220001,13.4,15.0,871,3972,2.3,7.9,87.4,64.4,4.5,170468000143,0.0,0.0,1.0,0.0,31045131022il,il,0
21,310451310220001,8.3,11.7,871,4009,2.6,6.3,88.7,65.7,4.0,170468000143,0.27,0.73,0.0,0.86,31045131022il,il,1
17,310453000260002,28.7,30.7,535,2471,33.2,5.5,56.4,63.2,1.7,170855000487,0.0,0.0,1.0,0.0,31045300026il,il,0
18,310453000260002,24.5,23.7,600,2466,30.5,5.4,58.3,61.2,0.7,170855000487,0.0,0.0,1.0,0.0,31045300026il,il,0
19,310453000260002,24.2,24.1,682,2533,28.9,6.1,59.2,62.5,2.7,170855000487,0.0,0.0,1.0,0.0,31045300026il,il,0
21,310453000260002,20.0,21.7,605,2458,26.6,5.1,63.2,60.7,1.8,170855000487,0.4,0.5,0.1,0.7,31045300026il,il,1
17,310453000260003,41.0,44.4,387,1588,64.7,2.3,20.8,24.5,0.6,170855000485,0.0,0.0,1.0,0.0,31045300026il,il,0
18,310453000260003,40.5,44.9,407,1638,64.7,3.0,20.6,22.5,0.2,170855000485,0.0,0.0,1.0,0.0,31045300026il,il,0
19,310453000260003,49.2,50.0,387,1738,63.6,3.3,20.9,24.3,1.6,170855000485,0.0,0.0,1.0,0.0,31045300026il,il,0
21,310453000260003,31.0,35.2,461,1827,59.6,3.8,24.6,23.6,0.9,170855000485,0.4,0.5,0.1,0.7,31045300026il,il,1
17,310453000260004,49.4,53.3,509,2116,69.2,3.0,16.8,24.4,1.1,170855000486,0.0,0.0,1.0,0.0,31045300026il,il,0
18,310453000260004,40.3,46.5,508,2170,67.3,3.0,18.3,22.7,0.5,170855000486,0.0,0.0,1.0,0.0,31045300026il,il,0
19,310453000260004,47.5,43.7,480,2089,66.3,3.2,18.8,22.5,2.4,170855000486,0.0,0.0,1.0,0.0,31045300026il,il,0
21,310453000260004,32.0,40.6,435,2053,62.1,3.9,21.4,25.8,1.1,170855000486,0.4,0.5,0.1,0.7,31045300026il,il,1
17,310453010260001,55.3,53.4,257,1047,67.0,3.8,17.0,15.0,0.2,170783000397,0.0,0.0,1.0,0.0,31045301026il,il,0
18,310453010260001,41.6,50.4,250,1078,65.5,3.2,17.5,12.1,0.2,170783000397,0.0,0.0,1.0,0.0,31045301026il,il,0
19,310453010260001,50.1,50.5,289,1178,62.6,3.2,18.3,13.7,1.0,170783000397,0.0,0.0,1.0,0.0,31045301026il,il,0
21,310453010260001,47.3,45.3,337,1243,62.7,2.0,19.4,12.9,1.5,170783000397,0.91,0.0,0.09,0.45,31045301026il,il,1
17,310453020260001,46.6,50.8,313,1342,79.3,2.1,13.4,15.4,0.4,172448002655,0.0,0.0,1.0,0.0,31045302026il,il,0
18,310453020260001,39.4,46.9,307,1313,79.6,2.1,12.5,12.2,0.5,172448002655,0.0,0.0,1.0,0.0,31045302026il,il,0
19,310453020260001,42.9,43.8,332,1288,80.0,2.6,11.0,14.7,2.1,172448002655,0.0,0.0,1.0,0.0,31045302026il,il,0
21,310453020260001,34.5,43.9,310,1330,79.8,2.4,11.1,14.4,1.0,172448002655,0.0,0.0,1.0,0.0,31045302026il,il,1
17,310453030260011,53.9,55.6,599,2488,78.2,1.9,12.7,19.4,0.9,173717003858,0.0,0.0,1.0,0.0,31045303026il,il,0
18,310453030260011,57.4,56.0,580,2512,76.5,1.9,14.0,19.9,1.0,173717003858,0.0,0.0,1.0,0.0,31045303026il,il,0
19,310453030260011,50.5,50.7,615,2442,76.1,1.4,14.3,17.9,1.2,173717003858,0.0,0.0,1.0,0.0,31045303026il,il,0
21,310453030260011,52.3,55.3,553,2269,73.9,1.5,15.3,17.5,1.5,173717003858,0.6,0.3,0.1,0.6,31045303026il,il,1
17,310453030260012,67.1,64.7,488,1985,85.5,1.1,5.6,5.8,0.3,173717004064,0.0,0.0,1.0,0.0,31045303026il,il,0
18,310453030260012,67.4,62.7,521,2022,84.1,1.3,5.7,6.8,0.2,173717004064,0.0,0.0,1.0,0.0,31045303026il,il,0
19,310453030260012,66.7,57.6,485,1999,82.9,1.2,6.4,7.1,0.5,173717004064,0.0,0.0,1.0,0.0,31045303026il,il,0
21,310453030260012,54.5,54.0,458,1972,78.9,1.3,9.9,8.7,0.7,173717004064,0.6,0.3,0.1,0.6,31045303026il,il,1
