year,mergecode,totalenroll,white,black,hispanic,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
18,15016299025034C,1136,0.0,32.7,65.9,90.3,0.1,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025034C,1137,0.6,31.3,67.1,90.1,1.8,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025034C,1193,0.0,34.4,63.8,89.7,0.4,170993006440,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025035C,943,1.0,26.2,67.4,85.3,0.0,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025035C,956,0.0,27.2,67.4,84.6,0.3,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025035C,973,0.4,28.8,66.3,85.2,2.1,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025035C,979,0.0,31.1,63.7,83.7,0.0,170993006459,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025036C,859,0.1,96.5,2.2,96.6,2.2,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025036C,780,0.0,97.2,2.1,96.0,0.3,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025036C,765,0.0,95.7,3.5,91.8,6.1,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025036C,519,0.0,95.4,3.7,88.4,0.4,170993006494,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025037C,705,0.0,98.2,1.4,86.5,0.1,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025037C,628,0.0,98.4,0.0,87.1,1.8,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025037C,554,0.0,99.1,0.7,80.1,5.2,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025037C,499,0.0,98.6,0.0,83.0,0.4,170993006454,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025038C,541,0.4,93.3,5.7,95.6,0.0,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025038C,508,0.0,94.7,4.5,94.1,1.0,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025038C,355,0.0,95.5,3.7,94.4,7.9,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025038C,294,0.0,94.2,5.8,78.2,0.4,170993006480,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025039C,585,0.0,96.8,2.7,94.5,0.0,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025039C,647,0.0,96.0,3.4,92.3,0.2,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025039C,676,0.3,94.7,4.0,89.3,2.1,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025039C,634,0.0,94.8,5.0,89.7,0.2,170993006450,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025040C,387,0.8,86.8,10.1,96.1,2.1,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025040C,365,0.0,84.1,12.9,96.2,3.3,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025040C,230,1.7,79.1,17.4,95.7,9.7,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025040C,242,0.0,78.1,21.5,91.7,2.7,170993006491,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025041C,636,1.6,9.3,87.7,87.6,0.9,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025041C,652,0.0,12.1,84.7,89.1,0.2,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025041C,668,1.2,11.4,85.6,83.4,1.6,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025041C,692,0.0,14.2,82.7,83.8,0.6,170993006470,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025042C,812,1.8,12.7,84.5,90.1,0.4,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025042C,1014,1.7,12.8,84.4,90.5,0.6,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025042C,1067,1.5,12.9,84.8,88.7,2.9,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025042C,1124,1.1,10.5,88.0,87.5,0.4,170993006485,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025043C,346,2.6,44.8,46.5,86.1,0.0,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025043C,489,2.9,46.0,45.8,85.5,1.0,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025043C,444,1.6,41.9,51.4,82.2,3.9,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025043C,527,0.0,39.5,53.5,64.9,0.0,170993006464,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025044C,173,1.2,1.7,91.9,92.5,0.0,170993006513,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025044C,525,0.0,0.0,95.2,92.4,0.4,170993006513,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025044C,798,1.1,1.3,95.7,91.1,0.5,170993006513,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025044C,1123,0.0,1.3,96.9,88.5,0.1,170993006513,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025046C,394,0.0,99.2,0.5,98.5,1.5,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025046C,348,0.0,99.1,0.0,97.1,0.0,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025046C,359,0.0,98.6,0.6,94.4,1.1,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025046C,446,0.0,98.2,0.0,96.4,3.1,170993006476,0.6,0.4,0.0,0.7,1,15016299025il,il,1
17,15016299025049C,731,1.2,20.2,74.8,96.2,1.0,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025049C,691,1.7,27.1,67.6,93.6,1.6,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025049C,657,2.6,38.7,55.7,92.7,1.2,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025049C,565,2.5,48.0,47.3,92.0,1.6,170993006508,0.3,0.7,0.0,0.85,1,15016299025il,il,1
17,15016299025050C,397,1.0,83.6,12.6,85.1,0.4,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025050C,386,0.0,87.3,9.6,82.9,0.8,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025050C,382,0.3,91.4,6.0,85.3,2.4,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025050C,364,0.0,94.0,4.1,89.6,0.4,170993006503,0.6,0.4,0.0,0.7,1,15016299025il,il,1
17,15016299025051C,477,0.0,97.7,0.8,96.0,0.0,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025051C,436,0.0,97.9,0.0,95.2,0.0,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025051C,406,0.0,97.5,1.5,92.4,1.5,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025051C,528,0.0,99.4,0.0,92.0,1.1,170993006437,0.3,0.7,0.0,0.85,1,15016299025il,il,1
17,150162990250526,901,0.0,97.1,2.3,97.2,0.4,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250526,861,0.0,97.0,2.2,96.1,0.5,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250526,875,0.1,97.0,2.3,92.6,9.2,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250526,727,0.0,96.6,2.3,92.8,5.1,170993000943,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,15016299025052C,375,0.0,97.3,1.6,92.5,0.5,170993006441,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025052C,333,0.0,97.6,0.0,92.2,0.0,170993006441,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025052C,317,0.0,98.1,0.9,91.8,1.4,170993006441,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025052C,336,0.0,99.1,0.0,92.9,1.1,170993006441,0.3,0.7,0.0,0.85,1,15016299025il,il,1
17,150162990250531,554,0.4,97.5,2.2,99.5,2.5,170993000588,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250531,439,0.0,96.4,3.4,99.5,0.0,170993000588,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250531,312,0.6,95.2,4.2,95.8,6.0,170993000588,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250531,410,0.0,96.6,2.9,98.5,2.5,170993000588,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250533,1817,38.9,15.8,28.4,41.0,0.2,170993000990,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250533,1861,39.0,13.9,28.9,39.5,0.2,170993000990,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250533,1908,37.9,11.9,29.5,37.5,0.9,170993000990,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250533,1964,40.6,11.3,29.2,35.8,0.4,170993000990,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250534,1375,3.1,18.8,76.5,93.1,0.4,170993000681,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250534,1395,2.0,18.0,78.7,92.6,0.3,170993000681,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250534,1327,1.9,19.2,77.8,89.1,1.8,170993000681,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250534,1212,1.9,21.0,76.7,88.0,0.2,170993000681,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250536,250,0.4,42.8,56.0,91.2,2.0,170993000718,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250536,217,0.0,39.2,59.9,98.2,5.1,170993000718,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250536,217,0.9,41.0,57.6,99.1,18.6,170993000718,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250536,225,0.0,42.7,54.7,98.7,11.9,170993000718,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250537,1319,0.1,98.5,1.0,91.7,0.1,170993000758,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250537,1335,0.0,98.8,0.9,90.8,0.2,170993000758,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250537,1338,0.0,98.7,1.0,88.6,2.4,170993000758,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250537,1403,0.0,98.6,0.9,81.8,0.3,170993000758,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,15016299025053C,460,0.2,96.7,2.4,91.5,0.5,170993006514,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025053C,462,0.0,96.5,3.0,93.1,0.5,170993006514,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025053C,488,0.2,98.0,1.8,91.2,3.1,170993006514,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025053C,423,0.0,98.6,0.0,100.0,1.5,170993006514,0.5,0.5,0.0,0.75,1,15016299025il,il,1
17,150162990250543,368,0.0,99.2,0.5,96.7,0.3,170993001072,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250543,308,0.0,98.4,0.0,87.3,1.0,170993001072,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250543,272,0.0,97.4,1.5,91.2,13.5,170993001072,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250543,278,0.0,96.0,0.0,91.7,3.8,170993001072,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250545,732,1.8,29.1,67.5,94.4,1.5,170993001086,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250545,753,1.3,30.0,67.3,93.9,0.1,170993001086,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250545,697,1.7,29.7,67.3,87.7,6.8,170993001086,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250545,685,2.0,29.9,66.4,92.4,3.0,170993001086,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,15016299025054C,196,0.0,96.4,3.6,96.9,45.4,170993006519,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025054C,154,0.0,94.8,0.0,97.4,32.5,170993006519,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025054C,170,0.0,95.9,3.5,88.2,33.3,170993006519,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025054C,151,0.0,94.7,0.0,97.4,32.8,170993006519,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025055C,211,0.0,97.2,2.8,99.1,33.6,170993006479,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025055C,151,0.0,95.4,0.0,99.3,46.4,170993006479,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025055C,150,0.7,97.3,2.0,96.0,28.6,170993006479,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025055C,124,0.0,93.5,0.0,100.0,25.6,170993006479,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025056C,195,1.0,3.6,93.8,100.0,66.2,170993006504,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025056C,180,0.0,0.0,94.4,97.8,60.0,170993006504,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025056C,173,2.9,2.9,93.1,83.2,53.6,170993006504,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025056C,165,0.0,6.7,88.5,89.1,44.8,170993006504,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025057C,172,1.7,26.2,70.9,99.4,49.4,170993006496,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025057C,143,0.0,28.7,67.8,98.6,61.5,170993006496,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025057C,129,3.1,25.6,70.5,93.0,49.8,170993006496,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025057C,130,0.0,27.7,68.5,99.2,10.6,170993006496,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025058C,148,0.7,92.6,6.8,98.6,62.2,170993006511,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025058C,143,0.0,97.9,0.0,100.0,39.2,170993006511,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025058C,106,0.0,99.1,0.9,91.5,33.1,170993006511,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025058C,71,0.0,94.4,0.0,100.0,22.2,170993006511,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025059C,217,0.0,99.1,0.5,99.1,44.2,170993006463,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025059C,163,0.0,99.4,0.0,98.2,39.3,170993006463,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025059C,158,0.0,97.5,1.9,96.2,30.9,170993006463,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025059C,120,0.0,96.7,0.0,97.5,10.0,170993006463,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025060C,184,0.0,98.9,0.5,97.8,40.2,170993006490,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025060C,164,0.0,99.4,0.0,100.0,57.3,170993006490,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025060C,185,0.0,98.4,1.6,80.0,34.7,170993006490,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025060C,154,0.0,96.1,0.0,99.4,16.9,170993006490,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,150162990250616,170,0.0,95.9,3.5,94.7,0.0,170993001125,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250616,118,0.0,97.5,0.0,89.0,0.0,170993001125,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250616,80,1.3,97.5,1.3,85.0,23.8,170993001125,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250616,82,0.0,96.3,0.0,96.3,19.1,170993001125,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250617,2937,2.4,12.5,81.5,93.2,1.4,170993001198,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250617,2918,2.1,13.0,81.5,93.1,1.2,170993001198,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250617,2895,2.1,12.8,82.7,88.5,8.8,170993001198,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250617,2990,1.7,11.8,83.9,87.6,3.1,170993001198,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,15016299025061C,183,0.0,99.5,0.5,98.9,65.0,170993006468,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025061C,156,0.0,97.4,0.0,98.7,53.8,170993006468,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025061C,137,0.0,98.5,0.0,98.5,45.7,170993006468,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025061C,84,0.0,95.2,0.0,98.8,29.6,170993006468,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025062C,197,2.0,17.3,80.7,97.5,39.6,170993006486,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025062C,200,0.0,16.5,79.0,94.5,39.5,170993006486,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025062C,185,0.5,24.3,73.0,92.4,34.3,170993006486,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025062C,166,0.0,16.9,79.5,100.0,13.6,170993006486,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025063C,426,1.9,87.8,8.5,93.2,57.7,170993006456,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025063C,409,0.0,90.5,7.8,98.5,48.2,170993006456,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025063C,403,0.2,91.8,7.4,88.3,39.0,170993006456,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025063C,355,0.0,92.1,6.2,97.5,22.8,170993006456,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025064C,208,1.4,33.7,62.0,98.6,45.2,170993006501,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025064C,209,0.0,27.8,68.4,97.6,56.0,170993006501,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025064C,209,3.3,25.4,71.3,72.2,42.6,170993006501,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025064C,211,0.0,23.2,69.7,98.6,34.5,170993006501,0.11,0.89,0.0,0.94,1,15016299025il,il,1
17,15016299025065C,216,0.9,8.3,90.7,99.1,45.4,170993006449,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025065C,231,0.0,5.6,93.5,98.7,48.1,170993006449,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025065C,219,0.0,10.5,88.6,84.9,45.3,170993006449,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025065C,187,0.0,0.0,91.4,100.0,31.6,170993006449,0.22,0.78,0.0,0.89,1,15016299025il,il,1
17,15016299025066C,126,0.0,91.3,7.9,96.8,38.1,170993006478,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025066C,101,0.0,83.2,15.8,93.1,49.5,170993006478,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025066C,101,0.0,84.2,13.9,89.1,41.4,170993006478,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025066C,97,0.0,85.6,12.4,87.6,14.8,170993006478,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025067C,329,0.0,94.2,5.5,99.7,4.3,170993006460,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025067C,344,0.0,94.2,5.2,99.7,6.1,170993006460,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025067C,304,0.0,95.7,3.6,98.4,15.9,170993006460,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025067C,323,0.0,88.2,10.5,100.0,4.5,170993006460,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025068C,205,8.8,33.7,52.2,87.3,55.6,170993006517,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025068C,221,9.5,31.2,48.9,87.3,39.8,170993006517,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025068C,218,8.7,31.7,45.0,78.4,37.0,170993006517,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025068C,190,9.5,29.5,51.6,90.0,13.5,170993006517,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025070C,153,0.7,83.0,15.7,97.4,53.6,170993006442,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025070C,129,0.0,80.6,17.1,96.9,48.1,170993006442,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025070C,172,0.6,61.0,37.2,83.7,39.9,170993006442,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025070C,129,0.0,60.5,36.4,96.1,24.2,170993006442,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025071C,122,0.0,79.5,20.5,100.0,56.6,170993006445,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025071C,95,0.0,75.8,24.2,97.9,63.2,170993006445,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025071C,155,1.3,67.1,31.6,92.3,30.1,170993006445,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025071C,115,0.0,69.6,27.8,97.4,11.5,170993006445,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025072C,257,1.2,92.6,5.1,99.6,49.4,170993006518,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025072C,231,0.0,91.8,6.5,97.4,35.9,170993006518,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025072C,219,0.5,95.9,3.2,83.1,47.2,170993006518,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025072C,105,0.0,92.4,0.0,91.4,23.3,170993006518,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025073C,204,0.0,98.0,1.0,99.0,28.4,170993006458,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025073C,164,0.0,99.4,0.0,79.3,47.0,170993006458,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025073C,174,0.0,98.9,1.1,93.7,42.1,170993006458,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025073C,180,0.0,97.2,0.0,98.3,31.9,170993006458,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025074C,420,1.2,2.6,95.0,96.7,3.1,170993006473,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025074C,364,0.0,2.7,94.8,95.3,4.7,170993006473,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025074C,328,1.5,2.1,94.8,94.5,10.1,170993006473,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025074C,298,0.0,0.0,95.0,91.3,0.0,170993006473,0.09,0.91,0.0,0.95,1,15016299025il,il,1
17,150162990250763,625,0.2,99.0,0.6,98.4,0.2,170993000895,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250763,516,0.0,98.6,0.0,96.9,0.6,170993000895,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250763,449,0.0,98.0,1.8,85.7,7.6,170993000895,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250763,386,0.0,97.4,0.0,93.3,2.3,170993000895,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250764,2114,29.0,22.9,28.3,43.1,0.1,170993000714,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250764,2157,28.1,21.4,30.0,40.5,0.1,170993000714,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250764,2208,28.3,20.6,29.4,37.8,1.1,170993000714,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250764,2209,26.3,18.6,28.3,36.4,0.4,170993000714,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250767,1589,0.6,2.9,94.4,96.7,1.6,170993000722,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250767,1743,0.6,3.3,94.7,96.3,2.0,170993000722,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250767,1702,0.6,3.1,94.2,71.9,5.9,170993000722,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250767,1700,1.5,2.5,94.4,91.6,1.7,170993000722,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250772,718,35.8,41.6,19.4,45.0,0.4,170993005147,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250772,718,37.2,41.4,18.1,40.3,0.4,170993005147,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250772,761,35.5,43.8,17.6,39.8,1.2,170993005147,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250772,819,31.5,48.2,18.6,49.0,1.6,170993005147,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250779,887,2.1,1.0,94.9,91.2,0.8,170993001980,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250779,967,2.6,1.7,93.8,86.3,0.3,170993001980,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250779,1008,2.9,1.8,93.9,81.7,3.5,170993001980,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250779,1019,3.8,2.0,92.6,76.9,0.4,170993001980,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250788,921,0.7,82.1,16.0,73.5,0.0,170993002031,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250788,962,0.0,79.5,18.4,71.8,0.4,170993002031,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250788,986,0.8,80.1,18.2,67.6,2.8,170993002031,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250788,983,0.0,76.7,21.0,62.2,0.6,170993002031,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250794,1069,30.1,8.3,28.7,41.5,0.0,170993003481,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250794,1061,29.3,7.3,29.8,44.3,0.1,170993003481,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250794,1090,26.9,7.5,29.8,44.0,0.2,170993003481,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250794,1058,31.2,5.5,30.4,40.1,0.5,170993003481,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250795,292,1.4,70.5,27.1,94.5,0.0,170993003487,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250795,309,0.0,64.7,32.0,91.9,0.6,170993003487,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250795,299,1.3,62.9,34.8,73.9,0.7,170993003487,0.0,0.0,1.0,0.0,0,15016299025il,il,0
